actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
342,PT00M33.10S,2025-01-15T03:35:03.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,42,69,2025-01-15T03:35:05Z,3370000,False,,,0,,N. Jokić REBOUND (Off:0 Def:9),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,341.0,,,,,9.0,9.0,0.0,,,,,,,,,,
343,PT00M29.50S,2025-01-15T03:35:07.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627750,6.521024967148489,50.98039215686274,1610612743,42,71,2025-01-15T03:35:15Z,3380000,False,-5.0,9.0,1,left,J. Murray running finger roll Layup (32 PTS) (N. Jokić 8 AST),"[1627750, 203999]",1610612743.0,DEN,running finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.01,Made,,32.0,N. Jokić,203999.0,8.0,,,,,,,,,,,,,
345,PT00M06.10S,2025-01-15T03:35:33.6Z,2,REGULAR,3pt,Jump Shot,[],202691,77.4802890932983,10.294117647058822,1610612742,45,71,2025-01-15T03:35:37Z,3400000,False,-199.0,159.0,1,right,K. Thompson 25' 3PT  (6 PTS) (S. Dinwiddie 1 AST),"[202691, 203915]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.45,Made,,6.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,
347,PT00M00.00S,2025-01-15T03:35:44.4Z,2,REGULAR,period,end,[],0,,,1610612743,45,71,2025-01-15T03:35:44Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2025-01-15T03:51:28.0Z,3,REGULAR,substitution,in,['startperiod'],1628467,,,1610612743,45,71,2025-01-15T03:51:43Z,3440000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-01-15T03:51:28.0Z,3,REGULAR,substitution,out,['startperiod'],1629655,,,1610612743,45,71,2025-01-15T03:52:51Z,3445000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2025-01-15T03:52:11.4Z,3,REGULAR,period,start,[],0,,,1610612743,45,71,2025-01-15T03:52:11Z,3450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M43.00S,2025-01-15T03:52:27.8Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,45,71,2025-01-15T03:52:35Z,3460000,False,,,0,,N. Jokić bad pass TURNOVER (1 TO),"[203999, 202681]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Irving,202681.0,,,,,,,
352,PT11M43.00S,2025-01-15T03:52:27.8Z,3,REGULAR,steal,,[],202681,,,1610612742,45,71,2025-01-15T03:52:31Z,3470000,False,,,0,,K. Irving STEAL (3 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
353,PT11M37.00S,2025-01-15T03:52:33.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202691,28.991458607095925,20.588235294117645,1610612742,45,71,2025-01-15T03:52:59Z,3480000,False,147.0,220.0,1,left,MISS K. Thompson 26' running pullup 3PT,[202691],1610612742.0,DAL,running pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
354,PT11M33.00S,2025-01-15T03:52:36.8Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,45,71,2025-01-15T03:52:36Z,3490000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,353.0,,,,,3.0,3.0,0.0,,,,,,,,,,
356,PT11M17.00S,2025-01-15T03:53:08.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,86.5473061760841,49.50980392156863,1610612743,45,73,2025-01-15T03:53:46Z,3500000,False,-2.0,74.0,1,right,N. Jokić 7' driving floating Jump Shot (7 PTS) (J. Murray 4 AST),"[203999, 1627750]",1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,,7.0,J. Murray,1627750.0,4.0,,,,,,,,,,,,,
357,PT11M02.00S,2025-01-15T03:53:23.7Z,3,REGULAR,3pt,Jump Shot,[],202681,13.354139290407357,96.32352941176471,1610612742,45,73,2025-01-15T03:54:25Z,3510000,False,-232.0,73.0,1,left,MISS K. Irving 24' step back 3PT,[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,24.28,Missed,,,,,,,,,,,,,,,,,,
358,PT11M00.00S,2025-01-15T03:53:25.7Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,45,73,2025-01-15T03:53:27Z,3520000,False,,,0,,C. Braun REBOUND (Off:0 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,357.0,,,,,3.0,3.0,0.0,,,,,,,,,,
359,PT10M48.00S,2025-01-15T03:53:37.6Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612743,45,73,2025-01-15T03:53:43Z,3530000,False,,,0,,R. Westbrook bad pass TURNOVER (3 TO),"[201566, 1629023]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,Washington,1629023.0,,,,,,,
360,PT10M48.00S,2025-01-15T03:53:37.6Z,3,REGULAR,steal,,[],1629023,,,1610612742,45,73,2025-01-15T03:53:39Z,3540000,False,,,0,,P. Washington STEAL (2 STL),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
361,PT10M43.00S,2025-01-15T03:53:42.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202691,6.258212877792378,47.05882352941176,1610612742,47,73,2025-01-15T03:53:48Z,3550000,False,15.0,6.0,1,left,K. Thompson running finger roll Layup (8 PTS) (P. Washington 4 AST),"[202691, 1629023]",1610612742.0,DAL,running finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,1.6,Made,,8.0,P. Washington,1629023.0,4.0,,,,,,,,,,,,,
363,PT10M27.00S,2025-01-15T03:53:58.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,82.47371879106439,61.274509803921575,1610612743,47,75,2025-01-15T03:54:03Z,3570000,False,56.0,112.0,1,right,J. Murray 12' pullup Jump Shot (34 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,12.56,Made,,34.0,,,,,,,,,,,,,,,,
364,PT10M17.00S,2025-01-15T03:54:10.8Z,3,REGULAR,foul,personal,[],203999,,,1610612742,47,75,2025-01-15T03:54:22Z,3580000,False,,,0,,N. Jokić personal FOUL (3 PF),"[203999, 1628467]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1627961.0,3.0,0.0,Kleber,1628467.0
366,PT10M07.00S,2025-01-15T03:54:40.7Z,3,REGULAR,3pt,Jump Shot,[],1628467,34.247700394218136,55.63725490196079,1610612742,47,75,2025-01-15T03:54:45Z,3600000,False,-28.0,269.0,1,left,MISS M. Kleber 27' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,
367,PT10M03.00S,2025-01-15T03:54:44.7Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,47,75,2025-01-15T03:54:45Z,3610000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,366.0,,,,,1.0,1.0,0.0,,,,,,,,,,
368,PT09M56.00S,2025-01-15T03:54:53.1Z,3,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612743,47,75,2025-01-15T03:55:02Z,3620000,False,,,0,,M. Kleber shooting personal FOUL (1 PF) (Jokić 2 FT),"[1628467, 203999]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Jokić,203999.0
370,PT09M56.00S,2025-01-15T03:55:16.6Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,47,75,2025-01-15T03:55:16Z,3640000,False,,,0,,MISS N. Jokić Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
371,PT09M56.00S,2025-01-15T03:55:16.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,47,75,2025-01-15T03:55:16Z,3650000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,370.0,,,,,,,,,,,,,,,,,
372,PT09M56.00S,2025-01-15T03:55:28.7Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,47,76,2025-01-15T03:55:28Z,3660000,False,,,0,,N. Jokić Free Throw 2 of 2 (8 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
373,PT09M39.00S,2025-01-15T03:55:47.0Z,3,REGULAR,3pt,Jump Shot,[],202681,30.699737187910642,74.75490196078431,1610612742,47,76,2025-01-15T03:55:54Z,3670000,False,-124.0,236.0,1,left,MISS K. Irving 26' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,,,,,,,,,,,,,,,,,
374,PT09M38.00S,2025-01-15T03:55:48.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,47,76,2025-01-15T03:55:54Z,3680000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,373.0,,,,,,,,,,,,,,,,,
376,PT09M29.00S,2025-01-15T03:56:13.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628467,12.959921156373195,46.07843137254902,1610612742,49,76,2025-01-15T03:56:18Z,3700000,False,20.0,69.0,1,left,M. Kleber 7' driving Hook (5 PTS) (K. Irving 1 AST),"[1628467, 202681]",1610612742.0,DAL,driving,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,7.2,Made,,5.0,K. Irving,202681.0,1.0,,,,,,,,,,,,,
378,PT09M10.00S,2025-01-15T03:56:32.4Z,3,REGULAR,2pt,Jump Shot,[],201566,78.580814717477,68.16023284313727,1610612743,49,78,2025-01-15T03:56:54Z,3720000,False,91.0,149.0,1,right,R. Westbrook 17' pullup Jump Shot (5 PTS) (N. Jokić 9 AST),"[201566, 203999]",1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,17.43,Made,,5.0,N. Jokić,203999.0,9.0,,,,,,,,,,,,,
380,PT09M01.00S,2025-01-15T03:56:41.5Z,3,REGULAR,2pt,Jump Shot,[],202681,21.02496714848883,66.68964460784314,1610612742,49,78,2025-01-15T03:57:17Z,3740000,False,-83.0,145.0,1,left,MISS K. Irving 16' pullup Shot - blocked,"[202681, 1631128]",1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,16.74,Missed,,,,,,,,,,,,Braun,1631128.0,,,,,
381,PT09M01.00S,2025-01-15T03:56:41.5Z,3,REGULAR,block,,[],1631128,,,1610612742,49,78,2025-01-15T03:56:43Z,3750000,False,,,0,,C. Braun BLOCK (3 BLK),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
382,PT08M58.00S,2025-01-15T03:56:44.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,49,78,2025-01-15T03:56:49Z,3760000,False,,,0,,N. Jokić REBOUND (Off:0 Def:10),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,380.0,,,,,10.0,10.0,0.0,,,,,,,,,,
383,PT08M56.00S,2025-01-15T03:56:49.7Z,3,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612743,49,78,2025-01-15T04:00:13Z,3770000,False,,,0,,M. Kleber shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1628467, 201566]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Westbrook,201566.0
387,PT08M56.00S,2025-01-15T03:59:32.5Z,3,REGULAR,freethrow,1 of 2,[],201566,,,1610612743,49,79,2025-01-15T04:00:07Z,3800000,False,,,0,,R. Westbrook Free Throw 1 of 2 (6 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
390,PT08M56.00S,2025-01-15T03:59:32.5Z,3,REGULAR,freethrow,2 of 2,[],201566,,,1610612743,49,80,2025-01-15T04:00:07Z,3805000,False,,,0,,R. Westbrook Free Throw 2 of 2 (7 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
388,PT08M45.00S,2025-01-15T04:00:02.3Z,3,REGULAR,foul,personal,[],201566,,,1610612742,49,80,2025-01-15T04:00:09Z,3810000,False,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 202681]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Irving,202681.0
391,PT08M37.00S,2025-01-15T04:00:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.835085413929041,46.81372549019608,1610612742,49,80,2025-01-15T04:00:26Z,3830000,False,16.0,21.0,1,left,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
392,PT08M34.00S,2025-01-15T04:00:24.5Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612742,49,80,2025-01-15T04:00:26Z,3840000,False,,,0,,M. Kleber REBOUND (Off:1 Def:0),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,391.0,,,,,1.0,0.0,1.0,,,,,,,,,,
393,PT08M34.00S,2025-01-15T04:00:24.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628467,5.590000152587891,50.0,1610612742,51,80,2025-01-15T04:00:29Z,3850000,False,0.0,0.0,1,left,M. Kleber tip Layup (7 PTS),[1628467],1610612742.0,DAL,tip,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,0.0,Made,,7.0,,,,,,,,,,,,,,,,
394,PT08M21.00S,2025-01-15T04:00:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.24901445466492,47.549019607843135,1610612743,51,82,2025-01-15T04:00:43Z,3860000,False,-12.0,11.0,1,right,R. Westbrook cutting finger roll Layup (9 PTS) (N. Jokić 10 AST),"[201566, 203999]",1610612743.0,DEN,cutting finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.65,Made,,9.0,N. Jokić,203999.0,10.0,,,,,,,,,,,,,
396,PT08M05.00S,2025-01-15T04:00:54.1Z,3,REGULAR,3pt,Jump Shot,[],1628467,32.40801576872536,44.85294117647059,1610612742,54,82,2025-01-15T04:00:59Z,3880000,False,26.0,252.0,1,left,M. Kleber 25' 3PT  (10 PTS) (K. Irving 2 AST),"[1628467, 202681]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,25.34,Made,,10.0,K. Irving,202681.0,2.0,,,,,,,,,,,,,
398,PT07M46.00S,2025-01-15T04:01:12.9Z,3,REGULAR,2pt,Jump Shot,[],1627750,81.68528252299606,70.09803921568627,1610612743,54,82,2025-01-15T04:01:38Z,3900000,False,100.0,120.0,1,right,MISS J. Murray 15' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,15.63,Missed,,,,,,,,,,,,,,,,,,
399,PT07M42.00S,2025-01-15T04:01:16.9Z,3,REGULAR,rebound,defensive,[],202691,,,1610612742,54,82,2025-01-15T04:01:20Z,3910000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,398.0,,,,,3.0,3.0,0.0,,,,,,,,,,
400,PT07M32.00S,2025-01-15T04:01:26.2Z,3,REGULAR,3pt,Jump Shot,[],1628467,33.327858081471746,58.08823529411765,1610612742,54,82,2025-01-15T04:01:30Z,3920000,False,-40.0,261.0,1,left,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
401,PT07M28.00S,2025-01-15T04:01:30.2Z,3,REGULAR,rebound,defensive,[],201566,,,1610612743,54,82,2025-01-15T04:01:30Z,3930000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,400.0,,,,,3.0,3.0,0.0,,,,,,,,,,
402,PT07M21.00S,2025-01-15T04:01:39.6Z,3,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612743,54,82,2025-01-15T04:01:45Z,3940000,False,,,0,,M. Porter Jr. bad pass out-of-bounds TURNOVER (1 TO),[1629008],1610612743.0,DEN,bad pass,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,,,1627961.0,,,,
403,PT07M13.00S,2025-01-15T04:01:55.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,25.837713534822605,82.84313725490196,1610612742,54,82,2025-01-15T04:02:00Z,3950000,False,-164.0,190.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
404,PT07M10.00S,2025-01-15T04:01:58.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,54,82,2025-01-15T04:02:00Z,3960000,False,,,0,,N. Jokić REBOUND (Off:0 Def:11),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,403.0,,,,,11.0,11.0,0.0,,,,,,,,,,
405,PT06M50.00S,2025-01-15T04:02:19.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,92.9862023653088,54.65686274509803,1610612743,54,82,2025-01-15T04:02:24Z,3970000,False,23.0,13.0,1,right,MISS C. Braun cutting Layup - blocked,"[1631128, 202681]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,Irving,202681.0,,,,,
406,PT06M50.00S,2025-01-15T04:02:19.2Z,3,REGULAR,block,,[],202681,,,1610612743,54,82,2025-01-15T04:05:35Z,3980000,False,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
407,PT06M47.00S,2025-01-15T04:02:22.2Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,54,82,2025-01-15T04:02:24Z,3990000,False,,,0,,P. Washington REBOUND (Off:2 Def:4),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,405.0,,,,,6.0,4.0,2.0,,,,,,,,,,
408,PT06M44.00S,2025-01-15T04:02:25.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629023,7.046649145860711,49.50980392156863,1610612742,56,82,2025-01-15T04:06:08Z,4000000,False,2.0,14.0,1,left,P. Washington running Layup (4 PTS),[1629023],1610612742.0,DAL,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.39,Made,,4.0,,,,,,,,,,,,,,,,
409,PT06M43.00S,2025-01-15T04:02:31.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,56,82,2025-01-15T04:02:31Z,4010000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M43.00S,2025-01-15T04:05:42.9Z,3,REGULAR,substitution,out,[],1628467,,,1610612743,56,82,2025-01-15T04:05:34Z,4030000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M43.00S,2025-01-15T04:05:42.9Z,3,REGULAR,substitution,in,[],1629655,,,1610612743,56,82,2025-01-15T04:05:34Z,4040000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M28.00S,2025-01-15T04:06:05.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,81.553876478318,51.470588235294116,1610612743,56,82,2025-01-15T04:07:32Z,4050000,False,7.0,121.0,1,right,MISS N. Jokić 12' driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,12.11,Missed,,,,,,,,,,,,,,,,,,
414,PT06M28.00S,2025-01-15T04:06:05.4Z,3,REGULAR,rebound,offensive,[],201566,,,1610612743,56,82,2025-01-15T04:06:10Z,4060000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,413.0,,,,,4.0,3.0,1.0,,,,,,,,,,
415,PT06M24.00S,2025-01-15T04:06:10.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,91.93495400788436,45.34313725490196,1610612743,56,82,2025-01-15T04:07:40Z,4070000,False,-23.0,23.0,1,right,MISS R. Westbrook driving Layup - blocked,"[201566, 1629655]",1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,Gafford,1629655.0,,,,,
416,PT06M24.00S,2025-01-15T04:06:10.7Z,3,REGULAR,block,,[],1629655,,,1610612743,56,82,2025-01-15T04:06:12Z,4080000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT06M21.00S,2025-01-15T04:06:13.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,56,82,2025-01-15T04:06:16Z,4090000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,415.0,,,,,,,,,,,,,,,,,
419,PT06M12.00S,2025-01-15T04:06:27.8Z,3,REGULAR,turnover,bad pass,[],1629655,,,1610612742,56,82,2025-01-15T04:06:34Z,4110000,False,,,0,,D. Gafford bad pass TURNOVER (1 TO),"[1629655, 1627750]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Murray,1627750.0,,,,,,,
420,PT06M12.00S,2025-01-15T04:06:27.8Z,3,REGULAR,steal,,[],1627750,,,1610612743,56,82,2025-01-15T04:06:29Z,4120000,False,,,0,,J. Murray STEAL (2 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
421,PT05M59.00S,2025-01-15T04:06:41.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627750,92.72339027595268,50.49019607843137,1610612743,56,84,2025-01-15T04:06:45Z,4130000,False,2.0,16.0,1,right,J. Murray driving finger roll Layup (36 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.61,Made,,36.0,,,,,,,,,,,,,,,,
422,PT05M38.00S,2025-01-15T04:07:01.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.258212877792378,52.94117647058824,1610612742,58,84,2025-01-15T04:07:07Z,4140000,False,-15.0,6.0,1,left,K. Irving driving reverse Layup (11 PTS),[202681],1610612742.0,DAL,driving reverse,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.6,Made,,11.0,,,,,,,,,,,,,,,,
423,PT05M23.00S,2025-01-15T04:07:16.9Z,3,REGULAR,3pt,Jump Shot,[],201566,64.86530880420499,46.32352941176471,1610612743,58,84,2025-01-15T04:07:23Z,4150000,False,-18.0,278.0,1,right,MISS R. Westbrook 27' 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,27.84,Missed,,,,,,,,,,,,,,,,,,
424,PT05M19.00S,2025-01-15T04:07:20.9Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,58,84,2025-01-15T04:07:23Z,4160000,False,,,0,,P. Washington REBOUND (Off:2 Def:5),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,423.0,,,,,7.0,5.0,2.0,,,,,,,,,,
425,PT05M13.00S,2025-01-15T04:07:27.1Z,3,REGULAR,turnover,bad pass,[],1629023,,,1610612742,58,84,2025-01-15T04:07:30Z,4170000,False,,,0,,P. Washington bad pass TURNOVER (1 TO),"[1629023, 203999]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Jokić,203999.0,,,,,,,
426,PT05M13.00S,2025-01-15T04:07:27.1Z,3,REGULAR,steal,,[],203999,,,1610612743,58,84,2025-01-15T04:14:56Z,4180000,False,,,0,,N. Jokić STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
