actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
267,PT05M12.00S,2025-01-25T23:28:06.2Z,2,REGULAR,2pt,Jump Shot,[],202681,79.89487516425756,68.89552696078431,1610612742,35,44,2025-01-25T23:28:12Z,2590000,False,94.0,136.0,1,right,MISS K. Irving 16' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,16.6,Missed,,,,,,,,,,,,,,,,,,
268,PT05M11.00S,2025-01-25T23:28:07.2Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,35,44,2025-01-25T23:28:12Z,2600000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right Center,,,267.0,3.0,3.0,0.0,,,,,,,,,,,,,,
269,PT05M05.00S,2025-01-25T23:28:14.2Z,2,REGULAR,3pt,Jump Shot,[],204001,36.61300919842313,28.676470588235293,1610612738,35,44,2025-01-25T23:28:20Z,2610000,False,107.0,292.0,1,left,MISS K. Porziņģis 31' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,31.06,Missed,,,,,,,,,,,,,,,,,,
270,PT05M01.00S,2025-01-25T23:28:18.2Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612742,35,44,2025-01-25T23:28:20Z,2620000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,269.0,3.0,3.0,0.0,,,,,,,,,,,,,,
271,PT04M50.00S,2025-01-25T23:28:28.9Z,2,REGULAR,turnover,bad pass,[],1630702,,,1610612742,35,44,2025-01-25T23:28:32Z,2630000,False,,,0,,J. Hardy bad pass TURNOVER (1 TO),"[1630702, 1630202]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Pritchard,1630202.0
272,PT04M50.00S,2025-01-25T23:28:28.9Z,2,REGULAR,steal,,[],1630202,,,1610612738,35,44,2025-01-25T23:28:30Z,2640000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
273,PT04M45.00S,2025-01-25T23:28:35.5Z,2,REGULAR,foul,personal,['2freethrow'],1630702,,,1610612738,35,44,2025-01-25T23:28:44Z,2650000,False,,,0,,J. Hardy shooting personal FOUL (2 PF) (White 2 FT),"[1630702, 1628401]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Right,,,,,,,,1162.0,2.0,0.0,White,1628401.0,,,,,,,,
275,PT04M45.00S,2025-01-25T23:29:14.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628401,,,1610612738,35,45,2025-01-25T23:29:14Z,2670000,False,,,0,,D. White Free Throw 1 of 2 (1 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
276,PT04M45.00S,2025-01-25T23:29:15.3Z,2,REGULAR,substitution,out,[],1629656,,,1610612738,35,45,2025-01-25T23:29:18Z,2680000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M45.00S,2025-01-25T23:29:15.3Z,2,REGULAR,substitution,in,[],203915,,,1610612738,35,45,2025-01-25T23:29:18Z,2690000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M45.00S,2025-01-25T23:29:40.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628401,,,1610612738,35,46,2025-01-25T23:29:40Z,2700000,False,,,0,,D. White Free Throw 2 of 2 (2 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
279,PT04M29.00S,2025-01-25T23:29:59.0Z,2,REGULAR,turnover,out-of-bounds,[],202681,,,1610612742,35,46,2025-01-25T23:30:03Z,2710000,False,,,0,,K. Irving bad pass out-of-bounds TURNOVER (2 TO),[202681],1610612742.0,DAL,bad pass,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627534.0,,,,,,,,,,2.0,,
281,PT04M23.00S,2025-01-25T23:30:55.2Z,2,REGULAR,foul,personal,[],1629023,,,1610612738,35,46,2025-01-25T23:31:29Z,2730000,False,,,0,,P. Washington personal FOUL (1 PF),"[1629023, 204001]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left Center,,,,,,,,1162.0,1.0,0.0,Porziņģis,204001.0,,,,,,,,
283,PT04M23.00S,2025-01-25T23:31:02.3Z,2,REGULAR,substitution,out,[],1630702,,,1610612738,35,46,2025-01-25T23:31:07Z,2750000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M23.00S,2025-01-25T23:31:02.3Z,2,REGULAR,substitution,in,[],202691,,,1610612738,35,46,2025-01-25T23:31:07Z,2760000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M15.00S,2025-01-25T23:31:26.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628401,15.588042049934298,37.99019607843137,1610612738,35,46,2025-01-25T23:35:13Z,2770000,False,60.0,94.0,1,left,MISS D. White 11' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,11.15,Missed,,,,,,,,,,,,,,,,,,
286,PT04M12.00S,2025-01-25T23:31:28.9Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,35,46,2025-01-25T23:31:28Z,2780000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,285.0,3.0,3.0,0.0,,,,,,,,,,,,,,
287,PT04M08.00S,2025-01-25T23:31:33.8Z,2,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,35,46,2025-01-25T23:32:09Z,2790000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (1 TO),[203915],1610612742.0,DAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,,,,,,,,1162.0,,,,,,,,,,1.0,,
289,PT03M55.00S,2025-01-25T23:32:17.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,3.4986859395532193,96.32352941176471,1610612738,35,46,2025-01-25T23:32:21Z,2810000,False,-232.0,-20.0,1,left,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.24,Missed,,,,,,,,,,,,,,,,,,
290,PT03M51.00S,2025-01-25T23:32:21.2Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,35,46,2025-01-25T23:32:21Z,2820000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,,289.0,4.0,3.0,1.0,,,,,,,,,,,,,,
291,PT03M48.00S,2025-01-25T23:32:23.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628401,4.155716162943495,94.36274509803921,1610612738,35,49,2025-01-25T23:32:26Z,2830000,False,-222.0,-13.0,1,left,D. White 3PT  (5 PTS) (P. Pritchard 2 AST),"[1628401, 1630202]",1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,22.22,Made,,,,,5.0,,,,,,,,P. Pritchard,1630202.0,2.0,,,
293,PT03M34.00S,2025-01-25T23:32:37.1Z,2,REGULAR,2pt,Jump Shot,[],202681,92.90407358738501,29.113051470588236,1610612742,37,49,2025-01-25T23:32:51Z,2850000,False,-104.0,14.0,1,right,K. Irving 10' pullup Jump Shot (10 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,10.54,Made,,,,,10.0,,,,,,,,,,,,,
294,PT03M26.00S,2025-01-25T23:32:46.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,6.1268068331143235,46.81372549019608,1610612738,37,51,2025-01-25T23:32:54Z,2860000,False,16.0,5.0,1,left,K. Porziņģis alley-oop DUNK (10 PTS) (D. White 2 AST),"[204001, 1628401]",1610612738.0,BOS,alley-oop,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,10.0,,,,,,,,D. White,1628401.0,2.0,,,
296,PT03M15.00S,2025-01-25T23:32:56.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.24901445466492,53.67647058823529,1610612742,39,51,2025-01-25T23:33:00Z,2880000,False,18.0,11.0,1,right,S. Dinwiddie driving finger roll Layup (7 PTS),[203915],1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,7.0,,,,,,,,,,,,,
297,PT02M55.00S,2025-01-25T23:33:15.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,16.376478318002626,44.85294117647059,1610612738,39,51,2025-01-25T23:37:09Z,2890000,False,26.0,101.0,1,left,MISS K. Porziņģis 10' driving floating Shot,[204001],1610612738.0,BOS,driving floating,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,10.46,Missed,,,,,,,,,,,,,,,,,,
298,PT02M53.00S,2025-01-25T23:33:17.9Z,2,REGULAR,rebound,offensive,[],204001,,,1610612738,39,51,2025-01-25T23:33:22Z,2900000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:1),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,,,297.0,2.0,1.0,1.0,,,,,,,,,,,,,,
299,PT02M50.00S,2025-01-25T23:33:22.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201950,5.913272010512484,97.32689950980392,1610612738,39,51,2025-01-25T23:33:31Z,2910000,False,-237.0,3.0,1,left,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
300,PT02M48.00S,2025-01-25T23:33:24.3Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,39,51,2025-01-25T23:33:31Z,2920000,False,,,0,,D. Gafford REBOUND (Off:2 Def:5),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Left Corner 3,24+ Left,,,299.0,7.0,5.0,2.0,,,,,,,,,,,,,,
301,PT02M37.00S,2025-01-25T23:33:35.6Z,2,REGULAR,2pt,Jump Shot,[],202691,78.53153745072274,71.32352941176471,1610612742,39,51,2025-01-25T23:37:46Z,2930000,False,107.0,149.0,1,right,MISS K. Thompson 18' pullup Shot,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,18.35,Missed,,,,,,,,,,,,,,,,,,
302,PT02M34.00S,2025-01-25T23:33:38.6Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,39,51,2025-01-25T23:33:40Z,2940000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right Center,,,301.0,5.0,4.0,1.0,,,,,,,,,,,,,,
303,PT02M34.00S,2025-01-25T23:33:42.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,39,51,2025-01-25T23:33:42Z,2950000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M34.00S,2025-01-25T23:34:57.4Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,39,51,2025-01-25T23:36:50Z,2960000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M34.00S,2025-01-25T23:34:57.4Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,39,51,2025-01-25T23:36:50Z,2970000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M21.00S,2025-01-25T23:37:26.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,14.536793692509855,49.26470588235294,1610612738,39,53,2025-01-25T23:38:36Z,2980000,False,4.0,84.0,1,left,K. Porziņģis 8' turnaround fadeaway Jump Shot (12 PTS) (J. Brown 3 AST),"[204001, 1627759]",1610612738.0,BOS,turnaround fadeaway,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,8.42,Made,,,,,12.0,,,,,,,,J. Brown,1627759.0,3.0,,,
308,PT02M21.00S,2025-01-25T23:37:30.6Z,2,REGULAR,foul,personal,['1freethrow'],203915,,,1610612738,39,53,2025-01-25T23:37:38Z,3000000,False,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Porziņģis 1 FT),"[203915, 204001]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627534.0,2.0,0.0,Porziņģis,204001.0,,,,,,,,
310,PT02M21.00S,2025-01-25T23:37:56.8Z,2,REGULAR,freethrow,1 of 1,[],204001,,,1610612738,39,54,2025-01-25T23:37:56Z,3020000,False,,,0,,K. Porziņģis Free Throw 1 of 1 (13 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
311,PT02M08.00S,2025-01-25T23:38:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629655,84.05059132720105,43.627450980392155,1610612742,39,54,2025-01-25T23:38:54Z,3030000,False,-32.0,97.0,1,right,MISS D. Gafford 10' floating Shot,[1629655],1610612742.0,DAL,floating,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,10.25,Missed,,,,,,,,,,,,,,,,,,
312,PT02M08.00S,2025-01-25T23:38:10.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,39,54,2025-01-25T23:38:21Z,3040000,False,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,311.0,4.0,4.0,0.0,,,,,,,,,,,,,,
313,PT01M43.00S,2025-01-25T23:38:34.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.278580814717477,39.21185661764706,1610612738,39,54,2025-01-25T23:39:18Z,3050000,False,54.0,25.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,,,,
314,PT01M42.00S,2025-01-25T23:38:35.7Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,39,54,2025-01-25T23:38:43Z,3060000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,313.0,2.0,2.0,0.0,,,,,,,,,,,,,,
315,PT01M35.00S,2025-01-25T23:38:45.4Z,2,REGULAR,foul,personal,[],1628369,,,1610612742,39,54,2025-01-25T23:39:01Z,3070000,False,,,0,,J. Tatum personal FOUL (2 PF),"[1628369, 203915]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,,,,,,,,1162.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,
317,PT01M28.00S,2025-01-25T23:39:22.1Z,2,REGULAR,3pt,Jump Shot,[],1629023,83.78777923784494,95.34313725490196,1610612742,42,54,2025-01-25T23:39:26Z,3090000,False,227.0,100.0,1,right,P. Washington 24' 3PT  (10 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,24.77,Made,,,,,10.0,,,,,,,,,,,,,
318,PT01M05.00S,2025-01-25T23:39:44.7Z,2,REGULAR,3pt,Jump Shot,[],201950,23.866622864651774,10.294117647058822,1610612738,42,57,2025-01-25T23:39:48Z,3100000,False,199.0,172.0,1,left,J. Holiday 26' 3PT  (11 PTS) (D. White 3 AST),"[201950, 1628401]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.25,Made,,,,,11.0,,,,,,,,D. White,1628401.0,3.0,,,
320,PT00M55.30S,2025-01-25T23:39:56.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612742,42,57,2025-01-25T23:40:03Z,3120000,False,,,0,,K. Porziņģis shooting personal FOUL (3 PF) (Washington 2 FT),"[204001, 1629023]",1610612738.0,BOS,shooting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,3.0,0.0,Washington,1629023.0,,,,,,,,
322,PT00M55.30S,2025-01-25T23:40:31.3Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,43,57,2025-01-25T23:40:31Z,3140000,False,,,0,,P. Washington Free Throw 1 of 2 (11 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
323,PT00M55.30S,2025-01-25T23:40:31.8Z,2,REGULAR,substitution,out,[],204001,,,1610612742,43,57,2025-01-25T23:40:35Z,3150000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M55.30S,2025-01-25T23:40:31.8Z,2,REGULAR,substitution,in,[],201143,,,1610612742,43,57,2025-01-25T23:40:35Z,3160000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M55.30S,2025-01-25T23:40:56.5Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,44,57,2025-01-25T23:40:56Z,3170000,False,,,0,,P. Washington Free Throw 2 of 2 (12 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
326,PT00M38.20S,2025-01-25T23:41:19.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,16.90210249671485,51.9607843137255,1610612738,44,59,2025-01-25T23:41:26Z,3180000,False,-10.0,106.0,1,left,J. Brown 10' turnaround fadeaway Jump Shot (11 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.69,Made,,,,,11.0,,,,,,,,,,,,,
327,PT00M33.40S,2025-01-25T23:41:27.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,86.5473061760841,51.470588235294116,1610612742,46,59,2025-01-25T23:41:33Z,3190000,False,7.0,74.0,1,right,S. Dinwiddie 7' driving floating Jump Shot (9 PTS),[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,7.44,Made,,,,,9.0,,,,,,,,,,,,,
328,PT00M10.10S,2025-01-25T23:41:53.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,18.084756898817346,43.38235294117647,1610612738,46,59,2025-01-25T23:41:58Z,3200000,False,33.0,117.0,1,left,MISS J. Brown 12' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,12.21,Missed,,,,,,,,,,,,,,,,,,
329,PT00M10.10S,2025-01-25T23:41:54.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,46,59,2025-01-25T23:41:54Z,3210000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,328.0,,,,,,,,,,,,,,,,,
331,PT00M04.00S,2025-01-25T23:42:12.9Z,2,REGULAR,2pt,Jump Shot,[],202681,93.9060446780552,72.54901960784314,1610612742,46,59,2025-01-25T23:42:50Z,3230000,False,113.0,5.0,1,right,MISS K. Irving 11' fadeaway Shot,[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,11.28,Missed,,,,,,,,,,,,,,,,,,
332,PT00M00.40S,2025-01-25T23:42:16.5Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612742,46,59,2025-01-25T23:42:50Z,3240000,False,,,0,,D. Gafford REBOUND (Off:3 Def:5),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,,,331.0,8.0,5.0,3.0,,,,,,,,,,,,,,
333,PT00M00.40S,2025-01-25T23:42:18.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,92.66179369250985,43.462775735294116,1610612742,48,59,2025-01-25T23:42:29Z,3250000,False,-33.0,16.0,1,right,D. Gafford putback Layup (10 PTS),[1629655],1610612742.0,DAL,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.66,Made,,,,,10.0,,,,,,,,,,,,,
334,PT00M00.40S,2025-01-25T23:42:20.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201143,,,1610612742,48,59,2025-01-25T23:42:29Z,3260000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Gafford 1 FT),"[201143, 1629655]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,1628481.0,1.0,0.0,Gafford,1629655.0,,,,,,,,
336,PT00M00.40S,2025-01-25T23:42:50.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629655,,,1610612742,49,59,2025-01-25T23:42:50Z,3280000,False,,,0,,D. Gafford Free Throw 1 of 1 (11 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
337,PT00M00.00S,2025-01-25T23:42:57.8Z,2,REGULAR,period,end,[],0,,,1610612738,49,59,2025-01-25T23:42:57Z,3290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-01-25T23:56:44.7Z,3,REGULAR,substitution,out,['startperiod'],201143,,,1610612738,49,59,2025-01-25T23:58:58Z,3300000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2025-01-25T23:56:44.7Z,3,REGULAR,substitution,in,['startperiod'],204001,,,1610612738,49,59,2025-01-25T23:58:58Z,3310000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2025-01-25T23:59:28.4Z,3,REGULAR,period,start,[],0,,,1610612742,49,59,2025-01-25T23:59:28Z,3320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M48.00S,2025-01-25T23:59:39.7Z,3,REGULAR,3pt,Jump Shot,[],202681,5.732588699080158,95.34313725490196,1610612742,49,59,2025-01-25T23:59:44Z,3330000,False,-227.0,1.0,1,left,MISS K. Irving 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
342,PT11M44.00S,2025-01-25T23:59:43.7Z,3,REGULAR,rebound,defensive,[],204001,,,1610612738,49,59,2025-01-25T23:59:44Z,3340000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:2),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Left Corner 3,24+ Left,,,341.0,3.0,2.0,1.0,,,,,,,,,,,,,,
343,PT11M34.00S,2025-01-25T23:59:53.4Z,3,REGULAR,3pt,Jump Shot,[],1628369,76.5604467805519,10.784313725490197,1610612738,49,59,2025-01-25T23:59:58Z,3350000,False,-196.0,168.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
344,PT11M30.00S,2025-01-25T23:59:57.4Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,49,59,2025-01-25T23:59:58Z,3360000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,343.0,4.0,3.0,1.0,,,,,,,,,,,,,,
345,PT11M24.00S,2025-01-26T00:00:03.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,5.519053876478318,95.61121323529412,1610612742,52,59,2025-01-26T00:03:59Z,3370000,False,-228.0,-1.0,1,left,K. Thompson 3PT running (6 PTS) (K. Irving 1 AST),"[202691, 202681]",1610612742.0,DAL,running,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,22.81,Made,,,,,6.0,,,,,,,,K. Irving,202681.0,1.0,,,
347,PT11M12.00S,2025-01-26T00:00:15.3Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,52,59,2025-01-26T00:04:20Z,3390000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 203915]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Dinwiddie,203915.0
348,PT11M12.00S,2025-01-26T00:00:15.3Z,3,REGULAR,steal,,[],203915,,,1610612742,52,59,2025-01-26T00:00:17Z,3400000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
349,PT11M08.00S,2025-01-26T00:00:19.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202691,20.18725361366623,89.4607843137255,1610612742,52,59,2025-01-26T00:02:05Z,3410000,False,-197.0,137.0,1,left,MISS K. Thompson 24' running 3PT,[202691],1610612742.0,DAL,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,24.04,Missed,,,,,,,,,,,,,,,,,,
