actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
512,PT00M02.20S,2024-11-04T02:25:01.9Z,3,REGULAR,2pt,Jump Shot,[],1630591,81.15965834428384,20.833333333333336,1610612753,88,61,2024-11-04T02:25:15Z,5060000,False,-146.0,125.0,1,right,MISS J. Suggs 19' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,19.18,Missed,,,,,,,,,,,,,,,,,,
513,PT00M01.20S,2024-11-04T02:25:02.9Z,3,REGULAR,rebound,offensive,[],1628371,,,1610612753,88,61,2024-11-04T02:25:15Z,5070000,False,,,0,,J. Isaac REBOUND (Off:2 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Left Center,,,,,,,,,512.0,,,,4.0,2.0,2.0,,,,,
514,PT00M00.00S,2024-11-04T02:25:05.7Z,3,REGULAR,period,end,[],0,,,1610612753,88,61,2024-11-04T02:25:05Z,5080000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2024-11-04T02:25:13.6Z,4,REGULAR,substitution,out,['startperiod'],1629656,,,1610612753,88,61,2024-11-04T02:27:48Z,5090000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2024-11-04T02:25:13.6Z,4,REGULAR,substitution,out,['startperiod'],1630230,,,1610612753,88,61,2024-11-04T02:27:48Z,5100000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2024-11-04T02:25:13.6Z,4,REGULAR,substitution,out,['startperiod'],203915,,,1610612753,88,61,2024-11-04T02:27:48Z,5110000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2024-11-04T02:25:13.6Z,4,REGULAR,substitution,in,['startperiod'],202691,,,1610612753,88,61,2024-11-04T02:27:48Z,5120000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2024-11-04T02:25:13.6Z,4,REGULAR,substitution,in,['startperiod'],1629029,,,1610612753,88,61,2024-11-04T02:27:48Z,5130000,False,,,0,,SUB in: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2024-11-04T02:25:13.6Z,4,REGULAR,substitution,in,['startperiod'],1629023,,,1610612753,88,61,2024-11-04T02:27:48Z,5140000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2024-11-04T02:27:48.8Z,4,REGULAR,period,start,[],0,,,1610612753,88,61,2024-11-04T02:27:48Z,5150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M37.00S,2024-11-04T02:28:11.4Z,4,REGULAR,2pt,Jump Shot,[],1630175,92.46057818659659,76.9607843137255,1610612753,88,61,2024-11-04T02:28:18Z,5160000,False,135.0,18.0,1,right,MISS C. Anthony 13' fadeaway Shot,[1630175],1610612753.0,ORL,fadeaway,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,13.6,Missed,,,,,,,,,,,,,,,,,,
523,PT11M34.00S,2024-11-04T02:28:14.4Z,4,REGULAR,rebound,defensive,[],1641726,,,1610612742,88,61,2024-11-04T02:28:18Z,5170000,False,,,0,,D. Lively II REBOUND (Off:4 Def:7),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Right,,,,,,,,,522.0,,,,11.0,7.0,4.0,,,,,
524,PT11M26.00S,2024-11-04T02:28:25.9Z,4,REGULAR,foul,personal,[],1630175,,,1610612742,88,61,2024-11-04T02:28:54Z,5180000,False,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1641726]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Lively II,1641726.0
526,PT11M24.00S,2024-11-04T02:28:40.4Z,4,REGULAR,3pt,Jump Shot,[],202691,23.390275952693823,11.542585784313726,1610612742,91,61,2024-11-04T02:28:48Z,5200000,False,192.0,167.0,1,left,K. Thompson 25' 3PT  (9 PTS) (K. Irving 3 AST),"[202691, 202681]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.5,Made,9.0,K. Irving,202681.0,3.0,,,,,,,,,,,,,,
529,PT11M06.00S,2024-11-04T02:29:08.6Z,4,REGULAR,2pt,Jump Shot,[],1630175,90.75229960578186,31.61764705882353,1610612753,91,63,2024-11-04T02:29:20Z,5230000,False,-92.0,34.0,1,right,C. Anthony 9' turnaround fadeaway Jump Shot (4 PTS),[1630175],1610612753.0,ORL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,9.81,Made,4.0,,,,,,,,,,,,,,,,,
530,PT10M44.00S,2024-11-04T02:29:30.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641726,10.85742444152431,46.81372549019608,1610612742,91,63,2024-11-04T02:29:33Z,5240000,False,16.0,50.0,1,left,MISS D. Lively II turnaround Hook,[1641726],1610612742.0,DAL,turnaround,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
531,PT10M41.00S,2024-11-04T02:29:33.0Z,4,REGULAR,rebound,defensive,[],1628371,,,1610612753,91,63,2024-11-04T02:29:33Z,5250000,False,,,0,,J. Isaac REBOUND (Off:2 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,530.0,,,,5.0,3.0,2.0,,,,,
532,PT10M33.00S,2024-11-04T02:29:40.9Z,4,REGULAR,3pt,Jump Shot,[],203914,96.00854139290408,4.166666666666666,1610612753,91,63,2024-11-04T02:29:57Z,5260000,False,-229.0,-15.0,1,right,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
533,PT10M29.00S,2024-11-04T02:29:44.9Z,4,REGULAR,rebound,defensive,[],202691,,,1610612742,91,63,2024-11-04T02:30:46Z,5270000,False,,,0,,K. Thompson REBOUND (Off:0 Def:4),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,,,532.0,,,,4.0,4.0,0.0,,,,,
534,PT10M20.00S,2024-11-04T02:29:53.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641726,8.754927726675426,46.81372549019608,1610612742,91,63,2024-11-04T02:30:00Z,5280000,False,16.0,30.0,1,left,MISS D. Lively II Layup - blocked,"[1641726, 1628371]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,Isaac,1628371.0,,,,,,,,,,,,
535,PT10M20.00S,2024-11-04T02:29:53.6Z,4,REGULAR,block,,[],1628371,,,1610612742,91,63,2024-11-04T02:29:56Z,5290000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
536,PT10M17.00S,2024-11-04T02:29:56.6Z,4,REGULAR,rebound,offensive,[],202691,,,1610612742,91,63,2024-11-04T02:30:00Z,5300000,False,,,0,,K. Thompson REBOUND (Off:1 Def:4),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,534.0,,,,5.0,4.0,1.0,,,,,
537,PT10M16.00S,2024-11-04T02:29:58.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641726,7.440867279894875,46.81372549019608,1610612742,93,63,2024-11-04T02:30:03Z,5310000,False,16.0,17.0,1,left,D. Lively II DUNK (11 PTS) (K. Thompson 3 AST),"[1641726, 202691]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,2.36,Made,11.0,K. Thompson,202691.0,3.0,,,,,,,,,,,,,,
539,PT10M08.00S,2024-11-04T02:30:05.5Z,4,REGULAR,3pt,Jump Shot,[],1630175,77.21747700394218,12.5,1610612753,93,63,2024-11-04T02:30:10Z,5330000,False,-188.0,162.0,1,right,MISS C. Anthony 24' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
540,PT10M06.00S,2024-11-04T02:30:09.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,93,63,2024-11-04T02:30:09Z,5340000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,539.0,,,,,,,,,,,
542,PT09M55.00S,2024-11-04T02:30:29.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,5.863994743758213,48.28431372549019,1610612742,95,63,2024-11-04T02:30:33Z,5360000,False,9.0,3.0,1,left,L. Dončić driving finger roll Layup (30 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,0.9,Made,30.0,,,,,,,,,,,,,,,,,
543,PT09M44.00S,2024-11-04T02:30:43.9Z,4,REGULAR,foul,personal,['2freethrow'],1641726,,,1610612753,95,63,2024-11-04T02:30:51Z,5370000,False,,,0,,D. Lively II shooting personal FOUL (3 PF) (Anthony 2 FT),"[1641726, 1630175]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1629183.0,3.0,0.0,Anthony,1630175.0
545,PT09M44.00S,2024-11-04T02:31:11.7Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,95,64,2024-11-04T02:31:11Z,5390000,False,,,0,,C. Anthony Free Throw 1 of 2 (5 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
546,PT09M44.00S,2024-11-04T02:31:12.4Z,4,REGULAR,substitution,out,[],1641726,,,1610612753,95,64,2024-11-04T02:31:30Z,5400000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M44.00S,2024-11-04T02:31:12.4Z,4,REGULAR,substitution,out,[],202681,,,1610612753,95,64,2024-11-04T02:31:30Z,5410000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M44.00S,2024-11-04T02:31:12.4Z,4,REGULAR,substitution,out,[],1628371,,,1610612753,95,64,2024-11-04T02:31:30Z,5420000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M44.00S,2024-11-04T02:31:12.4Z,4,REGULAR,substitution,in,[],203915,,,1610612753,95,64,2024-11-04T02:31:30Z,5430000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M44.00S,2024-11-04T02:31:12.4Z,4,REGULAR,substitution,in,[],1629655,,,1610612753,95,64,2024-11-04T02:31:30Z,5440000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M44.00S,2024-11-04T02:31:12.4Z,4,REGULAR,substitution,in,[],1629021,,,1610612753,95,64,2024-11-04T02:31:30Z,5450000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M44.00S,2024-11-04T02:31:39.8Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,95,64,2024-11-04T02:31:39Z,5460000,False,,,0,,MISS C. Anthony Free Throw 2 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
553,PT09M42.00S,2024-11-04T02:31:41.2Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612742,95,64,2024-11-04T02:31:41Z,5470000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,552.0,,,,4.0,3.0,1.0,,,,,
554,PT09M34.00S,2024-11-04T02:31:50.6Z,4,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612742,95,64,2024-11-04T02:31:56Z,5480000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Dončić 2 FT),"[1641710, 1629029]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Dončić,1629029.0
556,PT09M34.00S,2024-11-04T02:32:21.0Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,96,64,2024-11-04T02:32:21Z,5500000,False,,,0,,L. Dončić Free Throw 1 of 2 (31 PTS),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
557,PT09M34.00S,2024-11-04T02:32:21.9Z,4,REGULAR,substitution,out,[],1630591,,,1610612742,96,64,2024-11-04T02:32:36Z,5510000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M34.00S,2024-11-04T02:32:21.9Z,4,REGULAR,substitution,in,[],1641724,,,1610612742,96,64,2024-11-04T02:32:36Z,5520000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M34.00S,2024-11-04T02:32:46.7Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,97,64,2024-11-04T02:32:46Z,5530000,False,,,0,,L. Dončić Free Throw 2 of 2 (32 PTS),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
560,PT09M20.00S,2024-11-04T02:33:03.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.11760840998686,50.49019607843137,1610612753,97,66,2024-11-04T02:33:08Z,5540000,False,2.0,12.0,1,right,M. Wagner cutting Layup (10 PTS) (C. Anthony 1 AST),"[1629021, 1630175]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.25,Made,10.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,,,,
562,PT09M10.00S,2024-11-04T02:33:18.6Z,4,REGULAR,foul,offensive,[],1629023,,,1610612742,97,66,2024-11-04T02:33:41Z,5560000,False,,,0,,P. Washington offensive FOUL (1 PF),"[1629023, 1641710]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Black,1641710.0
564,PT09M10.00S,2024-11-04T02:33:18.6Z,4,REGULAR,turnover,offensive foul,[],1629023,,,1610612742,97,66,2024-11-04T02:33:41Z,5580000,False,,,0,,P. Washington offensive foul TURNOVER (1 TO),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left,,,,,,,,,,1.0,,,,,,202049.0,,,,
565,PT09M10.00S,2024-11-04T02:33:39.9Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,97,66,2024-11-04T02:33:44Z,5590000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,1626302.0,,,,
566,PT09M01.00S,2024-11-04T02:33:48.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203914,92.85479632063075,47.794117647058826,1610612753,97,68,2024-11-04T02:33:52Z,5600000,False,-11.0,15.0,1,right,G. Harris cutting DUNK (4 PTS) (A. Black 2 AST),"[203914, 1641710]",1610612753.0,ORL,cutting,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,1.84,Made,4.0,A. Black,1641710.0,2.0,,,,,,,,,,,,,,
567,PT08M47.00S,2024-11-04T02:34:15.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,9.017739816031538,39.21568627450981,1610612742,99,68,2024-11-04T02:34:35Z,5610000,False,54.0,32.0,1,left,D. Gafford 6' turnaround Hook (18 PTS) (K. Thompson 4 AST),"[1629655, 202691]",1610612742.0,DAL,turnaround,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,6.28,Made,18.0,K. Thompson,202691.0,4.0,,,,,,,,,,,,,,
570,PT08M34.00S,2024-11-04T02:34:27.3Z,4,REGULAR,substitution,out,[],1629023,,,1610612753,99,68,2024-11-04T02:34:45Z,5640000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M34.00S,2024-11-04T02:34:27.3Z,4,REGULAR,substitution,out,[],202691,,,1610612753,99,68,2024-11-04T02:34:45Z,5650000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M34.00S,2024-11-04T02:34:27.3Z,4,REGULAR,substitution,in,[],1630702,,,1610612753,99,68,2024-11-04T02:34:45Z,5660000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M34.00S,2024-11-04T02:34:27.3Z,4,REGULAR,substitution,in,[],1630230,,,1610612753,99,68,2024-11-04T02:34:45Z,5670000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M27.00S,2024-11-04T02:34:46.4Z,4,REGULAR,3pt,Jump Shot,[],1641724,71.96123521681997,80.63725490196079,1610612753,99,68,2024-11-04T02:34:57Z,5680000,False,153.0,211.0,1,right,MISS J. Howard 26' 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,26.08,Missed,,,,,,,,,,,,,,,,,,
575,PT08M25.00S,2024-11-04T02:34:48.4Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,99,68,2024-11-04T02:35:36Z,5690000,False,,,0,,D. Gafford REBOUND (Off:2 Def:5),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,574.0,,,,7.0,5.0,2.0,,,,,
576,PT08M17.00S,2024-11-04T02:34:56.0Z,4,REGULAR,turnover,bad pass,[],1630702,,,1610612742,99,68,2024-11-04T02:35:03Z,5700000,False,,,0,,J. Hardy bad pass TURNOVER (1 TO),"[1630702, 1641724]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1.0,Howard,1641724.0,,,,,,,,
577,PT08M17.00S,2024-11-04T02:34:56.0Z,4,REGULAR,steal,,[],1641724,,,1610612753,99,68,2024-11-04T02:34:57Z,5710000,False,,,0,,J. Howard STEAL (1 STL),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
578,PT08M14.00S,2024-11-04T02:34:59.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641710,91.67214191852825,49.50980392156863,1610612753,99,70,2024-11-04T02:35:13Z,5720000,False,-2.0,26.0,1,right,A. Black running Layup (2 PTS),[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.59,Made,2.0,,,,,,,,,,,,,,,,,
580,PT07M58.00S,2024-11-04T02:35:14.7Z,4,REGULAR,3pt,Jump Shot,[],1629029,18.478975032851512,90.93137254901961,1610612742,99,70,2024-11-04T02:35:20Z,5730000,False,-205.0,121.0,1,left,MISS L. Dončić step back 3PT,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,23.79,Missed,,,,,,,,,,,,,,,,,,
582,PT07M57.00S,2024-11-04T02:35:15.7Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612742,99,70,2024-11-04T02:35:20Z,5750000,False,,,0,,D. Gafford REBOUND (Off:3 Def:5),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,580.0,,,,8.0,5.0,3.0,,,,,
584,PT07M57.00S,2024-11-04T02:35:22.4Z,4,REGULAR,substitution,out,[],1629029,,,1610612742,99,70,2024-11-04T02:35:40Z,5770000,False,,,0,,SUB out: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M57.00S,2024-11-04T02:35:22.4Z,4,REGULAR,substitution,out,[],1629021,,,1610612742,99,70,2024-11-04T02:35:40Z,5780000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M57.00S,2024-11-04T02:35:22.4Z,4,REGULAR,substitution,in,[],1629656,,,1610612742,99,70,2024-11-04T02:35:40Z,5790000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M57.00S,2024-11-04T02:35:22.4Z,4,REGULAR,substitution,in,[],1641783,,,1610612742,99,70,2024-11-04T02:35:40Z,5800000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M48.00S,2024-11-04T02:36:08.6Z,4,REGULAR,foul,offensive,[],1629655,,,1610612742,99,70,2024-11-04T02:36:30Z,5820000,False,,,0,,D. Gafford charge offensive FOUL (3 PF),"[1629655, 1630175]",1610612742.0,DAL,charge,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Anthony,1630175.0
591,PT07M48.00S,2024-11-04T02:36:08.6Z,4,REGULAR,turnover,offensive foul,[],1629655,,,1610612742,99,70,2024-11-04T02:36:08Z,5840000,False,,,0,,D. Gafford offensive foul TURNOVER (3 TO),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,3.0,,,,,,1626302.0,,,,
592,PT07M48.00S,2024-11-04T02:36:20.6Z,4,REGULAR,substitution,out,[],1629655,,,1610612753,99,70,2024-11-04T02:36:33Z,5850000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M48.00S,2024-11-04T02:36:20.6Z,4,REGULAR,substitution,in,[],203939,,,1610612753,99,70,2024-11-04T02:36:33Z,5860000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M34.00S,2024-11-04T02:36:51.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,69.20170827858082,17.892156862745097,1610612753,99,73,2024-11-04T02:36:55Z,5870000,False,-161.0,237.0,1,right,C. Anthony 28' 3PT  (8 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,28.62,Made,8.0,,,,,,,,,,,,,,,,,
595,PT07M14.00S,2024-11-04T02:37:11.2Z,4,REGULAR,2pt,Jump Shot,[],1630702,10.85742444152431,33.088235294117645,1610612742,99,73,2024-11-04T02:40:34Z,5880000,False,85.0,50.0,1,left,MISS J. Hardy 9' driving bank Shot,[1630702],1610612742.0,DAL,driving bank,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Right,9.81,Missed,,,,,,,,,,,,,,,,,,
596,PT07M11.00S,2024-11-04T02:37:14.2Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,99,73,2024-11-04T02:37:18Z,5890000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,,,,,,,,,595.0,,,,1.0,1.0,0.0,,,,,
597,PT07M08.00S,2024-11-04T02:37:17.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641724,91.27792378449409,42.15686274509804,1610612753,99,73,2024-11-04T02:37:25Z,5900000,False,-39.0,29.0,1,right,MISS J. Howard running Layup - blocked,"[1641724, 203915]",1610612753.0,ORL,running,,,Howard,J. Howard,,,,,In The Paint (Non-RA),0-8 Center,4.91,Missed,,,,,Dinwiddie,203915.0,,,,,,,,,,,,
598,PT07M08.00S,2024-11-04T02:37:17.3Z,4,REGULAR,block,,[],203915,,,1610612753,99,73,2024-11-04T02:37:19Z,5910000,False,,,0,,S. Dinwiddie BLOCK (1 BLK),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
599,PT07M05.00S,2024-11-04T02:37:20.3Z,4,REGULAR,rebound,offensive,[],203914,,,1610612753,99,73,2024-11-04T02:37:25Z,5920000,False,,,0,,G. Harris REBOUND (Off:1 Def:0),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,597.0,,,,1.0,0.0,1.0,,,,,
600,PT06M59.00S,2024-11-04T02:37:29.4Z,4,REGULAR,foul,personal,[],1630230,,,1610612753,99,73,2024-11-04T02:37:38Z,5930000,False,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 1641783]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1629183.0,1.0,0.0,da Silva,1641783.0
