actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
256,PT04M55.00S,2025-02-14T02:25:00.3Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,42,43,2025-02-14T02:25:05Z,2550000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,255.0,4.0,4.0,0.0,,,,,,,,,,,
257,PT04M55.00S,2025-02-14T02:25:04.7Z,2,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,42,43,2025-02-14T02:25:13Z,2560000,False,,,0,,T. Herro step out-of-bounds TURNOVER (2 TO),[1629639],1610612748.0,MIA,step,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,2.0,,,,,,,,,,,,,,,203593.0,,,,
258,PT04M55.00S,2025-02-14T02:25:07.6Z,2,REGULAR,substitution,out,[],1630556,,,1610612742,42,43,2025-02-14T02:25:26Z,2570000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M55.00S,2025-02-14T02:25:07.6Z,2,REGULAR,substitution,in,[],1630230,,,1610612742,42,43,2025-02-14T02:25:26Z,2580000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M52.00S,2025-02-14T02:25:31.7Z,2,REGULAR,turnover,bad pass,[],1630314,,,1610612742,42,43,2025-02-14T02:25:35Z,2590000,False,,,0,,B. Williams bad pass TURNOVER (3 TO),"[1630314, 1642276]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Mid-Range,8-16 Left,3.0,Ware,1642276.0,,,,,,,,,,,,,,,,,
261,PT04M52.00S,2025-02-14T02:25:31.7Z,2,REGULAR,steal,,[],1642276,,,1610612748,42,43,2025-02-14T02:25:33Z,2600000,False,,,0,,K. Ware STEAL (1 STL),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
262,PT04M48.00S,2025-02-14T02:25:38.8Z,2,REGULAR,foul,personal,[],1630314,,,1610612748,42,43,2025-02-14T02:26:04Z,2610000,False,,,0,,B. Williams personal FOUL (1 PF),"[1630314, 1642276]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Ware,1642276.0
265,PT04M38.00S,2025-02-14T02:26:11.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629639,10.33180026281209,36.029411764705884,1610612748,42,43,2025-02-14T02:27:31Z,2640000,False,70.0,45.0,1,left,MISS T. Herro 8' driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Right,,,,8.29,Missed,,,,,,,,,,,,,,,
266,PT04M35.00S,2025-02-14T02:26:14.9Z,2,REGULAR,rebound,defensive,[],1641765,,,1610612742,42,43,2025-02-14T02:26:17Z,2650000,False,,,0,,O. Prosper REBOUND (Off:0 Def:3),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),8-16 Right,,,,,,265.0,3.0,3.0,0.0,,,,,,,,,,,
267,PT04M11.00S,2025-02-14T02:26:38.2Z,2,REGULAR,3pt,Jump Shot,[],203915,95.0886990801577,94.11764705882352,1610612742,42,43,2025-02-14T02:28:05Z,2660000,False,221.0,-6.0,1,right,MISS S. Dinwiddie pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,,22.07,Missed,,,,,,,,,,,,,,,
268,PT04M09.00S,2025-02-14T02:26:40.2Z,2,REGULAR,rebound,offensive,[],1630230,,,1610612742,42,43,2025-02-14T02:28:12Z,2670000,False,,,0,,N. Marshall REBOUND (Off:1 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,,,267.0,3.0,2.0,1.0,,,,,,,,,,,
269,PT04M05.00S,2025-02-14T02:26:45.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630314,94.56307490144546,8.333333333333332,1610612742,42,43,2025-02-14T02:26:48Z,2680000,False,-208.0,-1.0,1,right,MISS B. Williams 20' Jump Shot,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Mid-Range,16-24 Left,,,,20.83,Missed,,,,,,,,,,,,,,,
270,PT04M03.00S,2025-02-14T02:26:47.0Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,42,43,2025-02-14T02:26:48Z,2690000,False,,,0,,K. Ware REBOUND (Off:2 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,16-24 Left,,,,,,269.0,5.0,3.0,2.0,,,,,,,,,,,
271,PT03M53.00S,2025-02-14T02:26:57.0Z,2,REGULAR,3pt,Jump Shot,[],1642276,32.53942181340342,51.470588235294116,1610612748,42,43,2025-02-14T02:27:04Z,2700000,False,-7.0,253.0,1,left,MISS K. Ware 25' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,,25.35,Missed,,,,,,,,,,,,,,,
272,PT03M50.00S,2025-02-14T02:27:00.0Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,42,43,2025-02-14T02:27:04Z,2710000,False,,,0,,N. Marshall REBOUND (Off:1 Def:3),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,271.0,4.0,3.0,1.0,,,,,,,,,,,
273,PT03M33.00S,2025-02-14T02:27:16.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,94.30026281208936,50.0,1610612742,44,43,2025-02-14T02:27:22Z,2720000,False,0.0,1.0,1,right,O. Prosper Layup (8 PTS) (B. Williams 2 AST),"[1641765, 1630314]",1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,0.11,Made,,,,,,,8.0,B. Williams,1630314.0,2.0,,,,,
275,PT03M23.00S,2025-02-14T02:27:31.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631108,,,1610612748,44,43,2025-02-14T02:27:41Z,2740000,False,,,0,,M. Christie personal FOUL (1 PF) (Herro 2 FT),"[1631108, 1629639]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Herro,1629639.0
277,PT03M23.00S,2025-02-14T02:28:07.6Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,44,43,2025-02-14T02:28:07Z,2760000,False,,,0,,MISS T. Herro Free Throw 1 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
278,PT03M23.00S,2025-02-14T02:28:07.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,44,43,2025-02-14T02:28:07Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,277.0,,,,,,,,,,,,,,
279,PT03M23.00S,2025-02-14T02:28:08.4Z,2,REGULAR,substitution,out,[],203915,,,1610612748,44,43,2025-02-14T02:28:29Z,2780000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M23.00S,2025-02-14T02:28:08.4Z,2,REGULAR,substitution,out,[],1642276,,,1610612748,44,43,2025-02-14T02:28:29Z,2790000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M23.00S,2025-02-14T02:28:08.4Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,44,43,2025-02-14T02:28:29Z,2800000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M23.00S,2025-02-14T02:28:08.4Z,2,REGULAR,substitution,in,[],203957,,,1610612748,44,43,2025-02-14T02:28:29Z,2810000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M23.00S,2025-02-14T02:28:08.4Z,2,REGULAR,substitution,in,[],202692,,,1610612748,44,43,2025-02-14T02:28:29Z,2820000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M23.00S,2025-02-14T02:28:08.4Z,2,REGULAR,substitution,in,[],203937,,,1610612748,44,43,2025-02-14T02:28:29Z,2830000,False,,,0,,SUB in: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M23.00S,2025-02-14T02:28:35.6Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,44,44,2025-02-14T02:28:35Z,2840000,False,,,0,,T. Herro Free Throw 2 of 2 (11 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,,,,,,,11.0,,,,,,,,
286,PT03M07.00S,2025-02-14T02:28:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,92.85479632063075,47.30392156862745,1610612742,44,44,2025-02-14T02:30:11Z,2850000,False,-13.0,15.0,1,right,MISS O. Prosper driving Layup,[1641765],1610612742.0,DAL,driving,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,2.0,Missed,,,,,,,,,,,,,,,
287,PT03M05.00S,2025-02-14T02:28:54.7Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,44,44,2025-02-14T02:28:56Z,2860000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,286.0,3.0,3.0,0.0,,,,,,,,,,,
288,PT03M01.00S,2025-02-14T02:29:01.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,10.463206307490145,49.26470588235294,1610612748,44,44,2025-02-14T02:29:16Z,2870000,False,4.0,46.0,1,left,MISS K. Anderson driving floating Shot,[203937],1610612748.0,MIA,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.6,Missed,,,,,,,,,,,,,,,
289,PT02M59.00S,2025-02-14T02:29:03.0Z,2,REGULAR,rebound,offensive,[],1631170,,,1610612748,44,44,2025-02-14T02:29:16Z,2880000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,288.0,4.0,3.0,1.0,,,,,,,,,,,
290,PT02M57.00S,2025-02-14T02:29:07.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630314,,,1610612748,44,44,2025-02-14T02:29:29Z,2890000,False,,,0,,B. Williams shooting personal FOUL (2 PF) (Anderson 2 FT),"[1630314, 203937]",1610612742.0,DAL,shooting,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Anderson,203937.0
292,PT02M57.00S,2025-02-14T02:29:32.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203937,,,1610612748,44,44,2025-02-14T02:29:32Z,2910000,False,,,0,,MISS K. Anderson Free Throw 1 of 2,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
293,PT02M57.00S,2025-02-14T02:29:32.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,44,44,2025-02-14T02:29:32Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,292.0,,,,,,,,,,,,,,
294,PT02M57.00S,2025-02-14T02:29:33.6Z,2,REGULAR,substitution,out,[],1641765,,,1610612748,44,44,2025-02-14T02:29:45Z,2930000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M57.00S,2025-02-14T02:29:33.6Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,44,44,2025-02-14T02:29:45Z,2940000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M57.00S,2025-02-14T02:29:33.6Z,2,REGULAR,substitution,in,[],1630556,,,1610612748,44,44,2025-02-14T02:29:45Z,2950000,False,,,0,,SUB in: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M57.00S,2025-02-14T02:29:33.6Z,2,REGULAR,substitution,in,[],1641796,,,1610612748,44,44,2025-02-14T02:29:45Z,2960000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M57.00S,2025-02-14T02:29:58.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203937,,,1610612748,44,45,2025-02-14T02:29:58Z,2970000,False,,,0,,K. Anderson Free Throw 2 of 2 (5 PTS),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
299,PT02M38.00S,2025-02-14T02:30:18.7Z,2,REGULAR,3pt,Jump Shot,[],203957,95.0886990801577,95.58823529411765,1610612742,47,45,2025-02-14T02:30:23Z,2980000,False,228.0,-6.0,1,right,D. Exum 3PT  (9 PTS) (M. Christie 2 AST),"[203957, 1631108]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,Right Corner 3,24+ Right,,,,22.8,Made,,,,,,,9.0,M. Christie,1631108.0,2.0,,,,,
301,PT02M19.00S,2025-02-14T02:30:37.0Z,2,REGULAR,3pt,Jump Shot,[],1641796,3.630091984231275,94.6078431372549,1610612748,47,48,2025-02-14T02:30:44Z,3000000,False,-223.0,-18.0,1,left,P. Larsson 3PT  (3 PTS) (K. Anderson 1 AST),"[1641796, 203937]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Left Corner 3,24+ Left,,,,22.38,Made,,,,,,,3.0,K. Anderson,203937.0,1.0,,,,,
303,PT02M02.00S,2025-02-14T02:30:53.2Z,2,REGULAR,3pt,Jump Shot,[],1630230,75.64060446780552,14.460784313725492,1610612742,50,48,2025-02-14T02:30:56Z,3020000,False,-178.0,176.0,1,right,N. Marshall 25' 3PT  (5 PTS) (K. Edwards 2 AST),"[1630230, 1630556]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,25.05,Made,,,,,,,5.0,K. Edwards,1630556.0,2.0,,,,,
305,PT01M53.00S,2025-02-14T02:31:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,13.14060446780552,43.32873774509804,1610612748,50,50,2025-02-14T02:31:23Z,3040000,False,33.0,71.0,1,left,T. Herro 7' driving floating Jump Shot (13 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,7.85,Made,,,,,,,13.0,,,,,,,,
306,PT01M36.00S,2025-02-14T02:31:19.4Z,2,REGULAR,3pt,Jump Shot,[],1630314,67.09921156373193,57.84313725490197,1610612742,50,50,2025-02-14T02:32:20Z,3050000,False,39.0,257.0,1,right,MISS B. Williams 25' pullup 3PT,[1630314],1610612742.0,DAL,pullup,,,Williams,B. Williams,,,,,Above the Break 3,24+ Center,,,,25.98,Missed,,,,,,,,,,,,,,,
307,PT01M36.00S,2025-02-14T02:31:19.4Z,2,REGULAR,rebound,defensive,[],202692,,,1610612748,50,50,2025-02-14T02:31:25Z,3060000,False,,,0,,A. Burks REBOUND (Off:1 Def:3),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,,,,,,306.0,4.0,3.0,1.0,,,,,,,,,,,
308,PT01M24.00S,2025-02-14T02:31:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.258212877792378,44.85294117647059,1610612748,50,52,2025-02-14T02:32:52Z,3070000,False,26.0,6.0,1,left,T. Herro cutting Layup (15 PTS) (K. Anderson 2 AST),"[1629639, 203937]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,2.65,Made,,,,,,,15.0,K. Anderson,203937.0,2.0,,,,,
310,PT01M15.00S,2025-02-14T02:31:44.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203957,93.38042049934296,45.588235294117645,1610612742,52,52,2025-02-14T02:31:56Z,3090000,False,-22.0,10.0,1,right,D. Exum driving Layup (11 PTS),[203957],1610612742.0,DAL,driving,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,2.41,Made,,,,,,,11.0,,,,,,,,
311,PT01M15.00S,2025-02-14T02:31:47.2Z,2,REGULAR,foul,personal,['1freethrow'],1641796,,,1610612742,52,52,2025-02-14T02:31:56Z,3100000,False,,,0,,P. Larsson shooting personal FOUL (3 PF) (Exum 1 FT),"[1641796, 203957]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,3.0,0.0,Exum,203957.0
313,PT01M15.00S,2025-02-14T02:31:56.9Z,2,REGULAR,substitution,out,[],1630314,,,1610612742,52,52,2025-02-14T02:32:39Z,3120000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M15.00S,2025-02-14T02:31:56.9Z,2,REGULAR,substitution,out,[],1641796,,,1610612742,52,52,2025-02-14T02:32:39Z,3130000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M15.00S,2025-02-14T02:31:56.9Z,2,REGULAR,substitution,in,[],203915,,,1610612742,52,52,2025-02-14T02:32:39Z,3140000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M15.00S,2025-02-14T02:31:56.9Z,2,REGULAR,substitution,in,[],1631107,,,1610612742,52,52,2025-02-14T02:32:39Z,3150000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M15.00S,2025-02-14T02:32:28.1Z,2,REGULAR,freethrow,1 of 1,[],203957,,,1610612742,53,52,2025-02-14T02:32:28Z,3160000,False,,,0,,D. Exum Free Throw 1 of 1 (12 PTS),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,Made,,,,,,,12.0,,,,,,,,
318,PT01M06.00S,2025-02-14T02:32:38.0Z,2,REGULAR,turnover,bad pass,[],1630558,,,1610612748,53,52,2025-02-14T02:32:42Z,3170000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 203957]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,1.0,Exum,203957.0,,,,,,,,,,,,,,,,,
319,PT01M06.00S,2025-02-14T02:32:38.0Z,2,REGULAR,steal,,[],203957,,,1610612742,53,52,2025-02-14T02:32:39Z,3180000,False,,,0,,D. Exum STEAL (1 STL),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
320,PT01M05.00S,2025-02-14T02:32:41.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203957,93.38042049934296,47.30392156862745,1610612742,53,52,2025-02-14T02:33:50Z,3190000,False,-13.0,10.0,1,right,MISS D. Exum running DUNK - blocked,"[203957, 1630558]",1610612742.0,DAL,running,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,1.66,Missed,,,,,Mitchell,1630558.0,,,,,,,,,
321,PT01M05.00S,2025-02-14T02:32:41.7Z,2,REGULAR,block,,[],1630558,,,1610612742,53,52,2025-02-14T02:32:43Z,3200000,False,,,0,,D. Mitchell BLOCK (1 BLK),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT01M03.00S,2025-02-14T02:32:43.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,53,52,2025-02-14T02:32:55Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,320.0,,,,,,,,,,,,,,
324,PT00M48.60S,2025-02-14T02:33:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203957,93.64323258869908,50.49019607843137,1610612742,55,52,2025-02-14T02:33:19Z,3230000,False,2.0,7.0,1,right,D. Exum cutting Layup (14 PTS) (N. Marshall 3 AST),"[203957, 1630230]",1610612742.0,DAL,cutting,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,0.77,Made,,,,,,,14.0,N. Marshall,1630230.0,3.0,,,,,
326,PT00M32.20S,2025-02-14T02:33:34.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.1268068331143235,51.9607843137255,1610612748,55,54,2025-02-14T02:34:28Z,3250000,False,-10.0,5.0,1,left,T. Herro driving Layup (17 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,1.1,Made,,,,,,,17.0,,,,,,,,
327,PT00M12.00S,2025-02-14T02:34:01.1Z,2,REGULAR,foul,offensive,['inpenalty'],1630230,,,1610612742,55,54,2025-02-14T02:34:10Z,3260000,False,,,0,,N. Marshall offensive FOUL (2 PF),"[1630230, 202692]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Burks,202692.0
329,PT00M12.00S,2025-02-14T02:34:01.1Z,2,REGULAR,turnover,offensive foul,[],1630230,,,1610612742,55,54,2025-02-14T02:34:01Z,3280000,False,,,0,,N. Marshall offensive foul TURNOVER (1 TO),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,2882.0,,,,
330,PT00M12.00S,2025-02-14T02:34:11.3Z,2,REGULAR,substitution,out,[],203957,,,1610612748,55,54,2025-02-14T02:34:32Z,3290000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M12.00S,2025-02-14T02:34:11.3Z,2,REGULAR,substitution,out,[],1630558,,,1610612748,55,54,2025-02-14T02:34:32Z,3300000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M12.00S,2025-02-14T02:34:11.3Z,2,REGULAR,substitution,in,[],1641765,,,1610612748,55,54,2025-02-14T02:34:32Z,3310000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M12.00S,2025-02-14T02:34:11.3Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,55,54,2025-02-14T02:34:32Z,3320000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M03.80S,2025-02-14T02:34:43.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629639,5.863994743758213,46.568627450980394,1610612748,55,56,2025-02-14T02:34:49Z,3330000,False,17.0,3.0,1,left,T. Herro driving finger roll Layup (19 PTS),[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,1.74,Made,,,,,,,19.0,,,,,,,,
335,PT00M00.00S,2025-02-14T02:34:56.2Z,2,REGULAR,period,end,[],0,,,1610612742,55,56,2025-02-14T02:34:56Z,3340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2025-02-14T02:49:45.8Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612742,55,56,2025-02-14T02:50:12Z,3350000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2025-02-14T02:49:45.8Z,3,REGULAR,substitution,out,['startperiod'],1631107,,,1610612742,55,56,2025-02-14T02:50:12Z,3360000,False,,,0,,SUB out: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-02-14T02:49:45.8Z,3,REGULAR,substitution,out,['startperiod'],202692,,,1610612742,55,56,2025-02-14T02:50:12Z,3370000,False,,,0,,SUB out: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2025-02-14T02:49:45.8Z,3,REGULAR,substitution,out,['startperiod'],1629130,,,1610612742,55,56,2025-02-14T02:50:12Z,3380000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2025-02-14T02:49:45.8Z,3,REGULAR,substitution,in,['startperiod'],203957,,,1610612742,55,56,2025-02-14T02:50:12Z,3390000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2025-02-14T02:49:45.8Z,3,REGULAR,substitution,in,['startperiod'],1630558,,,1610612742,55,56,2025-02-14T02:50:12Z,3400000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
