actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
601,PT02M02.00S,2024-02-10T22:44:19.6Z,4,REGULAR,3pt,Jump Shot,[],202331,31.882391590013142,31.862745098039213,1610612746,107,98,2024-02-10T22:44:23Z,5900000,False,91.0,247.0,1,left,MISS P. George 26' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.33,Missed,,,,,,,,,,,,,,,,,,
602,PT01M59.00S,2024-02-10T22:44:22.6Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,107,98,2024-02-10T22:44:23Z,5910000,False,,,0,,J. Duren REBOUND (Off:3 Def:14),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,601.0,,,,,17.0,14.0,3.0,,,,,,,,
603,PT01M56.00S,2024-02-10T22:44:26.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630595,92.19776609724047,47.30392156862745,1610612765,107,100,2024-02-10T22:44:35Z,5920000,False,-13.0,21.0,1,right,C. Cunningham running DUNK (16 PTS),[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.48,Made,,,,16.0,,,,,,,,,,,,,,
604,PT01M56.00S,2024-02-10T22:44:34.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,107,100,2024-02-10T22:44:34Z,5930000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT01M41.00S,2024-02-10T22:46:18.4Z,4,REGULAR,3pt,Jump Shot,[],202695,28.597240473061763,16.42156862745098,1610612746,107,100,2024-02-10T22:46:23Z,5940000,False,168.0,216.0,1,left,MISS K. Leonard 27' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,27.38,Missed,,,,,,,,,,,,,,,,,,
606,PT01M37.00S,2024-02-10T22:46:22.4Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,107,100,2024-02-10T22:46:23Z,5950000,False,,,0,,J. Duren REBOUND (Off:3 Def:15),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,605.0,,,,,18.0,15.0,3.0,,,,,,,,
607,PT01M33.00S,2024-02-10T22:46:27.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630595,93.11760840998686,50.245098039215684,1610612765,107,102,2024-02-10T22:46:38Z,5960000,False,1.0,12.0,1,right,C. Cunningham running Layup (18 PTS),[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.23,Made,,,,18.0,,,,,,,,,,,,,,
608,PT01M09.00S,2024-02-10T22:46:57.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202331,7.966491458607096,50.0,1610612746,109,102,2024-02-10T22:47:26Z,5970000,False,0.0,22.0,1,left,P. George driving finger roll Layup (33 PTS) (J. Harden 8 AST),"[202331, 201935]",1610612746.0,LAC,driving finger roll,,,George,P. George,,,,,Restricted Area,0-8 Center,2.24,Made,,,,33.0,J. Harden,201935.0,8.0,,,,,,,,,,,
610,PT01M02.00S,2024-02-10T22:47:06.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,92.46057818659659,49.50980392156863,1610612765,109,104,2024-02-10T22:47:12Z,5990000,False,-2.0,18.0,1,right,C. Cunningham driving floating bank Jump Shot (20 PTS),[1630595],1610612765.0,DET,driving floating bank,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.86,Made,,,,20.0,,,,,,,,,,,,,,
611,PT00M38.10S,2024-02-10T22:47:33.0Z,4,REGULAR,3pt,Jump Shot,[],201566,9.280551905387648,4.166666666666666,1610612746,109,104,2024-02-10T22:47:37Z,6000000,False,229.0,35.0,1,left,MISS R. Westbrook 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
612,PT00M35.30S,2024-02-10T22:47:35.8Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612765,109,104,2024-02-10T22:47:37Z,6010000,False,,,0,,S. Fontecchio REBOUND (Off:2 Def:7),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,,611.0,,,,,9.0,7.0,2.0,,,,,,,,
613,PT00M32.10S,2024-02-10T22:47:39.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,69.07030223390277,72.54901960784314,1610612765,109,104,2024-02-10T22:47:48Z,6020000,False,113.0,238.0,1,right,MISS J. Ivey 26' running pullup 3PT,[1631093],1610612765.0,DET,running pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
614,PT00M28.60S,2024-02-10T22:47:42.8Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,109,104,2024-02-10T22:47:48Z,6030000,False,,,0,,K. Leonard REBOUND (Off:0 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,613.0,,,,,4.0,4.0,0.0,,,,,,,,
615,PT00M26.60S,2024-02-10T22:47:47.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612746,109,104,2024-02-10T22:47:55Z,6040000,False,,,0,,J. Ivey take personal FOUL (2 PF) (Leonard 2 FT),"[1631093, 202695]",1610612765.0,DET,take,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2003.0,,,,2.0,0.0,Leonard,202695.0
617,PT00M26.60S,2024-02-10T22:48:16.7Z,4,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,110,104,2024-02-10T22:48:16Z,6060000,False,,,0,,K. Leonard Free Throw 1 of 2 (23 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,23.0,,,,,,,,,,,,,,
618,PT00M26.60S,2024-02-10T22:48:26.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,110,104,2024-02-10T22:48:26Z,6070000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M26.60S,2024-02-10T22:50:10.5Z,4,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,111,104,2024-02-10T22:50:10Z,6080000,False,,,0,,K. Leonard Free Throw 2 of 2 (24 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,24.0,,,,,,,,,,,,,,
621,PT00M19.70S,2024-02-10T22:50:20.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,90.62089356110381,48.28431372549019,1610612765,111,106,2024-02-10T22:50:27Z,6100000,False,-9.0,36.0,1,right,C. Cunningham driving reverse Layup (22 PTS),[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.67,Made,,,,22.0,,,,,,,,,,,,,,
622,PT00M18.20S,2024-02-10T22:50:36.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612746,111,106,2024-02-10T22:50:44Z,6110000,False,,,0,,J. Ivey take personal FOUL (3 PF) (Westbrook 2 FT),"[1631093, 201566]",1610612765.0,DET,take,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,2003.0,,,,3.0,0.0,Westbrook,201566.0
624,PT00M18.20S,2024-02-10T22:51:05.2Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612746,111,106,2024-02-10T22:51:05Z,6130000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
625,PT00M18.20S,2024-02-10T22:51:05.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,111,106,2024-02-10T22:51:05Z,6140000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,624.0,,,,,,,,,,,,,,,
626,PT00M18.20S,2024-02-10T22:51:18.1Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612746,112,106,2024-02-10T22:51:18Z,6150000,False,,,0,,R. Westbrook Free Throw 2 of 2 (13 PTS),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,13.0,,,,,,,,,,,,,,
627,PT00M18.20S,2024-02-10T22:51:24.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,112,106,2024-02-10T22:51:24Z,6160000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M16.70S,2024-02-10T22:52:52.5Z,4,REGULAR,turnover,bad pass,[],1631105,,,1610612765,112,106,2024-02-10T22:52:56Z,6170000,False,,,0,,J. Duren bad pass TURNOVER (3 TO),"[1631105, 202331]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,3.0,George,202331.0,,,,
629,PT00M16.70S,2024-02-10T22:52:52.5Z,4,REGULAR,steal,,[],202331,,,1610612746,112,106,2024-02-10T22:52:54Z,6180000,False,,,0,,P. George STEAL (3 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
630,PT00M00.00S,2024-02-10T22:53:11.7Z,4,REGULAR,period,end,[],0,,,1610612746,112,106,2024-02-10T22:53:11Z,6190000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M00.00S,2024-02-10T22:53:59.5Z,4,REGULAR,game,end,[],0,,,0,112,106,2024-02-10T22:53:59Z,6200000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
