actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
595,PT06M25.00S,2023-10-30T03:07:45.4Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,105,78,2023-10-30T03:07:51Z,5920000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,593.0,,,,,,,1.0,1.0,0.0,,,,,
596,PT06M24.00S,2023-10-30T03:07:48.7Z,4,REGULAR,turnover,out-of-bounds,[],1631103,,,1610612759,105,78,2023-10-30T03:13:19Z,5930000,False,,,0,,M. Branham lost ball out-of-bounds TURNOVER (2 TO),[1631103],1610612759.0,SAS,lost ball,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,,,203593.0,,,,
597,PT06M10.00S,2023-10-30T03:08:09.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201587,10.561760840998687,95.58823529411765,1610612746,105,78,2023-10-30T03:08:14Z,5940000,False,-228.0,47.0,1,left,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,23.27,Missed,,,,,,,,,,,,,,,
598,PT06M06.00S,2023-10-30T03:08:13.5Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612759,105,78,2023-10-30T03:08:14Z,5950000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,,,,,,597.0,,,,,,,1.0,1.0,0.0,,,,,
599,PT06M01.00S,2023-10-30T03:08:17.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203926,69.56307490144546,28.186274509803923,1610612759,105,78,2023-10-30T03:08:31Z,5960000,False,-109.0,234.0,1,right,MISS D. McDermott 25' running 3PT - blocked,"[203926, 1630231]",1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,25.78,Missed,,,,,,Martin Jr.,1630231.0,,,,,,,,
626,PT06M01.00S,2023-10-30T03:08:17.8Z,4,REGULAR,block,,[],1630231,,,1610612759,105,78,2023-10-30T03:10:58Z,5965000,False,,,0,,K. Martin Jr. BLOCK (1 BLK),[1630231],1610612746.0,LAC,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
600,PT05M58.00S,2023-10-30T03:08:20.8Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612746,105,78,2023-10-30T03:08:31Z,5970000,False,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,599.0,,,,,,,3.0,3.0,0.0,,,,,
601,PT05M48.00S,2023-10-30T03:08:32.0Z,4,REGULAR,3pt,Jump Shot,[],1630231,5.831143232588701,95.58823529411765,1610612746,108,78,2023-10-30T03:08:38Z,5980000,False,-228.0,2.0,1,left,K. Martin Jr. 3PT  (6 PTS) (N. Powell 1 AST),"[1630231, 1626181]",1610612746.0,LAC,,,,Martin Jr.,K. Martin Jr.,,,,,Left Corner 3,24+ Left,,,,22.79,Made,,6.0,N. Powell,1626181.0,1.0,,,,,,,,,,
603,PT05M31.00S,2023-10-30T03:08:50.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,86.64586070959264,53.92156862745098,1610612759,108,78,2023-10-30T03:10:16Z,6000000,False,20.0,73.0,1,right,MISS M. Branham 7' floating Shot,[1631103],1610612759.0,SAS,floating,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,,7.56,Missed,,,,,,,,,,,,,,,
604,PT05M30.00S,2023-10-30T03:08:51.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,108,78,2023-10-30T03:10:16Z,6010000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,603.0,,,,,,,,,,,,,,
606,PT05M30.00S,2023-10-30T03:08:54.4Z,4,REGULAR,substitution,out,[],201587,,,1610612746,108,78,2023-10-30T03:09:06Z,6030000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M30.00S,2023-10-30T03:08:54.4Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,108,78,2023-10-30T03:09:06Z,6040000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M12.00S,2023-10-30T03:09:27.5Z,4,REGULAR,3pt,Jump Shot,[],1630538,28.170170827858072,19.607843137254903,1610612746,108,78,2023-10-30T03:09:32Z,6050000,False,152.0,212.0,1,left,MISS B. Hyland 26' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,26.11,Missed,,,,,,,,,,,,,,,
609,PT05M09.00S,2023-10-30T03:09:30.5Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,108,78,2023-10-30T03:09:32Z,6060000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,608.0,,,,,,,2.0,2.0,0.0,,,,,
610,PT04M56.00S,2023-10-30T03:09:42.1Z,4,REGULAR,turnover,bad pass,[],1631104,,,1610612759,108,78,2023-10-30T03:09:49Z,6070000,False,,,0,,B. Wesley bad pass TURNOVER (1 TO),"[1631104, 1630538]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,1.0,Hyland,1630538.0,,,,,,,,,,,,,,,,,
611,PT04M56.00S,2023-10-30T03:09:42.1Z,4,REGULAR,steal,,[],1630538,,,1610612746,108,78,2023-10-30T03:09:43Z,6080000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
612,PT04M51.00S,2023-10-30T03:09:47.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,12.401445466491452,50.49019607843137,1610612746,108,78,2023-10-30T03:09:53Z,6090000,False,-2.0,64.0,1,left,MISS N. Powell 6' running Layup - blocked,"[1626181, 1630577]",1610612746.0,LAC,running,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,6.41,Missed,,,,,,Champagnie,1630577.0,,,,,,,,
613,PT04M51.00S,2023-10-30T03:09:47.4Z,4,REGULAR,block,,[],1630577,,,1610612746,108,78,2023-10-30T03:09:49Z,6100000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
614,PT04M50.00S,2023-10-30T03:09:48.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,108,78,2023-10-30T03:09:53Z,6110000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,612.0,,,,,,,,,,,,,,
616,PT04M50.00S,2023-10-30T03:09:54.6Z,4,REGULAR,substitution,out,[],1626181,,,1610612746,108,78,2023-10-30T03:10:15Z,6130000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M50.00S,2023-10-30T03:09:54.6Z,4,REGULAR,substitution,out,[],203486,,,1610612746,108,78,2023-10-30T03:10:15Z,6140000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M50.00S,2023-10-30T03:09:54.6Z,4,REGULAR,substitution,out,[],203926,,,1610612746,108,78,2023-10-30T03:10:15Z,6150000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M50.00S,2023-10-30T03:09:54.6Z,4,REGULAR,substitution,in,[],1631217,,,1610612746,108,78,2023-10-30T03:10:15Z,6160000,False,,,0,,SUB in: M. Diabate,[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M50.00S,2023-10-30T03:09:54.6Z,4,REGULAR,substitution,in,[],1641738,,,1610612746,108,78,2023-10-30T03:10:15Z,6170000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M50.00S,2023-10-30T03:09:54.6Z,4,REGULAR,substitution,in,[],1631230,,,1610612746,108,78,2023-10-30T03:10:15Z,6180000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M43.00S,2023-10-30T03:10:24.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630538,15.686596583442835,55.14705882352941,1610612746,110,78,2023-10-30T03:10:29Z,6190000,False,-26.0,95.0,1,left,B. Hyland 9' turnaround Jump Shot (12 PTS),[1630538],1610612746.0,LAC,turnaround,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,,9.84,Made,,12.0,,,,,,,,,,,,,
623,PT04M31.00S,2023-10-30T03:10:35.9Z,4,REGULAR,3pt,Jump Shot,[],1630577,71.53416557161628,19.117647058823522,1610612759,110,81,2023-10-30T03:10:40Z,6200000,False,-154.0,215.0,1,right,J. Champagnie 26' 3PT  (3 PTS) (B. Wesley 1 AST),"[1630577, 1631104]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,26.48,Made,,3.0,B. Wesley,1631104.0,1.0,,,,,,,,,,
625,PT04M16.00S,2023-10-30T03:10:54.0Z,4,REGULAR,turnover,traveling,[],1629599,,,1610612746,110,81,2023-10-30T03:13:23Z,6220000,False,,,0,,A. Coffey traveling TURNOVER (1 TO),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,,,,,,2534.0,,,,
627,PT04M05.00S,2023-10-30T03:11:17.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,66.80354796320631,36.76470588235294,1610612759,110,81,2023-10-30T03:11:42Z,6230000,False,-66.0,260.0,1,right,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,26.78,Missed,,,,,,,,,,,,,,,
628,PT04M01.00S,2023-10-30T03:11:20.6Z,4,REGULAR,rebound,defensive,[],1641738,,,1610612746,110,81,2023-10-30T03:11:20Z,6240000,False,,,0,,K. Brown REBOUND (Off:0 Def:1),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Center,,,,,,627.0,,,,,,,1.0,1.0,0.0,,,,,
629,PT03M44.00S,2023-10-30T03:11:37.5Z,4,REGULAR,3pt,Jump Shot,[],1630538,29.48423127463863,83.08823529411765,1610612746,113,81,2023-10-30T03:11:44Z,6250000,False,-165.0,225.0,1,left,B. Hyland 27' 3PT pullup (15 PTS),[1630538],1610612746.0,LAC,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,27.9,Made,,15.0,,,,,,,,,,,,,
630,PT03M22.00S,2023-10-30T03:11:59.4Z,4,REGULAR,2pt,Jump Shot,[],1631103,79.28712220762155,64.95098039215686,1610612759,113,81,2023-10-30T03:12:04Z,6260000,False,75.0,142.0,1,right,MISS M. Branham 16' Jump Shot,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Right Center,,,,16.07,Missed,,,,,,,,,,,,,,,
631,PT03M19.00S,2023-10-30T03:12:02.4Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612759,113,81,2023-10-30T03:12:04Z,6270000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Right Center,,,,,,630.0,,,,,,,2.0,1.0,1.0,,,,,
632,PT03M14.00S,2023-10-30T03:12:08.6Z,4,REGULAR,turnover,lost ball,[],1630577,,,1610612759,113,81,2023-10-30T03:12:13Z,6280000,False,,,0,,J. Champagnie lost ball TURNOVER (1 TO),"[1630577, 1641738]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left,1.0,Brown,1641738.0,,,,,,,,,,,,,,,,,
633,PT03M14.00S,2023-10-30T03:12:08.6Z,4,REGULAR,steal,,[],1641738,,,1610612746,113,81,2023-10-30T03:12:10Z,6290000,False,,,0,,K. Brown STEAL (1 STL),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
634,PT03M09.00S,2023-10-30T03:12:13.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630231,5.831143232588701,50.49019607843137,1610612746,115,81,2023-10-30T03:12:21Z,6300000,False,-2.0,2.0,1,left,K. Martin Jr. running alley-oop DUNK (8 PTS) (K. Brown 1 AST),"[1630231, 1641738]",1610612746.0,LAC,running alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,0.34,Made,,8.0,K. Brown,1641738.0,1.0,,,,,,,,,,
636,PT03M08.00S,2023-10-30T03:12:28.3Z,4,REGULAR,foul,technical,['1freethrow'],1630231,,,1610612759,115,81,2023-10-30T03:14:05Z,6320000,False,,,0,,K. Martin Jr. rim-hanging technical FOUL (1 Tech),[1630231],1610612746.0,LAC,rim-hanging,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,203593.0,1.0,1.0,,
637,PT03M08.00S,2023-10-30T03:12:41.2Z,4,REGULAR,freethrow,1 of 1,[],1631103,,,1610612759,115,82,2023-10-30T03:12:41Z,6330000,False,,,0,,M. Branham technical Free Throw 1 of 1 (9 PTS),[1631103],1610612759.0,SAS,technical,,,Branham,M. Branham,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
638,PT02M50.00S,2023-10-30T03:13:13.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,90.32522996057818,55.88235294117647,1610612759,115,82,2023-10-30T03:15:56Z,6340000,False,29.0,38.0,1,right,MISS J. Champagnie driving Layup,[1630577],1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,4.84,Missed,,,,,,,,,,,,,,,
639,PT02M49.00S,2023-10-30T03:13:14.0Z,4,REGULAR,rebound,defensive,[],1641738,,,1610612746,115,82,2023-10-30T03:13:17Z,6350000,False,,,0,,K. Brown REBOUND (Off:0 Def:2),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,638.0,,,,,,,2.0,2.0,0.0,,,,,
640,PT02M43.00S,2023-10-30T03:13:20.3Z,4,REGULAR,3pt,Jump Shot,[],1641738,30.929697766097235,31.372549019607845,1610612746,118,82,2023-10-30T03:13:28Z,6360000,False,93.0,238.0,1,left,K. Brown 25' 3PT  (3 PTS) (A. Coffey 1 AST),"[1641738, 1629599]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,,,,25.57,Made,,3.0,A. Coffey,1629599.0,1.0,,,,,,,,,,
642,PT02M29.00S,2023-10-30T03:13:36.9Z,4,REGULAR,turnover,out-of-bounds,[],1631103,,,1610612759,118,82,2023-10-30T03:13:47Z,6380000,False,,,0,,M. Branham bad pass out-of-bounds TURNOVER (3 TO),[1631103],1610612759.0,SAS,bad pass,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,3.0,,,,,,,,,,,,,,,203054.0,,,,
643,PT02M09.00S,2023-10-30T03:14:02.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,34.08344283837057,50.98039215686275,1610612746,118,82,2023-10-30T03:16:34Z,6390000,False,-5.0,268.0,1,left,MISS B. Hyland 26' step back 3PT,[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,26.79,Missed,,,,,,,,,,,,,,,
644,PT02M04.00S,2023-10-30T03:14:07.4Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612759,118,82,2023-10-30T03:14:07Z,6400000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,,,643.0,,,,,,,1.0,1.0,0.0,,,,,
645,PT01M53.00S,2023-10-30T03:14:17.1Z,4,REGULAR,2pt,Jump Shot,[],1630577,92.82194480946123,87.5,1610612759,118,82,2023-10-30T03:14:21Z,6410000,False,188.0,15.0,1,right,MISS J. Champagnie 18' step back Shot,[1630577],1610612759.0,SAS,step back,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Right,,,,18.81,Missed,,,,,,,,,,,,,,,
646,PT01M51.00S,2023-10-30T03:14:19.0Z,4,REGULAR,rebound,defensive,[],1641738,,,1610612746,118,82,2023-10-30T03:14:19Z,6420000,False,,,0,,K. Brown REBOUND (Off:0 Def:3),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Mid-Range,16-24 Right,,,,,,645.0,,,,,,,3.0,3.0,0.0,,,,,
647,PT01M36.00S,2023-10-30T03:14:36.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,5.436925098554539,48.774509803921575,1610612746,120,82,2023-10-30T03:14:41Z,6430000,False,6.0,-1.0,1,left,K. Martin Jr. cutting DUNK (10 PTS) (M. Diabate 1 AST),"[1630231, 1631217]",1610612746.0,LAC,cutting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,0.63,Made,,10.0,M. Diabate,1631217.0,1.0,,,,,,,,,,
649,PT01M25.00S,2023-10-30T03:14:54.8Z,4,REGULAR,3pt,Jump Shot,[],1631104,74.29369250985545,12.74509803921569,1610612759,120,82,2023-10-30T03:15:00Z,6450000,False,-186.0,189.0,1,right,MISS B. Wesley 26' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Left Center,,,,26.55,Missed,,,,,,,,,,,,,,,
650,PT01M22.00S,2023-10-30T03:14:57.0Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,120,82,2023-10-30T03:14:57Z,6460000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,,,649.0,,,,,,,1.0,1.0,0.0,,,,,
651,PT01M01.00S,2023-10-30T03:15:18.1Z,4,REGULAR,turnover,bad pass,[],1631217,,,1610612746,120,82,2023-10-30T03:15:21Z,6470000,False,,,0,,M. Diabate bad pass TURNOVER (1 TO),"[1631217, 1630572]",1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Mid-Range,16-24 Left Center,1.0,Mamukelashvili,1630572.0,,,,,,,,,,,,,,,,,
652,PT01M01.00S,2023-10-30T03:15:18.1Z,4,REGULAR,steal,,[],1630572,,,1610612759,120,82,2023-10-30T03:15:19Z,6480000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
653,PT00M58.40S,2023-10-30T03:15:21.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631103,70.74572930354796,82.1078431372549,1610612759,120,82,2023-10-30T03:15:28Z,6490000,False,161.0,222.0,1,right,MISS M. Branham 27' running 3PT,[1631103],1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,27.43,Missed,,,,,,,,,,,,,,,
654,PT00M53.30S,2023-10-30T03:15:26.6Z,4,REGULAR,rebound,defensive,[],1641738,,,1610612746,120,82,2023-10-30T03:15:28Z,6500000,False,,,0,,K. Brown REBOUND (Off:0 Def:4),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,653.0,,,,,,,4.0,4.0,0.0,,,,,
655,PT00M32.50S,2023-10-30T03:15:47.6Z,4,REGULAR,3pt,Jump Shot,[],1641738,22.519710906701704,6.862745098039213,1610612746,120,82,2023-10-30T03:15:52Z,6510000,False,216.0,159.0,1,left,MISS K. Brown 26' 3PT,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,,,,26.81,Missed,,,,,,,,,,,,,,,
656,PT00M28.40S,2023-10-30T03:15:51.7Z,4,REGULAR,rebound,offensive,[],1631217,,,1610612746,120,82,2023-10-30T03:15:52Z,6520000,False,,,0,,M. Diabate REBOUND (Off:1 Def:0),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Above the Break 3,24+ Right Center,,,,,,655.0,,,,,,,1.0,0.0,1.0,,,,,
657,PT00M27.30S,2023-10-30T03:15:53.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,23.833771353482263,88.23529411764706,1610612746,123,82,2023-10-30T03:15:57Z,6530000,False,-191.0,172.0,1,left,B. Hyland 25' 3PT  (18 PTS) (M. Diabate 2 AST),"[1630538, 1631217]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,25.68,Made,,18.0,M. Diabate,1631217.0,2.0,,,,,,,,,,
659,PT00M19.40S,2023-10-30T03:16:05.9Z,4,REGULAR,foul,personal,['2freethrow'],1641738,,,1610612759,123,82,2023-10-30T03:16:14Z,6550000,False,,,0,,K. Brown shooting personal FOUL (1 PF) (Wesley 2 FT),"[1641738, 1631104]",1610612746.0,LAC,shooting,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Wesley,1631104.0
661,PT00M19.40S,2023-10-30T03:16:26.0Z,4,REGULAR,freethrow,1 of 2,[],1631104,,,1610612759,123,83,2023-10-30T03:16:26Z,6570000,False,,,0,,B. Wesley Free Throw 1 of 2 (1 PTS),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,,
662,PT00M19.40S,2023-10-30T03:16:26.0Z,4,REGULAR,freethrow,2 of 2,[],1631104,,,1610612759,123,83,2023-10-30T03:16:44Z,6580000,False,,,0,,MISS B. Wesley Free Throw 2 of 2,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
663,PT00M17.60S,2023-10-30T03:16:27.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,123,83,2023-10-30T03:16:44Z,6590000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,662.0,,,,,,,,,,,,,,
664,PT00M17.60S,2023-10-30T03:16:43.4Z,4,REGULAR,foul,personal,[],1630572,,,1610612746,123,83,2023-10-30T03:16:58Z,6600000,False,,,0,,S. Mamukelashvili loose ball personal FOUL (1 PF),"[1630572, 1631217]",1610612759.0,SAS,loose ball,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Diabate,1631217.0
666,PT00M07.80S,2023-10-30T03:17:03.3Z,4,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612746,123,83,2023-10-30T03:17:12Z,6620000,False,,,0,,B. Hyland step out-of-bounds TURNOVER (4 TO),[1630538],1610612746.0,LAC,step,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,4.0,,,,,,,,,,,,,,,2534.0,,,,
667,PT00M00.00S,2023-10-30T03:17:23.2Z,4,REGULAR,period,end,[],0,,,1610612759,123,83,2023-10-30T03:17:23Z,6630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M00.00S,2023-10-30T03:20:19.5Z,4,REGULAR,game,end,[],0,,,0,123,83,2023-10-30T03:20:19Z,6640000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
