actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
336,PT00M54.40S,2023-11-01T03:38:12.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641738,93.34756898817345,45.09803921568627,1610612746,43,46,2023-11-01T03:44:06Z,3300000,False,-25.0,10.0,1,right,K. Brown running finger roll Layup (2 PTS) (R. Westbrook 3 AST),"[1641738, 201566]",1610612746.0,LAC,running finger roll,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,2.65,Made,,,,,,,,,,,,2.0,R. Westbrook,201566.0,3.0
338,PT00M44.70S,2023-11-01T03:38:24.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,17.132063074901453,41.42156862745098,1610612753,43,48,2023-11-01T03:38:29Z,3320000,False,43.0,109.0,1,left,P. Banchero 11' pullup Jump Shot (7 PTS) (W. Carter Jr. 2 AST),"[1631094, 1628976]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,11.67,Made,,,,,,,,,,,,7.0,W. Carter Jr.,1628976.0,2.0
340,PT00M30.10S,2023-11-01T03:38:43.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612746,43,48,2023-11-01T03:38:49Z,3340000,False,,,0,,J. Suggs shooting personal FOUL (3 PF) (George 2 FT),"[1630591, 202331]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1628954.0,3.0,0.0,George,202331.0,,,,
342,PT00M30.10S,2023-11-01T03:39:10.9Z,2,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,44,48,2023-11-01T03:39:10Z,3360000,False,,,0,,P. George Free Throw 1 of 2 (9 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,Made,,,,,,,,,,,,9.0,,,
343,PT00M30.10S,2023-11-01T03:39:29.1Z,2,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,45,48,2023-11-01T03:39:29Z,3370000,False,,,0,,P. George Free Throw 2 of 2 (10 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,Made,,,,,,,,,,,,10.0,,,
344,PT00M14.10S,2023-11-01T03:39:48.9Z,2,REGULAR,2pt,Jump Shot,[],1628365,11.350197109067011,74.01960784313725,1610612753,45,50,2023-11-01T03:39:53Z,3380000,False,-120.0,54.0,1,left,M. Fultz 13' step back Jump Shot (6 PTS),[1628365],1610612753.0,ORL,step back,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,,,,13.18,Made,,,,,,,,,,,,6.0,,,
345,PT00M01.70S,2023-11-01T03:40:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,88.2227332457293,50.245098039215684,1610612746,45,50,2023-11-01T03:41:06Z,3390000,False,1.0,58.0,1,right,MISS P. George driving Layup,[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,5.82,Missed,,,,,,,,,,,,,,,
346,PT00M01.10S,2023-11-01T03:40:05.5Z,2,REGULAR,rebound,offensive,[],1641738,,,1610612746,45,50,2023-11-01T03:41:06Z,3400000,False,,,0,,K. Brown REBOUND (Off:1 Def:1),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,345.0,2.0,1.0,1.0,,,,,,,,,,,
347,PT00M01.10S,2023-11-01T03:40:07.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641738,94.40999984741211,50.0,1610612746,47,50,2023-11-01T03:40:12Z,3410000,False,0.0,0.0,1,right,K. Brown tip Layup (4 PTS),[1641738],1610612746.0,LAC,tip,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,,,,,,4.0,,,
348,PT00M00.00S,2023-11-01T03:40:11.8Z,2,REGULAR,period,end,[],0,,,1610612753,47,50,2023-11-01T03:40:11Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-11-01T03:55:23.4Z,3,REGULAR,substitution,out,['startperiod'],1641738,,,1610612753,47,50,2023-11-01T03:55:34Z,3430000,False,,,0,,SUB out: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-11-01T03:55:23.4Z,3,REGULAR,substitution,out,['startperiod'],204060,,,1610612753,47,50,2023-11-01T03:55:34Z,3440000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-11-01T03:55:23.4Z,3,REGULAR,substitution,in,['startperiod'],1630538,,,1610612753,47,50,2023-11-01T03:55:34Z,3450000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-11-01T03:55:23.4Z,3,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,47,50,2023-11-01T03:55:34Z,3460000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-11-01T03:55:37.2Z,3,REGULAR,period,start,[],0,,,1610612746,47,50,2023-11-01T03:55:37Z,3470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M47.00S,2023-11-01T03:55:49.2Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612746,47,50,2023-11-01T03:55:55Z,3480000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1631094]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,2.0,Banchero,1631094.0,,,,,,,,,,,,,,,,,
355,PT11M47.00S,2023-11-01T03:55:49.2Z,3,REGULAR,steal,,[],1631094,,,1610612753,47,50,2023-11-01T03:55:50Z,3490000,False,,,0,,P. Banchero STEAL (4 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
356,PT11M44.00S,2023-11-01T03:55:52.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,90.98226018396846,52.205882352941174,1610612753,47,50,2023-11-01T03:55:59Z,3500000,False,11.0,32.0,1,right,MISS P. Banchero running Layup,[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,3.41,Missed,,,,,,,,,,,,,,,
357,PT11M42.00S,2023-11-01T03:55:54.2Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,47,50,2023-11-01T03:55:54Z,3510000,False,,,0,,K. Leonard REBOUND (Off:1 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,356.0,5.0,4.0,1.0,,,,,,,,,,,
358,PT11M38.00S,2023-11-01T03:55:58.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,6.750985545335084,47.549019607843135,1610612746,49,50,2023-11-01T03:56:08Z,3520000,False,12.0,11.0,1,left,R. Westbrook running Layup (4 PTS) (B. Hyland 1 AST),"[201566, 1630538]",1610612746.0,LAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,1.65,Made,,,,,,,,,,,,4.0,B. Hyland,1630538.0,1.0
359,PT11M17.00S,2023-11-01T03:56:19.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,86.64586070959264,45.09803921568627,1610612753,49,52,2023-11-01T03:56:33Z,3530000,False,-25.0,73.0,1,right,F. Wagner 7' driving floating Jump Shot (8 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,7.7,Made,,,,,,,,,,,,8.0,,,
360,PT11M04.00S,2023-11-01T03:56:31.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.276609724047319,46.07843137254902,1610612746,49,52,2023-11-01T03:56:37Z,3540000,False,20.0,16.0,1,left,MISS R. Westbrook cutting Layup,[201566],1610612746.0,LAC,cutting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,2.52,Missed,,,,,,,,,,,,,,,
361,PT11M04.00S,2023-11-01T03:56:31.9Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,49,52,2023-11-01T03:56:37Z,3550000,False,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,360.0,7.0,5.0,2.0,,,,,,,,,,,
362,PT11M01.00S,2023-11-01T03:56:34.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,5.590000152587891,50.0,1610612746,49,52,2023-11-01T03:56:34Z,3560000,False,0.0,0.0,1,left,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
363,PT11M00.00S,2023-11-01T03:56:35.6Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,49,52,2023-11-01T03:56:35Z,3570000,False,,,0,,F. Wagner REBOUND (Off:0 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,,,362.0,6.0,6.0,0.0,,,,,,,,,,,
365,PT10M56.00S,2023-11-01T03:56:39.8Z,3,REGULAR,3pt,Jump Shot,[],1631094,90.8508541392904,96.81372549019608,1610612753,49,52,2023-11-01T03:56:46Z,3580000,False,234.0,34.0,1,right,MISS P. Banchero 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,,23.65,Missed,,,,,,,,,,,,,,,
366,PT10M51.00S,2023-11-01T03:56:44.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,49,52,2023-11-01T03:56:46Z,3590000,False,,,0,,I. Zubac REBOUND (Off:2 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,,,,365.0,8.0,6.0,2.0,,,,,,,,,,,
367,PT10M46.00S,2023-11-01T03:56:50.4Z,3,REGULAR,2pt,Jump Shot,[],1630538,20.41721419185282,28.67647058823529,1610612746,51,52,2023-11-01T03:56:56Z,3600000,False,107.0,139.0,1,left,B. Hyland 17' pullup Jump Shot (9 PTS),[1630538],1610612746.0,LAC,pullup,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right Center,,,,17.55,Made,,,,,,,,,,,,9.0,,,
368,PT10M25.00S,2023-11-01T03:57:11.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,85.98883048620237,64.4607843137255,1610612753,51,52,2023-11-01T03:57:16Z,3610000,False,72.0,79.0,1,right,MISS J. Suggs 10' driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Right,,,,10.72,Missed,,,,,,,,,,,,,,,
369,PT10M21.00S,2023-11-01T03:57:15.2Z,3,REGULAR,rebound,offensive,[],1630591,,,1610612753,51,52,2023-11-01T03:57:16Z,3620000,False,,,0,,J. Suggs REBOUND (Off:2 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Right,,,,,,368.0,6.0,4.0,2.0,,,,,,,,,,,
370,PT10M21.00S,2023-11-01T03:57:14.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630591,94.40999984741211,50.0,1610612753,51,54,2023-11-01T03:57:17Z,3630000,False,0.0,0.0,1,right,J. Suggs tip Layup (7 PTS),[1630591],1610612753.0,ORL,tip,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,,,,,,7.0,,,
371,PT10M06.00S,2023-11-01T03:57:29.5Z,3,REGULAR,3pt,Jump Shot,[],1630538,33.6892247043364,36.51960784313726,1610612746,51,54,2023-11-01T03:57:35Z,3640000,False,67.0,264.0,1,left,MISS B. Hyland 27' step back 3PT,[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,27.27,Missed,,,,,,,,,,,,,,,
372,PT10M03.00S,2023-11-01T03:57:32.5Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,51,54,2023-11-01T03:57:35Z,3650000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,371.0,2.0,2.0,0.0,,,,,,,,,,,
373,PT09M59.00S,2023-11-01T03:57:37.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630591,93.74178712220763,49.26470588235294,1610612753,51,56,2023-11-01T04:00:04Z,3660000,False,-4.0,6.0,1,right,J. Suggs running finger roll Layup (9 PTS) (P. Banchero 3 AST),"[1630591, 1631094]",1610612753.0,ORL,running finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,0.73,Made,,,,,,,,,,,,9.0,P. Banchero,1631094.0,3.0
375,PT09M32.00S,2023-11-01T03:58:03.5Z,3,REGULAR,3pt,Jump Shot,[],202331,21.59986859395532,92.40196078431373,1610612746,51,56,2023-11-01T03:58:08Z,3680000,False,-212.0,151.0,1,left,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,26.0,Missed,,,,,,,,,,,,,,,
376,PT09M28.00S,2023-11-01T03:58:07.5Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,51,56,2023-11-01T03:58:08Z,3690000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,375.0,3.0,3.0,0.0,,,,,,,,,,,
377,PT09M15.00S,2023-11-01T03:58:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,87.56570302233902,48.774509803921575,1610612753,51,56,2023-11-01T03:58:27Z,3700000,False,-6.0,64.0,1,right,MISS W. Carter Jr. 6' floating Shot,[1628976],1610612753.0,ORL,floating,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,6.47,Missed,,,,,,,,,,,,,,,
378,PT09M13.00S,2023-11-01T03:58:22.9Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,51,56,2023-11-01T03:58:27Z,3710000,False,,,0,,K. Leonard REBOUND (Off:1 Def:5),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,377.0,6.0,5.0,1.0,,,,,,,,,,,
379,PT09M09.00S,2023-11-01T03:58:27.2Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",201566,12.401445466491452,51.71568627450981,1610612746,53,56,2023-11-01T04:01:41Z,3720000,False,-9.0,64.0,1,left,R. Westbrook 6' running pullup Jump Shot (6 PTS) (K. Leonard 3 AST),"[201566, 202695]",1610612746.0,LAC,running pullup,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,6.47,Made,,,,,,,,,,,,6.0,K. Leonard,202695.0,3.0
380,PT08M49.00S,2023-11-01T03:58:47.1Z,3,REGULAR,turnover,lost ball,[],1631094,,,1610612753,53,56,2023-11-01T03:58:51Z,3730000,False,,,0,,P. Banchero lost ball TURNOVER (3 TO),"[1631094, 201566]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,3.0,Westbrook,201566.0,,,,,,,,,,,,,,,,,
381,PT08M49.00S,2023-11-01T03:58:47.1Z,3,REGULAR,steal,,[],201566,,,1610612746,53,56,2023-11-01T03:58:48Z,3740000,False,,,0,,R. Westbrook STEAL (3 STL),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
382,PT08M42.00S,2023-11-01T03:58:54.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627826,5.568331143232584,50.0,1610612746,55,56,2023-11-01T03:58:59Z,3750000,False,0.0,0.0,1,left,I. Zubac DUNK (9 PTS) (P. George 4 AST),"[1627826, 202331]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,0.02,Made,,,,,,,,,,,,9.0,P. George,202331.0,4.0
384,PT08M19.00S,2023-11-01T03:59:17.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.2161629434954,45.58823529411765,1610612753,55,58,2023-11-01T03:59:20Z,3770000,False,-22.0,11.0,1,right,F. Wagner driving Layup (10 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,2.48,Made,,,,,,,,,,,,10.0,,,
385,PT07M56.00S,2023-11-01T03:59:40.4Z,3,REGULAR,3pt,Jump Shot,[],201566,11.744415243101187,95.83333333333333,1610612746,55,58,2023-11-01T04:00:00Z,3780000,False,-229.0,58.0,1,left,MISS R. Westbrook 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,23.64,Missed,,,,,,,,,,,,,,,
386,PT07M53.00S,2023-11-01T03:59:43.4Z,3,REGULAR,rebound,offensive,[],202695,,,1610612746,55,58,2023-11-01T04:00:00Z,3790000,False,,,0,,K. Leonard REBOUND (Off:2 Def:5),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,,,385.0,7.0,5.0,2.0,,,,,,,,,,,
387,PT07M51.00S,2023-11-01T03:59:50.5Z,3,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612746,55,58,2023-11-01T03:59:55Z,3800000,False,,,0,,P. Banchero shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1631094, 201566]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1179.0,3.0,0.0,Westbrook,201566.0,,,,
390,PT07M51.00S,2023-11-01T04:00:15.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201566,,,1610612746,56,58,2023-11-01T04:00:15Z,3820000,False,,,0,,R. Westbrook Free Throw 1 of 2 (7 PTS),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,,,,,,,,,,,,7.0,,,
391,PT07M51.00S,2023-11-01T04:00:39.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201566,,,1610612746,57,58,2023-11-01T04:00:39Z,3830000,False,,,0,,R. Westbrook Free Throw 2 of 2 (8 PTS),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,,,,,,,,,,,,8.0,,,
392,PT07M36.00S,2023-11-01T04:00:56.3Z,3,REGULAR,3pt,Jump Shot,[],1630591,88.61695137976346,3.9215686274509807,1610612753,57,58,2023-11-01T04:01:04Z,3840000,False,-230.0,55.0,1,right,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,,23.68,Missed,,,,,,,,,,,,,,,
393,PT07M29.00S,2023-11-01T04:01:03.3Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,57,58,2023-11-01T04:01:04Z,3850000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,392.0,5.0,4.0,1.0,,,,,,,,,,,
394,PT07M29.00S,2023-11-01T04:01:03.7Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628976,94.40999984741211,50.0,1610612753,57,58,2023-11-01T04:01:11Z,3860000,False,0.0,0.0,1,right,MISS W. Carter Jr. putback DUNK - blocked,"[1628976, 1627826]",1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,Zubac,1627826.0,,,,,,,,,
395,PT07M29.00S,2023-11-01T04:01:03.7Z,3,REGULAR,block,,[],1627826,,,1610612753,57,58,2023-11-01T04:01:04Z,3870000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
396,PT07M29.00S,2023-11-01T04:01:03.7Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,57,58,2023-11-01T04:01:45Z,3880000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,394.0,4.0,4.0,0.0,,,,,,,,,,,
397,PT07M22.00S,2023-11-01T04:01:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,7.802233902759525,61.27450980392157,1610612746,59,58,2023-11-01T04:01:17Z,3890000,False,-56.0,21.0,1,left,B. Hyland 6' driving Layup (11 PTS) (R. Westbrook 4 AST),"[1630538, 201566]",1610612746.0,LAC,driving,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,6.01,Made,,,,,,,,,,,,11.0,R. Westbrook,201566.0,4.0
399,PT07M08.00S,2023-11-01T04:01:27.4Z,3,REGULAR,foul,personal,[],201566,,,1610612753,59,58,2023-11-01T04:01:42Z,3910000,False,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 1628365]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,202053.0,2.0,0.0,Fultz,1628365.0,,,,
401,PT06M57.00S,2023-11-01T04:02:02.5Z,3,REGULAR,foul,personal,['2freethrow'],202695,,,1610612753,59,58,2023-11-01T04:02:08Z,3930000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Banchero 2 FT),"[202695, 1631094]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1628954.0,1.0,0.0,Banchero,1631094.0,,,,
403,PT06M57.00S,2023-11-01T04:02:10.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,59,58,2023-11-01T04:02:10Z,3950000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M57.00S,2023-11-01T04:04:47.5Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,59,58,2023-11-01T04:05:01Z,3960000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M57.00S,2023-11-01T04:04:47.5Z,3,REGULAR,substitution,in,[],1630175,,,1610612753,59,58,2023-11-01T04:05:01Z,3970000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M57.00S,2023-11-01T04:05:16.2Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,59,58,2023-11-01T04:05:16Z,3980000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
407,PT06M57.00S,2023-11-01T04:05:16.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,59,58,2023-11-01T04:05:16Z,3990000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,406.0,,,,,,,,,,,,,,
408,PT06M57.00S,2023-11-01T04:05:29.0Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,59,59,2023-11-01T04:05:29Z,4000000,False,,,0,,P. Banchero Free Throw 2 of 2 (8 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,,,,,,8.0,,,
409,PT06M47.00S,2023-11-01T04:05:44.6Z,3,REGULAR,foul,personal,[],1628365,,,1610612746,59,59,2023-11-01T04:05:50Z,4010000,False,,,0,,M. Fultz personal FOUL (2 PF),"[1628365, 202695]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,202053.0,2.0,0.0,Leonard,202695.0,,,,
411,PT06M43.00S,2023-11-01T04:06:02.7Z,3,REGULAR,2pt,Jump Shot,[],202331,25.016425755584763,59.55882352941176,1610612746,61,59,2023-11-01T04:06:08Z,4030000,False,-48.0,183.0,1,left,P. George 18' Jump Shot (12 PTS) (I. Zubac 1 AST),"[202331, 1627826]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,18.88,Made,,,,,,,,,,,,12.0,I. Zubac,1627826.0,1.0
413,PT06M29.00S,2023-11-01T04:06:16.9Z,3,REGULAR,turnover,bad pass,[],1630591,,,1610612753,61,59,2023-11-01T04:06:23Z,4050000,False,,,0,,J. Suggs bad pass TURNOVER (3 TO),"[1630591, 201566]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,3.0,Westbrook,201566.0,,,,,,,,,,,,,,,,,
414,PT06M29.00S,2023-11-01T04:06:16.9Z,3,REGULAR,steal,,[],201566,,,1610612746,61,59,2023-11-01T04:06:18Z,4060000,False,,,0,,R. Westbrook STEAL (4 STL),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
415,PT06M26.00S,2023-11-01T04:06:19.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201566,6.750985545335084,51.22549019607843,1610612746,63,59,2023-11-01T04:06:28Z,4070000,False,-6.0,11.0,1,left,R. Westbrook running Layup (10 PTS),[201566],1610612746.0,LAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,1.26,Made,,,,,,,,,,,,10.0,,,
416,PT06M20.00S,2023-11-01T04:06:28.3Z,3,REGULAR,foul,personal,[],1630538,,,1610612753,63,59,2023-11-01T04:06:39Z,4080000,False,,,0,,B. Hyland personal FOUL (2 PF),"[1630538, 1628365]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1628954.0,2.0,0.0,Fultz,1628365.0,,,,
