actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
252,PT04M54.00S,2024-04-13T03:23:54.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630548,90.32522996057818,46.07843137254902,1610612762,48,51,2024-04-13T03:24:03Z,2510000,False,-20.0,38.0,1,right,MISS J. Juzang running Layup,[1630548],1610612762.0,UTA,running,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,4.31,Missed,,,,,,,,,,,,,,,,,,
253,PT04M49.00S,2024-04-13T03:23:59.7Z,2,REGULAR,rebound,offensive,[],1629677,,,1610612762,48,51,2024-04-13T03:23:59Z,2520000,False,,,0,,L. Samanic REBOUND (Off:2 Def:1),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,,,,,,,252.0,,,,,3.0,1.0,2.0,,,,,,
254,PT04M49.00S,2024-04-13T03:23:59.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629677,94.40999984741211,50.0,1610612762,48,53,2024-04-13T03:24:09Z,2530000,False,0.0,0.0,1,right,L. Samanic putback Layup (7 PTS),[1629677],1610612762.0,UTA,putback,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
255,PT04M32.00S,2024-04-13T03:24:17.2Z,2,REGULAR,3pt,Jump Shot,[],1630538,27.90735873850197,84.06862745098039,1610612746,48,53,2024-04-13T03:24:22Z,2540000,False,-170.0,210.0,1,left,MISS B. Hyland 27' step back 3PT,[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,27.02,Missed,,,,,,,,,,,,,,,,,,
256,PT04M32.00S,2024-04-13T03:24:19.6Z,2,REGULAR,rebound,offensive,[],200782,,,1610612746,48,53,2024-04-13T03:24:19Z,2550000,False,,,0,,P. Tucker REBOUND (Off:2 Def:3),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,255.0,,,,,5.0,3.0,2.0,,,,,,
257,PT04M32.00S,2024-04-13T03:24:22.3Z,2,REGULAR,foul,personal,[],1630548,,,1610612746,48,53,2024-04-13T03:24:30Z,2560000,False,,,0,,J. Juzang personal FOUL (2 PF),"[1630548, 1626181]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,,,,,,,,1629178.0,,2.0,0.0,,,,,,Powell,1626181.0,,
259,PT04M22.00S,2024-04-13T03:24:49.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631254,,,1610612746,48,53,2024-04-13T03:24:54Z,2580000,False,,,0,,K. Lofton Jr. shooting personal FOUL (2 PF) (Theis 2 FT),"[1631254, 1628464]",1610612762.0,UTA,shooting,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1662.0,,2.0,0.0,,,,,,Theis,1628464.0,,
261,PT04M22.00S,2024-04-13T03:25:11.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628464,,,1610612746,49,53,2024-04-13T03:25:11Z,2600000,False,,,0,,D. Theis Free Throw 1 of 2 (1 PTS),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
262,PT04M22.00S,2024-04-13T03:25:23.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628464,,,1610612746,50,53,2024-04-13T03:25:23Z,2610000,False,,,0,,D. Theis Free Throw 2 of 2 (2 PTS),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
263,PT04M14.00S,2024-04-13T03:25:38.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,50,53,2024-04-13T03:25:38Z,2620000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M01.00S,2024-04-13T03:28:41.4Z,2,REGULAR,2pt,Jump Shot,[],1641718,78.63009198423127,74.26470588235294,1610612762,50,53,2024-04-13T03:29:03Z,2630000,False,121.0,148.0,1,right,MISS K. George 19' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,16-24 Right Center,19.17,Missed,,,,,,,,,,,,,,,,,,
265,PT03M56.00S,2024-04-13T03:28:46.4Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,50,53,2024-04-13T03:28:49Z,2640000,False,,,0,,A. Coffey REBOUND (Off:0 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Right Center,,,,,,,264.0,,,,,3.0,3.0,0.0,,,,,,
266,PT03M49.00S,2024-04-13T03:28:52.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630538,9.641918528252305,49.50980392156863,1610612746,52,53,2024-04-13T03:29:00Z,2650000,False,2.0,38.0,1,left,B. Hyland running finger roll Layup (8 PTS),[1630538],1610612746.0,LAC,running finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,3.82,Made,8.0,,,,,,,,,,,,,,,,,
267,PT03M42.00S,2024-04-13T03:29:00.2Z,2,REGULAR,3pt,Jump Shot,[],1641707,95.45006570302233,2.4509803921568647,1610612762,52,56,2024-04-13T03:29:05Z,2660000,False,-238.0,-10.0,1,right,T. Hendricks 3PT  (5 PTS) (L. Samanic 1 AST),"[1641707, 1629677]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,23.79,Made,5.0,L. Samanic,1629677.0,1.0,,,,,,,,,,,,,,
269,PT03M31.00S,2024-04-13T03:29:13.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641718,,,1610612746,52,56,2024-04-13T03:29:17Z,2680000,False,,,0,,K. George personal FOUL (1 PF) (Hyland 2 FT),"[1641718, 1630538]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,1662.0,,1.0,0.0,,,,,,Hyland,1630538.0,,
271,PT03M31.00S,2024-04-13T03:29:42.3Z,2,REGULAR,freethrow,1 of 2,[],1630538,,,1610612746,53,56,2024-04-13T03:29:42Z,2700000,False,,,0,,B. Hyland Free Throw 1 of 2 (9 PTS),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
272,PT03M31.00S,2024-04-13T03:29:43.0Z,2,REGULAR,substitution,out,[],1630548,,,1610612746,53,56,2024-04-13T03:29:48Z,2710000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M31.00S,2024-04-13T03:29:43.0Z,2,REGULAR,substitution,in,[],1629659,,,1610612746,53,56,2024-04-13T03:29:48Z,2720000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M31.00S,2024-04-13T03:30:01.8Z,2,REGULAR,freethrow,2 of 2,[],1630538,,,1610612746,54,56,2024-04-13T03:30:01Z,2730000,False,,,0,,B. Hyland Free Throw 2 of 2 (10 PTS),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
275,PT03M15.00S,2024-04-13T03:30:18.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629677,93.74178712220763,46.32352941176471,1610612762,54,58,2024-04-13T03:30:23Z,2740000,False,-18.0,6.0,1,right,L. Samanic driving DUNK (9 PTS) (K. Lofton Jr. 5 AST),"[1629677, 1631254]",1610612762.0,UTA,driving,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,1.94,Made,9.0,K. Lofton Jr.,1631254.0,5.0,,,,,,,,,,,,,,
277,PT02M59.00S,2024-04-13T03:30:34.5Z,2,REGULAR,3pt,Jump Shot,[],1629599,12.00722733245729,96.56862745098039,1610612746,54,58,2024-04-13T03:30:39Z,2760000,False,-233.0,60.0,1,left,MISS A. Coffey 24' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,24.05,Missed,,,,,,,,,,,,,,,,,,
278,PT02M56.00S,2024-04-13T03:30:37.5Z,2,REGULAR,rebound,defensive,[],1641707,,,1610612762,54,58,2024-04-13T03:30:39Z,2770000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:2),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,,,,,,,277.0,,,,,2.0,2.0,0.0,,,,,,
279,PT02M45.00S,2024-04-13T03:30:48.7Z,2,REGULAR,3pt,Jump Shot,[],1629659,80.99540078843627,4.901960784313729,1610612762,54,58,2024-04-13T03:31:01Z,2780000,False,-225.0,126.0,1,right,MISS T. Horton-Tucker 25' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,25.84,Missed,,,,,,,,,,,,,,,,,,
280,PT02M43.00S,2024-04-13T03:30:50.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,54,58,2024-04-13T03:31:01Z,2790000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,279.0,,,,,,,,,,,,,
281,PT02M43.00S,2024-04-13T03:30:58.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629599,,,1610612762,54,58,2024-04-13T03:31:06Z,2800000,False,,,0,,A. Coffey loose ball personal FOUL (2 PF) (Samanic 2 FT),"[1629599, 1629677]",1610612746.0,LAC,loose ball,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1662.0,,2.0,0.0,,,,,,Samanic,1629677.0,,
283,PT02M43.00S,2024-04-13T03:31:22.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629677,,,1610612762,54,59,2024-04-13T03:31:22Z,2820000,False,,,0,,L. Samanic Free Throw 1 of 2 (10 PTS),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
284,PT02M43.00S,2024-04-13T03:31:22.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629677,,,1610612762,54,59,2024-04-13T03:31:39Z,2830000,False,,,0,,MISS L. Samanic Free Throw 2 of 2,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
285,PT02M40.00S,2024-04-13T03:31:25.4Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,54,59,2024-04-13T03:31:39Z,2840000,False,,,0,,A. Coffey REBOUND (Off:0 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,284.0,,,,,4.0,4.0,0.0,,,,,,
286,PT02M24.00S,2024-04-13T03:31:53.5Z,2,REGULAR,3pt,Jump Shot,[],1626181,28.170170827858072,80.88235294117646,1610612746,54,59,2024-04-13T03:31:58Z,2850000,False,-154.0,212.0,1,left,MISS N. Powell 26' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
287,PT02M20.00S,2024-04-13T03:31:57.5Z,2,REGULAR,rebound,defensive,[],1641707,,,1610612762,54,59,2024-04-13T03:31:58Z,2860000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:3),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,,,,,286.0,,,,,3.0,3.0,0.0,,,,,,
288,PT02M03.00S,2024-04-13T03:32:14.8Z,2,REGULAR,3pt,Jump Shot,[],1641718,67.9862023653088,66.91176470588235,1610612762,54,59,2024-04-13T03:32:20Z,2870000,False,85.0,248.0,1,right,MISS K. George 26' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
289,PT01M59.00S,2024-04-13T03:32:18.8Z,2,REGULAR,rebound,offensive,[],1629677,,,1610612762,54,59,2024-04-13T03:32:20Z,2880000,False,,,0,,L. Samanic REBOUND (Off:3 Def:1),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Above the Break 3,24+ Right Center,,,,,,,288.0,,,,,4.0,1.0,3.0,,,,,,
290,PT01M57.00S,2024-04-13T03:32:20.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629659,73.89947437582128,16.17647058823529,1610612762,54,59,2024-04-13T03:32:26Z,2890000,False,-169.0,193.0,1,right,MISS T. Horton-Tucker 25' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
291,PT01M54.00S,2024-04-13T03:32:23.9Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,54,59,2024-04-13T03:32:26Z,2900000,False,,,0,,A. Coffey REBOUND (Off:0 Def:5),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,,,,290.0,,,,,5.0,5.0,0.0,,,,,,
292,PT01M32.00S,2024-04-13T03:32:46.3Z,2,REGULAR,3pt,Jump Shot,[],1629599,27.11892247043363,17.64705882352942,1610612746,54,59,2024-04-13T03:32:54Z,2910000,False,162.0,202.0,1,left,MISS A. Coffey 25' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
293,PT01M25.00S,2024-04-13T03:32:53.3Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612746,54,59,2024-04-13T03:32:54Z,2920000,False,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Right Center,,,,,,,292.0,,,,,3.0,2.0,1.0,,,,,,
294,PT01M25.00S,2024-04-13T03:32:53.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628464,10.036136662286467,54.16666666666667,1610612746,54,59,2024-04-13T03:32:59Z,2930000,False,-21.0,42.0,1,left,MISS D. Theis putback Layup,[1628464],1610612746.0,LAC,putback,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,,,,,,,
295,PT01M22.00S,2024-04-13T03:32:56.3Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612746,54,59,2024-04-13T03:32:56Z,2940000,False,,,0,,D. Theis REBOUND (Off:2 Def:2),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,294.0,,,,,4.0,2.0,2.0,,,,,,
296,PT01M22.00S,2024-04-13T03:32:56.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628464,5.590000152587891,50.0,1610612746,56,59,2024-04-13T03:32:56Z,2950000,False,0.0,0.0,1,left,D. Theis tip Layup (4 PTS),[1628464],1610612746.0,LAC,tip,,,Theis,D. Theis,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
297,PT01M19.00S,2024-04-13T03:33:02.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612762,56,59,2024-04-13T03:33:14Z,2960000,False,,,0,,B. Hyland personal FOUL (2 PF) (Samanic 2 FT),"[1630538, 1629677]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right,,,,,,,,1629178.0,,2.0,0.0,,,,,,Samanic,1629677.0,,
299,PT01M19.00S,2024-04-13T03:33:27.0Z,2,REGULAR,freethrow,1 of 2,[],1629677,,,1610612762,56,59,2024-04-13T03:33:27Z,2980000,False,,,0,,MISS L. Samanic Free Throw 1 of 2,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
300,PT01M19.00S,2024-04-13T03:33:27.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,56,59,2024-04-13T03:33:27Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,
301,PT01M19.00S,2024-04-13T03:33:39.8Z,2,REGULAR,freethrow,2 of 2,[],1629677,,,1610612762,56,60,2024-04-13T03:33:39Z,3000000,False,,,0,,L. Samanic Free Throw 2 of 2 (11 PTS),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
302,PT00M58.50S,2024-04-13T03:34:03.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,7.802233902759525,53.92156862745098,1610612746,58,60,2024-04-13T03:34:16Z,3010000,False,-20.0,21.0,1,left,A. Coffey driving Layup (7 PTS) (B. Hyland 2 AST),"[1629599, 1630538]",1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,2.86,Made,7.0,B. Hyland,1630538.0,2.0,,,,,,,,,,,,,,
305,PT00M38.60S,2024-04-13T03:34:30.9Z,2,REGULAR,violation,kicked ball,[],200782,,,1610612762,58,60,2024-04-13T03:34:46Z,3040000,False,,,0,,P. Tucker kicked ball VIOLATION,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,203593.0,,,,,,,,,,,,
306,PT00M38.60S,2024-04-13T03:34:36.3Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",200782,,,1610612762,58,60,2024-04-13T03:34:46Z,3050000,False,,,0,,P. Tucker technical FOUL (1 Tech),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,203593.0,,0.0,1.0,,,,,,,,,
307,PT00M38.60S,2024-04-13T03:34:57.2Z,2,REGULAR,freethrow,1 of 1,[],1641718,,,1610612762,58,61,2024-04-13T03:34:57Z,3060000,False,,,0,,K. George technical Free Throw 1 of 1 (3 PTS),[1641718],1610612762.0,UTA,technical,,,George,K. George,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
309,PT00M35.00S,2024-04-13T03:35:28.5Z,2,REGULAR,turnover,lost ball,[],1641718,,,1610612762,58,61,2024-04-13T03:35:49Z,3080000,False,,,0,,K. George lost ball TURNOVER (2 TO),"[1641718, 1630538]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2.0,,,,,,Hyland,1630538.0,,,,
310,PT00M35.00S,2024-04-13T03:35:28.5Z,2,REGULAR,steal,,[],1630538,,,1610612746,58,61,2024-04-13T03:35:30Z,3090000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
311,PT00M30.60S,2024-04-13T03:35:31.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630538,7.933639947437584,50.73529411764706,1610612746,60,61,2024-04-13T03:35:57Z,3100000,False,-4.0,22.0,1,left,B. Hyland running Layup (12 PTS),[1630538],1610612746.0,LAC,running,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,2.24,Made,12.0,,,,,,,,,,,,,,,,,
312,PT00M11.10S,2024-04-13T03:35:46.8Z,2,REGULAR,3pt,Jump Shot,[],1629677,94.13600525624179,4.656862745098039,1610612762,60,61,2024-04-13T03:35:52Z,3110000,False,-227.0,3.0,1,right,MISS L. Samanic 3PT,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
313,PT00M06.70S,2024-04-13T03:35:51.2Z,2,REGULAR,rebound,offensive,[],1631254,,,1610612762,60,61,2024-04-13T03:35:51Z,3120000,False,,,0,,K. Lofton Jr. REBOUND (Off:3 Def:3),[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,Left Corner 3,24+ Left,,,,,,,312.0,,,,,6.0,3.0,3.0,,,,,,
314,PT00M01.80S,2024-04-13T03:35:56.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629659,71.27135348226018,17.15686274509804,1610612762,60,61,2024-04-13T03:36:33Z,3130000,False,-164.0,218.0,1,right,MISS T. Horton-Tucker 27' step back 3PT,[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,27.25,Missed,,,,,,,,,,,,,,,,,,
315,PT00M01.10S,2024-04-13T03:35:57.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,60,61,2024-04-13T03:36:33Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,314.0,,,,,,,,,,,,,
316,PT00M00.00S,2024-04-13T03:36:02.3Z,2,REGULAR,period,end,[],0,,,1610612762,60,61,2024-04-13T03:36:02Z,3150000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2024-04-13T03:51:08.7Z,3,REGULAR,substitution,out,['startperiod'],1628464,,,1610612762,60,61,2024-04-13T03:51:29Z,3160000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-04-13T03:51:08.7Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612762,60,61,2024-04-13T03:51:29Z,3170000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2024-04-13T03:51:08.7Z,3,REGULAR,substitution,out,['startperiod'],1631254,,,1610612762,60,61,2024-04-13T03:51:29Z,3180000,False,,,0,,SUB out: K. Lofton Jr.,[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2024-04-13T03:51:08.7Z,3,REGULAR,substitution,out,['startperiod'],1629659,,,1610612762,60,61,2024-04-13T03:51:29Z,3190000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2024-04-13T03:51:08.7Z,3,REGULAR,substitution,in,['startperiod'],1630527,,,1610612762,60,61,2024-04-13T03:51:29Z,3200000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2024-04-13T03:51:08.7Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612762,60,61,2024-04-13T03:51:29Z,3210000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-04-13T03:51:08.7Z,3,REGULAR,substitution,in,['startperiod'],1630548,,,1610612762,60,61,2024-04-13T03:51:29Z,3220000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-04-13T03:51:08.7Z,3,REGULAR,substitution,in,['startperiod'],1630209,,,1610612762,60,61,2024-04-13T03:51:29Z,3230000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-04-13T03:51:45.0Z,3,REGULAR,period,start,[],0,,,1610612746,60,61,2024-04-13T03:51:45Z,3240000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M37.00S,2024-04-13T03:52:07.9Z,3,REGULAR,2pt,Jump Shot,[],1630527,83.09789750328515,28.67647058823529,1610612746,60,61,2024-04-13T03:52:13Z,3250000,False,-107.0,106.0,1,right,MISS B. Boston Jr. 15' step back Shot,[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Left,15.06,Missed,,,,,,,,,,,,,,,,,,
327,PT11M33.00S,2024-04-13T03:52:11.9Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612762,60,61,2024-04-13T03:52:13Z,3260000,False,,,0,,O. Yurtseven REBOUND (Off:0 Def:2),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Mid-Range,8-16 Left,,,,,,,326.0,,,,,2.0,2.0,0.0,,,,,,
328,PT11M18.00S,2024-04-13T03:52:26.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641718,6.225361366622863,49.754901960784316,1610612762,60,63,2024-04-13T03:52:31Z,3270000,False,1.0,6.0,1,left,K. George cutting DUNK (5 PTS) (O. Yurtseven 1 AST),"[1641718, 1630209]",1610612762.0,UTA,cutting,,,George,K. George,,,,,Restricted Area,0-8 Center,0.61,Made,5.0,O. Yurtseven,1630209.0,1.0,,,,,,,,,,,,,,
330,PT10M58.00S,2024-04-13T03:52:45.9Z,3,REGULAR,3pt,Jump Shot,[],1630538,79.36925098554534,9.290747549019613,1610612746,60,63,2024-04-13T03:57:02Z,3290000,False,-204.0,141.0,1,right,MISS B. Hyland 24' pullup 3PT,[1630538],1610612746.0,LAC,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
331,PT10M56.00S,2024-04-13T03:52:47.9Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612762,60,63,2024-04-13T03:52:50Z,3300000,False,,,0,,O. Yurtseven REBOUND (Off:0 Def:3),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Mid-Range,16-24 Left Center,,,,,,,330.0,,,,,3.0,3.0,0.0,,,,,,
332,PT10M47.00S,2024-04-13T03:52:56.7Z,3,REGULAR,2pt,Jump Shot,[],1630548,19.84231274638634,14.68290441176471,1610612762,60,65,2024-04-13T03:53:23Z,3310000,False,177.0,134.0,1,left,J. Juzang 22' Jump Shot (8 PTS) (K. George 1 AST),"[1630548, 1641718]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Right Center,22.17,Made,8.0,K. George,1641718.0,1.0,,,,,,,,,,,,,,
