actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
430,PT02M54.00S,2024-03-18T03:05:18.5Z,3,REGULAR,turnover,bad pass,[],1630538,,,1610612746,58,81,2024-03-18T03:05:22Z,4280000,False,,,0,,B. Hyland bad pass TURNOVER (3 TO),"[1630538, 1630552]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,3.0,Johnson,1630552.0
431,PT02M54.00S,2024-03-18T03:05:18.5Z,3,REGULAR,steal,,[],1630552,,,1610612737,58,81,2024-03-18T03:05:21Z,4290000,False,,,0,,J. Johnson STEAL (2 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
433,PT02M52.00S,2024-03-18T03:05:29.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,58,81,2024-03-18T03:05:29Z,4310000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M52.00S,2024-03-18T03:07:58.9Z,3,REGULAR,substitution,out,[],1627749,,,1610612737,58,81,2024-03-18T03:08:19Z,4320000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M52.00S,2024-03-18T03:07:58.9Z,3,REGULAR,substitution,in,[],1630235,,,1610612737,58,81,2024-03-18T03:08:19Z,4330000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M52.00S,2024-03-18T03:08:36.8Z,3,REGULAR,foul,offensive,['inpenalty'],1628981,,,1610612737,58,81,2024-03-18T03:08:44Z,4340000,False,,,0,,B. Fernando offensive FOUL (4 PF),"[1628981, 203486]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201245.0,4.0,0.0,Plumlee,203486.0,,,,,,
438,PT02M52.00S,2024-03-18T03:08:36.8Z,3,REGULAR,turnover,offensive foul,[],1628981,,,1610612737,58,81,2024-03-18T03:08:36Z,4360000,False,,,0,,B. Fernando offensive foul TURNOVER (3 TO),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201245.0,,,,,,,,3.0,,
439,PT02M37.00S,2024-03-18T03:09:02.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,26.461892247043366,82.35294117647058,1610612746,58,81,2024-03-18T03:09:07Z,4370000,False,-162.0,196.0,1,left,MISS B. Hyland 25' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
440,PT02M35.00S,2024-03-18T03:09:04.2Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,58,81,2024-03-18T03:09:07Z,4380000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,439.0,2.0,2.0,0.0,,,,,,,,,,,
441,PT02M20.00S,2024-03-18T03:09:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,94.26741130091985,49.754901960784316,1610612737,58,83,2024-03-18T03:10:08Z,4390000,False,-1.0,1.0,1,right,D. Hunter driving Layup (12 PTS),[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.18,Made,12.0,,,,,,,,,,,,,,,,,
442,PT01M59.00S,2024-03-18T03:09:39.5Z,3,REGULAR,turnover,bad pass,[],1630538,,,1610612746,58,83,2024-03-18T03:09:43Z,4400000,False,,,0,,B. Hyland bad pass TURNOVER (4 TO),"[1630538, 1628981]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,4.0,Fernando,1628981.0
443,PT01M59.00S,2024-03-18T03:09:39.5Z,3,REGULAR,steal,,[],1628981,,,1610612737,58,83,2024-03-18T03:09:41Z,4410000,False,,,0,,B. Fernando STEAL (2 STL),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
444,PT01M55.00S,2024-03-18T03:09:44.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630235,93.74178712220763,49.26470588235294,1610612737,58,85,2024-03-18T03:10:36Z,4420000,False,-4.0,6.0,1,right,T. Forrest running Layup (2 PTS),[1630235],1610612737.0,ATL,running,,,Forrest,T. Forrest,,,,,Restricted Area,0-8 Center,0.73,Made,2.0,,,,,,,,,,,,,,,,,
446,PT01M32.00S,2024-03-18T03:10:10.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630235,,,1610612746,58,85,2024-03-18T03:10:15Z,4440000,False,,,0,,T. Forrest personal FOUL (1 PF) (Hyland 2 FT),"[1630235, 1630538]",1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201639.0,1.0,0.0,Hyland,1630538.0,,,,,,
448,PT01M32.00S,2024-03-18T03:10:36.3Z,3,REGULAR,freethrow,1 of 2,[],1630538,,,1610612746,59,85,2024-03-18T03:10:36Z,4460000,False,,,0,,B. Hyland Free Throw 1 of 2 (1 PTS),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
449,PT01M32.00S,2024-03-18T03:10:50.5Z,3,REGULAR,freethrow,2 of 2,[],1630538,,,1610612746,60,85,2024-03-18T03:10:50Z,4470000,False,,,0,,B. Hyland Free Throw 2 of 2 (2 PTS),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
450,PT01M17.00S,2024-03-18T03:11:10.2Z,3,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,60,85,2024-03-18T03:11:14Z,4480000,False,,,0,,D. Hunter lost ball out-of-bounds TURNOVER (1 TO),[1629631],1610612737.0,ATL,lost ball,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,,,,,,,,,,201639.0,,,,,,,,1.0,,
451,PT01M05.00S,2024-03-18T03:11:28.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612746,60,85,2024-03-18T03:11:38Z,4490000,False,,,0,,D. Hunter personal FOUL (2 PF) (Leonard 2 FT),"[1629631, 202695]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,201245.0,2.0,0.0,Leonard,202695.0,,,,,,
453,PT01M05.00S,2024-03-18T03:12:00.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202695,,,1610612746,61,85,2024-03-18T03:12:00Z,4510000,False,,,0,,K. Leonard Free Throw 1 of 2 (23 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
454,PT01M05.00S,2024-03-18T03:12:20.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202695,,,1610612746,62,85,2024-03-18T03:12:20Z,4520000,False,,,0,,K. Leonard Free Throw 2 of 2 (24 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
455,PT00M47.30S,2024-03-18T03:12:40.8Z,3,REGULAR,2pt,Jump Shot,[],1628981,83.36070959264126,66.66666666666667,1610612737,62,85,2024-03-18T03:13:52Z,4530000,False,83.0,104.0,1,right,MISS B. Fernando 13' driving floating Shot,[1628981],1610612737.0,ATL,driving floating,,,Fernando,B. Fernando,,,,,Mid-Range,8-16 Right,13.32,Missed,,,,,,,,,,,,,,,,,,
456,PT00M44.80S,2024-03-18T03:12:43.3Z,3,REGULAR,rebound,defensive,[],203486,,,1610612746,62,85,2024-03-18T03:12:45Z,4540000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Right,,,,,,455.0,1.0,1.0,0.0,,,,,,,,,,,
457,PT00M28.50S,2024-03-18T03:12:59.5Z,3,REGULAR,turnover,bad pass,[],1630538,,,1610612746,62,85,2024-03-18T03:13:02Z,4550000,False,,,0,,B. Hyland bad pass TURNOVER (5 TO),"[1630538, 1630552]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,5.0,Johnson,1630552.0
458,PT00M28.50S,2024-03-18T03:12:59.5Z,3,REGULAR,steal,,[],1630552,,,1610612737,62,85,2024-03-18T03:13:01Z,4560000,False,,,0,,J. Johnson STEAL (3 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
459,PT00M24.00S,2024-03-18T03:13:05.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629631,94.13600525624179,45.34313725490197,1610612737,62,87,2024-03-18T03:13:09Z,4570000,False,-23.0,3.0,1,right,D. Hunter running Layup (14 PTS) (J. Johnson 6 AST),"[1629631, 1630552]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,2.34,Made,14.0,,,,,,,,,,,,J. Johnson,1630552.0,6.0,,,
461,PT00M24.00S,2024-03-18T03:13:08.9Z,3,REGULAR,foul,personal,['1freethrow'],200782,,,1610612737,62,87,2024-03-18T03:13:21Z,4590000,False,,,0,,P. Tucker shooting personal FOUL (1 PF) (Hunter 1 FT),"[200782, 1629631]",1610612746.0,LAC,shooting,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,1.0,0.0,Hunter,1629631.0,,,,,,
464,PT00M24.00S,2024-03-18T03:15:36.6Z,3,REGULAR,substitution,out,[],203486,,,1610612737,62,87,2024-03-18T03:16:41Z,4620000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M24.00S,2024-03-18T03:15:36.6Z,3,REGULAR,substitution,in,[],202331,,,1610612737,62,87,2024-03-18T03:16:41Z,4630000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M24.00S,2024-03-18T03:15:53.9Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629631,,,1610612737,62,88,2024-03-18T03:15:53Z,4640000,False,,,0,,D. Hunter Free Throw 1 of 1 (15 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
467,PT00M24.00S,2024-03-18T03:15:57.9Z,3,REGULAR,substitution,out,[],1629631,,,1610612746,62,88,2024-03-18T03:16:08Z,4650000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M24.00S,2024-03-18T03:15:57.9Z,3,REGULAR,substitution,in,[],202083,,,1610612746,62,88,2024-03-18T03:16:08Z,4660000,False,,,0,,SUB in: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M00.50S,2024-03-18T03:16:38.1Z,3,REGULAR,3pt,Jump Shot,[],1629599,25.147831800262807,88.72549019607843,1610612746,62,88,2024-03-18T03:17:11Z,4670000,False,-194.0,184.0,1,left,MISS A. Coffey 26' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
470,PT00M00.10S,2024-03-18T03:16:38.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,62,88,2024-03-18T03:17:11Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,469.0,,,,,,,,,,,,,,
471,PT00M00.00S,2024-03-18T03:16:53.5Z,3,REGULAR,period,end,[],0,,,1610612746,62,88,2024-03-18T03:16:54Z,4690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2024-03-18T03:18:55.0Z,4,REGULAR,substitution,out,['startperiod'],202695,,,1610612746,62,88,2024-03-18T03:19:31Z,4700000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2024-03-18T03:18:55.0Z,4,REGULAR,substitution,out,['startperiod'],1630538,,,1610612746,62,88,2024-03-18T03:19:31Z,4710000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2024-03-18T03:18:55.0Z,4,REGULAR,substitution,out,['startperiod'],1630552,,,1610612746,62,88,2024-03-18T03:19:31Z,4720000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2024-03-18T03:18:55.0Z,4,REGULAR,substitution,out,['startperiod'],1629726,,,1610612746,62,88,2024-03-18T03:19:31Z,4730000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2024-03-18T03:18:55.0Z,4,REGULAR,substitution,in,['startperiod'],1629611,,,1610612746,62,88,2024-03-18T03:19:31Z,4740000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2024-03-18T03:18:55.0Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612746,62,88,2024-03-18T03:19:31Z,4750000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2024-03-18T03:18:55.0Z,4,REGULAR,substitution,in,['startperiod'],203992,,,1610612746,62,88,2024-03-18T03:19:31Z,4760000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2024-03-18T03:18:55.0Z,4,REGULAR,substitution,in,['startperiod'],1629631,,,1610612746,62,88,2024-03-18T03:19:31Z,4770000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2024-03-18T03:19:31.7Z,4,REGULAR,period,start,[],0,,,1610612746,62,88,2024-03-18T03:19:32Z,4780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M35.00S,2024-03-18T03:19:57.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,62,88,2024-03-18T03:20:03Z,4790000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,203591.0,,,,,,,,,,
482,PT11M19.00S,2024-03-18T03:20:27.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,71.53416557161628,84.55882352941177,1610612737,62,91,2024-03-18T03:20:32Z,4800000,False,173.0,215.0,1,right,D. Hunter 27' 3PT  (18 PTS) (B. Bogdanovic 4 AST),"[1629631, 203992]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,27.59,Made,18.0,,,,,,,,,,,,B. Bogdanovic,203992.0,4.0,,,
484,PT11M01.00S,2024-03-18T03:20:47.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,8.853482260183966,52.94117647058824,1610612746,64,91,2024-03-18T03:21:25Z,4820000,False,-15.0,31.0,1,left,J. Harden driving Layup (2 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.4,Made,2.0,,,,,,,,,,,,,,,,,
485,PT11M01.00S,2024-03-18T03:20:49.4Z,4,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612746,64,91,2024-03-18T03:20:59Z,4830000,False,,,0,,D. Hunter shooting personal FOUL (3 PF) (Harden 1 FT),"[1629631, 201935]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,203591.0,3.0,0.0,Harden,201935.0,,,,,,
487,PT11M01.00S,2024-03-18T03:21:09.5Z,4,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,65,91,2024-03-18T03:21:09Z,4850000,False,,,0,,J. Harden Free Throw 1 of 1 (3 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
488,PT10M48.00S,2024-03-18T03:21:26.0Z,4,REGULAR,3pt,Jump Shot,[],203992,73.37385019710908,14.705882352941174,1610612737,65,91,2024-03-18T03:21:31Z,4860000,False,-176.0,198.0,1,right,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.51,Missed,,,,,,,,,,,,,,,,,,
489,PT10M43.00S,2024-03-18T03:21:30.2Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,65,91,2024-03-18T03:21:30Z,4870000,False,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,488.0,5.0,5.0,0.0,,,,,,,,,,,
490,PT10M34.00S,2024-03-18T03:21:39.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,7.539421813403408,46.81372549019608,1610612746,67,91,2024-03-18T03:22:54Z,4880000,False,16.0,18.0,1,left,P. George driving floating bank Jump Shot (19 PTS),[202331],1610612746.0,LAC,driving floating bank,,,George,P. George,,,,,Restricted Area,0-8 Center,2.43,Made,19.0,,,,,,,,,,,,,,,,,
491,PT10M05.00S,2024-03-18T03:22:07.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,82.04664914586071,62.254901960784316,1610612737,67,91,2024-03-18T03:22:11Z,4890000,False,61.0,116.0,1,right,MISS T. Forrest 13' pullup Shot,[1630235],1610612737.0,ATL,pullup,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),8-16 Center,13.15,Missed,,,,,,,,,,,,,,,,,,
492,PT10M03.00S,2024-03-18T03:22:10.2Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,67,91,2024-03-18T03:22:10Z,4900000,False,,,0,,A. Coffey REBOUND (Off:1 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,491.0,4.0,3.0,1.0,,,,,,,,,,,
493,PT09M55.00S,2024-03-18T03:22:18.4Z,4,REGULAR,3pt,Jump Shot,[],1629611,5.124835742444162,3.8985906862745026,1610612746,67,91,2024-03-18T03:22:24Z,4910000,False,231.0,-4.0,1,left,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
494,PT09M54.00S,2024-03-18T03:22:19.4Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,67,91,2024-03-18T03:22:24Z,4920000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:4),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,,,493.0,5.0,4.0,1.0,,,,,,,,,,,
495,PT09M48.00S,2024-03-18T03:22:25.5Z,4,REGULAR,turnover,bad pass,[],203992,,,1610612737,67,91,2024-03-18T03:22:28Z,4930000,False,,,0,,B. Bogdanovic bad pass TURNOVER (2 TO),"[203992, 1629599]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Coffey,1629599.0
496,PT09M48.00S,2024-03-18T03:22:25.5Z,4,REGULAR,steal,,[],1629599,,,1610612746,67,91,2024-03-18T03:22:27Z,4940000,False,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
497,PT09M44.00S,2024-03-18T03:22:32.2Z,4,REGULAR,foul,personal,[],203992,,,1610612746,67,91,2024-03-18T03:23:11Z,4950000,False,,,0,,B. Bogdanovic personal FOUL (1 PF),"[203992, 1629611]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,,,,,,,201245.0,1.0,0.0,Mann,1629611.0,,,,,,
499,PT09M44.00S,2024-03-18T03:22:41.3Z,4,REGULAR,substitution,out,[],1630235,,,1610612746,67,91,2024-03-18T03:22:47Z,4970000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT09M44.00S,2024-03-18T03:22:41.3Z,4,REGULAR,substitution,in,[],1627749,,,1610612746,67,91,2024-03-18T03:22:47Z,4980000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M27.00S,2024-03-18T03:23:10.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202331,24.6222076215506,70.09803921568627,1610612746,67,91,2024-03-18T03:25:05Z,4990000,False,-100.0,179.0,1,left,MISS P. George 20' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Left Center,20.52,Missed,,,,,,,,,,,,,,,,,,
502,PT09M24.00S,2024-03-18T03:23:13.4Z,4,REGULAR,rebound,defensive,[],1628981,,,1610612737,67,91,2024-03-18T03:23:14Z,5000000,False,,,0,,B. Fernando REBOUND (Off:1 Def:4),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Mid-Range,16-24 Left Center,,,,,,501.0,5.0,4.0,1.0,,,,,,,,,,,
503,PT09M04.00S,2024-03-18T03:23:32.4Z,4,REGULAR,turnover,bad pass,[],203992,,,1610612737,67,91,2024-03-18T03:23:36Z,5010000,False,,,0,,B. Bogdanovic bad pass TURNOVER (3 TO),"[203992, 201935]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,3.0,Harden,201935.0
504,PT09M04.00S,2024-03-18T03:23:32.4Z,4,REGULAR,steal,,[],201935,,,1610612746,67,91,2024-03-18T03:23:34Z,5020000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
505,PT09M02.00S,2024-03-18T03:23:36.8Z,4,REGULAR,foul,personal,['2freethrow'],203992,,,1610612746,67,91,2024-03-18T03:23:48Z,5030000,False,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Mann 2 FT),"[203992, 1629611]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201639.0,2.0,0.0,Mann,1629611.0,,,,,,
507,PT09M02.00S,2024-03-18T03:24:30.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629611,,,1610612746,68,91,2024-03-18T03:24:30Z,5050000,False,,,0,,T. Mann Free Throw 1 of 2 (6 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
508,PT09M02.00S,2024-03-18T03:24:44.0Z,4,REGULAR,substitution,out,[],1629631,,,1610612746,68,91,2024-03-18T03:24:46Z,5060000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M02.00S,2024-03-18T03:24:44.0Z,4,REGULAR,substitution,in,[],1630552,,,1610612746,68,91,2024-03-18T03:24:46Z,5070000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M02.00S,2024-03-18T03:25:00.3Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629611,,,1610612746,69,91,2024-03-18T03:25:00Z,5080000,False,,,0,,T. Mann Free Throw 2 of 2 (7 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
511,PT08M41.00S,2024-03-18T03:25:23.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,93.87319316688567,41.17647058823529,1610612737,69,91,2024-03-18T03:28:01Z,5090000,False,-44.0,5.0,1,right,MISS B. Fernando driving Layup,[1628981],1610612737.0,ATL,driving,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,,,,,,,,,,,,,,,,,
512,PT08M39.00S,2024-03-18T03:25:25.1Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,69,91,2024-03-18T03:25:26Z,5100000,False,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,511.0,4.0,4.0,0.0,,,,,,,,,,,
514,PT08M34.00S,2024-03-18T03:25:33.6Z,4,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612746,69,91,2024-03-18T03:25:39Z,5120000,False,,,0,,J. Johnson shooting personal FOUL (4 PF) (George 2 FT),"[1630552, 202331]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,4.0,0.0,George,202331.0,,,,,,
516,PT08M34.00S,2024-03-18T03:26:04.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],202331,,,1610612746,70,91,2024-03-18T03:26:04Z,5140000,False,,,0,,P. George Free Throw 1 of 2 (20 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
