actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
537,PT06M30.00S,2023-12-12T05:34:57.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,114,108,2023-12-12T05:34:57Z,5260000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M30.00S,2023-12-12T05:37:35.7Z,4,REGULAR,substitution,out,[],1629650,,,1610612757,114,108,2023-12-12T05:37:52Z,5270000,False,,,0,,SUB out: M. Brown,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT06M30.00S,2023-12-12T05:37:35.7Z,4,REGULAR,substitution,in,[],1641871,,,1610612757,114,108,2023-12-12T05:37:52Z,5280000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M11.00S,2023-12-12T05:38:03.1Z,4,REGULAR,3pt,Jump Shot,[],1641739,93.74178712220763,4.901960784313729,1610612757,114,111,2023-12-12T05:38:07Z,5290000,False,-225.0,6.0,1,right,T. Camara 3PT  (5 PTS) (S. Sharpe 6 AST),"[1641739, 1631101]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,22.56,Made,5.0,,,,,S. Sharpe,1631101.0,6.0,,,,,,,,,,
542,PT05M56.00S,2023-12-12T05:38:24.3Z,4,REGULAR,foul,personal,[],1630703,,,1610612746,114,111,2023-12-12T05:38:32Z,5310000,False,,,0,,S. Henderson personal FOUL (5 PF),"[1630703, 202695]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627962.0,,,,5.0,0.0,Leonard,202695.0
544,PT05M56.00S,2023-12-12T05:38:36.3Z,4,REGULAR,substitution,out,[],1630703,,,1610612746,114,111,2023-12-12T05:38:38Z,5330000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT05M56.00S,2023-12-12T05:38:36.3Z,4,REGULAR,substitution,in,[],1629680,,,1610612746,114,111,2023-12-12T05:38:38Z,5340000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT05M48.00S,2023-12-12T05:38:57.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202695,9.773324572930349,50.245098039215684,1610612746,116,111,2023-12-12T05:39:01Z,5350000,False,-1.0,39.0,1,left,K. Leonard driving Layup (30 PTS) (I. Zubac 2 AST),"[202695, 1627826]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.94,Made,30.0,,,,,I. Zubac,1627826.0,2.0,,,,,,,,,,
548,PT05M40.00S,2023-12-12T05:39:06.8Z,4,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612757,116,111,2023-12-12T05:39:16Z,5370000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Simons 2 FT),"[1627826, 1629014]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628951.0,,,,2.0,0.0,Simons,1629014.0
550,PT05M40.00S,2023-12-12T05:39:31.0Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,116,112,2023-12-12T05:39:31Z,5390000,False,,,0,,A. Simons Free Throw 1 of 2 (27 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
551,PT05M40.00S,2023-12-12T05:39:46.7Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,116,113,2023-12-12T05:39:46Z,5400000,False,,,0,,A. Simons Free Throw 2 of 2 (28 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
552,PT05M23.00S,2023-12-12T05:40:04.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,9.773324572930349,46.81372549019608,1610612746,116,113,2023-12-12T05:40:09Z,5410000,False,16.0,39.0,1,left,MISS N. Powell driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
553,PT05M20.00S,2023-12-12T05:40:07.8Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,116,113,2023-12-12T05:40:09Z,5420000,False,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,552.0,4.0,2.0,2.0,,,,,,,,,,,,,
554,PT05M20.00S,2023-12-12T05:40:08.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,5.590000152587891,50.0,1610612746,118,113,2023-12-12T05:40:12Z,5430000,False,0.0,0.0,1,left,I. Zubac tip Layup (18 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.0,Made,18.0,,,,,,,,,,,,,,,,,
556,PT05M20.00S,2023-12-12T05:40:23.1Z,4,REGULAR,foul,technical,['1freethrow'],1626181,,,1610612757,118,113,2023-12-12T05:40:30Z,5450000,False,,,0,,N. Powell technical FOUL (1 Tech),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,1627962.0,,,,3.0,1.0,,
557,PT05M20.00S,2023-12-12T05:40:35.8Z,4,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,118,114,2023-12-12T05:40:35Z,5460000,False,,,0,,A. Simons technical Free Throw 1 of 1 (29 PTS),[1629014],1610612757.0,POR,technical,,,Simons,A. Simons,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
558,PT05M05.00S,2023-12-12T05:41:04.9Z,4,REGULAR,3pt,Jump Shot,[],1629014,70.48291721419186,24.509803921568633,1610612757,118,114,2023-12-12T05:41:22Z,5470000,False,-127.0,225.0,1,right,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
559,PT05M04.00S,2023-12-12T05:41:05.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,118,114,2023-12-12T05:41:12Z,5480000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,558.0,,,,,,,,,,,,,,,,
560,PT05M04.00S,2023-12-12T05:41:12.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612757,118,114,2023-12-12T05:41:28Z,5490000,False,,,0,,N. Powell loose ball personal FOUL (4 PF) (Camara 2 FT),"[1626181, 1641739]",1610612746.0,LAC,loose ball,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,,,,4.0,1.0,Camara,1641739.0
562,PT05M04.00S,2023-12-12T05:41:46.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641739,,,1610612757,118,114,2023-12-12T05:41:46Z,5510000,False,,,0,,MISS T. Camara Free Throw 1 of 2,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
563,PT05M04.00S,2023-12-12T05:41:46.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,118,114,2023-12-12T05:41:46Z,5520000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,562.0,,,,,,,,,,,,,,,,
564,PT05M04.00S,2023-12-12T05:41:46.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641739,,,1610612757,118,114,2023-12-12T05:42:14Z,5530000,False,,,0,,MISS T. Camara Free Throw 2 of 2,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
566,PT05M04.00S,2023-12-12T05:41:46.5Z,4,REGULAR,rebound,offensive,[],1641871,,,1610612757,118,114,2023-12-12T05:43:30Z,5535000,False,,,0,,D. Reath REBOUND (Off:2 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,564.0,3.0,1.0,2.0,,,,,,,,,,,,,
565,PT04M49.00S,2023-12-12T05:42:13.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641739,86.51445466491458,64.2156862745098,1610612757,118,116,2023-12-12T05:42:23Z,5540000,False,71.0,74.0,1,right,T. Camara 10' floating Jump Shot (7 PTS) (D. Reath 3 AST),"[1641739, 1641871]",1610612757.0,POR,floating,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Right,10.28,Made,7.0,,,,,D. Reath,1641871.0,3.0,,,,,,,,,,
567,PT04M36.00S,2023-12-12T05:42:27.4Z,4,REGULAR,3pt,Jump Shot,[],202695,30.929697766097235,79.41176470588235,1610612746,118,116,2023-12-12T05:43:24Z,5550000,False,-147.0,238.0,1,left,MISS K. Leonard 28' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,28.0,Missed,,,,,,,,,,,,,,,,,,
568,PT04M35.00S,2023-12-12T05:42:31.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,118,116,2023-12-12T05:42:31Z,5560000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,567.0,,,,,,,,,,,,,,,,
570,PT04M35.00S,2023-12-12T05:42:46.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,118,116,2023-12-12T05:42:46Z,5580000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M35.00S,2023-12-12T05:44:29.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631101,,,1610612746,118,116,2023-12-12T05:44:55Z,5590000,False,,,0,,S. Sharpe personal FOUL (2 PF) (Leonard 2 FT),"[1631101, 202695]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628951.0,,,,2.0,0.0,Leonard,202695.0
574,PT04M35.00S,2023-12-12T05:44:56.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202695,,,1610612746,119,116,2023-12-12T05:44:56Z,5610000,False,,,0,,K. Leonard Free Throw 1 of 2 (31 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
575,PT04M35.00S,2023-12-12T05:45:14.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202695,,,1610612746,120,116,2023-12-12T05:45:14Z,5620000,False,,,0,,K. Leonard Free Throw 2 of 2 (32 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
576,PT04M25.00S,2023-12-12T05:45:27.7Z,4,REGULAR,3pt,Jump Shot,[],1629014,65.22667542706964,42.15686274509803,1610612757,120,119,2023-12-12T05:45:32Z,5630000,False,-39.0,274.0,1,right,A. Simons 27' 3PT pullup (32 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,27.72,Made,32.0,,,,,,,,,,,,,,,,,
577,PT04M08.00S,2023-12-12T05:45:43.5Z,4,REGULAR,3pt,Jump Shot,[],202331,34.21484888304862,39.21568627450981,1610612746,120,119,2023-12-12T05:45:47Z,5640000,False,54.0,269.0,1,left,MISS P. George 27' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,27.44,Missed,,,,,,,,,,,,,,,,,,
578,PT04M06.00S,2023-12-12T05:45:46.1Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,120,119,2023-12-12T05:45:46Z,5650000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,577.0,1.0,1.0,0.0,,,,,,,,,,,,,
579,PT04M00.00S,2023-12-12T05:45:52.8Z,4,REGULAR,3pt,Jump Shot,[],1629014,68.9060446780552,40.68627450980392,1610612757,120,119,2023-12-12T05:45:59Z,5660000,False,-47.0,240.0,1,right,MISS A. Simons 24' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,24.43,Missed,,,,,,,,,,,,,,,,,,
580,PT03M57.00S,2023-12-12T05:45:55.8Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,120,119,2023-12-12T05:45:59Z,5670000,False,,,0,,K. Leonard REBOUND (Off:0 Def:6),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,579.0,6.0,6.0,0.0,,,,,,,,,,,,,
581,PT03M51.00S,2023-12-12T05:46:04.4Z,4,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,120,119,2023-12-12T05:46:09Z,5680000,False,,,0,,P. George bad pass out-of-bounds TURNOVER (1 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2534.0,1.0,,,,,,
582,PT03M32.00S,2023-12-12T05:46:38.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631101,83.09789750328515,78.67647058823529,1610612757,120,121,2023-12-12T05:46:42Z,5690000,False,143.0,106.0,1,right,S. Sharpe 17' pullup Jump Shot (27 PTS) (D. Reath 4 AST),"[1631101, 1641871]",1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,17.86,Made,27.0,,,,,D. Reath,1641871.0,4.0,,,,,,,,,,
584,PT03M16.00S,2023-12-12T05:46:54.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,7.670827858081481,52.94117647058824,1610612746,120,121,2023-12-12T05:47:00Z,5710000,False,-15.0,20.0,1,left,MISS J. Harden driving Layup - blocked,"[201935, 1641739]",1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,Camara,1641739.0,,,,,,,,
585,PT03M16.00S,2023-12-12T05:46:54.7Z,4,REGULAR,block,,[],1641739,,,1610612746,120,121,2023-12-12T05:46:57Z,5720000,False,,,0,,T. Camara BLOCK (1 BLK),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
586,PT03M13.00S,2023-12-12T05:46:57.7Z,4,REGULAR,rebound,defensive,[],1631101,,,1610612757,120,121,2023-12-12T05:47:00Z,5730000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,584.0,2.0,1.0,1.0,,,,,,,,,,,,,
587,PT02M58.00S,2023-12-12T05:47:12.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,91.50788436268068,44.85294117647059,1610612757,120,121,2023-12-12T05:47:18Z,5740000,False,-26.0,27.0,1,right,MISS A. Simons driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,,,,,,
588,PT02M55.00S,2023-12-12T05:47:15.6Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,120,121,2023-12-12T05:47:15Z,5750000,False,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,587.0,5.0,3.0,2.0,,,,,,,,,,,,,
589,PT02M44.00S,2023-12-12T05:47:28.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641871,,,1610612746,120,121,2023-12-12T05:50:42Z,5760000,False,,,0,,D. Reath personal FOUL (3 PF) (George 2 FT),"[1641871, 202331]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2534.0,,,,3.0,0.0,George,202331.0
591,PT02M44.00S,2023-12-12T05:48:39.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,120,121,2023-12-12T05:48:39Z,5780000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT02M44.00S,2023-12-12T05:51:06.6Z,4,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,121,121,2023-12-12T05:51:06Z,5800000,False,,,0,,P. George Free Throw 1 of 2 (15 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
594,PT02M44.00S,2023-12-12T05:51:09.0Z,4,REGULAR,substitution,out,[],1626181,,,1610612746,121,121,2023-12-12T05:51:15Z,5810000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT02M44.00S,2023-12-12T05:51:09.0Z,4,REGULAR,substitution,in,[],1629611,,,1610612746,121,121,2023-12-12T05:51:15Z,5820000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT02M44.00S,2023-12-12T05:51:29.1Z,4,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,122,121,2023-12-12T05:51:29Z,5830000,False,,,0,,P. George Free Throw 2 of 2 (16 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
597,PT02M30.00S,2023-12-12T05:51:45.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,89.14257555847568,45.58823529411765,1610612757,122,121,2023-12-12T05:51:49Z,5840000,False,-22.0,50.0,1,right,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.43,Missed,,,,,,,,,,,,,,,,,,
598,PT02M28.00S,2023-12-12T05:51:47.8Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,122,121,2023-12-12T05:51:49Z,5850000,False,,,0,,P. George REBOUND (Off:1 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,597.0,5.0,4.0,1.0,,,,,,,,,,,,,
599,PT02M11.00S,2023-12-12T05:52:07.2Z,4,REGULAR,foul,offensive,['inpenalty'],202695,,,1610612746,122,121,2023-12-12T05:52:20Z,5860000,False,,,0,,K. Leonard charge offensive FOUL (2 PF),"[202695, 1641739]",1610612746.0,LAC,charge,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628951.0,,,,2.0,0.0,Camara,1641739.0
601,PT02M11.00S,2023-12-12T05:52:07.2Z,4,REGULAR,turnover,offensive foul,[],202695,,,1610612746,122,121,2023-12-12T05:52:07Z,5880000,False,,,0,,K. Leonard offensive foul TURNOVER (1 TO),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628951.0,1.0,,,,,,
602,PT02M00.00S,2023-12-12T05:52:41.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,93.34756898817345,56.127450980392155,1610612757,122,123,2023-12-12T05:52:45Z,5890000,False,31.0,10.0,1,right,A. Simons driving Layup (34 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,3.22,Made,34.0,,,,,,,,,,,,,,,,,
603,PT01M38.00S,2023-12-12T05:53:04.7Z,4,REGULAR,3pt,Jump Shot,[],1629611,11.350197109067011,2.205882352941174,1610612746,122,123,2023-12-12T05:53:09Z,5900000,False,239.0,54.0,1,left,MISS T. Mann 24' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,24.51,Missed,,,,,,,,,,,,,,,,,,
604,PT01M35.00S,2023-12-12T05:53:07.7Z,4,REGULAR,rebound,offensive,[],202331,,,1610612746,122,123,2023-12-12T05:53:07Z,5910000,False,,,0,,P. George REBOUND (Off:2 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,603.0,6.0,4.0,2.0,,,,,,,,,,,,,
605,PT01M34.00S,2023-12-12T05:53:09.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202695,28.827201051248352,81.37254901960785,1610612746,122,123,2023-12-12T05:53:14Z,5920000,False,-157.0,218.0,1,left,MISS K. Leonard 26' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
606,PT01M30.00S,2023-12-12T05:53:13.2Z,4,REGULAR,rebound,defensive,[],1631101,,,1610612757,122,123,2023-12-12T05:53:14Z,5930000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,605.0,3.0,2.0,1.0,,,,,,,,,,,,,
607,PT01M15.00S,2023-12-12T05:53:27.6Z,4,REGULAR,turnover,bad pass,[],1629014,,,1610612757,122,123,2023-12-12T05:53:34Z,5940000,False,,,0,,A. Simons bad pass TURNOVER (2 TO),"[1629014, 202695]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,2.0,Leonard,202695.0,,,,
608,PT01M15.00S,2023-12-12T05:53:27.6Z,4,REGULAR,steal,,[],202695,,,1610612746,122,123,2023-12-12T05:53:29Z,5950000,False,,,0,,K. Leonard STEAL (3 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
609,PT01M13.00S,2023-12-12T05:53:32.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629680,,,1610612746,122,123,2023-12-12T05:53:51Z,5960000,False,,,0,,M. Thybulle shooting personal FOUL (2 PF) (Mann 2 FT),"[1629680, 1629611]",1610612757.0,POR,shooting,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,,,,2.0,0.0,Mann,1629611.0
611,PT01M13.00S,2023-12-12T05:54:07.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629611,,,1610612746,123,123,2023-12-12T05:54:07Z,5980000,False,,,0,,T. Mann Free Throw 1 of 2 (8 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
612,PT01M13.00S,2023-12-12T05:54:23.4Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629611,,,1610612746,124,123,2023-12-12T05:54:23Z,5990000,False,,,0,,T. Mann Free Throw 2 of 2 (9 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
613,PT01M00.00S,2023-12-12T05:54:38.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,92.16491458607096,47.79411764705882,1610612757,124,123,2023-12-12T05:54:53Z,6000000,False,-11.0,21.0,1,right,MISS T. Camara reverse Layup - blocked,"[1641739, 1627826]",1610612757.0,POR,reverse,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,Zubac,1627826.0,,,,,,,,
614,PT01M00.00S,2023-12-12T05:54:38.2Z,4,REGULAR,block,,[],1627826,,,1610612757,124,123,2023-12-12T05:54:42Z,6010000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
615,PT01M00.00S,2023-12-12T05:54:38.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,124,123,2023-12-12T05:54:53Z,6020000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,613.0,,,,,,,,,,,,,,,,
617,PT00M39.40S,2023-12-12T05:55:09.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,15.160972404730614,53.67647058823529,1610612746,124,123,2023-12-12T05:55:43Z,6040000,False,-18.0,90.0,1,left,MISS P. George 9' driving floating Shot,[202331],1610612746.0,LAC,driving floating,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,9.19,Missed,,,,,,,,,,,,,,,,,,
618,PT00M37.80S,2023-12-12T05:55:11.4Z,4,REGULAR,rebound,offensive,[],202331,,,1610612746,124,123,2023-12-12T05:55:11Z,6050000,False,,,0,,P. George REBOUND (Off:3 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,617.0,7.0,4.0,3.0,,,,,,,,,,,,,
619,PT00M36.20S,2023-12-12T05:55:13.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202331,8.327858081471746,52.450980392156865,1610612746,124,123,2023-12-12T05:55:47Z,6060000,False,-12.0,26.0,1,left,MISS P. George putback Layup,[202331],1610612746.0,LAC,putback,,,George,P. George,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
620,PT00M36.20S,2023-12-12T05:55:13.0Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,124,123,2023-12-12T05:55:19Z,6070000,False,,,0,,I. Zubac REBOUND (Off:3 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,619.0,6.0,3.0,3.0,,,,,,,,,,,,,
621,PT00M35.70S,2023-12-12T05:55:17.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,5.590000152587891,50.0,1610612746,124,123,2023-12-12T05:55:49Z,6080000,False,0.0,0.0,1,left,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
622,PT00M35.70S,2023-12-12T05:55:17.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,124,123,2023-12-12T05:55:49Z,6090000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,621.0,,,,,,,,,,,,,,,,
