actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
587,PT01M13.00S,2024-04-11T04:39:29.6Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612756,108,122,2024-04-11T04:39:46Z,5830000,False,,,0,,G. Allen REBOUND (Off:1 Def:3),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,586.0,4.0,3.0,1.0,,
588,PT01M13.00S,2024-04-11T04:39:36.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,108,122,2024-04-11T04:39:36Z,5840000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT01M13.00S,2024-04-11T04:40:36.3Z,4,REGULAR,substitution,out,[],1626164,,,1610612756,108,122,2024-04-11T04:41:09Z,5850000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT01M13.00S,2024-04-11T04:40:36.3Z,4,REGULAR,substitution,out,[],203078,,,1610612756,108,122,2024-04-11T04:41:09Z,5860000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT01M13.00S,2024-04-11T04:40:36.3Z,4,REGULAR,substitution,out,[],1628960,,,1610612756,108,122,2024-04-11T04:41:09Z,5870000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT01M13.00S,2024-04-11T04:40:36.3Z,4,REGULAR,substitution,out,[],203994,,,1610612756,108,122,2024-04-11T04:41:09Z,5880000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT01M13.00S,2024-04-11T04:40:36.3Z,4,REGULAR,substitution,out,[],201142,,,1610612756,108,122,2024-04-11T04:41:09Z,5890000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT01M13.00S,2024-04-11T04:40:36.3Z,4,REGULAR,substitution,in,[],1629006,,,1610612756,108,122,2024-04-11T04:41:09Z,5900000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT01M13.00S,2024-04-11T04:40:36.3Z,4,REGULAR,substitution,in,[],1629626,,,1610612756,108,122,2024-04-11T04:41:09Z,5910000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT01M13.00S,2024-04-11T04:40:36.3Z,4,REGULAR,substitution,in,[],1631223,,,1610612756,108,122,2024-04-11T04:41:09Z,5920000,False,,,0,,SUB in: D. Roddy,[1631223],1610612756.0,PHX,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT01M13.00S,2024-04-11T04:40:36.3Z,4,REGULAR,substitution,in,[],1629642,,,1610612756,108,122,2024-04-11T04:41:09Z,5930000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT01M13.00S,2024-04-11T04:40:36.3Z,4,REGULAR,substitution,in,[],1630240,,,1610612756,108,122,2024-04-11T04:41:09Z,5940000,False,,,0,,SUB in: S. Lee,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT00M52.90S,2024-04-11T04:41:33.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,92.42772667542707,38.48039215686274,1610612756,108,122,2024-04-11T04:41:36Z,5950000,False,-58.0,19.0,1,right,MISS D. Roddy 6' turnaround fadeaway Shot,[1631223],1610612756.0,PHX,turnaround fadeaway,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,6.06,,,,,,,,,
600,PT00M50.60S,2024-04-11T04:41:35.5Z,4,REGULAR,rebound,defensive,[],203486,,,1610612746,108,122,2024-04-11T04:41:36Z,5960000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:10),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,599.0,11.0,10.0,1.0,,
601,PT00M46.60S,2024-04-11T04:41:39.5Z,4,REGULAR,3pt,Jump Shot,[],1630538,31.980946123521676,83.08823529411765,1610612746,108,122,2024-04-11T04:41:47Z,5970000,False,-165.0,248.0,1,left,MISS B. Hyland 29' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,29.82,,,,,,,,,
602,PT00M42.80S,2024-04-11T04:41:43.3Z,4,REGULAR,rebound,defensive,[],1629006,,,1610612756,108,122,2024-04-11T04:41:47Z,5980000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,601.0,1.0,1.0,0.0,,
603,PT00M21.60S,2024-04-11T04:42:04.5Z,4,REGULAR,3pt,Jump Shot,[],1629642,65.48948751642575,37.745098039215684,1610612756,108,122,2024-04-11T04:45:09Z,5990000,False,-61.0,272.0,1,right,MISS N. Little 27' pullup 3PT,[1629642],1610612756.0,PHX,pullup,,,Little,N. Little,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,27.87,,,,,,,,,
604,PT00M17.80S,2024-04-11T04:42:08.2Z,4,REGULAR,rebound,defensive,[],203486,,,1610612746,108,122,2024-04-11T04:42:08Z,6000000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:11),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,603.0,12.0,11.0,1.0,,
605,PT00M16.30S,2024-04-11T04:42:09.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,32.37516425755584,31.862745098039213,1610612746,108,122,2024-04-11T04:43:09Z,6010000,False,91.0,252.0,1,left,MISS B. Hyland 26' running pullup 3PT,[1630538],1610612746.0,LAC,running pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.76,,,,,,,,,
606,PT00M11.60S,2024-04-11T04:42:14.5Z,4,REGULAR,rebound,offensive,[],1630527,,,1610612746,108,122,2024-04-11T04:42:14Z,6020000,False,,,0,,B. Boston Jr. REBOUND (Off:3 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,605.0,6.0,3.0,3.0,,
607,PT00M10.10S,2024-04-11T04:42:16.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,12.927069645203687,3.1862745098039227,1610612746,108,122,2024-04-11T04:42:25Z,6030000,False,234.0,69.0,1,left,MISS B. Hyland 24' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,24.41,,,,,,,,,
608,PT00M07.90S,2024-04-11T04:42:18.2Z,4,REGULAR,rebound,offensive,[],1630527,,,1610612746,108,122,2024-04-11T04:42:18Z,6040000,False,,,0,,B. Boston Jr. REBOUND (Off:4 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,607.0,7.0,3.0,4.0,,
610,PT00M06.00S,2024-04-11T04:42:20.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,6.225361366622863,97.79411764705883,1610612746,108,122,2024-04-11T04:43:05Z,6060000,False,-239.0,6.0,1,left,MISS B. Hyland 3PT - blocked,"[1630538, 1629006]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,23.91,,,,,,,,Okogie,1629006.0
611,PT00M06.00S,2024-04-11T04:42:20.4Z,4,REGULAR,block,,[],1629006,,,1610612746,108,122,2024-04-11T04:43:05Z,6070000,False,,,0,,J. Okogie BLOCK (1 BLK),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
615,PT00M03.50S,2024-04-11T04:42:22.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,108,122,2024-04-11T04:43:05Z,6080000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,610.0,,,,,
612,PT00M03.50S,2024-04-11T04:43:04.9Z,4,REGULAR,jumpball,recovered,[],1630240,,,1610612756,108,122,2024-04-11T04:43:04Z,6090000,False,,,0,,Jump Ball J. Okogie vs. B. Hyland: Tip to S. Lee,"[1630240, 1629006, 1630538]",1610612756.0,PHX,heldball,S. Lee,1630240.0,Lee,S. Lee,Okogie,1629006.0,Hyland,1630538.0,,,,,,,,,,,,,,,,,,,,,,
616,PT00M02.00S,2024-04-11T04:43:07.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630240,91.77069645203679,50.245098039215684,1610612756,108,124,2024-04-11T04:43:21Z,6120000,False,1.0,25.0,1,right,S. Lee driving DUNK (2 PTS),[1630240],1610612756.0,PHX,driving,,,Lee,S. Lee,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,2.49,,,,,,,,,
617,PT00M00.00S,2024-04-11T04:43:17.1Z,4,REGULAR,period,end,[],0,,,1610612746,108,124,2024-04-11T04:43:17Z,6130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M00.00S,2024-04-11T04:44:56.2Z,4,REGULAR,game,end,[],0,,,0,108,124,2024-04-11T04:44:56Z,6140000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
