shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
10:28,168,PT10M28.00S,2022-12-07T01:12:42.7Z,2,REGULAR,turnover,bad pass,[],1629130,,,1610612748,25,22,2022-12-07T01:58:08Z,1640000,False,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 1630180]",55,1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Bey,1630180.0,,,,,
10:28,169,PT10M28.00S,2022-12-07T01:12:42.7Z,2,REGULAR,steal,,[],1630180,,,1610612765,25,22,2022-12-07T01:12:44Z,1650000,False,,,0,,S. Bey STEAL (2 STL),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
10:21,170,PT10M21.00S,2022-12-07T01:12:49.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628995,71.56701708278581,18.38235294117647,1610612765,25,22,2022-12-07T01:13:08Z,1660000,False,-158.0,215.0,1,right,MISS K. Knox II 26' step back 3PT,[1628995],20,1610612765.0,DET,step back,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
10:17,171,PT10M17.00S,2022-12-07T01:12:52.8Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,25,22,2022-12-07T01:12:52Z,1670000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,,
10:10,174,PT10M10.00S,2022-12-07T01:13:01.2Z,2,REGULAR,2pt,Jump Shot,[],1629312,5.338370565045992,87.74509803921569,1610612748,25,22,2022-12-07T01:13:11Z,1680000,False,-189.0,-2.0,1,left,MISS H. Highsmith 18' Jump Shot,[1629312],24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Left,18.87,Missed,,,,,,,,,,,,,,,,,,
10:07,175,PT10M07.00S,2022-12-07T01:13:04.2Z,2,REGULAR,rebound,defensive,[],202692,,,1610612765,25,22,2022-12-07T01:13:11Z,1690000,False,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Left,,,174.0,3.0,3.0,0.0,,,,,,,,,,,,,,
10:04,176,PT10M04.00S,2022-12-07T01:13:06.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631105,93.38042049934296,52.450980392156865,1610612765,25,24,2022-12-07T01:13:14Z,1700000,False,12.0,10.0,1,right,J. Duren alley-oop DUNK (2 PTS) (A. Burks 1 AST),"[1631105, 202692]",0,1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.57,Made,,,,,2.0,A. Burks,202692.0,1.0,,,,,,,,,,
09:50,178,PT09M50.00S,2022-12-07T01:13:26.3Z,2,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612748,25,24,2022-12-07T01:13:32Z,1720000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Herro 2 FT),"[1631105, 1629639]",0,1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Herro,1629639.0
09:50,180,PT09M50.00S,2022-12-07T01:13:49.7Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,26,24,2022-12-07T01:13:49Z,1740000,False,,,0,,T. Herro Free Throw 1 of 2 (12 PTS),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
09:50,181,PT09M50.00S,2022-12-07T01:14:06.9Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,27,24,2022-12-07T01:14:06Z,1750000,False,,,0,,T. Herro Free Throw 2 of 2 (13 PTS),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
09:35,182,PT09M35.00S,2022-12-07T01:14:28.1Z,2,REGULAR,foul,personal,[],1629312,,,1610612765,27,24,2022-12-07T01:14:50Z,1760000,False,,,0,,H. Highsmith personal FOUL (2 PF),"[1629312, 202692]",24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,203054.0,2.0,0.0,Burks,202692.0
09:28,184,PT09M28.00S,2022-12-07T01:14:48.1Z,2,REGULAR,3pt,Jump Shot,[],202709,67.49342969776609,43.872549019607845,1610612765,27,27,2022-12-07T01:14:54Z,1780000,False,-31.0,253.0,1,right,C. Joseph 25' 3PT pullup (3 PTS),[202709],18,1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Center,25.49,Made,,,,,3.0,,,,,,,,,,,,,
09:17,185,PT09M17.00S,2022-12-07T01:14:58.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,8.623521681997373,61.029411764705884,1610612748,29,27,2022-12-07T01:15:14Z,1790000,False,-55.0,29.0,1,left,T. Herro 6' driving floating Jump Shot (15 PTS),[1629639],14,1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.21,Made,,,,,15.0,,,,,,,,,,,,,
09:07,186,PT09M07.00S,2022-12-07T01:15:07.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628995,85.3646517739816,50.98039215686274,1610612765,29,29,2022-12-07T01:15:19Z,1800000,False,5.0,85.0,1,right,K. Knox II 8' floating Jump Shot (5 PTS) (C. Joseph 2 AST),"[1628995, 202709]",20,1610612765.0,DET,floating,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),8-16 Center,8.52,Made,,,,,5.0,C. Joseph,202709.0,2.0,,,,,,,,,,
08:54,188,PT08M54.00S,2022-12-07T01:15:21.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,9.806176084099869,44.85294117647059,1610612748,31,29,2022-12-07T01:15:34Z,1820000,False,26.0,40.0,1,left,B. Adebayo turnaround Hook (6 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",13,1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,4.73,Made,,,,,6.0,D. Robinson,1629130.0,1.0,,,,,,,,,,
08:39,190,PT08M39.00S,2022-12-07T01:15:35.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,88.64980289093299,37.5,1610612765,31,29,2022-12-07T01:37:48Z,1840000,False,-62.0,54.0,1,right,MISS A. Burks 8' floating Shot,[202692],5,1610612765.0,DET,floating,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Left,8.27,Missed,,,,,,,,,,,,,,,,,,
08:37,191,PT08M37.00S,2022-12-07T01:15:38.1Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,31,29,2022-12-07T01:15:38Z,1850000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],55,1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Left,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,,
08:22,192,PT08M22.00S,2022-12-07T01:15:59.8Z,2,REGULAR,foul,technical,['1freethrow'],1631105,,,1610612748,31,29,2022-12-07T01:16:09Z,1860000,False,,,0,,J. Duren defensive-3-second technical FOUL (1 Tech),[1631105],0,1610612765.0,DET,defensive-3-second,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,200833.0,2.0,1.0,,
08:22,193,PT08M22.00S,2022-12-07T01:16:22.6Z,2,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,32,29,2022-12-07T01:16:22Z,1870000,False,,,0,,T. Herro technical Free Throw 1 of 1 (16 PTS),[1629639],14,1610612748.0,MIA,technical,,,Herro,T. Herro,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
08:12,194,PT08M12.00S,2022-12-07T01:16:42.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,9.937582128777924,39.21568627450981,1610612748,34,29,2022-12-07T01:17:05Z,1880000,False,54.0,41.0,1,left,T. Herro 6' driving floating Jump Shot (18 PTS) (V. Oladipo 1 AST),"[1629639, 203506]",14,1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.77,Made,,,,,18.0,V. Oladipo,203506.0,1.0,,,,,,,,,,
07:49,197,PT07M49.00S,2022-12-07T01:17:26.7Z,2,REGULAR,turnover,bad pass,[],1628995,,,1610612765,34,29,2022-12-07T01:17:31Z,1910000,False,,,0,,K. Knox II bad pass TURNOVER (1 TO),"[1628995, 1629639]",20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Herro,1629639.0,,,,,
07:49,198,PT07M49.00S,2022-12-07T01:17:26.7Z,2,REGULAR,steal,,[],1629639,,,1610612748,34,29,2022-12-07T01:17:29Z,1920000,False,,,0,,T. Herro STEAL (1 STL),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
07:44,199,PT07M44.00S,2022-12-07T01:17:31.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203506,7.178055190538765,54.90196078431373,1610612748,34,29,2022-12-07T01:43:19Z,1930000,False,-25.0,15.0,1,left,MISS V. Oladipo running Layup,[203506],4,1610612748.0,MIA,running,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
07:42,200,PT07M42.00S,2022-12-07T01:17:33.8Z,2,REGULAR,rebound,defensive,[],202692,,,1610612765,34,29,2022-12-07T01:17:37Z,1940000,False,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,199.0,4.0,4.0,0.0,,,,,,,,,,,,,,
07:28,201,PT07M28.00S,2022-12-07T01:17:54.1Z,2,REGULAR,2pt,Jump Shot,[],202692,91.67214191852825,68.38235294117648,1610612765,34,31,2022-12-07T01:45:45Z,1950000,False,92.0,26.0,1,right,A. Burks 9' driving bank Jump Shot (5 PTS),[202692],5,1610612765.0,DET,driving bank,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,9.55,Made,,,,,5.0,,,,,,,,,,,,,
07:28,202,PT07M28.00S,2022-12-07T01:18:00.4Z,2,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612765,34,31,2022-12-07T01:18:47Z,1960000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Burks 1 FT),"[1629130, 202692]",55,1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Burks,202692.0
07:28,204,PT07M28.00S,2022-12-07T01:18:09.4Z,2,REGULAR,substitution,out,[],203506,,,1610612765,34,31,2022-12-07T01:18:19Z,1980000,False,,,0,,SUB out: V. Oladipo,[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
07:28,205,PT07M28.00S,2022-12-07T01:18:09.4Z,2,REGULAR,substitution,out,[],1629639,,,1610612765,34,31,2022-12-07T01:18:19Z,1990000,False,,,0,,SUB out: T. Herro,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
07:28,206,PT07M28.00S,2022-12-07T01:18:09.4Z,2,REGULAR,substitution,out,[],1631105,,,1610612765,34,31,2022-12-07T01:18:19Z,2000000,False,,,0,,SUB out: J. Duren,[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
07:28,207,PT07M28.00S,2022-12-07T01:18:09.4Z,2,REGULAR,substitution,in,[],1628997,,,1610612765,34,31,2022-12-07T01:18:19Z,2010000,False,,,0,,SUB in: C. Martin,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
07:28,208,PT07M28.00S,2022-12-07T01:18:09.4Z,2,REGULAR,substitution,in,[],200768,,,1610612765,34,31,2022-12-07T01:18:19Z,2020000,False,,,0,,SUB in: K. Lowry,[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
07:28,209,PT07M28.00S,2022-12-07T01:18:09.4Z,2,REGULAR,substitution,in,[],1628963,,,1610612765,34,31,2022-12-07T01:18:19Z,2030000,False,,,0,,SUB in: M. Bagley III,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
07:28,210,PT07M28.00S,2022-12-07T01:18:37.7Z,2,REGULAR,freethrow,1 of 1,[],202692,,,1610612765,34,32,2022-12-07T01:18:37Z,2040000,False,,,0,,A. Burks Free Throw 1 of 1 (6 PTS),[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
07:20,211,PT07M20.00S,2022-12-07T01:18:46.1Z,2,REGULAR,3pt,Jump Shot,[],1629130,27.808804204993432,77.94117647058823,1610612748,34,32,2022-12-07T01:19:03Z,2050000,False,-140.0,209.0,1,left,MISS D. Robinson 25' 3PT,[1629130],55,1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,
07:17,212,PT07M17.00S,2022-12-07T01:18:49.1Z,2,REGULAR,rebound,defensive,[],202692,,,1610612765,34,32,2022-12-07T01:19:03Z,2060000,False,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,211.0,5.0,5.0,0.0,,,,,,,,,,,,,,
07:06,213,PT07M06.00S,2022-12-07T01:18:59.6Z,2,REGULAR,3pt,Jump Shot,[],202692,68.80749014454665,30.14705882352941,1610612765,34,32,2022-12-07T01:19:06Z,2070000,False,-99.0,241.0,1,right,MISS A. Burks 26' 3PT,[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
07:04,214,PT07M04.00S,2022-12-07T01:19:01.6Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612765,34,32,2022-12-07T01:20:05Z,2080000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:0),[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,213.0,2.0,0.0,2.0,,,,,,,,,,,,,,
07:04,215,PT07M04.00S,2022-12-07T01:19:06.2Z,2,REGULAR,turnover,traveling,[],1630180,,,1610612765,34,32,2022-12-07T01:19:25Z,2090000,False,,,0,,S. Bey traveling TURNOVER (1 TO),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,203054.0,,,,
07:04,216,PT07M04.00S,2022-12-07T01:19:09.2Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,34,32,2022-12-07T01:19:24Z,2100000,False,,,0,,SUB out: D. Robinson,[1629130],55,1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
07:04,217,PT07M04.00S,2022-12-07T01:19:09.2Z,2,REGULAR,substitution,out,[],202692,,,1610612748,34,32,2022-12-07T01:19:24Z,2110000,False,,,0,,SUB out: A. Burks,[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
07:04,218,PT07M04.00S,2022-12-07T01:19:09.2Z,2,REGULAR,substitution,in,[],1629622,,,1610612748,34,32,2022-12-07T01:19:24Z,2120000,False,,,0,,SUB in: M. Strus,[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
07:04,219,PT07M04.00S,2022-12-07T01:19:09.2Z,2,REGULAR,substitution,in,[],1631093,,,1610612748,34,32,2022-12-07T01:19:24Z,2130000,False,,,0,,SUB in: J. Ivey,[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
06:49,220,PT06M49.00S,2022-12-07T01:19:43.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,15.062417871222076,46.81372549019608,1610612748,34,32,2022-12-07T01:19:58Z,2140000,False,16.0,89.0,1,left,MISS B. Adebayo 9' driving floating Shot,[1628389],13,1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.05,Missed,,,,,,,,,,,,,,,,,,
06:46,221,PT06M46.00S,2022-12-07T01:19:46.0Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,34,32,2022-12-07T01:19:58Z,2150000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,,,
06:35,222,PT06M35.00S,2022-12-07T01:19:57.0Z,2,REGULAR,turnover,bad pass,[],1628995,,,1610612765,34,32,2022-12-07T01:20:34Z,2160000,False,,,0,,K. Knox II bad pass TURNOVER (2 TO),"[1628995, 200768]",20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,Lowry,200768.0,,,,,
06:35,223,PT06M35.00S,2022-12-07T01:19:57.0Z,2,REGULAR,steal,,[],200768,,,1610612748,34,32,2022-12-07T01:19:59Z,2170000,False,,,0,,K. Lowry STEAL (4 STL),[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
06:25,224,PT06M25.00S,2022-12-07T01:20:06.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628389,10.90670170827858,41.291360294117645,1610612748,36,32,2022-12-07T01:50:51Z,2180000,False,44.0,50.0,1,left,B. Adebayo 6' turnaround Hook (8 PTS) (K. Lowry 3 AST),"[1628389, 200768]",13,1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.63,Made,,,,,8.0,K. Lowry,200768.0,3.0,,,,,,,,,,
06:12,226,PT06M12.00S,2022-12-07T01:20:19.1Z,2,REGULAR,3pt,Jump Shot,[],202709,71.56701708278581,16.666666666666664,1610612765,36,32,2022-12-07T01:20:25Z,2200000,False,-167.0,215.0,1,right,MISS C. Joseph 27' 3PT,[202709],18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,27.19,Missed,,,,,,,,,,,,,,,,,,
06:12,227,PT06M12.00S,2022-12-07T01:20:19.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,36,32,2022-12-07T01:20:25Z,2210000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:6),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,226.0,6.0,6.0,0.0,,,,,,,,,,,,,,
05:56,228,PT05M56.00S,2022-12-07T01:20:35.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,13.272010512483574,43.252144607843135,1610612748,36,32,2022-12-07T01:20:51Z,2220000,False,34.0,72.0,1,left,MISS B. Adebayo 7' Jump Shot,[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.98,Missed,,,,,,,,,,,,,,,,,,
05:53,229,PT05M53.00S,2022-12-07T01:20:38.5Z,2,REGULAR,rebound,defensive,[],1628995,,,1610612765,36,32,2022-12-07T01:20:51Z,2230000,False,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),0-8 Center,,,228.0,1.0,1.0,0.0,,,,,,,,,,,,,,
05:48,230,PT05M48.00S,2022-12-07T01:20:43.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202709,96.27135348226018,95.09803921568627,1610612765,36,35,2022-12-07T01:21:01Z,2240000,False,225.0,-17.0,1,right,C. Joseph 3PT  (6 PTS) (J. Ivey 3 AST),"[202709, 1631093]",18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Right Corner 3,24+ Right,22.62,Made,,,,,6.0,J. Ivey,1631093.0,3.0,,,,,,,,,,
05:32,233,PT05M32.00S,2022-12-07T01:21:11.8Z,2,REGULAR,foul,personal,[],1628995,,,1610612748,36,35,2022-12-07T01:21:30Z,2270000,False,,,0,,K. Knox II personal FOUL (2 PF),"[1628995, 1628389]",20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Adebayo,1628389.0
05:32,235,PT05M32.00S,2022-12-07T01:21:30.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,36,35,2022-12-07T01:21:30Z,2290000,False,,,0,,MIA Timeout,[],,1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:32,236,PT05M32.00S,2022-12-07T01:21:38.0Z,2,REGULAR,substitution,out,[],202709,,,1610612748,36,35,2022-12-07T01:23:41Z,2300000,False,,,0,,SUB out: C. Joseph,[202709],18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
05:32,237,PT05M32.00S,2022-12-07T01:21:38.0Z,2,REGULAR,substitution,out,[],1628995,,,1610612748,36,35,2022-12-07T01:23:41Z,2310000,False,,,0,,SUB out: K. Knox II,[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
05:32,238,PT05M32.00S,2022-12-07T01:21:38.0Z,2,REGULAR,substitution,out,[],1630180,,,1610612748,36,35,2022-12-07T01:23:41Z,2320000,False,,,0,,SUB out: S. Bey,[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
05:32,239,PT05M32.00S,2022-12-07T01:21:38.0Z,2,REGULAR,substitution,in,[],202711,,,1610612748,36,35,2022-12-07T01:23:41Z,2330000,False,,,0,,SUB in: B. Bogdanovic,[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
05:32,240,PT05M32.00S,2022-12-07T01:21:38.0Z,2,REGULAR,substitution,in,[],1630191,,,1610612748,36,35,2022-12-07T01:23:41Z,2340000,False,,,0,,SUB in: I. Stewart,[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
05:32,241,PT05M32.00S,2022-12-07T01:21:38.0Z,2,REGULAR,substitution,in,[],1630165,,,1610612748,36,35,2022-12-07T01:23:41Z,2350000,False,,,0,,SUB in: K. Hayes,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
05:19,242,PT05M19.00S,2022-12-07T01:24:09.6Z,2,REGULAR,3pt,Jump Shot,[],200768,31.488173455978973,20.34313725490196,1610612748,36,35,2022-12-07T01:24:18Z,2360000,False,148.0,243.0,1,left,MISS K. Lowry 28' pullup 3PT,[200768],7,1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,28.51,Missed,,,,,,,,,,,,,,,,,,
05:16,243,PT05M16.00S,2022-12-07T01:24:12.6Z,2,REGULAR,rebound,offensive,[],1629312,,,1610612748,36,35,2022-12-07T01:24:18Z,2370000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:2),[1629312],24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,242.0,3.0,2.0,1.0,,,,,,,,,,,,,,
05:16,244,PT05M16.00S,2022-12-07T01:24:21.4Z,2,REGULAR,turnover,offensive goaltending,[],1628389,,,1610612748,36,35,2022-12-07T01:24:35Z,2380000,False,,,0,,B. Adebayo offensive goaltending TURNOVER (3 TO),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,3.0,,,200833.0,,,,
05:03,245,PT05M03.00S,2022-12-07T01:24:38.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628963,94.30026281208936,46.81372549019608,1610612765,36,35,2022-12-07T01:24:42Z,2390000,False,-16.0,1.0,1,right,MISS M. Bagley III Layup,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
05:01,246,PT05M01.00S,2022-12-07T01:24:40.1Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612765,36,35,2022-12-07T01:24:40Z,2400000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:0),[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,245.0,3.0,0.0,3.0,,,,,,,,,,,,,,
04:59,247,PT04M59.00S,2022-12-07T01:24:41.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628963,91.93495400788436,45.83333333333333,1610612765,36,35,2022-12-07T01:24:57Z,2410000,False,-21.0,23.0,1,right,MISS M. Bagley III Layup,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
04:57,248,PT04M57.00S,2022-12-07T01:24:43.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,36,35,2022-12-07T01:24:57Z,2420000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:7),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,247.0,7.0,7.0,0.0,,,,,,,,,,,,,,
04:55,249,PT04M55.00S,2022-12-07T01:24:56.0Z,2,REGULAR,foul,personal,[],1630165,,,1610612748,36,35,2022-12-07T01:25:19Z,2430000,False,,,0,,K. Hayes personal FOUL (1 PF),"[1630165, 1629622]",7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Strus,1629622.0
