actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
257,PT05M38.00S,2022-11-24T01:28:15.7Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,44,37,2022-11-24T01:28:20Z,2480000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M38.00S,2022-11-24T01:28:15.7Z,2,REGULAR,substitution,out,[],203115,,,1610612748,44,37,2022-11-24T01:28:20Z,2490000,False,,,0,,SUB out: W. Barton,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M38.00S,2022-11-24T01:28:15.7Z,2,REGULAR,substitution,in,[],1629216,,,1610612748,44,37,2022-11-24T01:28:20Z,2500000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M38.00S,2022-11-24T01:28:15.7Z,2,REGULAR,substitution,in,[],1628398,,,1610612748,44,37,2022-11-24T01:28:20Z,2510000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M38.00S,2022-11-24T01:28:35.4Z,2,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,45,37,2022-11-24T01:28:35Z,2520000,False,,,0,,K. Lowry Free Throw 2 of 2 (19 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
262,PT05M18.00S,2022-11-24T01:28:58.2Z,2,REGULAR,turnover,bad pass,[],1630264,,,1610612764,45,37,2022-11-24T01:29:03Z,2530000,False,,,0,,A. Gill bad pass TURNOVER (1 TO),"[1630264, 1631288]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Mid-Range,8-16 Left,,,,1.0,Cain,1631288.0,,,,,,,,,,,,,,
263,PT05M18.00S,2022-11-24T01:28:58.2Z,2,REGULAR,steal,,[],1631288,,,1610612748,45,37,2022-11-24T01:29:00Z,2540000,False,,,0,,J. Cain STEAL (2 STL),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
264,PT05M14.00S,2022-11-24T01:29:02.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631288,93.38042049934296,51.225490196078425,1610612748,47,37,2022-11-24T01:29:34Z,2550000,False,6.0,10.0,1,right,J. Cain running DUNK (6 PTS),[1631288],1610612748.0,MIA,running,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,1.15,Made,6.0,,,,,,,,,,,,,,,,,
265,PT05M01.00S,2022-11-24T01:29:15.0Z,2,REGULAR,3pt,Jump Shot,[],204001,29.38567674113009,22.54901960784314,1610612764,47,37,2022-11-24T01:29:21Z,2560000,False,137.0,224.0,1,left,MISS K. Porzingis 26' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
266,PT04M56.00S,2022-11-24T01:29:19.4Z,2,REGULAR,rebound,defensive,[],1631288,,,1610612748,47,37,2022-11-24T01:29:19Z,2570000,False,,,0,,J. Cain REBOUND (Off:1 Def:2),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,265.0,3.0,2.0,1.0,,,,,,,
267,PT04M54.00S,2022-11-24T01:29:22.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200768,73.9323258869908,11.76470588235294,1610612748,50,37,2022-11-24T01:29:28Z,2580000,False,-191.0,193.0,1,right,K. Lowry 27' 3PT  (22 PTS) (J. Cain 2 AST),"[200768, 1631288]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,27.13,Made,22.0,,,,J. Cain,1631288.0,2.0,,,,,,,,,,,
269,PT04M54.00S,2022-11-24T01:29:32.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,50,37,2022-11-24T01:29:32Z,2600000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M54.00S,2022-11-24T01:29:47.4Z,2,REGULAR,substitution,in,[],1630692,,,1610612764,50,37,2022-11-24T01:32:00Z,2620000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT04M54.00S,2022-11-24T01:29:47.4Z,2,REGULAR,substitution,out,[],1630264,,,1610612764,50,37,2022-11-24T01:39:34Z,2625000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M29.00S,2022-11-24T01:32:39.9Z,2,REGULAR,3pt,Jump Shot,[],1628398,29.122864651773984,17.647058823529413,1610612764,50,37,2022-11-24T01:32:45Z,2630000,False,162.0,221.0,1,left,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,27.41,Missed,,,,,,,,,,,,,,,,,,
273,PT04M25.00S,2022-11-24T01:32:43.9Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,50,37,2022-11-24T01:32:45Z,2640000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:5),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,272.0,5.0,5.0,0.0,,,,,,,
274,PT04M09.00S,2022-11-24T01:32:59.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.86793692509855,49.01960784313725,1610612748,50,37,2022-11-24T01:43:51Z,2650000,False,-5.0,109.0,1,right,MISS B. Adebayo 10' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.86,Missed,,,,,,,,,,,,,,,,,,
275,PT04M09.00S,2022-11-24T01:32:59.1Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,50,37,2022-11-24T01:43:51Z,2660000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,274.0,3.0,1.0,2.0,,,,,,,
276,PT04M09.00S,2022-11-24T01:33:08.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612748,50,37,2022-11-24T01:33:33Z,2670000,False,,,0,,K. Porzingis shooting personal FOUL (3 PF) (Adebayo 2 FT),"[204001, 1628389]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202049.0,3.0,0.0,Adebayo,1628389.0,,
280,PT04M09.00S,2022-11-24T01:33:34.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,51,37,2022-11-24T01:45:00Z,2700000,False,,,0,,B. Adebayo Free Throw 1 of 2 (4 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
284,PT04M09.00S,2022-11-24T01:33:34.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,52,37,2022-11-24T01:45:00Z,2710000,False,,,0,,B. Adebayo Free Throw 2 of 2 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
281,PT04M09.00S,2022-11-24T01:33:37.2Z,2,REGULAR,substitution,out,[],204001,,,1610612764,52,37,2022-11-24T01:45:00Z,2720000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M09.00S,2022-11-24T01:33:37.2Z,2,REGULAR,substitution,in,[],1629655,,,1610612764,52,37,2022-11-24T01:45:00Z,2730000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M00.00S,2022-11-24T01:35:06.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,17.16491458607096,51.9607843137255,1610612764,52,37,2022-11-24T01:37:21Z,2745000,False,-10.0,109.0,1,left,MISS K. Kuzma 10' floating Shot,[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,10.93,Missed,,,,,,,,,,,,,,,,,,
286,PT03M59.00S,2022-11-24T01:35:07.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,52,37,2022-11-24T01:37:21Z,2747500,False,,,0,,B. Adebayo REBOUND (Off:2 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,285.0,4.0,2.0,2.0,,,,,,,
287,PT03M59.00S,2022-11-24T01:35:20.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612748,52,37,2022-11-24T01:44:37Z,2780000,False,,,0,,D. Gafford personal FOUL (3 PF) (Adebayo 2 FT),"[1629655, 1628389]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2005.0,3.0,0.0,Adebayo,1628389.0,,
289,PT03M59.00S,2022-11-24T01:35:47.7Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,53,37,2022-11-24T01:35:47Z,2800000,False,,,0,,B. Adebayo Free Throw 1 of 2 (6 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
290,PT03M59.00S,2022-11-24T01:36:07.0Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,54,37,2022-11-24T01:36:07Z,2810000,False,,,0,,B. Adebayo Free Throw 2 of 2 (7 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
291,PT03M51.00S,2022-11-24T01:36:25.4Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612764,54,37,2022-11-24T01:36:42Z,2820000,False,,,0,,B. Adebayo shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1628389, 1628398]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202049.0,2.0,0.0,Kuzma,1628398.0,,
293,PT03M51.00S,2022-11-24T01:37:08.7Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,54,38,2022-11-24T01:37:23Z,2840000,False,,,0,,K. Kuzma Free Throw 1 of 2 (11 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
294,PT03M51.00S,2022-11-24T01:37:08.7Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,54,38,2022-11-24T01:37:23Z,2850000,False,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
295,PT03M42.00S,2022-11-24T01:37:17.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,54,38,2022-11-24T02:02:17Z,2860000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,294.0,5.0,3.0,2.0,,,,,,,
296,PT03M40.00S,2022-11-24T01:37:13.2Z,2,REGULAR,3pt,Jump Shot,[],1629216,81.15965834428384,93.62745098039215,1610612748,54,38,2022-11-24T01:37:28Z,2870000,False,218.0,125.0,1,right,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,,
297,PT03M36.00S,2022-11-24T01:37:16.8Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,54,38,2022-11-24T01:37:16Z,2880000,False,,,0,,D. Gafford REBOUND (Off:2 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,296.0,5.0,3.0,2.0,,,,,,,
298,PT03M32.00S,2022-11-24T01:37:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,15.850854139290407,51.470588235294116,1610612764,54,40,2022-11-24T01:37:33Z,2890000,False,-7.0,96.0,1,left,J. Goodwin 9' Jump Shot (2 PTS),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,9.68,Made,2.0,,,,,,,,,,,,,,,,,
299,PT03M32.00S,2022-11-24T01:37:30.2Z,2,REGULAR,foul,personal,['1freethrow'],1631288,,,1610612764,54,40,2022-11-24T01:37:46Z,2900000,False,,,0,,J. Cain shooting personal FOUL (1 PF) (Goodwin 1 FT),"[1631288, 1630692]",1610612748.0,MIA,shooting,,,Cain,J. Cain,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Goodwin,1630692.0,,
301,PT03M32.00S,2022-11-24T01:37:50.9Z,2,REGULAR,freethrow,1 of 1,[],1630692,,,1610612764,54,41,2022-11-24T01:37:50Z,2920000,False,,,0,,J. Goodwin Free Throw 1 of 1 (3 PTS),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
302,PT03M15.00S,2022-11-24T01:38:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631288,93.51182654402102,52.94117647058824,1610612748,54,41,2022-11-24T01:38:17Z,2930000,False,15.0,8.0,1,right,MISS J. Cain reverse Layup,[1631288],1610612748.0,MIA,reverse,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
303,PT03M13.00S,2022-11-24T01:38:12.2Z,2,REGULAR,rebound,offensive,[],1631288,,,1610612748,54,41,2022-11-24T01:38:12Z,2940000,False,,,0,,J. Cain REBOUND (Off:2 Def:2),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,,,,,302.0,4.0,2.0,2.0,,,,,,,
304,PT03M11.00S,2022-11-24T01:38:13.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631288,91.01511169513797,55.63725490196079,1610612748,54,41,2022-11-24T01:38:22Z,2950000,False,28.0,32.0,1,right,MISS J. Cain Layup,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,4.27,Missed,,,,,,,,,,,,,,,,,,
305,PT03M08.00S,2022-11-24T01:38:16.5Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,54,41,2022-11-24T01:38:22Z,2960000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,304.0,6.0,3.0,3.0,,,,,,,
306,PT03M06.00S,2022-11-24T01:38:18.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,92.9862023653088,51.9607843137255,1610612748,56,41,2022-11-24T01:38:25Z,2970000,False,10.0,13.0,1,right,B. Adebayo Layup (9 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.66,Made,9.0,,,,,,,,,,,,,,,,,
307,PT02M47.00S,2022-11-24T01:38:36.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.30946123521682,52.94117647058824,1610612764,56,43,2022-11-24T01:38:42Z,2980000,False,-15.0,16.0,1,left,K. Kuzma Layup (13 PTS) (C. Kispert 1 AST),"[1628398, 1630557]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.19,Made,13.0,,,,C. Kispert,1630557.0,1.0,,,,,,,,,,,
309,PT02M35.00S,2022-11-24T01:38:50.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,87.20433639947439,38.970588235294116,1610612748,56,43,2022-11-24T01:38:57Z,3000000,False,-55.0,68.0,1,right,MISS G. Vincent 8' driving floating Shot,[1629216],1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Left,8.74,Missed,,,,,,,,,,,,,,,,,,
310,PT02M30.00S,2022-11-24T01:38:54.4Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,56,43,2022-11-24T01:38:54Z,3010000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,309.0,7.0,3.0,4.0,,,,,,,
311,PT02M30.00S,2022-11-24T01:38:54.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,94.40999984741211,50.0,1610612748,58,43,2022-11-24T01:38:54Z,3020000,False,0.0,0.0,1,right,B. Adebayo tip Layup (11 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,0.0,Made,11.0,,,,,,,,,,,,,,,,,
312,PT02M19.00S,2022-11-24T01:39:05.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,18.084756898817346,50.49019607843137,1610612764,58,43,2022-11-24T01:39:11Z,3030000,False,-2.0,117.0,1,left,MISS J. Goodwin 11' Jump Shot,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,11.75,Missed,,,,,,,,,,,,,,,,,,
313,PT02M16.00S,2022-11-24T01:39:08.7Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,58,43,2022-11-24T01:39:08Z,3040000,False,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,312.0,1.0,1.0,0.0,,,,,,,
314,PT02M10.00S,2022-11-24T01:39:14.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200768,70.77858081471747,18.627450980392158,1610612748,58,43,2022-11-24T01:39:19Z,3050000,False,-157.0,222.0,1,right,MISS K. Lowry 27' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,27.2,Missed,,,,,,,,,,,,,,,,,,
315,PT02M08.00S,2022-11-24T01:39:18.4Z,2,REGULAR,rebound,offensive,[],1631288,,,1610612748,58,43,2022-11-24T01:39:18Z,3060000,False,,,0,,J. Cain REBOUND (Off:3 Def:2),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,314.0,5.0,2.0,3.0,,,,,,,
317,PT02M08.00S,2022-11-24T01:39:22.0Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,58,43,2022-11-24T01:39:31Z,3080000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M08.00S,2022-11-24T01:39:22.0Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,58,43,2022-11-24T01:39:31Z,3090000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M54.00S,2022-11-24T01:39:52.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628389,79.05716162943496,69.36274509803921,1610612748,58,43,2022-11-24T01:40:02Z,3100000,False,97.0,144.0,1,right,MISS B. Adebayo 17' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,17.38,Missed,,,,,,,,,,,,,,,,,,
321,PT01M51.00S,2022-11-24T01:39:54.6Z,2,REGULAR,rebound,offensive,[],1631288,,,1610612748,58,43,2022-11-24T01:39:54Z,3110000,False,,,0,,J. Cain REBOUND (Off:4 Def:2),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,320.0,6.0,2.0,4.0,,,,,,,
322,PT01M41.00S,2022-11-24T01:40:05.4Z,2,REGULAR,turnover,lost ball,[],200768,,,1610612748,58,43,2022-11-24T01:40:10Z,3120000,False,,,0,,K. Lowry lost ball TURNOVER (2 TO),"[200768, 1629655]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Right Center,,,,2.0,Gafford,1629655.0,,,,,,,,,,,,,,
323,PT01M41.00S,2022-11-24T01:40:05.4Z,2,REGULAR,steal,,[],1629655,,,1610612764,58,43,2022-11-24T01:40:07Z,3130000,False,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
324,PT01M36.00S,2022-11-24T01:40:09.5Z,2,REGULAR,turnover,lost ball,[],1629655,,,1610612764,58,43,2022-11-24T02:06:26Z,3140000,False,,,0,,D. Gafford lost ball TURNOVER (1 TO),"[1629655, 1628997]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,1.0,Martin,1628997.0,,,,,,,,,,,,,,
325,PT01M36.00S,2022-11-24T01:40:09.5Z,2,REGULAR,steal,,[],1628997,,,1610612748,58,43,2022-11-24T01:40:13Z,3150000,False,,,0,,C. Martin STEAL (2 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
326,PT01M32.00S,2022-11-24T01:40:15.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629312,89.83245729303549,96.32352941176471,1610612748,58,43,2022-11-24T01:47:19Z,3160000,False,232.0,43.0,1,right,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
327,PT01M31.00S,2022-11-24T01:40:16.3Z,2,REGULAR,rebound,offensive,[],1628997,,,1610612748,58,43,2022-11-24T01:47:19Z,3170000,False,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,,,,,,,326.0,4.0,3.0,1.0,,,,,,,
328,PT01M31.00S,2022-11-24T01:40:20.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628997,94.40999984741211,50.0,1610612748,58,43,2022-11-24T02:05:35Z,3180000,False,0.0,0.0,1,right,MISS C. Martin tip DUNK,[1628997],1610612748.0,MIA,tip,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
329,PT01M31.00S,2022-11-24T01:40:20.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,58,43,2022-11-24T01:40:26Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,328.0,,,,,,,,,,
331,PT01M31.00S,2022-11-24T01:40:30.4Z,2,REGULAR,substitution,out,[],1631288,,,1610612748,58,43,2022-11-24T01:40:36Z,3210000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M31.00S,2022-11-24T01:40:30.4Z,2,REGULAR,substitution,in,[],1629216,,,1610612748,58,43,2022-11-24T01:40:36Z,3220000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M19.00S,2022-11-24T01:40:55.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629216,76.03482260183968,93.87254901960785,1610612748,58,43,2022-11-24T01:41:02Z,3230000,False,219.0,173.0,1,right,MISS G. Vincent 27' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,27.93,Missed,,,,,,,,,,,,,,,,,,
334,PT01M14.00S,2022-11-24T01:41:00.3Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,58,43,2022-11-24T01:41:02Z,3240000,False,,,0,,D. Gafford REBOUND (Off:2 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,333.0,6.0,4.0,2.0,,,,,,,
335,PT00M59.40S,2022-11-24T01:41:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.623521681997373,51.71568627450981,1610612764,58,43,2022-11-24T01:41:22Z,3250000,False,-9.0,29.0,1,left,MISS D. Avdija driving Layup - blocked,"[1630166, 1628389]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,Adebayo,1628389.0
344,PT00M59.40S,2022-11-24T01:41:15.9Z,2,REGULAR,block,,[],1628389,,,1610612764,58,43,2022-11-24T01:42:29Z,3255000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
336,PT00M59.40S,2022-11-24T01:41:15.9Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,58,43,2022-11-24T01:41:22Z,3260000,False,,,0,,K. Lowry REBOUND (Off:1 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,335.0,3.0,2.0,1.0,,,,,,,
338,PT00M59.40S,2022-11-24T01:41:26.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630557,,,1610612748,58,43,2022-11-24T01:42:02Z,3280000,False,,,0,,C. Kispert personal FOUL (1 PF) (Lowry 2 FT),"[1630557, 200768]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2005.0,1.0,0.0,Lowry,200768.0,,
