actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
520,PT11M23.00S,2022-10-20T01:31:20.0Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,86,96,2022-10-20T01:31:32Z,5130000,,,0,,D. Robinson REBOUND (Off:1 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,519.0,4.0,3.0,1.0,,,,,,,,,,,,
521,PT11M12.00S,2022-10-20T01:31:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203473,6.915243101182654,45.09803921568628,1610612748,88,96,2022-10-20T01:31:35Z,5140000,25.0,13.0,1,left,D. Dedmon Layup (9 PTS) (D. Robinson 3 AST),"[203473, 1629130]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,,,,9.0,D. Robinson,1629130.0,3.0,,,,,
523,PT11M01.00S,2022-10-20T01:31:49.0Z,4,REGULAR,foul,offensive,[],203083,,,1610612741,88,96,2022-10-20T01:31:58Z,5160000,,,0,,A. Drummond off-the-ball offensive FOUL (2 PF),"[203083, 203473]",1610612741.0,CHI,off-the-ball,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Dedmon,203473.0
525,PT11M01.00S,2022-10-20T01:31:49.0Z,4,REGULAR,turnover,offensive foul,[],203083,,,1610612741,88,96,2022-10-20T01:31:49Z,5180000,,,0,,A. Drummond offensive foul TURNOVER (1 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,,,,,101284.0,,,,
526,PT10M57.00S,2022-10-20T01:32:16.7Z,4,REGULAR,foul,personal,[],201609,,,1610612748,88,96,2022-10-20T01:32:24Z,5190000,,,0,,G. Dragic personal FOUL (1 PF),"[201609, 1629216]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Vincent,1629216.0
528,PT10M51.00S,2022-10-20T01:32:37.3Z,4,REGULAR,turnover,bad pass,[],1629216,,,1610612748,88,96,2022-10-20T01:32:44Z,5210000,,,0,,G. Vincent bad pass TURNOVER (3 TO),"[1629216, 203083]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,,,,3.0,Drummond,203083.0,,,,,,,,,
529,PT10M51.00S,2022-10-20T01:32:37.3Z,4,REGULAR,steal,,[],203083,,,1610612741,88,96,2022-10-20T01:32:39Z,5220000,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
530,PT10M48.00S,2022-10-20T01:32:40.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203083,93.77463863337714,50.49019607843137,1610612741,88,98,2022-10-20T01:32:50Z,5230000,2.0,6.0,1,right,A. Drummond running DUNK (7 PTS),[203083],1610612741.0,CHI,running,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,,,7.0,,,,,,,,
531,PT10M37.00S,2022-10-20T01:32:53.5Z,4,REGULAR,foul,personal,[],203083,,,1610612748,88,98,2022-10-20T01:33:10Z,5240000,,,0,,A. Drummond personal FOUL (3 PF),"[203083, 1629216]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Vincent,1629216.0
533,PT10M23.00S,2022-10-20T01:33:25.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203473,17.427726675427067,37.00980392156863,1610612748,90,98,2022-10-20T01:33:31Z,5260000,65.0,111.0,1,left,D. Dedmon 12' turnaround Jump Shot (11 PTS),[203473],1610612748.0,MIA,turnaround,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),8-16 Center,12.89,Made,,,,,,,,,,11.0,,,,,,,,
534,PT10M05.00S,2022-10-20T01:33:43.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,92.85479632063075,46.81372549019608,1610612741,90,98,2022-10-20T01:33:49Z,5270000,-16.0,15.0,1,right,MISS A. Drummond alley-oop DUNK,[203083],1610612741.0,CHI,alley-oop,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
535,PT10M02.00S,2022-10-20T01:33:46.9Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,90,98,2022-10-20T01:33:49Z,5280000,,,0,,D. Dedmon REBOUND (Off:1 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,,534.0,3.0,2.0,1.0,,,,,,,,,,,,
536,PT10M00.00S,2022-10-20T01:33:48.7Z,4,REGULAR,turnover,lost ball,[],203473,,,1610612748,90,98,2022-10-20T01:33:54Z,5290000,,,0,,D. Dedmon lost ball TURNOVER (1 TO),"[203473, 1627936]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,Caruso,1627936.0,,,,,,,,,
537,PT10M00.00S,2022-10-20T01:33:48.7Z,4,REGULAR,steal,,[],1627936,,,1610612741,90,98,2022-10-20T01:33:51Z,5300000,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
538,PT10M00.00S,2022-10-20T01:33:52.8Z,4,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612741,90,98,2022-10-20T01:34:08Z,5310000,,,0,,D. Robinson shooting personal FOUL (1 PF) (Drummond 2 FT),"[1629130, 203083]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Drummond,203083.0
541,PT10M00.00S,2022-10-20T01:34:26.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203083,,,1610612741,90,99,2022-10-20T01:34:26Z,5330000,,,0,,A. Drummond Free Throw 1 of 2 (8 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
542,PT10M00.00S,2022-10-20T01:34:26.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203083,,,1610612741,90,100,2022-10-20T01:34:49Z,5340000,,,0,,A. Drummond Free Throw 2 of 2 (9 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
543,PT09M47.00S,2022-10-20T01:34:58.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,11.777266754270697,41.911764705882355,1610612748,90,100,2022-10-20T01:35:15Z,5350000,40.0,58.0,1,left,MISS G. Vincent 7' turnaround fadeaway Shot,[1629216],1610612748.0,MIA,turnaround fadeaway,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,,,,,,,,,,,,,
544,PT09M43.00S,2022-10-20T01:35:01.5Z,4,REGULAR,rebound,offensive,[],1629622,,,1610612748,90,100,2022-10-20T01:35:01Z,5360000,,,0,,M. Strus REBOUND (Off:1 Def:4),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,543.0,5.0,4.0,1.0,,,,,,,,,,,,
545,PT09M36.00S,2022-10-20T01:35:08.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629130,13.748357424441524,35.294117647058826,1610612748,92,100,2022-10-20T01:39:00Z,5370000,74.0,77.0,1,left,D. Robinson 10' driving bank Jump Shot (5 PTS) (D. Dedmon 1 AST),"[1629130, 203473]",1610612748.0,MIA,driving bank,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Right,10.62,Made,,,,,,,,,,5.0,D. Dedmon,203473.0,1.0,,,,,
546,PT09M19.00S,2022-10-20T01:35:25.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,92.32917214191852,53.67647058823529,1610612741,92,100,2022-10-20T01:35:31Z,5380000,18.0,20.0,1,right,MISS A. Drummond alley-oop Layup,[203083],1610612741.0,CHI,alley-oop,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
547,PT09M14.00S,2022-10-20T01:35:30.9Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,92,100,2022-10-20T01:35:31Z,5390000,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,546.0,2.0,1.0,1.0,,,,,,,,,,,,
548,PT09M14.00S,2022-10-20T01:35:30.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612741,92,100,2022-10-20T01:35:36Z,5400000,0.0,0.0,1,right,MISS A. Drummond tip Layup,[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
549,PT09M13.00S,2022-10-20T01:35:31.5Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,92,100,2022-10-20T01:35:36Z,5410000,,,0,,A. Drummond REBOUND (Off:2 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,548.0,3.0,1.0,2.0,,,,,,,,,,,,
550,PT09M10.00S,2022-10-20T01:35:34.2Z,4,REGULAR,turnover,lost ball,[],203083,,,1610612741,92,100,2022-10-20T01:35:40Z,5420000,,,0,,A. Drummond lost ball TURNOVER (2 TO),"[203083, 1628997]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,Martin,1628997.0,,,,,,,,,
551,PT09M10.00S,2022-10-20T01:35:34.2Z,4,REGULAR,steal,,[],1628997,,,1610612748,92,100,2022-10-20T01:35:36Z,5430000,,,0,,C. Martin STEAL (2 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
552,PT09M04.00S,2022-10-20T01:35:40.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628997,7.178055190538765,46.07843137254902,1610612748,92,100,2022-10-20T01:35:52Z,5440000,20.0,15.0,1,left,MISS C. Martin running Layup,[1628997],1610612748.0,MIA,running,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
553,PT09M03.00S,2022-10-20T01:35:41.1Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,92,100,2022-10-20T01:35:52Z,5450000,,,0,,A. Drummond REBOUND (Off:2 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,552.0,4.0,2.0,2.0,,,,,,,,,,,,
554,PT09M03.00S,2022-10-20T01:35:52.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,92,100,2022-10-20T01:35:52Z,5460000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M48.00S,2022-10-20T01:38:55.2Z,4,REGULAR,2pt,Jump Shot,[],1627936,77.4802890932983,35.049019607843135,1610612741,92,100,2022-10-20T01:39:06Z,5470000,-75.0,159.0,1,right,MISS A. Caruso 17' step back Shot,[1627936],1610612741.0,CHI,step back,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Left Center,17.59,Missed,,,,,,,,,,,,,,,,,,
557,PT08M46.00S,2022-10-20T01:38:57.2Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,92,100,2022-10-20T01:39:06Z,5480000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,,,,,556.0,3.0,2.0,1.0,,,,,,,,,,,,
558,PT08M42.00S,2022-10-20T01:39:08.8Z,4,REGULAR,foul,personal,[],1627936,,,1610612748,92,100,2022-10-20T01:39:21Z,5490000,,,0,,A. Caruso personal FOUL (3 PF),"[1627936, 203473]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Dedmon,203473.0
562,PT08M31.00S,2022-10-20T01:41:04.5Z,4,REGULAR,substitution,out,[],1629130,,,1610612748,92,100,2022-10-20T01:41:19Z,5530000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M31.00S,2022-10-20T01:41:04.5Z,4,REGULAR,substitution,in,[],200768,,,1610612748,92,100,2022-10-20T01:41:19Z,5540000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M29.00S,2022-10-20T01:41:28.9Z,4,REGULAR,foul,offensive,[],203473,,,1610612748,92,100,2022-10-20T01:41:37Z,5550000,,,0,,D. Dedmon off-the-ball offensive FOUL (5 PF),"[203473, 1627936]",1610612748.0,MIA,off-the-ball,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,101284.0,5.0,0.0,Caruso,1627936.0
566,PT08M29.00S,2022-10-20T01:41:28.9Z,4,REGULAR,turnover,offensive foul,[],203473,,,1610612748,92,100,2022-10-20T01:41:28Z,5570000,,,0,,D. Dedmon offensive foul TURNOVER (2 TO),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,,,,101284.0,,,,
567,PT08M29.00S,2022-10-20T01:41:35.2Z,4,REGULAR,substitution,out,[],203473,,,1610612741,92,100,2022-10-20T01:41:46Z,5580000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M29.00S,2022-10-20T01:41:35.2Z,4,REGULAR,substitution,out,[],1627936,,,1610612741,92,100,2022-10-20T01:41:46Z,5590000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M29.00S,2022-10-20T01:41:35.2Z,4,REGULAR,substitution,in,[],1628389,,,1610612741,92,100,2022-10-20T01:41:46Z,5600000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M29.00S,2022-10-20T01:41:35.2Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,92,100,2022-10-20T01:41:46Z,5610000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M19.00S,2022-10-20T01:42:02.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203083,87.20433639947439,49.01960784313725,1610612741,92,100,2022-10-20T01:42:07Z,5620000,-5.0,68.0,1,right,MISS A. Drummond 6' driving bank Shot,[203083],1610612741.0,CHI,driving bank,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,6.8,Missed,,,,,,,,,,,,,,,,,,
572,PT08M16.00S,2022-10-20T01:42:05.1Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,92,100,2022-10-20T01:42:07Z,5630000,,,0,,B. Adebayo REBOUND (Off:1 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,571.0,8.0,7.0,1.0,,,,,,,,,,,,
573,PT08M04.00S,2022-10-20T01:42:17.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,5.863994743758213,50.98039215686274,1610612748,94,100,2022-10-20T01:42:22Z,5640000,-5.0,3.0,1,left,B. Adebayo DUNK (8 PTS) (M. Strus 1 AST),"[1628389, 1629622]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,,,,,,8.0,M. Strus,1629622.0,1.0,,,,,
575,PT07M49.00S,2022-10-20T01:42:32.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,87.20433639947439,50.98039215686274,1610612741,94,100,2022-10-20T01:42:54Z,5660000,5.0,68.0,1,right,MISS P. Williams 6' driving floating Shot,[1630172],1610612741.0,CHI,driving floating,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.8,Missed,,,,,,,,,,,,,,,,,,
576,PT07M47.00S,2022-10-20T01:42:34.4Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,94,100,2022-10-20T01:42:34Z,5670000,,,0,,A. Drummond REBOUND (Off:3 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,575.0,5.0,2.0,3.0,,,,,,,,,,,,
577,PT07M47.00S,2022-10-20T01:42:40.1Z,4,REGULAR,foul,offensive,[],203083,,,1610612741,94,100,2022-10-20T01:43:01Z,5680000,,,0,,A. Drummond offensive FOUL (4 PF),"[203083, 200768]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,101284.0,4.0,0.0,Lowry,200768.0
579,PT07M47.00S,2022-10-20T01:42:40.1Z,4,REGULAR,turnover,offensive foul,[],203083,,,1610612741,94,100,2022-10-20T01:42:40Z,5700000,,,0,,A. Drummond offensive foul TURNOVER (3 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,,,,,,,101284.0,,,,
580,PT07M47.00S,2022-10-20T01:43:05.0Z,4,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612748,94,100,2022-10-20T01:43:13Z,5710000,,,0,,TEAM foul technical,[],1610612741.0,CHI,delay,,,,,,,,,,,,,,,,,,,,,,,,,,101284.0,,,,
581,PT07M47.00S,2022-10-20T01:43:15.9Z,4,REGULAR,freethrow,1 of 1,[],1629622,,,1610612748,95,100,2022-10-20T01:43:15Z,5720000,,,0,,M. Strus technical Free Throw 1 of 1 (14 PTS),[1629622],1610612748.0,MIA,technical,,,Strus,M. Strus,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
582,PT07M37.00S,2022-10-20T01:43:40.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],200768,30.17411300919842,71.81372549019608,1610612748,95,100,2022-10-20T01:44:14Z,5730000,-109.0,231.0,1,left,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
583,PT07M35.00S,2022-10-20T01:43:42.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,95,100,2022-10-20T01:43:58Z,5740000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,582.0,,,,,,,,,,,,,,,
585,PT07M35.00S,2022-10-20T01:43:46.3Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,95,100,2022-10-20T01:43:57Z,5760000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M35.00S,2022-10-20T01:43:46.3Z,4,REGULAR,substitution,in,[],201942,,,1610612741,95,100,2022-10-20T01:43:57Z,5770000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M29.00S,2022-10-20T01:44:12.1Z,4,REGULAR,turnover,traveling,[],201609,,,1610612741,95,100,2022-10-20T01:44:19Z,5780000,,,0,,G. Dragic traveling TURNOVER (1 TO),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,101284.0,,,,
588,PT07M24.00S,2022-10-20T01:44:26.7Z,4,REGULAR,foul,personal,[],201942,,,1610612748,95,100,2022-10-20T01:44:37Z,5790000,,,0,,D. DeRozan personal FOUL (3 PF),"[201942, 1628389]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Adebayo,1628389.0
590,PT07M24.00S,2022-10-20T01:44:41.3Z,4,REGULAR,substitution,out,[],203083,,,1610612748,95,100,2022-10-20T01:44:44Z,5810000,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M24.00S,2022-10-20T01:44:41.3Z,4,REGULAR,substitution,in,[],202696,,,1610612748,95,100,2022-10-20T01:44:44Z,5820000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M13.00S,2022-10-20T01:45:05.6Z,4,REGULAR,turnover,bad pass,[],200768,,,1610612748,95,100,2022-10-20T01:45:10Z,5830000,,,0,,K. Lowry bad pass TURNOVER (2 TO),"[200768, 1630245]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,Dosunmu,1630245.0,,,,,,,,,
593,PT07M13.00S,2022-10-20T01:45:05.6Z,4,REGULAR,steal,,[],1630245,,,1610612741,95,100,2022-10-20T01:45:07Z,5840000,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
594,PT07M01.00S,2022-10-20T01:45:18.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201942,75.64060446780552,57.59803921568627,1610612741,95,102,2022-10-20T01:45:23Z,5850000,38.0,176.0,1,right,D. DeRozan 18' pullup Jump Shot (30 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,18.05,Made,,,,,,,,,,30.0,,,,,,,,
595,PT06M54.00S,2022-10-20T01:45:24.8Z,4,REGULAR,turnover,bad pass,[],200768,,,1610612748,95,102,2022-10-20T01:45:31Z,5860000,,,0,,K. Lowry bad pass TURNOVER (3 TO),"[200768, 1630245]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,3.0,Dosunmu,1630245.0,,,,,,,,,
596,PT06M54.00S,2022-10-20T01:45:24.8Z,4,REGULAR,steal,,[],1630245,,,1610612741,95,102,2022-10-20T01:45:26Z,5870000,,,0,,A. Dosunmu STEAL (2 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
597,PT06M50.00S,2022-10-20T01:45:28.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630245,92.32917214191852,54.90196078431373,1610612741,95,102,2022-10-20T01:47:18Z,5880000,25.0,20.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
598,PT06M46.00S,2022-10-20T01:45:33.0Z,4,REGULAR,rebound,offensive,[],201942,,,1610612741,95,102,2022-10-20T01:45:33Z,5890000,,,0,,D. DeRozan REBOUND (Off:1 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,597.0,6.0,5.0,1.0,,,,,,,,,,,,
599,PT06M46.00S,2022-10-20T01:45:33.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201942,94.40999984741211,50.0,1610612741,95,102,2022-10-20T01:45:33Z,5900000,0.0,0.0,1,right,MISS D. DeRozan tip Layup,[201942],1610612741.0,CHI,tip,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
600,PT06M46.00S,2022-10-20T01:45:34.1Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,95,102,2022-10-20T01:45:34Z,5910000,,,0,,K. Lowry REBOUND (Off:0 Def:5),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Left,,,,,599.0,5.0,5.0,0.0,,,,,,,,,,,,
601,PT06M46.00S,2022-10-20T01:45:42.2Z,4,REGULAR,turnover,traveling,[],1629216,,,1610612748,95,102,2022-10-20T01:47:42Z,5920000,,,0,,G. Vincent traveling TURNOVER (4 TO),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,4.0,,,,,,,101284.0,,,,
602,PT06M35.00S,2022-10-20T01:45:58.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630172,92.06636005256242,2.696078431372549,1610612741,95,102,2022-10-20T01:46:20Z,5930000,-237.0,22.0,1,right,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,23.75,Missed,,,,,,,,,,,,,,,,,,
603,PT06M33.00S,2022-10-20T01:46:00.3Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,95,102,2022-10-20T01:46:20Z,5940000,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,,,602.0,4.0,3.0,1.0,,,,,,,,,,,,
604,PT06M19.00S,2022-10-20T01:46:15.3Z,4,REGULAR,3pt,Jump Shot,[],1629622,8.623521681997373,2.450980392156863,1610612748,98,102,2022-10-20T01:46:23Z,5950000,238.0,29.0,1,left,M. Strus 3PT  (17 PTS) (G. Vincent 3 AST),"[1629622, 1629216]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,23.94,Made,,,,,,,,,,17.0,G. Vincent,1629216.0,3.0,,,,,
606,PT06M02.00S,2022-10-20T01:46:35.1Z,4,REGULAR,foul,personal,[],200768,,,1610612741,98,102,2022-10-20T01:46:46Z,5970000,,,0,,K. Lowry personal FOUL (3 PF),"[200768, 202696]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Vucevic,202696.0
