actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
345,PT06M26.00S,2022-12-21T02:00:31.7Z,3,REGULAR,3pt,Jump Shot,[],1630172,5.436925098554539,97.30392156862744,1610612741,65,73,2022-12-21T02:00:36Z,3410000,False,-237.0,-1.0,1,left,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,
346,PT06M24.00S,2022-12-21T02:00:33.9Z,3,REGULAR,rebound,offensive,[],1627936,,,1610612741,65,73,2022-12-21T02:00:33Z,3420000,False,,,0,,A. Caruso REBOUND (Off:1 Def:5),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,,,345.0,6.0,5.0,1.0,,,,,,,,,,,,
347,PT06M21.00S,2022-12-21T02:00:36.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202696,10.118265440210251,56.60998774509804,1610612741,65,75,2022-12-21T02:06:34Z,3430000,False,-33.0,43.0,1,left,N. Vucevic turnaround Hook (19 PTS) (A. Caruso 3 AST),"[202696, 1627936]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,5.39,Made,,,,,19.0,A. Caruso,1627936.0,3.0,,,,,,,,
349,PT06M09.00S,2022-12-21T02:00:49.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.47897503285151,46.81372549019608,1610612748,67,75,2022-12-21T02:00:58Z,3450000,False,-16.0,9.0,1,right,B. Adebayo cutting Layup (20 PTS) (M. Strus 5 AST),"[1628389, 1629622]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,20.0,M. Strus,1629622.0,5.0,,,,,,,,
351,PT05M53.00S,2022-12-21T02:01:09.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612741,67,75,2022-12-21T02:01:18Z,3470000,False,,,0,,M. Strus shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629622, 201942]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1628480.0,1.0,0.0,DeRozan,201942.0
353,PT05M53.00S,2022-12-21T02:01:29.7Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,67,76,2022-12-21T02:01:29Z,3490000,False,,,0,,D. DeRozan Free Throw 1 of 2 (17 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
354,PT05M53.00S,2022-12-21T02:01:30.5Z,3,REGULAR,substitution,out,[],203506,,,1610612741,67,76,2022-12-21T02:01:38Z,3500000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,
355,PT05M53.00S,2022-12-21T02:01:30.5Z,3,REGULAR,substitution,out,[],1627936,,,1610612741,67,76,2022-12-21T02:01:38Z,3510000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
356,PT05M53.00S,2022-12-21T02:01:30.5Z,3,REGULAR,substitution,in,[],1629130,,,1610612741,67,76,2022-12-21T02:01:38Z,3520000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
357,PT05M53.00S,2022-12-21T02:01:30.5Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,67,76,2022-12-21T02:01:38Z,3530000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
358,PT05M53.00S,2022-12-21T02:01:53.6Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,67,77,2022-12-21T02:01:53Z,3540000,False,,,0,,D. DeRozan Free Throw 2 of 2 (18 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
361,PT05M32.00S,2022-12-21T02:02:14.8Z,3,REGULAR,3pt,Jump Shot,[],1629639,78.58081471747701,7.084865196078425,1610612748,67,77,2022-12-21T02:02:32Z,3550000,False,-215.0,149.0,1,right,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,
362,PT05M28.00S,2022-12-21T02:02:18.8Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,67,77,2022-12-21T02:02:23Z,3560000,False,,,0,,P. Williams REBOUND (Off:0 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,361.0,3.0,3.0,0.0,,,,,,,,,,,,
363,PT05M16.00S,2022-12-21T02:02:29.9Z,3,REGULAR,2pt,Jump Shot,[],202696,17.526281208935615,68.87254901960785,1610612741,67,79,2022-12-21T02:02:36Z,3570000,False,-94.0,112.0,1,left,N. Vucevic 14' turnaround fadeaway Jump Shot (21 PTS),[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,14.66,Made,,,,,21.0,,,,,,,,,,,
364,PT05M08.00S,2022-12-21T02:02:44.1Z,3,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,67,79,2022-12-21T02:02:57Z,3580000,False,,,0,,D. Robinson bad pass out-of-bounds TURNOVER (3 TO),[1629130],1610612748.0,MIA,bad pass,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,3.0,,,203591.0,,,,
365,PT04M47.00S,2022-12-21T02:03:14.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,27.11892247043363,87.5,1610612741,67,79,2022-12-21T02:03:19Z,3590000,False,-188.0,202.0,1,left,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,27.59,Missed,,,,,,,,,,,,,,,,
366,PT04M43.00S,2022-12-21T02:03:17.5Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,67,79,2022-12-21T02:03:17Z,3600000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,365.0,7.0,5.0,2.0,,,,,,,,,,,,
367,PT04M35.00S,2022-12-21T02:03:26.3Z,3,REGULAR,3pt,Jump Shot,[],1629622,93.08475689881735,3.9215686274509807,1610612748,67,79,2022-12-21T02:03:31Z,3610000,False,-230.0,13.0,1,right,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,
368,PT04M33.00S,2022-12-21T02:03:28.3Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,67,79,2022-12-21T02:03:31Z,3620000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,367.0,2.0,2.0,0.0,,,,,,,,,,,,
369,PT04M14.00S,2022-12-21T02:03:47.8Z,3,REGULAR,3pt,Jump Shot,[],1630172,7.408015768725363,2.4509803921568647,1610612741,67,82,2022-12-21T02:03:51Z,3630000,False,238.0,17.0,1,left,P. Williams 3PT  (3 PTS) (C. White 1 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,23.83,Made,,,,,3.0,C. White,1629632.0,1.0,,,,,,,,
371,PT04M14.00S,2022-12-21T02:03:54.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,67,82,2022-12-21T02:03:54Z,3650000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT03M56.00S,2022-12-21T02:07:01.9Z,3,REGULAR,3pt,Jump Shot,[],1629312,78.71222076215506,10.026041666666657,1610612748,70,82,2022-12-21T02:07:18Z,3660000,False,-200.0,148.0,1,right,H. Highsmith 24' 3PT  (10 PTS) (M. Strus 6 AST),"[1629312, 1629622]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,24.85,Made,,,,,10.0,M. Strus,1629622.0,6.0,,,,,,,,
374,PT03M34.00S,2022-12-21T02:07:22.9Z,3,REGULAR,2pt,Jump Shot,[],1629632,20.68002628120894,25.490196078431367,1610612741,70,82,2022-12-21T02:07:31Z,3680000,False,123.0,142.0,1,left,MISS C. White 18' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,16-24 Right Center,18.75,Missed,,,,,,,,,,,,,,,,
375,PT03M34.00S,2022-12-21T02:07:22.9Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,70,82,2022-12-21T02:07:31Z,3690000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,374.0,8.0,6.0,2.0,,,,,,,,,,,,
376,PT03M34.00S,2022-12-21T02:07:29.2Z,3,REGULAR,foul,personal,[],1630172,,,1610612748,70,82,2022-12-21T02:07:39Z,3700000,False,,,0,,P. Williams personal FOUL (2 PF),"[1630172, 1628389]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203591.0,2.0,0.0,Adebayo,1628389.0
378,PT03M10.00S,2022-12-21T02:07:57.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,80.99540078843627,48.0392156862745,1610612748,70,82,2022-12-21T02:08:03Z,3720000,False,-10.0,126.0,1,right,MISS B. Adebayo 12' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.65,Missed,,,,,,,,,,,,,,,,
379,PT03M06.00S,2022-12-21T02:08:02.1Z,3,REGULAR,rebound,offensive,[],1629312,,,1610612748,70,82,2022-12-21T02:08:02Z,3730000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,378.0,1.0,0.0,1.0,,,,,,,,,,,,
380,PT03M06.00S,2022-12-21T02:08:02.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629312,94.40999984741211,50.0,1610612748,70,82,2022-12-21T02:08:05Z,3740000,False,0.0,0.0,1,right,MISS H. Highsmith tip Layup,[1629312],1610612748.0,MIA,tip,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,
381,PT03M06.00S,2022-12-21T02:08:02.1Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,70,82,2022-12-21T02:08:05Z,3750000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,380.0,3.0,3.0,0.0,,,,,,,,,,,,
382,PT02M52.00S,2022-12-21T02:08:16.5Z,3,REGULAR,3pt,Jump Shot,[],202696,10.249671484888296,3.1632965686274446,1610612741,70,82,2022-12-21T02:08:51Z,3760000,False,234.0,44.0,1,left,MISS N. Vucevic 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,23.83,Missed,,,,,,,,,,,,,,,,
383,PT02M49.00S,2022-12-21T02:08:19.5Z,3,REGULAR,rebound,defensive,[],1629312,,,1610612748,70,82,2022-12-21T02:08:23Z,3770000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,382.0,2.0,1.0,1.0,,,,,,,,,,,,
384,PT02M42.00S,2022-12-21T02:08:29.0Z,3,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,70,82,2022-12-21T02:08:35Z,3780000,False,,,0,,T. Herro bad pass out-of-bounds TURNOVER (3 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,3.0,,,1628480.0,,,,
385,PT02M17.00S,2022-12-21T02:09:07.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202696,12.089356110381075,55.947457107843135,1610612741,70,84,2022-12-21T02:09:25Z,3790000,False,-30.0,61.0,1,left,N. Vucevic 6' floating Jump Shot (23 PTS) (P. Williams 3 AST),"[202696, 1630172]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,6.79,Made,,,,,23.0,P. Williams,1630172.0,3.0,,,,,,,,
387,PT02M07.00S,2022-12-21T02:09:16.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,90.27595269382391,56.3265931372549,1610612748,72,84,2022-12-21T02:09:35Z,3810000,False,32.0,39.0,1,right,T. Herro driving Layup (16 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,5.01,Made,,,,,16.0,,,,,,,,,,,
388,PT01M52.00S,2022-12-21T02:09:32.0Z,3,REGULAR,3pt,Jump Shot,[],1629632,26.281208935611033,86.74172794117646,1610612741,72,84,2022-12-21T02:09:40Z,3820000,False,-184.0,195.0,1,left,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,
389,PT01M52.00S,2022-12-21T02:09:32.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,72,84,2022-12-21T02:09:40Z,3830000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,388.0,9.0,7.0,2.0,,,,,,,,,,,,
390,PT01M47.00S,2022-12-21T02:09:41.5Z,3,REGULAR,foul,personal,[],1630172,,,1610612748,72,84,2022-12-21T02:10:03Z,3840000,False,,,0,,P. Williams personal FOUL (3 PF),"[1630172, 1628389]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,203591.0,3.0,0.0,Adebayo,1628389.0
392,PT01M47.00S,2022-12-21T02:09:48.9Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,72,84,2022-12-21T02:10:04Z,3860000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
393,PT01M47.00S,2022-12-21T02:09:48.9Z,3,REGULAR,substitution,out,[],1629622,,,1610612748,72,84,2022-12-21T02:10:04Z,3870000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
394,PT01M47.00S,2022-12-21T02:09:48.9Z,3,REGULAR,substitution,out,[],202696,,,1610612748,72,84,2022-12-21T02:10:04Z,3880000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
395,PT01M47.00S,2022-12-21T02:09:48.9Z,3,REGULAR,substitution,out,[],201942,,,1610612748,72,84,2022-12-21T02:10:04Z,3890000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
396,PT01M47.00S,2022-12-21T02:09:48.9Z,3,REGULAR,substitution,in,[],203473,,,1610612748,72,84,2022-12-21T02:10:04Z,3900000,False,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
397,PT01M47.00S,2022-12-21T02:09:48.9Z,3,REGULAR,substitution,in,[],203506,,,1610612748,72,84,2022-12-21T02:10:04Z,3910000,False,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,
398,PT01M47.00S,2022-12-21T02:09:48.9Z,3,REGULAR,substitution,in,[],201609,,,1610612748,72,84,2022-12-21T02:10:04Z,3920000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
399,PT01M47.00S,2022-12-21T02:09:48.9Z,3,REGULAR,substitution,in,[],1627884,,,1610612748,72,84,2022-12-21T02:10:04Z,3930000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
400,PT01M35.00S,2022-12-21T02:10:19.5Z,3,REGULAR,3pt,Jump Shot,[],1629130,77.57884362680683,12.009803921568633,1610612748,72,84,2022-12-21T02:10:24Z,3940000,False,-190.0,158.0,1,right,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,24.73,Missed,,,,,,,,,,,,,,,,
401,PT01M31.00S,2022-12-21T02:10:23.5Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612741,72,84,2022-12-21T02:10:24Z,3950000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,400.0,2.0,2.0,0.0,,,,,,,,,,,,
402,PT01M29.00S,2022-12-21T02:10:24.5Z,3,REGULAR,turnover,lost ball,[],1627884,,,1610612741,72,84,2022-12-21T02:10:51Z,3960000,False,,,0,,D. Jones Jr. lost ball TURNOVER (2 TO),"[1627884, 1629312]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,Highsmith,1629312.0,,,,,
403,PT01M29.00S,2022-12-21T02:10:24.5Z,3,REGULAR,steal,,[],1629312,,,1610612748,72,84,2022-12-21T02:10:26Z,3970000,False,,,0,,H. Highsmith STEAL (3 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,
404,PT01M25.00S,2022-12-21T02:10:28.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,67.85479632063075,59.80392156862745,1610612748,75,84,2022-12-21T02:10:45Z,3980000,False,49.0,250.0,1,right,T. Herro 25' 3PT  (19 PTS) (H. Highsmith 2 AST),"[1629639, 1629312]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.45,Made,,,,,19.0,H. Highsmith,1629312.0,2.0,,,,,,,,
406,PT01M01.00S,2022-12-21T02:10:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,5.962549277266746,47.05882352941176,1610612741,75,84,2022-12-21T02:10:59Z,4000000,False,15.0,4.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,1.51,Missed,,,,,,,,,,,,,,,,
407,PT00M59.80S,2022-12-21T02:10:53.9Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,75,84,2022-12-21T02:10:59Z,4010000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,406.0,2.0,2.0,0.0,,,,,,,,,,,,
408,PT00M52.50S,2022-12-21T02:11:02.9Z,3,REGULAR,turnover,bad pass,[],1629312,,,1610612748,75,84,2022-12-21T02:11:14Z,4020000,False,,,0,,H. Highsmith bad pass TURNOVER (1 TO),"[1629312, 203897]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,LaVine,203897.0,,,,,
409,PT00M52.50S,2022-12-21T02:11:02.9Z,3,REGULAR,steal,,[],203897,,,1610612741,75,84,2022-12-21T02:11:05Z,4030000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,
410,PT00M41.40S,2022-12-21T02:11:18.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203506,,,1610612741,75,84,2022-12-21T02:11:36Z,4040000,False,,,0,,V. Oladipo shooting personal FOUL (4 PF) (Williams 2 FT),"[203506, 1630172]",1610612748.0,MIA,shooting,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628480.0,4.0,0.0,Williams,1630172.0
412,PT00M41.40S,2022-12-21T02:11:51.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630172,,,1610612741,75,85,2022-12-21T02:12:19Z,4060000,False,,,0,,P. Williams Free Throw 1 of 2 (4 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
413,PT00M41.40S,2022-12-21T02:11:51.8Z,3,REGULAR,substitution,out,[],1629312,,,1610612741,75,85,2022-12-21T02:12:00Z,4070000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
414,PT00M41.40S,2022-12-21T02:11:51.8Z,3,REGULAR,substitution,out,[],1627884,,,1610612741,75,85,2022-12-21T02:12:00Z,4080000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
415,PT00M41.40S,2022-12-21T02:11:51.8Z,3,REGULAR,substitution,in,[],1631288,,,1610612741,75,85,2022-12-21T02:12:00Z,4090000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,
416,PT00M41.40S,2022-12-21T02:11:51.8Z,3,REGULAR,substitution,in,[],203083,,,1610612741,75,85,2022-12-21T02:12:00Z,4100000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
417,PT00M41.40S,2022-12-21T02:11:51.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630172,,,1610612741,75,85,2022-12-21T02:12:19Z,4110000,False,,,0,,MISS P. Williams Free Throw 2 of 2,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,
418,PT00M38.80S,2022-12-21T02:11:53.7Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,75,85,2022-12-21T02:12:19Z,4120000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,417.0,3.0,3.0,0.0,,,,,,,,,,,,
419,PT00M32.00S,2022-12-21T02:12:25.6Z,3,REGULAR,3pt,Jump Shot,[],1629639,73.06176084099869,17.378982843137265,1610612748,75,85,2022-12-21T02:12:46Z,4130000,False,-163.0,201.0,1,right,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,
420,PT00M28.90S,2022-12-21T02:12:28.7Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,75,85,2022-12-21T02:12:30Z,4140000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,419.0,4.0,4.0,0.0,,,,,,,,,,,,
422,PT00M18.40S,2022-12-21T02:12:50.8Z,3,REGULAR,3pt,Jump Shot,[],201609,25.936268068331145,85.29411764705883,1610612741,75,88,2022-12-21T02:20:16Z,4160000,False,-176.0,191.0,1,left,G. Dragic 26' 3PT pullup (5 PTS) (Z. LaVine 5 AST),"[201609, 203897]",1610612741.0,CHI,pullup,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Left Center,26.03,Made,,,,,5.0,Z. LaVine,203897.0,5.0,,,,,,,,
424,PT00M03.60S,2022-12-21T02:13:13.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201609,,,1610612748,75,88,2022-12-21T02:13:23Z,4180000,False,,,0,,G. Dragic personal FOUL (2 PF) (Oladipo 2 FT),"[201609, 203506]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,203591.0,2.0,0.0,Oladipo,203506.0
426,PT00M03.60S,2022-12-21T02:13:39.5Z,3,REGULAR,freethrow,1 of 2,[],203506,,,1610612748,76,88,2022-12-21T02:15:52Z,4222500,False,,,0,,V. Oladipo Free Throw 1 of 2 (8 PTS),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
429,PT00M03.60S,2022-12-21T02:13:39.5Z,3,REGULAR,freethrow,2 of 2,[],203506,,,1610612748,77,88,2022-12-21T02:15:52Z,4223750,False,,,0,,V. Oladipo Free Throw 2 of 2 (9 PTS),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
427,PT00M03.60S,2022-12-21T02:13:41.9Z,3,REGULAR,substitution,out,[],1629639,,,1610612741,77,88,2022-12-21T02:16:15Z,4224375,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
428,PT00M03.60S,2022-12-21T02:13:41.9Z,3,REGULAR,substitution,in,[],1629312,,,1610612741,77,88,2022-12-21T02:16:15Z,4224687,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
430,PT00M00.30S,2022-12-21T02:14:16.0Z,3,REGULAR,3pt,Jump Shot,[],1629632,43.54467805519053,54.16666666666667,1610612741,77,88,2022-12-21T02:15:58Z,4225000,False,-21.0,357.0,1,left,MISS C. White 35' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Center,35.74,Missed,,,,,,,,,,,,,,,,
431,PT00M00.10S,2022-12-21T02:14:16.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,77,88,2022-12-21T02:15:58Z,4227500,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,430.0,,,,,,,,,,,,,,,
