shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
08:20,332,PT08M20.00S,2022-12-09T01:54:03.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,66,66,2022-12-09T01:54:07Z,3290000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:4),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,331.0,8.0,4.0,4.0,,,,,,,,,,,,,,
08:10,333,PT08M10.00S,2022-12-09T01:54:14.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.588042049934298,52.450980392156865,1610612748,66,66,2022-12-09T01:54:19Z,3300000,False,-12.0,94.0,1,left,MISS B. Adebayo 9' floating Shot,[1628389],13,1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.48,Missed,,,,,,,,,,,,,,,,,,
08:07,334,PT08M07.00S,2022-12-09T01:54:17.3Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,66,66,2022-12-09T01:54:19Z,3310000,False,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,333.0,2.0,2.0,0.0,,,,,,,,,,,,,,
08:03,335,PT08M03.00S,2022-12-09T01:54:21.6Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202704,86.94152431011827,52.69607843137255,1610612746,66,66,2022-12-09T01:55:23Z,3320000,False,13.0,70.0,1,right,MISS R. Jackson 7' driving floating Shot,[202704],1,1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,,,,,,,
08:00,336,PT08M00.00S,2022-12-09T01:54:24.6Z,3,REGULAR,rebound,offensive,[],202704,,,1610612746,66,66,2022-12-09T01:54:39Z,3330000,False,,,0,,R. Jackson REBOUND (Off:1 Def:2),[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,335.0,3.0,2.0,1.0,,,,,,,,,,,,,,
07:58,337,PT07M58.00S,2022-12-09T01:54:25.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202694,76.5604467805519,50.49019607843137,1610612746,66,66,2022-12-09T01:55:56Z,3340000,False,2.0,168.0,1,right,MISS M. Morris Sr. 16' Jump Shot,[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Center,16.78,Missed,,,,,,,,,,,,,,,,,,
07:53,338,PT07M53.00S,2022-12-09T01:54:30.8Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,66,66,2022-12-09T01:54:37Z,3350000,False,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Center,,,337.0,5.0,5.0,0.0,,,,,,,,,,,,,,
07:37,339,PT07M37.00S,2022-12-09T01:54:46.5Z,3,REGULAR,3pt,Jump Shot,[],1628997,5.256241787122208,98.06219362745098,1610612748,66,66,2022-12-09T01:55:03Z,3360000,False,-240.0,-3.0,1,left,MISS C. Martin 24' 3PT,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,24.03,Missed,,,,,,,,,,,,,,,,,,
07:35,340,PT07M35.00S,2022-12-09T01:54:48.5Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,66,66,2022-12-09T01:55:03Z,3370000,False,,,0,,P. George REBOUND (Off:1 Def:5),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,339.0,6.0,5.0,1.0,,,,,,,,,,,,,,
07:33,341,PT07M33.00S,2022-12-09T01:54:57.4Z,3,REGULAR,foul,offensive,[],1627826,,,1610612746,66,66,2022-12-09T01:55:56Z,3380000,False,,,0,,I. Zubac charge offensive FOUL (1 PF),"[1627826, 1630696]",40,1610612746.0,LAC,charge,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627519.0,1.0,1.0,Smith,1630696.0
07:33,343,PT07M33.00S,2022-12-09T01:54:57.4Z,3,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,66,66,2022-12-09T01:55:17Z,3400000,False,,,0,,I. Zubac offensive foul TURNOVER (2 TO),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,1627519.0,,,,
07:22,344,PT07M22.00S,2022-12-09T01:55:21.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628389,10.988830486202366,55.88235294117647,1610612748,66,66,2022-12-09T01:55:45Z,3410000,False,-29.0,51.0,1,left,MISS B. Adebayo Layup,[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,,
07:19,345,PT07M19.00S,2022-12-09T01:55:24.9Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,66,66,2022-12-09T01:55:33Z,3420000,False,,,0,,I. Zubac REBOUND (Off:0 Def:6),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,344.0,6.0,6.0,0.0,,,,,,,,,,,,,,
07:14,346,PT07M14.00S,2022-12-09T01:55:33.1Z,3,REGULAR,turnover,traveling,[],202704,,,1610612746,66,66,2022-12-09T01:55:41Z,3430000,False,,,0,,R. Jackson traveling TURNOVER (4 TO),[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,4.0,,,,,203593.0,,,,
06:57,347,PT06M57.00S,2022-12-09T01:56:04.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628389,10.200394218134035,53.18627450980392,1610612748,68,66,2022-12-09T01:57:45Z,3440000,False,-16.0,43.0,1,left,B. Adebayo cutting Layup (20 PTS) (T. Herro 2 AST),"[1628389, 1629639]",13,1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,,,,,20.0,T. Herro,1629639.0,2.0,,,,,,,,,,
06:57,349,PT06M57.00S,2022-12-09T01:56:08.2Z,3,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612748,68,66,2022-12-09T01:56:17Z,3460000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Adebayo 1 FT),"[1627826, 1628389]",40,1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,2.0,1.0,Adebayo,1628389.0
06:57,351,PT06M57.00S,2022-12-09T01:56:25.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,68,66,2022-12-09T01:57:45Z,3480000,False,,,0,,MIA Timeout,[],,1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:57,352,PT06M57.00S,2022-12-09T01:58:36.6Z,3,REGULAR,substitution,out,[],202704,,,1610612748,68,66,2022-12-09T01:59:02Z,3490000,False,,,0,,SUB out: R. Jackson,[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
06:57,353,PT06M57.00S,2022-12-09T01:58:36.6Z,3,REGULAR,substitution,in,[],202322,,,1610612748,68,66,2022-12-09T01:59:02Z,3500000,False,,,0,,SUB in: J. Wall,[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
06:57,354,PT06M57.00S,2022-12-09T01:59:28.6Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628389,,,1610612748,69,66,2022-12-09T01:59:28Z,3510000,False,,,0,,B. Adebayo Free Throw 1 of 1 (21 PTS),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
06:42,355,PT06M42.00S,2022-12-09T01:59:49.3Z,3,REGULAR,foul,personal,['2freethrow'],1630696,,,1610612746,69,66,2022-12-09T02:00:02Z,3520000,False,,,0,,D. Smith shooting personal FOUL (4 PF) (Morris Sr. 2 FT),"[1630696, 202694]",9,1610612748.0,MIA,shooting,,,Smith,D. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,200832.0,4.0,0.0,Morris Sr.,202694.0
06:42,357,PT06M42.00S,2022-12-09T02:00:17.2Z,3,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,69,67,2022-12-09T02:00:17Z,3540000,False,,,0,,M. Morris Sr. Free Throw 1 of 2 (8 PTS),[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
06:42,358,PT06M42.00S,2022-12-09T02:00:18.3Z,3,REGULAR,substitution,out,[],1630696,,,1610612746,69,67,2022-12-09T02:00:22Z,3550000,False,,,0,,SUB out: D. Smith,[1630696],9,1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
06:42,359,PT06M42.00S,2022-12-09T02:00:18.3Z,3,REGULAR,substitution,in,[],203506,,,1610612746,69,67,2022-12-09T02:00:22Z,3560000,False,,,0,,SUB in: V. Oladipo,[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
06:42,360,PT06M42.00S,2022-12-09T02:00:42.7Z,3,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,69,68,2022-12-09T02:00:42Z,3570000,False,,,0,,M. Morris Sr. Free Throw 2 of 2 (9 PTS),[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
06:21,361,PT06M21.00S,2022-12-09T02:01:06.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,8.409986859395532,48.61366421568628,1610612748,71,68,2022-12-09T02:01:25Z,3580000,False,7.0,27.0,1,left,B. Adebayo Layup (23 PTS),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,23.0,,,,,,,,,,,,,
06:02,362,PT06M02.00S,2022-12-09T02:01:25.5Z,3,REGULAR,3pt,Jump Shot,[],201587,72.7496714848883,17.401960784313726,1610612746,71,68,2022-12-09T02:01:31Z,3590000,False,-163.0,204.0,1,right,MISS N. Batum 26' 3PT,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
05:58,363,PT05M58.00S,2022-12-09T02:01:29.5Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,71,68,2022-12-09T02:01:31Z,3600000,False,,,0,,C. Martin REBOUND (Off:1 Def:4),[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,362.0,5.0,4.0,1.0,,,,,,,,,,,,,,
05:51,364,PT05M51.00S,2022-12-09T02:01:37.0Z,3,REGULAR,turnover,bad pass,[],202710,,,1610612748,71,68,2022-12-09T02:01:41Z,3610000,False,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 202331]",22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,George,202331.0,,,,,,,
05:51,365,PT05M51.00S,2022-12-09T02:01:37.0Z,3,REGULAR,steal,,[],202331,,,1610612746,71,68,2022-12-09T02:01:39Z,3620000,False,,,0,,P. George STEAL (1 STL),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
05:38,366,PT05M38.00S,2022-12-09T02:01:49.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202331,73.53810775295663,37.745098039215684,1610612746,71,68,2022-12-09T02:02:53Z,3630000,False,-61.0,196.0,1,right,MISS P. George 20' pullup Shot,[202331],13,1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Center,20.56,Missed,,,,,,,,,,,,,,,,,,
05:34,367,PT05M34.00S,2022-12-09T02:01:53.9Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,71,68,2022-12-09T02:01:56Z,3640000,False,,,0,,C. Martin REBOUND (Off:1 Def:5),[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,366.0,6.0,5.0,1.0,,,,,,,,,,,,,,
05:30,368,PT05M30.00S,2022-12-09T02:01:57.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628997,32.670827858081466,60.78431372549019,1610612748,71,68,2022-12-09T02:02:07Z,3650000,False,-54.0,255.0,1,left,MISS C. Martin 26' running pullup 3PT,[1628997],16,1610612748.0,MIA,running pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
05:25,369,PT05M25.00S,2022-12-09T02:02:02.9Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,71,68,2022-12-09T02:02:07Z,3660000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,368.0,2.0,1.0,1.0,,,,,,,,,,,,,,
05:22,370,PT05M22.00S,2022-12-09T02:02:06.4Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612746,71,68,2022-12-09T02:02:14Z,3670000,False,,,0,,P. George bad pass TURNOVER (2 TO),"[202331, 202710]",13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,Butler,202710.0,,,,,,,
05:22,371,PT05M22.00S,2022-12-09T02:02:06.4Z,3,REGULAR,steal,,[],202710,,,1610612748,71,68,2022-12-09T02:02:09Z,3680000,False,,,0,,J. Butler STEAL (3 STL),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
05:14,372,PT05M14.00S,2022-12-09T02:02:14.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203506,30.699737187910642,78.43137254901961,1610612748,71,68,2022-12-09T02:02:19Z,3690000,False,-142.0,236.0,1,left,MISS V. Oladipo 27' 3PT,[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Left Center,27.56,Missed,,,,,,,,,,,,,,,,,,
05:09,373,PT05M09.00S,2022-12-09T02:02:19.1Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,71,68,2022-12-09T02:02:19Z,3700000,False,,,0,,P. George REBOUND (Off:1 Def:6),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,372.0,7.0,6.0,1.0,,,,,,,,,,,,,,
05:04,374,PT05M04.00S,2022-12-09T02:02:28.2Z,3,REGULAR,foul,personal,[],1628997,,,1610612746,71,68,2022-12-09T02:02:45Z,3710000,False,,,0,,C. Martin personal FOUL (3 PF),"[1628997, 202331]",16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,200832.0,3.0,0.0,George,202331.0
05:04,376,PT05M04.00S,2022-12-09T02:02:45.5Z,3,REGULAR,substitution,out,[],1629639,,,1610612746,71,68,2022-12-09T02:02:57Z,3730000,False,,,0,,SUB out: T. Herro,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
05:04,377,PT05M04.00S,2022-12-09T02:02:45.5Z,3,REGULAR,substitution,out,[],201587,,,1610612746,71,68,2022-12-09T02:02:57Z,3740000,False,,,0,,SUB out: N. Batum,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
05:04,378,PT05M04.00S,2022-12-09T02:02:45.5Z,3,REGULAR,substitution,in,[],1629622,,,1610612746,71,68,2022-12-09T02:02:57Z,3750000,False,,,0,,SUB in: M. Strus,[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
05:04,379,PT05M04.00S,2022-12-09T02:02:45.5Z,3,REGULAR,substitution,in,[],1628379,,,1610612746,71,68,2022-12-09T02:02:57Z,3760000,False,,,0,,SUB in: L. Kennard,[1628379],5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
04:55,380,PT04M55.00S,2022-12-09T02:03:12.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,86.5473061760841,43.627450980392155,1610612746,71,70,2022-12-09T02:03:17Z,3770000,False,-32.0,74.0,1,right,P. George 8' pullup Jump Shot (16 PTS) (J. Wall 6 AST),"[202331, 202322]",13,1610612746.0,LAC,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,8.06,Made,,,,,16.0,J. Wall,202322.0,6.0,,,,,,,,,,
04:38,382,PT04M38.00S,2022-12-09T02:03:28.2Z,3,REGULAR,3pt,Jump Shot,[],1629622,34.37910643889619,54.41176470588235,1610612748,74,70,2022-12-09T02:03:34Z,3790000,False,-22.0,271.0,1,left,M. Strus 27' 3PT  (3 PTS) (J. Butler 6 AST),"[1629622, 202710]",31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,27.16,Made,,,,,3.0,J. Butler,202710.0,6.0,,,,,,,,,,
04:16,384,PT04M16.00S,2022-12-09T02:03:50.3Z,3,REGULAR,2pt,Jump Shot,[],202694,87.59855453350855,24.754901960784316,1610612746,74,72,2022-12-09T02:04:02Z,3810000,False,-126.0,64.0,1,right,M. Morris Sr. 14' turnaround Jump Shot (11 PTS),[202694],8,1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Left,14.15,Made,,,,,11.0,,,,,,,,,,,,,
03:58,385,PT03M58.00S,2022-12-09T02:04:08.6Z,3,REGULAR,3pt,Jump Shot,[],1628997,8.492115637319317,3.9215686274509802,1610612748,74,72,2022-12-09T02:04:15Z,3820000,False,230.0,27.0,1,left,MISS C. Martin 3PT,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
03:55,386,PT03M55.00S,2022-12-09T02:04:12.6Z,3,REGULAR,rebound,offensive,[],1629622,,,1610612748,74,72,2022-12-09T02:04:12Z,3830000,False,,,0,,M. Strus REBOUND (Off:1 Def:3),[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,385.0,4.0,3.0,1.0,,,,,,,,,,,,,,
03:43,387,PT03M43.00S,2022-12-09T02:04:24.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628997,18.610381077529567,24.754901960784316,1610612748,74,72,2022-12-09T02:04:43Z,3840000,False,126.0,122.0,1,left,MISS C. Martin 17' floating Shot,[1628997],16,1610612748.0,MIA,floating,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,17.58,Missed,,,,,,,,,,,,,,,,,,
03:43,388,PT03M43.00S,2022-12-09T02:04:24.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,74,72,2022-12-09T02:04:43Z,3850000,False,,,0,,TEAM defensive REBOUND,[],,1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Right Center,,,387.0,,,,,,,,,,,,,,,,,
03:43,389,PT03M43.00S,2022-12-09T02:04:32.4Z,3,REGULAR,foul,personal,[],1628997,,,1610612746,74,72,2022-12-09T02:04:53Z,3860000,False,,,0,,C. Martin loose ball personal FOUL (4 PF),"[1628997, 202331]",16,1610612748.0,MIA,loose ball,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200832.0,4.0,0.0,George,202331.0
03:43,391,PT03M43.00S,2022-12-09T02:04:44.2Z,3,REGULAR,substitution,out,[],1628997,,,1610612746,74,72,2022-12-09T02:04:53Z,3880000,False,,,0,,SUB out: C. Martin,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
03:43,392,PT03M43.00S,2022-12-09T02:04:44.2Z,3,REGULAR,substitution,in,[],1629312,,,1610612746,74,72,2022-12-09T02:04:53Z,3890000,False,,,0,,SUB in: H. Highsmith,[1629312],24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
03:28,393,PT03M28.00S,2022-12-09T02:05:17.1Z,3,REGULAR,3pt,Jump Shot,[],202322,67.7562417871222,70.83333333333334,1610612746,74,75,2022-12-09T02:05:30Z,3900000,False,104.0,251.0,1,right,J. Wall 27' 3PT  (6 PTS) (P. George 7 AST),"[202322, 202331]",11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Right Center,27.14,Made,,,,,6.0,P. George,202331.0,7.0,,,,,,,,,,
03:13,395,PT03M13.00S,2022-12-09T02:05:30.9Z,3,REGULAR,3pt,Jump Shot,[],202710,31.488173455978973,28.431372549019606,1610612748,77,75,2022-12-09T02:05:35Z,3920000,False,108.0,243.0,1,left,J. Butler 26' 3PT  (18 PTS),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,26.63,Made,,,,,18.0,,,,,,,,,,,,,
02:53,396,PT02M53.00S,2022-12-09T02:05:50.5Z,3,REGULAR,3pt,Jump Shot,[],202331,87.3850197109067,1.9837622549019607,1610612746,77,78,2022-12-09T02:06:16Z,3930000,False,-240.0,66.0,1,right,P. George 24' 3PT  (19 PTS) (J. Wall 7 AST),"[202331, 202322]",13,1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,24.9,Made,,,,,19.0,J. Wall,202322.0,7.0,,,,,,,,,,
02:37,398,PT02M37.00S,2022-12-09T02:06:06.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,10.90670170827858,39.48376225490196,1610612748,77,78,2022-12-09T02:06:29Z,3950000,False,53.0,50.0,1,left,MISS B. Adebayo 7' pullup Shot,[1628389],13,1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.26,Missed,,,,,,,,,,,,,,,,,,
02:37,399,PT02M37.00S,2022-12-09T02:06:06.7Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,77,78,2022-12-09T02:06:12Z,3960000,False,,,0,,P. George REBOUND (Off:1 Def:7),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Right,,,398.0,8.0,7.0,1.0,,,,,,,,,,,,,,
02:33,400,PT02M33.00S,2022-12-09T02:06:14.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,90.75229960578186,50.245098039215684,1610612746,77,80,2022-12-09T02:06:53Z,3970000,False,1.0,34.0,1,right,P. George driving finger roll Layup (21 PTS),[202331],13,1610612746.0,LAC,driving finger roll,,,George,P. George,,,,,Restricted Area,0-8 Center,3.44,Made,,,,,21.0,,,,,,,,,,,,,
02:33,401,PT02M33.00S,2022-12-09T02:06:20.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629312,,,1610612746,77,80,2022-12-09T02:06:36Z,3980000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (George 1 FT),"[1629312, 202331]",24,1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,George,202331.0
02:33,403,PT02M33.00S,2022-12-09T02:06:43.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,77,80,2022-12-09T02:06:53Z,4000000,False,,,0,,LAC Timeout,[],,1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:33,404,PT02M33.00S,2022-12-09T02:08:07.3Z,3,REGULAR,substitution,out,[],202710,,,1610612746,77,80,2022-12-09T02:09:09Z,4010000,False,,,0,,SUB out: J. Butler,[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
02:33,405,PT02M33.00S,2022-12-09T02:08:07.3Z,3,REGULAR,substitution,out,[],202694,,,1610612746,77,80,2022-12-09T02:09:09Z,4020000,False,,,0,,SUB out: M. Morris Sr.,[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
02:33,406,PT02M33.00S,2022-12-09T02:08:07.3Z,3,REGULAR,substitution,in,[],1629639,,,1610612746,77,80,2022-12-09T02:09:09Z,4030000,False,,,0,,SUB in: T. Herro,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
02:33,407,PT02M33.00S,2022-12-09T02:08:07.3Z,3,REGULAR,substitution,in,[],1630527,,,1610612746,77,80,2022-12-09T02:09:09Z,4040000,False,,,0,,SUB in: B. Boston Jr.,[1630527],4,1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
02:33,408,PT02M33.00S,2022-12-09T02:09:37.7Z,3,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,77,81,2022-12-09T02:09:37Z,4050000,False,,,0,,P. George Free Throw 1 of 1 (22 PTS),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
02:19,409,PT02M19.00S,2022-12-09T02:09:54.2Z,3,REGULAR,3pt,Jump Shot,[],1629639,25.04927726675427,89.2156862745098,1610612748,80,81,2022-12-09T02:10:04Z,4060000,False,-196.0,183.0,1,left,T. Herro 26' 3PT step back (11 PTS) (B. Adebayo 4 AST),"[1629639, 1628389]",14,1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,26.82,Made,,,,,11.0,B. Adebayo,1628389.0,4.0,,,,,,,,,,
02:05,411,PT02M05.00S,2022-12-09T02:10:09.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630527,92.06636005256242,52.69607843137255,1610612746,80,83,2022-12-09T02:10:14Z,4080000,False,13.0,22.0,1,right,B. Boston Jr. cutting DUNK (4 PTS) (J. Wall 8 AST),"[1630527, 202322]",4,1610612746.0,LAC,cutting,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,2.59,Made,,,,,4.0,J. Wall,202322.0,8.0,,,,,,,,,,
