actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
361,PT11M07.00S,2022-11-02T00:57:32.4Z,3,REGULAR,freethrow,1 of 1,[],1629622,,,1610612748,61,59,2022-11-02T00:57:32Z,3460000,,,0,,M. Strus Free Throw 1 of 1 (16 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
362,PT10M54.00S,2022-11-02T00:57:48.6Z,3,REGULAR,2pt,Jump Shot,[],201939,11.908672798948752,67.8921568627451,1610612744,61,61,2022-11-02T00:58:01Z,3470000,-89.0,59.0,1,left,S. Curry 10' fadeaway Jump Shot (12 PTS),[201939],1610612744.0,GSW,fadeaway,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,10.74,Made,12.0,,,,,,,,,,,,,,
363,PT10M39.00S,2022-11-02T00:58:03.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,86.5473061760841,35.294117647058826,1610612748,61,61,2022-11-02T00:58:14Z,3480000,-74.0,74.0,1,right,MISS J. Butler 10' Jump Shot,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Left,,,,10.43,Missed,,,,,,,,,,,,,,,
364,PT10M39.00S,2022-11-02T00:58:03.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,61,61,2022-11-02T00:58:32Z,3490000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,363.0,,,,,
365,PT10M39.00S,2022-11-02T00:58:11.2Z,3,REGULAR,foul,personal,[],1628389,,,1610612744,61,61,2022-11-02T00:58:25Z,3500000,,,0,,B. Adebayo loose ball personal FOUL (2 PF),"[1628389, 203110]",1610612748.0,MIA,loose ball,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,,,,,,,,,,1662.0,2.0,0.0,Green,203110.0,,,,,,
367,PT10M30.00S,2022-11-02T00:58:31.5Z,3,REGULAR,3pt,Jump Shot,[],201939,34.641918528252305,43.872549019607845,1610612744,61,61,2022-11-02T01:01:33Z,3520000,31.0,273.0,1,left,MISS S. Curry 27' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,27.48,Missed,,,,,,,,,,,,,,,
368,PT10M27.00S,2022-11-02T00:58:34.5Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,61,61,2022-11-02T00:58:36Z,3530000,,,0,,J. Butler REBOUND (Off:3 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,367.0,4.0,1.0,3.0,,
369,PT10M11.00S,2022-11-02T00:58:49.8Z,3,REGULAR,3pt,Jump Shot,[],1628997,86.81011826544021,96.56862745098039,1610612748,61,61,2022-11-02T01:02:20Z,3540000,233.0,71.0,1,right,MISS C. Martin 24' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,24.35,Missed,,,,,,,,,,,,,,,
370,PT10M09.00S,2022-11-02T00:58:51.8Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,61,61,2022-11-02T00:58:59Z,3550000,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,369.0,5.0,4.0,1.0,,
371,PT10M03.00S,2022-11-02T00:58:58.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",202691,18.478975032851512,63.23529411764706,1610612744,61,61,2022-11-02T00:59:02Z,3560000,-66.0,121.0,1,left,MISS K. Thompson 13' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,13.81,Missed,,,,,,,,,,,,,,,
372,PT10M00.00S,2022-11-02T00:59:01.4Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,61,61,2022-11-02T00:59:02Z,3570000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,371.0,2.0,2.0,0.0,,
373,PT09M56.00S,2022-11-02T00:59:12.6Z,3,REGULAR,turnover,discontinued dribble,[],1628997,,,1610612748,61,61,2022-11-02T00:59:18Z,3580000,,,0,,C. Martin discontinued dribble TURNOVER (1 TO),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,1662.0,,,,,,,,,,
374,PT09M41.00S,2022-11-02T00:59:38.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203952,13.091327201051248,52.450980392156865,1610612744,61,63,2022-11-02T00:59:54Z,3590000,-12.0,71.0,1,left,A. Wiggins 7' turnaround Hook (16 PTS) (K. Thompson 2 AST),"[203952, 202691]",1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,7.17,Made,16.0,K. Thompson,202691.0,2.0,,,,,,,,,,,
376,PT09M24.00S,2022-11-02T00:59:55.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,93.11760840998686,39.705882352941174,1610612748,61,63,2022-11-02T01:00:01Z,3610000,-51.0,12.0,1,right,MISS B. Adebayo floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,5.29,Missed,,,,,,,,,,,,,,,
377,PT09M21.00S,2022-11-02T00:59:58.8Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,61,63,2022-11-02T01:00:01Z,3620000,,,0,,S. Curry REBOUND (Off:1 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,376.0,6.0,5.0,1.0,,
378,PT09M16.00S,2022-11-02T01:00:07.7Z,3,REGULAR,3pt,Jump Shot,[],202691,9.280551905387648,1.9607843137254901,1610612744,61,66,2022-11-02T01:00:13Z,3630000,240.0,35.0,1,left,K. Thompson 24' 3PT  (12 PTS) (S. Curry 6 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,24.27,Made,12.0,S. Curry,201939.0,6.0,,,,,,,,,,,
380,PT09M16.00S,2022-11-02T01:00:11.4Z,3,REGULAR,foul,personal,['1freethrow'],200768,,,1610612744,61,66,2022-11-02T01:00:21Z,3650000,,,0,,K. Lowry shooting personal FOUL (1 PF) (Thompson 1 FT),"[200768, 202691]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,Right Corner 3,24+ Right,,,,,,,,,,203177.0,1.0,0.0,Thompson,202691.0,,,,,,
382,PT09M16.00S,2022-11-02T01:00:44.0Z,3,REGULAR,freethrow,1 of 1,[],202691,,,1610612744,61,67,2022-11-02T01:00:44Z,3670000,,,0,,K. Thompson Free Throw 1 of 1 (13 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
383,PT08M59.00S,2022-11-02T01:01:07.5Z,3,REGULAR,3pt,Jump Shot,[],200768,94.69448094612353,96.56862745098039,1610612748,64,67,2022-11-02T01:01:13Z,3680000,233.0,-3.0,1,right,K. Lowry 3PT  (6 PTS) (J. Butler 5 AST),"[200768, 202710]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Right Corner 3,24+ Right,,,,23.28,Made,6.0,J. Butler,202710.0,5.0,,,,,,,,,,,
386,PT08M59.00S,2022-11-02T01:01:53.9Z,3,REGULAR,foul,personal,['1freethrow'],1626172,,,1610612748,64,67,2022-11-02T01:04:35Z,3710000,,,0,,K. Looney away-from-play personal FOUL (3 PF) (Adebayo 1 FT),"[1626172, 1628389]",1610612744.0,GSW,away-from-play,,,Looney,K. Looney,,,,,Right Corner 3,24+ Right,,,,,,,,,,203177.0,3.0,0.0,Adebayo,1628389.0,,,,,,
391,PT08M59.00S,2022-11-02T01:03:48.2Z,3,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,65,67,2022-11-02T01:10:01Z,3760000,,,0,,B. Adebayo away-from-play Free Throw 1 of 1 (11 PTS),[1628389],1610612748.0,MIA,away-from-play,,,Adebayo,B. Adebayo,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
392,PT08M42.00S,2022-11-02T01:03:54.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,6.915243101182654,51.470588235294116,1610612744,65,69,2022-11-02T01:06:52Z,3770000,-7.0,13.0,1,left,K. Looney cutting DUNK (4 PTS) (D. Green 3 AST),"[1626172, 203110]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,1.45,Made,4.0,D. Green,203110.0,3.0,,,,,,,,,,,
394,PT08M19.00S,2022-11-02T01:04:16.8Z,3,REGULAR,turnover,bad pass,[],1629622,,,1610612748,65,69,2022-11-02T01:04:24Z,3790000,,,0,,M. Strus bad pass TURNOVER (2 TO),"[1629622, 203110]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,2.0,Green,203110.0,,,,,,,,,,,,,,,,,
395,PT08M19.00S,2022-11-02T01:04:16.8Z,3,REGULAR,steal,,[],203110,,,1610612744,65,69,2022-11-02T01:10:24Z,3800000,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
396,PT08M14.00S,2022-11-02T01:04:22.4Z,3,REGULAR,turnover,bad pass,[],202691,,,1610612744,65,69,2022-11-02T01:04:27Z,3810000,,,0,,K. Thompson bad pass TURNOVER (3 TO),"[202691, 1629622]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,3.0,Strus,1629622.0,,,,,,,,,,,,,,,,,
397,PT08M14.00S,2022-11-02T01:04:22.4Z,3,REGULAR,steal,,[],1629622,,,1610612748,65,69,2022-11-02T01:04:24Z,3820000,,,0,,M. Strus STEAL (1 STL),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
398,PT08M09.00S,2022-11-02T01:04:31.1Z,3,REGULAR,turnover,traveling,[],1628389,,,1610612748,65,69,2022-11-02T01:04:37Z,3830000,,,0,,B. Adebayo traveling TURNOVER (2 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,2.0,,,,,,,,,203177.0,,,,,,,,,,
399,PT07M59.00S,2022-11-02T01:04:55.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202691,27.54599211563732,34.31372549019608,1610612744,65,71,2022-11-02T01:06:27Z,3840000,78.0,206.0,1,left,K. Thompson 22' Jump Shot (15 PTS) (S. Curry 7 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,,,22.08,Made,15.0,S. Curry,201939.0,7.0,,,,,,,,,,,
401,PT07M43.00S,2022-11-02T01:05:11.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,94.1688567674113,51.470588235294116,1610612748,67,71,2022-11-02T01:11:40Z,3860000,7.0,2.0,1,right,B. Adebayo cutting Layup (13 PTS) (M. Strus 2 AST),"[1628389, 1629622]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,0.77,Made,13.0,M. Strus,1629622.0,2.0,,,,,,,,,,,
403,PT07M32.00S,2022-11-02T01:05:26.0Z,3,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612744,67,71,2022-11-02T01:05:42Z,3880000,,,0,,B. Adebayo shooting personal FOUL (3 PF) (Curry 2 FT),"[1628389, 201939]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,201638.0,3.0,0.0,Curry,201939.0,,,,,,
405,PT07M32.00S,2022-11-02T01:05:45.2Z,3,REGULAR,foul,technical,['1freethrow'],1787,,,1610612744,67,71,2022-11-02T01:05:55Z,3900000,,,0,,TEAM foul technical,[1787],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,
406,PT07M32.00S,2022-11-02T01:05:56.3Z,3,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,67,72,2022-11-02T01:05:56Z,3910000,,,0,,S. Curry technical Free Throw 1 of 1 (13 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
407,PT07M32.00S,2022-11-02T01:06:30.3Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,67,73,2022-11-02T01:06:30Z,3920000,,,0,,S. Curry Free Throw 1 of 2 (14 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
408,PT07M32.00S,2022-11-02T01:06:31.4Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,67,73,2022-11-02T01:06:37Z,3930000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M32.00S,2022-11-02T01:06:31.4Z,3,REGULAR,substitution,in,[],1630164,,,1610612744,67,73,2022-11-02T01:06:37Z,3940000,,,0,,SUB in: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M32.00S,2022-11-02T01:06:52.6Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,67,74,2022-11-02T01:06:52Z,3950000,,,0,,S. Curry Free Throw 2 of 2 (15 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
411,PT07M20.00S,2022-11-02T01:07:07.0Z,3,REGULAR,3pt,Jump Shot,[],1629622,94.95729303547962,96.32352941176471,1610612748,70,74,2022-11-02T01:07:11Z,3960000,232.0,-5.0,1,right,M. Strus 3PT  (19 PTS) (J. Butler 6 AST),"[1629622, 202710]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,,23.17,Made,19.0,J. Butler,202710.0,6.0,,,,,,,,,,,
413,PT07M08.00S,2022-11-02T01:07:19.8Z,3,REGULAR,3pt,Jump Shot,[],201939,30.69357752956636,12.768075980392158,1610612744,70,77,2022-11-02T01:14:06Z,3980000,186.0,236.0,1,left,S. Curry 30' 3PT pullup (18 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,30.06,Made,18.0,,,,,,,,,,,,,,
414,PT06M53.00S,2022-11-02T01:07:33.7Z,3,REGULAR,3pt,Jump Shot,[],200768,82.34231274638634,4.901960784313726,1610612748,70,77,2022-11-02T01:07:40Z,3990000,-225.0,113.0,1,right,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,25.25,Missed,,,,,,,,,,,,,,,
415,PT06M52.00S,2022-11-02T01:07:34.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,70,77,2022-11-02T01:07:40Z,4000000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,414.0,,,,,
417,PT06M52.00S,2022-11-02T01:07:41.9Z,3,REGULAR,foul,personal,[],202691,,,1610612748,70,77,2022-11-02T01:09:41Z,4020000,,,0,,K. Thompson loose ball personal FOUL (1 PF),"[202691, 1629622]",1610612744.0,GSW,loose ball,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,203177.0,1.0,0.0,Strus,1629622.0,,,,,,
419,PT06M52.00S,2022-11-02T01:07:58.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,70,77,2022-11-02T01:07:58Z,4040000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M34.00S,2022-11-02T01:10:59.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",200768,80.76544021024968,62.99019607843137,1610612748,72,77,2022-11-02T01:11:28Z,4050000,65.0,128.0,1,right,K. Lowry 14' turnaround fadeaway Jump Shot (8 PTS),[200768],1610612748.0,MIA,turnaround fadeaway,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,14.38,Made,8.0,,,,,,,,,,,,,,
421,PT06M20.00S,2022-11-02T01:11:13.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,6.915243101182654,50.73529411764706,1610612744,72,79,2022-11-02T01:11:18Z,4060000,-4.0,13.0,1,left,J. Wiseman alley-oop DUNK (3 PTS) (S. Curry 8 AST),"[1630164, 201939]",1610612744.0,GSW,alley-oop,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,1.3,Made,3.0,S. Curry,201939.0,8.0,,,,,,,,,,,
423,PT06M03.00S,2022-11-02T01:11:31.8Z,3,REGULAR,turnover,lost ball,[],202710,,,1610612748,72,79,2022-11-02T01:11:41Z,4080000,,,0,,J. Butler lost ball TURNOVER (3 TO),"[202710, 202691]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Left,3.0,Thompson,202691.0,,,,,,,,,,,,,,,,,
424,PT06M03.00S,2022-11-02T01:11:31.8Z,3,REGULAR,steal,,[],202691,,,1610612744,72,79,2022-11-02T01:11:33Z,4090000,,,0,,K. Thompson STEAL (1 STL),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
425,PT05M58.00S,2022-11-02T01:11:36.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203952,5.995400788436268,98.0392156862745,1610612744,72,82,2022-11-02T01:11:49Z,4100000,-240.0,4.0,1,left,A. Wiggins 24' 3PT  (19 PTS) (S. Curry 9 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,24.02,Made,19.0,S. Curry,201939.0,9.0,,,,,,,,,,,
427,PT05M58.00S,2022-11-02T01:11:45.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,72,82,2022-11-02T01:11:45Z,4120000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M58.00S,2022-11-02T01:11:51.9Z,3,REGULAR,substitution,out,[],1628997,,,1610612748,72,82,2022-11-02T01:14:18Z,4130000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M58.00S,2022-11-02T01:11:51.9Z,3,REGULAR,substitution,in,[],1629216,,,1610612748,72,82,2022-11-02T01:14:18Z,4140000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M43.00S,2022-11-02T01:14:46.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629622,94.30026281208936,52.450980392156865,1610612748,74,82,2022-11-02T01:14:51Z,4150000,12.0,1.0,1,right,M. Strus cutting DUNK (21 PTS) (B. Adebayo 4 AST),"[1629622, 1628389]",1610612748.0,MIA,cutting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,1.23,Made,21.0,B. Adebayo,1628389.0,4.0,,,,,,,,,,,
432,PT05M21.00S,2022-11-02T01:15:08.9Z,3,REGULAR,2pt,Jump Shot,[],202691,11.383048620236531,31.862745098039213,1610612744,74,84,2022-11-02T01:15:17Z,4170000,91.0,55.0,1,left,K. Thompson 10' bank Jump Shot (17 PTS) (S. Curry 10 AST),"[202691, 201939]",1610612744.0,GSW,bank,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,,10.58,Made,17.0,S. Curry,201939.0,10.0,,,,,,,,,,,
434,PT05M03.00S,2022-11-02T01:15:27.0Z,3,REGULAR,3pt,Jump Shot,[],1629216,92.72339027595268,96.32352941176471,1610612748,74,84,2022-11-02T01:15:31Z,4190000,232.0,16.0,1,right,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,,,,23.21,Missed,,,,,,,,,,,,,,,
435,PT05M00.00S,2022-11-02T01:15:29.7Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,74,84,2022-11-02T01:15:29Z,4200000,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,434.0,3.0,2.0,1.0,,
436,PT04M55.00S,2022-11-02T01:15:35.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202710,76.5604467805519,89.70588235294117,1610612748,74,84,2022-11-02T01:15:40Z,4210000,199.0,168.0,1,right,MISS J. Butler 25' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,25.99,Missed,,,,,,,,,,,,,,,
437,PT04M53.00S,2022-11-02T01:15:37.4Z,3,REGULAR,rebound,offensive,[],1629216,,,1610612748,74,84,2022-11-02T01:15:37Z,4220000,,,0,,G. Vincent REBOUND (Off:1 Def:3),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,436.0,4.0,3.0,1.0,,
438,PT04M50.00S,2022-11-02T01:15:40.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202710,79.97700394218134,91.42156862745098,1610612748,74,84,2022-11-02T01:15:44Z,4230000,207.0,136.0,1,right,MISS J. Butler 24' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,24.76,Missed,,,,,,,,,,,,,,,
439,PT04M47.00S,2022-11-02T01:15:43.7Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,74,84,2022-11-02T01:15:44Z,4240000,,,0,,D. Green REBOUND (Off:0 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,438.0,6.0,6.0,0.0,,
440,PT04M34.00S,2022-11-02T01:15:56.0Z,3,REGULAR,turnover,lost ball,[],202691,,,1610612744,74,84,2022-11-02T01:25:11Z,4250000,,,0,,K. Thompson lost ball TURNOVER (4 TO),"[202691, 1628389]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,4.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,
441,PT04M34.00S,2022-11-02T01:15:56.0Z,3,REGULAR,steal,,[],1628389,,,1610612748,74,84,2022-11-02T01:25:11Z,4260000,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
442,PT04M33.00S,2022-11-02T01:16:12.9Z,3,REGULAR,foul,personal,[],203110,,,1610612748,74,84,2022-11-02T01:16:31Z,4270000,,,0,,D. Green personal FOUL (3 PF),"[203110, 1629622]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Center,,,,,,,,,,203177.0,3.0,1.0,Strus,1629622.0,,,,,,
444,PT04M33.00S,2022-11-02T01:16:23.6Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,74,84,2022-11-02T01:16:36Z,4290000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M33.00S,2022-11-02T01:16:23.6Z,3,REGULAR,substitution,out,[],203952,,,1610612748,74,84,2022-11-02T01:16:36Z,4300000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M33.00S,2022-11-02T01:16:23.6Z,3,REGULAR,substitution,in,[],203473,,,1610612748,74,84,2022-11-02T01:16:36Z,4310000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M33.00S,2022-11-02T01:16:23.6Z,3,REGULAR,substitution,in,[],1629673,,,1610612748,74,84,2022-11-02T01:16:36Z,4320000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M17.00S,2022-11-02T01:16:43.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202710,93.9060446780552,68.62745098039215,1610612748,76,84,2022-11-02T01:16:48Z,4330000,93.0,5.0,1,right,J. Butler 9' Jump Shot (15 PTS) (K. Lowry 5 AST),"[202710, 200768]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,9.32,Made,15.0,K. Lowry,200768.0,5.0,,,,,,,,,,,
450,PT04M06.00S,2022-11-02T01:16:53.7Z,3,REGULAR,3pt,Jump Shot,[],202691,26.888961892247043,8.57843137254902,1610612744,76,84,2022-11-02T01:16:58Z,4350000,207.0,200.0,1,left,MISS K. Thompson 28' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,28.81,Missed,,,,,,,,,,,,,,,
451,PT04M03.00S,2022-11-02T01:16:56.7Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,76,84,2022-11-02T01:16:58Z,4360000,,,0,,J. Butler REBOUND (Off:3 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,450.0,5.0,2.0,3.0,,
452,PT03M58.00S,2022-11-02T01:17:01.9Z,3,REGULAR,3pt,Jump Shot,[],202710,78.40013140604468,90.68627450980392,1610612748,76,84,2022-11-02T01:27:54Z,4370000,203.0,151.0,1,right,MISS J. Butler 25' pullup 3PT,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,25.3,Missed,,,,,,,,,,,,,,,
