actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
510,PT06M15.00S,2022-11-08T03:17:40.4Z,4,REGULAR,freethrow,1 of 1,[],200768,,,1610612748,94,84,2022-11-08T03:17:40Z,5030000,,,0,,K. Lowry Free Throw 1 of 1 (15 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
511,PT06M09.00S,2022-11-08T03:17:59.2Z,4,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612757,94,84,2022-11-08T03:18:21Z,5040000,,,0,,D. Robinson shooting personal FOUL (2 PF) (Lillard 2 FT),"[1629130, 203081]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1627963.0,2.0,0.0,Lillard,203081.0,,
513,PT06M09.00S,2022-11-08T03:18:22.7Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,94,85,2022-11-08T03:18:22Z,5060000,,,0,,D. Lillard Free Throw 1 of 2 (15 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
514,PT06M09.00S,2022-11-08T03:18:41.7Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,94,86,2022-11-08T03:18:41Z,5070000,,,0,,D. Lillard Free Throw 2 of 2 (16 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
536,PT06M09.00S,2022-11-08T03:18:59.5Z,4,REGULAR,substitution,out,[],1629130,,,1610612748,94,86,2022-11-08T03:25:36Z,5075000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M09.00S,2022-11-08T03:18:59.5Z,4,REGULAR,substitution,in,[],1628997,,,1610612748,94,86,2022-11-08T03:25:36Z,5077500,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT05M50.00S,2022-11-08T03:19:18.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.38042049934296,48.529411764705884,1610612748,96,86,2022-11-08T03:30:29Z,5080000,-7.0,10.0,1,right,B. Adebayo driving Layup (16 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,1.22,Made,16.0,,,,,,,,,,,,,,
516,PT05M29.00S,2022-11-08T03:19:19.8Z,4,REGULAR,3pt,Jump Shot,[],1629642,27.151773981603156,17.892156862745097,1610612757,96,89,2022-11-08T03:28:28Z,5090000,161.0,203.0,1,left,N. Little 25' 3PT  (6 PTS) (J. Hart 5 AST),"[1629642, 1628404]",1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,,25.85,Made,6.0,J. Hart,1628404.0,5.0,,,,,,,,,,,
520,PT05M01.00S,2022-11-08T03:19:50.3Z,4,REGULAR,2pt,Jump Shot,[],202710,94.69448094612353,12.5,1610612748,96,89,2022-11-08T03:23:29Z,5130000,-188.0,-3.0,1,right,MISS J. Butler 18' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left,,,,18.75,Missed,,,,,,,,,,,,,,,
521,PT04M58.00S,2022-11-08T03:19:53.3Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,96,89,2022-11-08T03:19:58Z,5140000,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Mid-Range,16-24 Left,,,,,,,,,,520.0,1.0,1.0,0.0,,,,,,,
522,PT04M55.00S,2022-11-08T03:19:57.1Z,4,REGULAR,turnover,lost ball,[],203081,,,1610612757,96,89,2022-11-08T03:20:01Z,5150000,,,0,,D. Lillard lost ball TURNOVER (4 TO),"[203081, 202710]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,4.0,Butler,202710.0,,,,,,,,,,,,,,,,,
523,PT04M55.00S,2022-11-08T03:19:57.1Z,4,REGULAR,steal,,[],202710,,,1610612748,96,89,2022-11-08T03:19:58Z,5160000,,,0,,J. Butler STEAL (6 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
524,PT04M53.00S,2022-11-08T03:20:06.3Z,4,REGULAR,foul,personal,['2freethrow'],1629642,,,1610612748,96,89,2022-11-08T03:20:18Z,5170000,,,0,,N. Little shooting personal FOUL (1 PF) (Butler 2 FT),"[1629642, 202710]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1201.0,1.0,0.0,Butler,202710.0,,
526,PT04M53.00S,2022-11-08T03:20:33.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202710,,,1610612748,97,89,2022-11-08T03:20:33Z,5190000,,,0,,J. Butler Free Throw 1 of 2 (11 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
527,PT04M53.00S,2022-11-08T03:20:34.7Z,4,REGULAR,substitution,out,[],1629642,,,1610612748,97,89,2022-11-08T03:20:40Z,5200000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT04M53.00S,2022-11-08T03:20:34.7Z,4,REGULAR,substitution,in,[],1629014,,,1610612748,97,89,2022-11-08T03:20:40Z,5210000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT04M53.00S,2022-11-08T03:20:54.4Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",202710,,,1610612748,98,89,2022-11-08T03:20:54Z,5220000,,,0,,J. Butler Free Throw 2 of 2 (12 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
530,PT04M35.00S,2022-11-08T03:21:14.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626159,7.046649145860711,50.245098039215684,1610612757,98,91,2022-11-08T03:21:21Z,5230000,-1.0,14.0,1,left,J. Winslow cutting DUNK (12 PTS) (J. Hart 6 AST),"[1626159, 1628404]",1610612757.0,POR,cutting,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,1.38,Made,12.0,J. Hart,1628404.0,6.0,,,,,,,,,,,
533,PT04M08.00S,2022-11-08T03:21:43.6Z,4,REGULAR,2pt,Jump Shot,[],1628997,77.7431011826544,35.049019607843135,1610612748,98,91,2022-11-08T03:29:01Z,5250000,-75.0,157.0,1,right,MISS C. Martin 17' driving floating Shot,[1628997],1610612748.0,MIA,driving floating,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,,,,17.36,Missed,,,,,,,,,,,,,,,
534,PT04M08.00S,2022-11-08T03:21:43.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,98,91,2022-11-08T03:21:54Z,5260000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,533.0,,,,,,,,,,
535,PT04M08.00S,2022-11-08T03:21:50.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,98,91,2022-11-08T03:22:01Z,5270000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202058.0,,,,,,
538,PT03M51.00S,2022-11-08T03:22:20.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,98,91,2022-11-08T03:22:20Z,5300000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT03M46.00S,2022-11-08T03:25:22.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629014,15.982260183968464,40.931372549019606,1610612757,98,93,2022-11-08T03:25:30Z,5310000,45.0,98.0,1,left,A. Simons 10' floating Jump Shot (20 PTS) (J. Hart 7 AST),"[1629014, 1628404]",1610612757.0,POR,floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,10.77,Made,20.0,J. Hart,1628404.0,7.0,,,,,,,,,,,
541,PT03M18.00S,2022-11-08T03:25:53.4Z,4,REGULAR,2pt,Jump Shot,[],202710,93.11760840998686,14.705882352941178,1610612748,98,93,2022-11-08T03:32:00Z,5330000,-176.0,12.0,1,right,MISS J. Butler 17' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left,,,,17.69,Missed,,,,,,,,,,,,,,,
542,PT03M15.00S,2022-11-08T03:25:56.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,98,93,2022-11-08T03:32:00Z,5340000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,541.0,,,,,,,,,,
544,PT03M15.00S,2022-11-08T03:26:03.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,98,93,2022-11-08T03:26:03Z,5360000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT03M15.00S,2022-11-08T03:26:04.8Z,4,REGULAR,substitution,in,[],1629216,,,1610612757,98,93,2022-11-08T03:27:26Z,5380000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M15.00S,2022-11-08T03:26:04.8Z,4,REGULAR,substitution,out,[],1628997,,,1610612757,98,93,2022-11-08T03:33:29Z,5385000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT02M54.00S,2022-11-08T03:27:54.9Z,4,REGULAR,3pt,Jump Shot,[],203924,4.418528252299605,4.166666666666666,1610612757,98,96,2022-11-08T03:27:59Z,5390000,229.0,-11.0,1,left,J. Grant 3PT  (20 PTS) (J. Hart 8 AST),"[203924, 1628404]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,,22.95,Made,20.0,J. Hart,1628404.0,8.0,,,,,,,,,,,
549,PT02M34.00S,2022-11-08T03:28:16.0Z,4,REGULAR,3pt,Jump Shot,[],1629622,67.7562417871222,60.5392156862745,1610612748,98,96,2022-11-08T03:28:20Z,5410000,53.0,251.0,1,right,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,25.61,Missed,,,,,,,,,,,,,,,
550,PT02M30.00S,2022-11-08T03:28:20.0Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,98,96,2022-11-08T03:28:20Z,5420000,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,,,,,,,,549.0,3.0,3.0,0.0,,,,,,,
551,PT02M21.00S,2022-11-08T03:28:28.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.389618922470433,54.65686274509803,1610612757,98,98,2022-11-08T03:28:34Z,5430000,-23.0,8.0,1,left,D. Lillard driving Layup (18 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,2.45,Made,18.0,,,,,,,,,,,,,,
552,PT02M05.00S,2022-11-08T03:29:02.4Z,4,REGULAR,foul,personal,[],1628404,,,1610612748,98,98,2022-11-08T03:29:16Z,5440000,,,0,,J. Hart personal FOUL (3 PF),"[1628404, 1628389]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627963.0,3.0,0.0,Adebayo,1628389.0,,
554,PT01M57.00S,2022-11-08T03:29:37.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,94.1688567674113,54.65686274509803,1610612748,100,98,2022-11-08T03:29:41Z,5460000,23.0,2.0,1,right,J. Butler driving Layup (14 PTS) (B. Adebayo 3 AST),"[202710, 1628389]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,2.34,Made,14.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,
556,PT01M40.00S,2022-11-08T03:30:00.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,7.30946123521682,43.872549019607845,1610612757,100,100,2022-11-08T03:35:49Z,5480000,31.0,16.0,1,left,A. Simons driving floating bank Jump Shot (22 PTS),[1629014],1610612757.0,POR,driving floating bank,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,3.46,Made,22.0,,,,,,,,,,,,,,
557,PT01M40.00S,2022-11-08T03:30:05.1Z,4,REGULAR,foul,personal,['1freethrow'],200768,,,1610612757,100,100,2022-11-08T03:30:11Z,5490000,,,0,,K. Lowry shooting personal FOUL (3 PF) (Simons 1 FT),"[200768, 1629014]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202058.0,3.0,1.0,Simons,1629014.0,,
559,PT01M40.00S,2022-11-08T03:30:22.7Z,4,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,100,101,2022-11-08T03:30:22Z,5510000,,,0,,A. Simons Free Throw 1 of 1 (23 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
560,PT01M26.00S,2022-11-08T03:30:43.7Z,4,REGULAR,foul,personal,['2freethrow'],1626159,,,1610612748,100,101,2022-11-08T03:30:56Z,5520000,,,0,,J. Winslow shooting personal FOUL (1 PF) (Vincent 2 FT),"[1626159, 1629216]",1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202058.0,1.0,0.0,Vincent,1629216.0,,
562,PT01M26.00S,2022-11-08T03:31:08.9Z,4,REGULAR,freethrow,1 of 2,[],1629216,,,1610612748,101,101,2022-11-08T03:31:08Z,5540000,,,0,,G. Vincent Free Throw 1 of 2 (14 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
563,PT01M26.00S,2022-11-08T03:31:26.0Z,4,REGULAR,freethrow,2 of 2,[],1629216,,,1610612748,102,101,2022-11-08T03:31:26Z,5550000,,,0,,G. Vincent Free Throw 2 of 2 (15 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
564,PT01M11.00S,2022-11-08T03:31:48.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612757,102,101,2022-11-08T03:31:55Z,5560000,,,0,,M. Strus shooting personal FOUL (5 PF) (Lillard 2 FT),"[1629622, 203081]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1627963.0,5.0,0.0,Lillard,203081.0,,
566,PT01M11.00S,2022-11-08T03:32:14.5Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,102,101,2022-11-08T03:32:14Z,5580000,,,0,,MISS D. Lillard Free Throw 1 of 2,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
567,PT01M11.00S,2022-11-08T03:32:14.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,102,101,2022-11-08T03:32:14Z,5590000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,566.0,,,,,,,,,,
568,PT01M11.00S,2022-11-08T03:32:32.0Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,102,102,2022-11-08T03:32:32Z,5600000,,,0,,D. Lillard Free Throw 2 of 2 (19 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
569,PT00M52.90S,2022-11-08T03:32:58.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626159,,,1610612748,102,102,2022-11-08T03:33:04Z,5610000,,,0,,J. Winslow shooting personal FOUL (2 PF) (Butler 2 FT),"[1626159, 202710]",1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1201.0,2.0,0.0,Butler,202710.0,,
572,PT00M52.90S,2022-11-08T03:33:34.3Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,103,102,2022-11-08T03:33:34Z,5630000,,,0,,J. Butler Free Throw 1 of 2 (15 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
573,PT00M52.90S,2022-11-08T03:33:36.3Z,4,REGULAR,substitution,out,[],1629622,,,1610612748,103,102,2022-11-08T03:33:43Z,5640000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT00M52.90S,2022-11-08T03:33:36.3Z,4,REGULAR,substitution,in,[],1628997,,,1610612748,103,102,2022-11-08T03:33:43Z,5650000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT00M52.90S,2022-11-08T03:33:51.3Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,104,102,2022-11-08T03:33:51Z,5660000,,,0,,J. Butler Free Throw 2 of 2 (16 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
576,PT00M29.30S,2022-11-08T03:34:18.8Z,4,REGULAR,3pt,Jump Shot,[],203924,6.389618922470433,3.1862745098039214,1610612757,104,105,2022-11-08T03:34:23Z,5670000,234.0,8.0,1,left,J. Grant 3PT  (23 PTS) (D. Lillard 5 AST),"[203924, 203081]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,,23.42,Made,23.0,D. Lillard,203081.0,5.0,,,,,,,,,,,
578,PT00M14.00S,2022-11-08T03:34:39.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,85.10183968462549,50.98039215686274,1610612748,104,105,2022-11-08T03:34:49Z,5690000,5.0,88.0,1,right,MISS J. Butler 8' driving bank Shot,[202710],1610612748.0,MIA,driving bank,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,8.76,Missed,,,,,,,,,,,,,,,
579,PT00M14.00S,2022-11-08T03:34:45.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,104,105,2022-11-08T03:34:45Z,5700000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,578.0,,,,,,,,,,
581,PT00M14.00S,2022-11-08T03:34:50.7Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,104,105,2022-11-08T03:34:55Z,5720000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT00M14.00S,2022-11-08T03:34:50.7Z,4,REGULAR,substitution,in,[],1629622,,,1610612748,104,105,2022-11-08T03:34:55Z,5730000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT00M11.10S,2022-11-08T03:35:46.3Z,4,REGULAR,foul,offensive,['inpenalty'],1628389,,,1610612748,104,105,2022-11-08T03:40:38Z,5750000,,,0,,B. Adebayo offensive FOUL (1 PF),"[1628389, 1629014]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627963.0,1.0,1.0,Simons,1629014.0,,
588,PT00M11.10S,2022-11-08T03:35:46.3Z,4,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,104,105,2022-11-08T03:38:53Z,5765000,,,0,,B. Adebayo offensive foul TURNOVER (1 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,1627963.0,,,,,,
589,PT00M11.10S,2022-11-08T03:38:24.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,104,105,2022-11-08T03:38:24Z,5790000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M11.10S,2022-11-08T03:39:21.2Z,4,REGULAR,substitution,out,[],1629622,,,1610612757,104,105,2022-11-08T03:39:39Z,5800000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT00M11.10S,2022-11-08T03:39:21.2Z,4,REGULAR,substitution,in,[],1628997,,,1610612757,104,105,2022-11-08T03:39:39Z,5810000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M08.50S,2022-11-08T03:40:01.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612757,104,105,2022-11-08T03:40:10Z,5820000,,,0,,K. Lowry personal FOUL (4 PF) (Simons 2 FT),"[200768, 1629014]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,202058.0,4.0,1.0,Simons,1629014.0,,
594,PT00M08.50S,2022-11-08T03:40:26.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629014,,,1610612757,104,106,2022-11-08T03:40:26Z,5840000,,,0,,A. Simons Free Throw 1 of 2 (24 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
595,PT00M08.50S,2022-11-08T03:40:40.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629014,,,1610612757,104,107,2022-11-08T03:40:40Z,5850000,,,0,,A. Simons Free Throw 2 of 2 (25 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,
596,PT00M08.50S,2022-11-08T03:40:43.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,104,107,2022-11-08T03:40:43Z,5860000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT00M08.50S,2022-11-08T03:40:48.8Z,4,REGULAR,substitution,out,[],1629216,,,1610612748,104,107,2022-11-08T03:41:54Z,5870000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT00M08.50S,2022-11-08T03:40:48.8Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,104,107,2022-11-08T03:41:54Z,5880000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT00M08.50S,2022-11-08T03:40:48.8Z,4,REGULAR,substitution,in,[],1629622,,,1610612748,104,107,2022-11-08T03:41:54Z,5890000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M08.50S,2022-11-08T03:40:48.8Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,104,107,2022-11-08T03:41:54Z,5900000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT00M06.20S,2022-11-08T03:42:13.8Z,4,REGULAR,3pt,Jump Shot,[],1629622,94.69448094612353,3.431372549019608,1610612748,107,107,2022-11-08T03:42:18Z,5910000,-233.0,-3.0,1,right,M. Strus 3PT  (16 PTS) (K. Lowry 8 AST),"[1629622, 200768]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,23.28,Made,16.0,K. Lowry,200768.0,8.0,,,,,,,,,,,
603,PT00M00.00S,2022-11-08T03:42:28.2Z,4,REGULAR,3pt,Jump Shot,[],1628404,8.754927726675426,96.32352941176471,1610612757,107,110,2022-11-08T03:42:34Z,5930000,-232.0,30.0,1,left,J. Hart 3PT  (12 PTS) (D. Lillard 6 AST),"[1628404, 203081]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,23.35,Made,12.0,D. Lillard,203081.0,6.0,,,,,,,,,,,
606,PT00M00.00S,2022-11-08T03:43:20.9Z,4,REGULAR,period,end,[],0,,,1610612748,107,110,2022-11-08T03:43:20Z,5960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M00.00S,2022-11-08T03:43:27.9Z,4,REGULAR,game,end,[],0,,,0,107,110,2022-11-08T03:43:27Z,5970000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
