actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
526,PT10M08.00S,2023-01-25T02:26:00.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,93.77463863337714,46.07843137254902,1610612748,77,82,2023-01-25T02:26:05Z,5140000,False,-20.0,6.0,1,right,H. Highsmith cutting Layup (8 PTS) (B. Adebayo 1 AST),"[1629312, 1628389]",1610612748.0,MIA,,Highsmith,H. Highsmith,cutting,Restricted Area,0-8 Center,2.05,Made,,,,,8.0,B. Adebayo,1628389.0,1.0,,,,,,,,,
528,PT09M54.00S,2023-01-25T02:26:13.8Z,4,REGULAR,3pt,Jump Shot,[],1630202,27.54599211563732,83.57843137254902,1610612738,77,85,2023-01-25T02:26:19Z,5160000,False,-168.0,206.0,1,left,P. Pritchard 26' 3PT  (10 PTS) (D. White 4 AST),"[1630202, 1628401]",1610612738.0,BOS,,Pritchard,P. Pritchard,,Above the Break 3,24+ Left Center,26.61,Made,,,,,10.0,D. White,1628401.0,4.0,,,,,,,,,
530,PT09M36.00S,2023-01-25T02:26:32.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,90.22667542706965,55.63725490196079,1610612748,77,85,2023-01-25T02:26:36Z,5180000,False,28.0,39.0,1,right,MISS G. Vincent driving floating Shot,[1629216],1610612748.0,MIA,,Vincent,G. Vincent,driving floating,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,
531,PT09M32.00S,2023-01-25T02:26:36.0Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,77,85,2023-01-25T02:26:36Z,5190000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:6),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,In The Paint (Non-RA),0-8 Center,,,530.0,10.0,6.0,4.0,,,,,,,,,,,,,
533,PT09M28.00S,2023-01-25T02:26:48.2Z,4,REGULAR,violation,kicked ball,[],1628401,,,1610612748,77,85,2023-01-25T02:27:21Z,5210000,False,,,0,,D. White kicked ball VIOLATION,[1628401],1610612738.0,BOS,2003.0,White,D. White,,,,,,,,,,,,,,,,,,,,,,
534,PT09M21.00S,2023-01-25T02:27:00.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629216,71.69842312746385,32.59803921568628,1610612748,77,85,2023-01-25T02:27:25Z,5220000,False,-87.0,214.0,1,right,MISS G. Vincent 23' step back Shot,[1629216],1610612748.0,MIA,,Vincent,G. Vincent,step back,Mid-Range,16-24 Left Center,23.05,Missed,,,,,,,,,,,,,,,,,
535,PT09M15.00S,2023-01-25T02:27:06.4Z,4,REGULAR,rebound,defensive,[],1628382,,,1610612738,77,85,2023-01-25T02:27:06Z,5230000,False,,,0,,J. Jackson REBOUND (Off:0 Def:5),[1628382],1610612738.0,BOS,,Jackson,J. Jackson,,Mid-Range,16-24 Left Center,,,534.0,5.0,5.0,0.0,,,,,,,,,,,,,
536,PT09M14.00S,2023-01-25T02:27:08.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,12.828515111695138,2.941176470588235,1610612738,77,85,2023-01-25T02:27:29Z,5240000,False,235.0,68.0,1,left,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,Right Corner 3,24+ Right,24.5,Missed,,,,,,,,,,,,,,,,,
537,PT09M10.00S,2023-01-25T02:27:12.1Z,4,REGULAR,rebound,defensive,[],203506,,,1610612748,77,85,2023-01-25T02:27:12Z,5250000,False,,,0,,V. Oladipo REBOUND (Off:2 Def:4),[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,,Right Corner 3,24+ Right,,,536.0,6.0,4.0,2.0,,,,,,,,,,,,,
538,PT09M03.00S,2023-01-25T02:27:18.6Z,4,REGULAR,turnover,bad pass,[],203506,,,1610612748,77,85,2023-01-25T02:27:33Z,5260000,False,,,0,,V. Oladipo bad pass TURNOVER (1 TO),"[203506, 1630202]",1610612748.0,MIA,,Oladipo,V. Oladipo,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,1.0,,,Pritchard,1630202.0
539,PT09M03.00S,2023-01-25T02:27:18.6Z,4,REGULAR,steal,,[],1630202,,,1610612738,77,85,2023-01-25T02:27:20Z,5270000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,
540,PT08M47.00S,2023-01-25T02:27:37.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629057,6.389618922470433,52.450980392156865,1610612738,77,87,2023-01-25T02:28:00Z,5280000,False,-12.0,8.0,1,left,R. Williams III alley-oop DUNK (9 PTS) (D. White 5 AST),"[1629057, 1628401]",1610612738.0,BOS,,Williams III,R. Williams III,alley-oop,Restricted Area,0-8 Center,1.45,Made,,,,,9.0,D. White,1628401.0,5.0,,,,,,,,,
542,PT08M46.00S,2023-01-25T02:27:47.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,77,87,2023-01-25T02:27:47Z,5300000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M46.00S,2023-01-25T02:27:52.4Z,4,REGULAR,substitution,out,[],203506,,,1610612748,77,87,2023-01-25T02:30:55Z,5310000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,
544,PT08M46.00S,2023-01-25T02:27:52.4Z,4,REGULAR,substitution,in,[],1629639,,,1610612748,77,87,2023-01-25T02:30:55Z,5320000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,
545,PT08M29.00S,2023-01-25T02:31:25.1Z,4,REGULAR,3pt,Jump Shot,[],1629312,91.14651773981603,98.0392156862745,1610612748,80,87,2023-01-25T02:31:39Z,5330000,False,240.0,31.0,1,right,H. Highsmith 24' 3PT step back (11 PTS) (T. Herro 3 AST),"[1629312, 1629639]",1610612748.0,MIA,,Highsmith,H. Highsmith,step back,Right Corner 3,24+ Right,24.22,Made,,,,,11.0,T. Herro,1629639.0,3.0,,,,,,,,,
547,PT08M12.00S,2023-01-25T02:31:43.3Z,4,REGULAR,3pt,Jump Shot,[],1630202,7.178055190538765,5.392156862745098,1610612738,80,87,2023-01-25T02:31:55Z,5350000,False,223.0,15.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,Right Corner 3,24+ Right,22.35,Missed,,,,,,,,,,,,,,,,,
548,PT08M09.00S,2023-01-25T02:31:46.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,80,87,2023-01-25T02:31:55Z,5360000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:7),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,Right Corner 3,24+ Right,,,547.0,11.0,7.0,4.0,,,,,,,,,,,,,
549,PT08M01.00S,2023-01-25T02:31:54.1Z,4,REGULAR,3pt,Jump Shot,[],1629639,66.44218134034165,43.13725490196079,1610612748,80,87,2023-01-25T02:32:08Z,5370000,False,-34.0,263.0,1,right,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,Herro,T. Herro,,Above the Break 3,24+ Center,26.51,Missed,,,,,,,,,,,,,,,,,
550,PT07M59.00S,2023-01-25T02:31:56.1Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,80,87,2023-01-25T02:31:58Z,5380000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:6),[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,Above the Break 3,24+ Center,,,549.0,7.0,6.0,1.0,,,,,,,,,,,,,
551,PT07M47.00S,2023-01-25T02:32:09.3Z,4,REGULAR,2pt,Jump Shot,[],1628401,12.565703022339028,31.127450980392158,1610612738,80,87,2023-01-25T02:32:30Z,5390000,False,94.0,66.0,1,left,MISS D. White 11' floating Shot,[1628401],1610612738.0,BOS,,White,D. White,floating,Mid-Range,8-16 Right,11.5,Missed,,,,,,,,,,,,,,,,,
552,PT07M46.00S,2023-01-25T02:32:10.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,80,87,2023-01-25T02:32:30Z,5400000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,Mid-Range,8-16 Right,,,551.0,,,,,,,,,,,,,,,,
554,PT07M46.00S,2023-01-25T02:32:17.8Z,4,REGULAR,substitution,out,[],1628382,,,1610612738,80,87,2023-01-25T02:32:25Z,5420000,False,,,0,,SUB out: J. Jackson,[1628382],1610612738.0,BOS,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,
555,PT07M46.00S,2023-01-25T02:32:17.8Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,80,87,2023-01-25T02:32:25Z,5430000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,
556,PT07M37.00S,2023-01-25T02:32:40.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,26.757555847568987,33.57843137254902,1610612738,80,87,2023-01-25T02:51:55Z,5440000,False,82.0,199.0,1,left,MISS J. Tatum 21' pullup Shot,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,pullup,Mid-Range,16-24 Right Center,21.53,Missed,,,,,,,,,,,,,,,,,
557,PT07M32.00S,2023-01-25T02:32:45.0Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,80,87,2023-01-25T02:32:57Z,5450000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:5),[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,Mid-Range,16-24 Right Center,,,556.0,7.0,5.0,2.0,,,,,,,,,,,,,
558,PT07M25.00S,2023-01-25T02:32:52.8Z,4,REGULAR,3pt,Jump Shot,[],1629312,93.64323258869908,2.696078431372549,1610612748,83,87,2023-01-25T02:33:00Z,5460000,False,-237.0,7.0,1,right,H. Highsmith 3PT  (14 PTS) (T. Herro 4 AST),"[1629312, 1629639]",1610612748.0,MIA,,Highsmith,H. Highsmith,,Left Corner 3,24+ Left,23.66,Made,,,,,14.0,T. Herro,1629639.0,4.0,,,,,,,,,
560,PT07M04.00S,2023-01-25T02:33:12.9Z,4,REGULAR,3pt,Jump Shot,[],1630573,31.882391590013142,64.2156862745098,1610612738,83,87,2023-01-25T02:33:24Z,5480000,False,-71.0,247.0,1,left,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,
561,PT07M01.00S,2023-01-25T02:33:15.9Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,83,87,2023-01-25T02:33:24Z,5490000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:8),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,Above the Break 3,24+ Center,,,560.0,12.0,8.0,4.0,,,,,,,,,,,,,
562,PT06M54.00S,2023-01-25T02:33:23.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629216,95.6143232588699,4.411764705882353,1610612748,83,87,2023-01-25T02:33:42Z,5500000,False,-228.0,-11.0,1,right,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,Vincent,G. Vincent,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,
563,PT06M50.00S,2023-01-25T02:33:27.2Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,83,87,2023-01-25T02:33:42Z,5510000,False,,,0,,R. Williams III REBOUND (Off:1 Def:6),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,Left Corner 3,24+ Left,,,562.0,7.0,6.0,1.0,,,,,,,,,,,,,
564,PT06M34.00S,2023-01-25T02:33:42.6Z,4,REGULAR,turnover,bad pass,[],1628401,,,1610612738,83,87,2023-01-25T02:33:55Z,5520000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1629622]",1610612738.0,BOS,,White,D. White,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,1.0,,,Strus,1629622.0
565,PT06M34.00S,2023-01-25T02:33:42.6Z,4,REGULAR,steal,,[],1629622,,,1610612748,83,87,2023-01-25T02:33:55Z,5530000,False,,,0,,M. Strus STEAL (2 STL),[1629622],1610612748.0,MIA,,Strus,M. Strus,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
566,PT06M18.00S,2023-01-25T02:33:59.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628389,93.77463863337714,57.35294117647059,1610612748,85,87,2023-01-25T02:34:05Z,5540000,False,37.0,6.0,1,right,B. Adebayo driving bank Hook (23 PTS),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,driving bank,Restricted Area,0-8 Center,3.73,Made,,,,,23.0,,,,,,,,,,,,
567,PT05M50.00S,2023-01-25T02:34:27.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,14.799605781865965,41.42156862745098,1610612738,85,87,2023-01-25T02:38:26Z,5550000,False,43.0,87.0,1,left,MISS J. Tatum 9' driving floating Shot,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,driving floating,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,
568,PT05M46.00S,2023-01-25T02:34:31.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,85,87,2023-01-25T02:34:35Z,5560000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:9),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,In The Paint (Non-RA),8-16 Center,,,567.0,13.0,9.0,4.0,,,,,,,,,,,,,
569,PT05M45.00S,2023-01-25T02:34:34.6Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628389,93.38042049934296,50.0,1610612748,87,87,2023-01-25T02:34:57Z,5570000,False,0.0,10.0,1,right,B. Adebayo driving DUNK (25 PTS) (G. Vincent 3 AST),"[1628389, 1629216]",1610612748.0,MIA,,Adebayo,B. Adebayo,driving,Restricted Area,0-8 Center,0.97,Made,,,,,25.0,G. Vincent,1629216.0,3.0,,,,,,,,,
571,PT05M44.00S,2023-01-25T02:34:44.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,87,87,2023-01-25T02:34:44Z,5590000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M44.00S,2023-01-25T02:34:51.4Z,4,REGULAR,substitution,out,[],1630573,,,1610612738,87,87,2023-01-25T02:37:48Z,5600000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,
573,PT05M44.00S,2023-01-25T02:34:51.4Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,87,87,2023-01-25T02:37:48Z,5610000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,
574,PT05M20.00S,2023-01-25T02:38:22.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630202,7.178055190538765,53.18627450980392,1610612738,87,87,2023-01-25T02:40:29Z,5620000,False,-16.0,15.0,1,left,MISS P. Pritchard driving Hook,[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,driving,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,
575,PT05M18.00S,2023-01-25T02:38:24.4Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,87,87,2023-01-25T02:38:31Z,5630000,False,,,0,,M. Strus REBOUND (Off:2 Def:5),[1629622],1610612748.0,MIA,,Strus,M. Strus,,Restricted Area,0-8 Center,,,574.0,7.0,5.0,2.0,,,,,,,,,,,,,
576,PT05M03.00S,2023-01-25T02:38:39.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,80.6340341655716,36.76470588235294,1610612748,89,87,2023-01-25T02:38:52Z,5640000,False,-66.0,130.0,1,right,B. Adebayo 14' pullup Jump Shot (27 PTS) (T. Herro 5 AST),"[1628389, 1629639]",1610612748.0,MIA,,Adebayo,B. Adebayo,pullup,In The Paint (Non-RA),8-16 Center,14.54,Made,,,,,27.0,T. Herro,1629639.0,5.0,,,,,,,,,
578,PT04M41.00S,2023-01-25T02:39:00.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,9.937582128777924,54.41176470588235,1610612738,89,87,2023-01-25T02:39:09Z,5660000,False,-22.0,41.0,1,left,MISS G. Williams driving floating Shot,[1629684],1610612738.0,BOS,,Williams,G. Williams,driving floating,In The Paint (Non-RA),0-8 Center,4.65,Missed,,,,,,,,,,,,,,,,,
579,PT04M38.00S,2023-01-25T02:39:03.7Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,89,87,2023-01-25T02:45:59Z,5670000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:6),[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,In The Paint (Non-RA),0-8 Center,,,578.0,8.0,6.0,2.0,,,,,,,,,,,,,
580,PT04M16.00S,2023-01-25T02:39:25.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.47371879106439,50.0,1610612748,89,87,2023-01-25T02:39:31Z,5680000,False,0.0,112.0,1,right,MISS B. Adebayo 11' pullup Shot,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,pullup,In The Paint (Non-RA),8-16 Center,11.22,Missed,,,,,,,,,,,,,,,,,
581,PT04M14.00S,2023-01-25T02:39:27.1Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,89,87,2023-01-25T02:39:31Z,5690000,False,,,0,,J. Tatum REBOUND (Off:0 Def:11),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,In The Paint (Non-RA),8-16 Center,,,580.0,11.0,11.0,0.0,,,,,,,,,,,,,
582,PT03M55.00S,2023-01-25T02:39:46.6Z,4,REGULAR,2pt,Jump Shot,[],1628401,21.76412614980289,68.13725490196079,1610612738,89,87,2023-01-25T02:46:46Z,5700000,False,-91.0,152.0,1,left,MISS D. White 17' pullup Shot,[1628401],1610612738.0,BOS,,White,D. White,pullup,Mid-Range,16-24 Left Center,17.71,Missed,,,,,,,,,,,,,,,,,
583,PT03M52.00S,2023-01-25T02:39:49.6Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,89,87,2023-01-25T02:39:57Z,5710000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:10),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,Mid-Range,16-24 Left Center,,,582.0,14.0,10.0,4.0,,,,,,,,,,,,,
584,PT03M42.00S,2023-01-25T02:39:59.3Z,4,REGULAR,3pt,Jump Shot,[],1629639,70.77858081471747,25.49019607843137,1610612748,92,87,2023-01-25T02:40:12Z,5720000,False,-123.0,222.0,1,right,T. Herro 25' 3PT pullup (7 PTS),[1629639],1610612748.0,MIA,,Herro,T. Herro,pullup,Above the Break 3,24+ Left Center,25.37,Made,,,,,7.0,,,,,,,,,,,,
585,PT03M21.00S,2023-01-25T02:40:20.4Z,4,REGULAR,3pt,Jump Shot,[],1630202,13.748357424441524,4.6568627450980395,1610612738,92,87,2023-01-25T02:40:23Z,5730000,False,227.0,77.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,Right Corner 3,24+ Right,23.93,Missed,,,,,,,,,,,,,,,,,
586,PT03M19.00S,2023-01-25T02:40:22.4Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,92,87,2023-01-25T02:40:23Z,5740000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:7),[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,Right Corner 3,24+ Right,,,585.0,9.0,7.0,2.0,,,,,,,,,,,,,
587,PT03M16.00S,2023-01-25T02:40:42.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,92,87,2023-01-25T02:40:42Z,5750000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M00.00S,2023-01-25T02:42:28.3Z,4,REGULAR,3pt,Jump Shot,[],1629622,76.2976346911958,13.970588235294118,1610612748,92,87,2023-01-25T02:42:37Z,5760000,False,-180.0,170.0,1,right,MISS M. Strus 24' 3PT,[1629622],1610612748.0,MIA,,Strus,M. Strus,,Above the Break 3,24+ Left Center,24.79,Missed,,,,,,,,,,,,,,,,,
589,PT02M56.00S,2023-01-25T02:42:32.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,92,87,2023-01-25T02:42:37Z,5770000,False,,,0,,J. Tatum REBOUND (Off:0 Def:12),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,Above the Break 3,24+ Left Center,,,588.0,12.0,12.0,0.0,,,,,,,,,,,,,
590,PT02M44.00S,2023-01-25T02:42:44.0Z,4,REGULAR,3pt,Jump Shot,[],1628401,19.92444152431012,93.13725490196079,1610612738,92,87,2023-01-25T02:42:47Z,5780000,False,-216.0,135.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,White,D. White,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,
591,PT02M42.00S,2023-01-25T02:42:46.0Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,92,87,2023-01-25T02:42:47Z,5790000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:11),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,Above the Break 3,24+ Left Center,,,590.0,15.0,11.0,4.0,,,,,,,,,,,,,
592,PT02M32.00S,2023-01-25T02:42:56.4Z,4,REGULAR,3pt,Jump Shot,[],1629639,71.30420499342969,76.22549019607843,1610612748,92,87,2023-01-25T02:42:59Z,5800000,False,131.0,217.0,1,right,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,,Herro,T. Herro,pullup,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,
593,PT02M30.00S,2023-01-25T02:42:58.4Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,92,87,2023-01-25T02:42:59Z,5810000,False,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612738.0,BOS,,Williams,G. Williams,,Above the Break 3,24+ Right Center,,,592.0,4.0,3.0,1.0,,,,,,,,,,,,,
594,PT02M19.00S,2023-01-25T02:43:13.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,6.783837056504599,45.34313725490196,1610612738,92,89,2023-01-25T02:43:17Z,5820000,False,23.0,11.0,1,left,J. Tatum driving floating Jump Shot (30 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,driving floating,Restricted Area,0-8 Center,2.59,Made,,,,,30.0,,,,,,,,,,,,
595,PT02M19.00S,2023-01-25T02:43:17.0Z,4,REGULAR,foul,personal,['1freethrow'],1628389,,,1610612738,92,89,2023-01-25T02:43:32Z,5830000,False,,,0,,B. Adebayo shooting personal FOUL (2 PF) (Tatum 1 FT),"[1628389, 1628369]",1610612748.0,MIA,2003.0,Adebayo,B. Adebayo,shooting,Restricted Area,0-8 Center,,,,,,,,,,,2.0,0.0,Tatum,1628369.0,,,,,
597,PT02M19.00S,2023-01-25T02:43:54.4Z,4,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,92,90,2023-01-25T02:43:54Z,5850000,False,,,0,,J. Tatum Free Throw 1 of 1 (31 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,Made,,,,,31.0,,,,,,,,,,,,
598,PT02M03.00S,2023-01-25T02:44:20.2Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612748,92,90,2023-01-25T02:44:37Z,5860000,False,,,0,,G. Williams shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1629684, 1628389]",1610612738.0,BOS,2003.0,Williams,G. Williams,shooting,Restricted Area,0-8 Center,,,,,,,,,,,2.0,0.0,Adebayo,1628389.0,,,,,
600,PT02M03.00S,2023-01-25T02:44:57.5Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,93,90,2023-01-25T02:44:57Z,5880000,False,,,0,,B. Adebayo Free Throw 1 of 2 (28 PTS),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,Made,,,,,28.0,,,,,,,,,,,,
601,PT02M03.00S,2023-01-25T02:44:57.5Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,93,90,2023-01-25T02:45:18Z,5890000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,Missed,,,,,,,,,,,,,,,,,
602,PT02M00.00S,2023-01-25T02:45:00.5Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,93,90,2023-01-25T02:45:18Z,5900000,False,,,0,,J. Tatum REBOUND (Off:0 Def:13),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,,601.0,13.0,13.0,0.0,,,,,,,,,,,,,
603,PT01M50.00S,2023-01-25T02:45:29.0Z,4,REGULAR,2pt,Jump Shot,[],1628369,22.421156373193167,31.372549019607842,1610612738,93,90,2023-01-25T02:45:44Z,5910000,False,93.0,158.0,1,left,MISS J. Tatum 18' step back Shot,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,step back,Mid-Range,16-24 Right Center,18.36,Missed,,,,,,,,,,,,,,,,,
604,PT01M48.00S,2023-01-25T02:45:31.0Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,93,90,2023-01-25T02:45:34Z,5920000,False,,,0,,R. Williams III REBOUND (Off:2 Def:6),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,Mid-Range,16-24 Right Center,,,603.0,8.0,6.0,2.0,,,,,,,,,,,,,
605,PT01M48.00S,2023-01-25T02:45:33.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,5.590000152587891,50.0,1610612738,93,92,2023-01-25T02:45:33Z,5930000,False,0.0,0.0,1,left,R. Williams III tip Layup (11 PTS),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,tip,Mid-Range,8-16 Left,0.0,Made,,,,,11.0,,,,,,,,,,,,
606,PT01M29.00S,2023-01-25T02:45:52.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,92.19776609724047,47.794117647058826,1610612748,93,92,2023-01-25T02:45:55Z,5940000,False,-11.0,21.0,1,right,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,,Herro,T. Herro,driving,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,
607,PT01M27.00S,2023-01-25T02:45:54.0Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,93,92,2023-01-25T02:45:55Z,5950000,False,,,0,,J. Tatum REBOUND (Off:0 Def:14),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,Restricted Area,0-8 Center,,,606.0,14.0,14.0,0.0,,,,,,,,,,,,,
