actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
441,PT06M06.00S,2022-03-12T03:02:21.0Z,3,REGULAR,steal,,[],1627749,,,1610612759,54,61,2022-03-12T03:02:23Z,4300000,,,0,,D. Murray STEAL (4 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M06.00S,2022-03-12T03:02:30.4Z,3,REGULAR,turnover,bad pass,[],1627749,,,1610612759,54,61,2022-03-12T03:02:38Z,4320000,,,0,,D. Murray bad pass TURNOVER (4 TO),"[1627749, 202355]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,4.0,,,,,,,,,,,Whiteside,202355.0,,,,,,,
444,PT06M06.00S,2022-03-12T03:02:30.4Z,3,REGULAR,steal,,[],202355,,,1610612762,54,61,2022-03-12T03:02:32Z,4330000,,,0,,H. Whiteside STEAL (1 STL),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M06.00S,2022-03-12T03:02:34.1Z,3,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612762,54,61,2022-03-12T03:02:40Z,4340000,,,0,,Z. Collins shooting personal FOUL (1 PF) (Whiteside 2 FT),"[1628380, 202355]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,202007.0,,,,,,,,,,,,,,,,1.0,0.0,Whiteside,202355.0,
447,PT06M06.00S,2022-03-12T03:02:51.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202355,,,1610612762,54,61,2022-03-12T03:02:51Z,4360000,,,0,,MISS H. Whiteside Free Throw 1 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,Missed,,,,,,,,,,,,,,,,,
448,PT06M06.00S,2022-03-12T03:02:51.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,54,61,2022-03-12T03:02:51Z,4370000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,447.0,,,,,,,,,,,,,,,,
449,PT06M06.00S,2022-03-12T03:02:51.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202355,,,1610612762,54,61,2022-03-12T03:03:11Z,4380000,,,0,,MISS H. Whiteside Free Throw 2 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,Missed,,,,,,,,,,,,,,,,,
450,PT06M03.00S,2022-03-12T03:02:54.7Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,54,61,2022-03-12T03:03:11Z,4390000,,,0,,D. Murray REBOUND (Off:0 Def:6),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,449.0,6.0,6.0,0.0,,,,,,,,,,,,,
451,PT05M54.00S,2022-03-12T03:03:19.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,84.05059132720105,50.98039215686274,1610612759,54,61,2022-03-12T03:03:24Z,4400000,5.0,97.0,1,right,MISS Z. Collins 9' Jump Shot,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,9.75,Missed,,,,,,,,,,,,,,,,,
452,PT05M52.00S,2022-03-12T03:03:21.8Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,54,61,2022-03-12T03:03:24Z,4410000,,,0,,H. Whiteside REBOUND (Off:3 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,451.0,7.0,4.0,3.0,,,,,,,,,,,,,
453,PT05M31.00S,2022-03-12T03:03:43.5Z,3,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,54,61,2022-03-12T03:03:52Z,4420000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (2 TO),[1628378],1610612762.0,UTA,bad pass,,,Mitchell,D. Mitchell,,,,,2714.0,2.0,,,,,,,,,,,,,,,,,,,
454,PT05M31.00S,2022-03-12T03:03:53.5Z,3,REGULAR,substitution,out,[],1627749,,,1610612759,54,61,2022-03-12T03:04:24Z,4430000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M31.00S,2022-03-12T03:03:53.5Z,3,REGULAR,substitution,in,[],1630200,,,1610612759,54,61,2022-03-12T03:04:24Z,4440000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M07.00S,2022-03-12T03:04:25.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626196,92.32917214191852,50.0,1610612759,56,61,2022-03-12T03:04:31Z,4450000,0.0,20.0,1,right,J. Richardson driving DUNK (4 PTS),[1626196],1610612759.0,SAS,driving,,,Richardson,J. Richardson,,,,,,,1.96,Made,,,,,4.0,,,,,,,,,,,,
457,PT04M44.00S,2022-03-12T03:04:49.0Z,3,REGULAR,3pt,Jump Shot,[],1626220,11.645860709592641,96.07843137254902,1610612762,56,61,2022-03-12T03:04:54Z,4460000,-230.0,57.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,23.73,Missed,,,,,,,,,,,,,,,,,
458,PT04M42.00S,2022-03-12T03:04:51.1Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,56,61,2022-03-12T03:04:51Z,4470000,,,0,,Z. Collins REBOUND (Off:2 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,457.0,3.0,1.0,2.0,,,,,,,,,,,,,
459,PT04M29.00S,2022-03-12T03:05:05.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,93.77463863337714,50.0,1610612759,58,61,2022-03-12T03:05:10Z,4480000,0.0,6.0,1,right,Z. Collins cutting Layup (15 PTS) (L. Walker IV 2 AST),"[1628380, 1629022]",1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,,,0.6,Made,,,,,15.0,L. Walker IV,1629022.0,2.0,,,,,,,,,
461,PT04M29.00S,2022-03-12T03:05:11.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,58,61,2022-03-12T03:05:11Z,4500000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M29.00S,2022-03-12T03:07:43.6Z,3,REGULAR,substitution,out,[],1629638,,,1610612762,58,61,2022-03-12T03:08:04Z,4510000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M29.00S,2022-03-12T03:07:43.6Z,3,REGULAR,substitution,in,[],203903,,,1610612762,58,61,2022-03-12T03:08:04Z,4520000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M08.00S,2022-03-12T03:08:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,12.959921156373195,50.73529411764706,1610612762,58,61,2022-03-12T03:08:45Z,4530000,-4.0,69.0,1,left,MISS T. Forrest 6' driving Layup,[1630235],1610612762.0,UTA,driving,,,Forrest,T. Forrest,,,,,,,6.94,Missed,,,,,,,,,,,,,,,,,
465,PT04M01.00S,2022-03-12T03:08:43.4Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,58,61,2022-03-12T03:08:43Z,4540000,,,0,,H. Whiteside REBOUND (Off:4 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,464.0,8.0,4.0,4.0,,,,,,,,,,,,,
466,PT04M01.00S,2022-03-12T03:08:43.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202355,5.590000152587891,50.0,1610612762,58,63,2022-03-12T03:08:43Z,4550000,0.0,0.0,1,left,H. Whiteside tip DUNK (11 PTS),[202355],1610612762.0,UTA,tip,,,Whiteside,H. Whiteside,,,,,,,0.0,Made,,,,,11.0,,,,,,,,,,,,
467,PT03M57.00S,2022-03-12T03:08:47.8Z,3,REGULAR,3pt,Jump Shot,[],1626196,72.88107752956637,78.92156862745098,1610612759,58,63,2022-03-12T03:08:53Z,4560000,145.0,202.0,1,right,MISS J. Richardson 24' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,24.87,Missed,,,,,,,,,,,,,,,,,
468,PT03M52.00S,2022-03-12T03:08:52.8Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,58,63,2022-03-12T03:08:53Z,4570000,,,0,,H. Whiteside REBOUND (Off:4 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,467.0,9.0,5.0,4.0,,,,,,,,,,,,,
469,PT03M44.00S,2022-03-12T03:09:00.9Z,3,REGULAR,turnover,bad pass,[],203903,,,1610612762,58,63,2022-03-12T03:09:08Z,4580000,,,0,,J. Clarkson bad pass TURNOVER (2 TO),"[203903, 1626196]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,2.0,,,,,,,,,,,Richardson,1626196.0,,,,,,,
470,PT03M44.00S,2022-03-12T03:09:00.9Z,3,REGULAR,steal,,[],1626196,,,1610612759,58,63,2022-03-12T03:09:02Z,4590000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M43.00S,2022-03-12T03:09:31.4Z,3,REGULAR,foul,personal,['2freethrow'],203903,,,1610612759,58,63,2022-03-12T03:12:59Z,4600000,,,0,,J. Clarkson clear-path personal FOUL (3 PF) (Richardson 2 FT),"[203903, 1626196]",1610612762.0,UTA,clear-path,,,Clarkson,J. Clarkson,,,,,2714.0,,,,,,,,,,,,,,,,3.0,1.0,Richardson,1626196.0,
473,PT03M43.00S,2022-03-12T03:09:40.5Z,3,REGULAR,instantreplay,request,[],0,,,1610612759,58,63,2022-03-12T03:12:36Z,4620000,,,0,,,[],,,overturned,,,,,,,,,2714.0,,,,,,,,,,,,,,,,,,,,Clear Path - Overturn Call
474,PT03M43.00S,2022-03-12T03:13:01.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626196,,,1610612759,59,63,2022-03-12T03:13:01Z,4630000,,,0,,J. Richardson clear-path Free Throw 1 of 2 (5 PTS),[1626196],1610612759.0,SAS,clear-path,,,Richardson,J. Richardson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
475,PT03M43.00S,2022-03-12T03:13:03.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626196,,,1610612759,60,63,2022-03-12T03:13:03Z,4640000,,,0,,J. Richardson clear-path Free Throw 2 of 2 (6 PTS),[1626196],1610612759.0,SAS,clear-path,,,Richardson,J. Richardson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
476,PT03M36.00S,2022-03-12T03:13:24.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629022,73.9323258869908,35.53921568627451,1610612759,60,63,2022-03-12T03:13:28Z,4650000,-72.0,193.0,1,right,MISS L. Walker IV 20' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,20.56,Missed,,,,,,,,,,,,,,,,,
477,PT03M32.00S,2022-03-12T03:13:27.0Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,60,63,2022-03-12T03:13:27Z,4660000,,,0,,D. Mitchell REBOUND (Off:0 Def:5),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,476.0,5.0,5.0,0.0,,,,,,,,,,,,,
478,PT03M26.00S,2022-03-12T03:13:34.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,6.652431011826544,37.00980392156863,1610612762,60,65,2022-03-12T03:13:38Z,4670000,65.0,10.0,1,left,J. Clarkson 6' floating Jump Shot (10 PTS) (D. Mitchell 4 AST),"[203903, 1628378]",1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,,,6.58,Made,,,,,10.0,D. Mitchell,1628378.0,4.0,,,,,,,,,
480,PT03M13.00S,2022-03-12T03:13:46.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629022,93.9060446780552,46.32352941176471,1610612759,62,65,2022-03-12T03:14:03Z,4690000,-18.0,5.0,1,right,L. Walker IV alley-oop DUNK (4 PTS) (Z. Collins 3 AST),"[1629022, 1628380]",1610612759.0,SAS,alley-oop,,,Walker IV,L. Walker IV,,,,,,,1.9,Made,,,,,4.0,Z. Collins,1628380.0,3.0,,,,,,,,,
482,PT02M55.00S,2022-03-12T03:14:05.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202355,16.63929040735874,39.21568627450981,1610612762,62,67,2022-03-12T03:14:14Z,4710000,54.0,104.0,1,left,H. Whiteside 11' floating Jump Shot (13 PTS) (T. Forrest 2 AST),"[202355, 1630235]",1610612762.0,UTA,floating,,,Whiteside,H. Whiteside,,,,,,,11.7,Made,,,,,13.0,T. Forrest,1630235.0,2.0,,,,,,,,,
484,PT02M42.00S,2022-03-12T03:14:16.9Z,3,REGULAR,3pt,Jump Shot,[],1629640,68.54467805519053,57.84313725490197,1610612759,62,67,2022-03-12T03:14:22Z,4730000,39.0,243.0,1,right,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,24.63,Missed,,,,,,,,,,,,,,,,,
485,PT02M39.00S,2022-03-12T03:14:19.9Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,62,67,2022-03-12T03:14:22Z,4740000,,,0,,D. Mitchell REBOUND (Off:0 Def:6),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,484.0,6.0,6.0,0.0,,,,,,,,,,,,,
486,PT02M28.00S,2022-03-12T03:14:31.6Z,3,REGULAR,3pt,Jump Shot,[],1626220,28.203022339027594,76.47058823529412,1610612762,62,70,2022-03-12T03:14:40Z,4750000,-132.0,213.0,1,left,R. O'Neale 25' 3PT  (5 PTS) (D. Mitchell 5 AST),"[1626220, 1628378]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,25.05,Made,,,,,5.0,D. Mitchell,1628378.0,5.0,,,,,,,,,
488,PT02M28.00S,2022-03-12T03:14:47.4Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612759,62,70,2022-03-12T03:14:47Z,4770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M07.00S,2022-03-12T03:15:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,93.77463863337714,45.34313725490196,1610612759,64,70,2022-03-12T03:15:50Z,4780000,-23.0,6.0,1,right,T. Jones driving finger roll Layup (4 PTS),[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,,,2.41,Made,,,,,4.0,,,,,,,,,,,,
490,PT02M07.00S,2022-03-12T03:15:26.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612762,64,70,2022-03-12T03:15:26Z,4790000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M07.00S,2022-03-12T03:16:30.5Z,3,REGULAR,substitution,out,[],1629640,,,1610612762,64,70,2022-03-12T03:16:58Z,4800000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M07.00S,2022-03-12T03:16:30.5Z,3,REGULAR,substitution,out,[],1630200,,,1610612762,64,70,2022-03-12T03:16:58Z,4810000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M07.00S,2022-03-12T03:16:30.5Z,3,REGULAR,substitution,out,[],1630235,,,1610612762,64,70,2022-03-12T03:16:58Z,4820000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M07.00S,2022-03-12T03:16:30.5Z,3,REGULAR,substitution,out,[],202355,,,1610612762,64,70,2022-03-12T03:16:58Z,4830000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M07.00S,2022-03-12T03:16:30.5Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,64,70,2022-03-12T03:16:58Z,4840000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M07.00S,2022-03-12T03:16:30.5Z,3,REGULAR,substitution,out,[],1628378,,,1610612762,64,70,2022-03-12T03:16:58Z,4850000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M07.00S,2022-03-12T03:16:30.5Z,3,REGULAR,substitution,in,[],1627749,,,1610612762,64,70,2022-03-12T03:16:58Z,4860000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M07.00S,2022-03-12T03:16:30.5Z,3,REGULAR,substitution,in,[],1629111,,,1610612762,64,70,2022-03-12T03:16:58Z,4870000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M07.00S,2022-03-12T03:16:30.5Z,3,REGULAR,substitution,in,[],203497,,,1610612762,64,70,2022-03-12T03:16:58Z,4880000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M07.00S,2022-03-12T03:16:30.5Z,3,REGULAR,substitution,in,[],201144,,,1610612762,64,70,2022-03-12T03:16:58Z,4890000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M07.00S,2022-03-12T03:16:30.5Z,3,REGULAR,substitution,in,[],200752,,,1610612762,64,70,2022-03-12T03:16:58Z,4900000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M07.00S,2022-03-12T03:16:30.5Z,3,REGULAR,substitution,in,[],1627863,,,1610612762,64,70,2022-03-12T03:16:58Z,4910000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M53.00S,2022-03-12T03:17:16.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.178055190538765,49.50980392156863,1610612762,64,72,2022-03-12T03:17:24Z,4920000,2.0,15.0,1,left,R. Gobert cutting DUNK (8 PTS) (M. Conley 4 AST),"[203497, 201144]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,,,1.52,Made,,,,,8.0,M. Conley,201144.0,4.0,,,,,,,,,
505,PT01M39.00S,2022-03-12T03:17:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.9060446780552,53.67647058823529,1610612759,64,72,2022-03-12T03:17:40Z,4940000,18.0,5.0,1,right,MISS D. Murray Layup,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,1.9,Missed,,,,,,,,,,,,,,,,,
506,PT01M38.00S,2022-03-12T03:17:32.3Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,64,72,2022-03-12T03:17:32Z,4950000,,,0,,Z. Collins REBOUND (Off:3 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,505.0,4.0,1.0,3.0,,,,,,,,,,,,,
507,PT01M34.00S,2022-03-12T03:17:35.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629022,80.3712220762155,91.66666666666666,1610612759,64,72,2022-03-12T03:17:43Z,4960000,208.0,132.0,1,right,MISS L. Walker IV 24' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,24.66,Missed,,,,,,,,,,,,,,,,,
508,PT01M32.00S,2022-03-12T03:17:37.4Z,3,REGULAR,rebound,defensive,[],1627863,,,1610612762,64,72,2022-03-12T03:17:43Z,4970000,,,0,,D. House Jr. REBOUND (Off:1 Def:3),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,507.0,4.0,3.0,1.0,,,,,,,,,,,,,
509,PT01M29.00S,2022-03-12T03:17:43.6Z,3,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612762,64,72,2022-03-12T03:17:59Z,4980000,,,0,,Z. Collins shooting personal FOUL (2 PF) (Gobert 2 FT),"[1628380, 203497]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,202007.0,,,,,,,,,,,,,,,,2.0,0.0,Gobert,203497.0,
511,PT01M29.00S,2022-03-12T03:18:15.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203497,,,1610612762,64,72,2022-03-12T03:18:15Z,5000000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,
512,PT01M29.00S,2022-03-12T03:18:15.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,64,72,2022-03-12T03:18:15Z,5010000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,511.0,,,,,,,,,,,,,,,,
513,PT01M29.00S,2022-03-12T03:18:35.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203497,,,1610612762,64,73,2022-03-12T03:18:35Z,5020000,,,0,,R. Gobert Free Throw 2 of 2 (9 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,
514,PT01M04.00S,2022-03-12T03:19:02.3Z,3,REGULAR,turnover,lost ball,[],1626196,,,1610612759,64,73,2022-03-12T03:19:06Z,5030000,,,0,,J. Richardson lost ball TURNOVER (1 TO),"[1626196, 201144]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,1.0,,,,,,,,,,,Conley,201144.0,,,,,,,
515,PT01M04.00S,2022-03-12T03:19:02.3Z,3,REGULAR,steal,,[],201144,,,1610612762,64,73,2022-03-12T03:19:05Z,5040000,,,0,,M. Conley STEAL (4 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M58.40S,2022-03-12T03:19:13.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629111,,,1610612762,64,73,2022-03-12T03:19:21Z,5050000,,,0,,J. Landale shooting personal FOUL (3 PF) (House Jr. 2 FT),"[1629111, 1627863]",1610612759.0,SAS,shooting,,,Landale,J. Landale,,,,,2714.0,,,,,,,,,,,,,,,,3.0,0.0,House Jr.,1627863.0,
518,PT00M58.40S,2022-03-12T03:19:32.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627863,,,1610612762,64,74,2022-03-12T03:20:01Z,5070000,,,0,,D. House Jr. Free Throw 1 of 2 (6 PTS),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
519,PT00M58.40S,2022-03-12T03:19:32.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627863,,,1610612762,64,74,2022-03-12T03:20:01Z,5080000,,,0,,MISS D. House Jr. Free Throw 2 of 2,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,
520,PT00M54.40S,2022-03-12T03:19:36.0Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,64,74,2022-03-12T03:20:01Z,5090000,,,0,,Z. Collins REBOUND (Off:3 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,519.0,5.0,2.0,3.0,,,,,,,,,,,,,
521,PT00M42.50S,2022-03-12T03:20:01.3Z,3,REGULAR,3pt,Jump Shot,[],1629111,87.99277266754271,94.11764705882352,1610612759,64,74,2022-03-12T03:20:06Z,5100000,221.0,60.0,1,right,MISS J. Landale 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,22.87,Missed,,,,,,,,,,,,,,,,,
522,PT00M40.00S,2022-03-12T03:20:03.8Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,64,74,2022-03-12T03:20:06Z,5110000,,,0,,J. Clarkson REBOUND (Off:2 Def:4),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,521.0,6.0,4.0,2.0,,,,,,,,,,,,,
523,PT00M35.60S,2022-03-12T03:20:08.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203903,21.369908015768726,90.19607843137256,1610612762,64,74,2022-03-12T03:24:00Z,5120000,-201.0,148.0,1,left,MISS J. Clarkson 24' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,,,24.98,Missed,,,,,,,,,,,,,,,,,
524,PT00M33.10S,2022-03-12T03:20:10.5Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,64,74,2022-03-12T03:20:10Z,5130000,,,0,,D. Murray REBOUND (Off:0 Def:7),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,523.0,7.0,7.0,0.0,,,,,,,,,,,,,
525,PT00M29.50S,2022-03-12T03:20:16.6Z,3,REGULAR,foul,personal,['2freethrow'],200752,,,1610612759,64,74,2022-03-12T03:20:29Z,5140000,,,0,,R. Gay shooting personal FOUL (1 PF) (Walker IV 2 FT),"[200752, 1629022]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,2714.0,,,,,,,,,,,,,,,,1.0,0.0,Walker IV,1629022.0,
527,PT00M29.50S,2022-03-12T03:20:44.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629022,,,1610612759,64,74,2022-03-12T03:21:04Z,5160000,,,0,,MISS L. Walker IV Free Throw 1 of 2,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,Missed,,,,,,,,,,,,,,,,,
528,PT00M29.50S,2022-03-12T03:20:44.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,64,74,2022-03-12T03:21:04Z,5170000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,527.0,,,,,,,,,,,,,,,,
