actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
452,PT04M25.00S,2022-04-10T02:08:48.5Z,3,REGULAR,2pt,Jump Shot,[],1628380,11.251642575558476,75.24509803921569,1610612759,57,72,2022-04-10T02:08:55Z,4470000,-126.0,53.0,1,left,MISS Z. Collins 13' bank Shot,[1628380],1610612759.0,SAS,bank,,,Collins,Z. Collins,,,,,13.7,Missed,,,,,,,,,,,,,,,,,,,
453,PT04M22.00S,2022-04-10T02:08:51.5Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,57,72,2022-04-10T02:08:55Z,4480000,,,0,,D. Green REBOUND (Off:0 Def:11),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,452.0,11.0,11.0,0.0,,,,,,,,,,,,,,,
454,PT04M15.00S,2022-04-10T02:08:58.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,65.65374507227332,47.05882352941176,1610612744,57,72,2022-04-10T02:09:04Z,4490000,-15.0,270.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,,
455,PT04M11.00S,2022-04-10T02:09:02.1Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,57,72,2022-04-10T02:09:04Z,4500000,,,0,,Z. Collins REBOUND (Off:0 Def:7),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,454.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
456,PT04M02.00S,2022-04-10T02:09:11.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,12.959921156373195,40.44117647058824,1610612759,59,72,2022-04-10T02:09:18Z,4510000,48.0,69.0,1,left,Z. Collins 8' floating Jump Shot (2 PTS) (J. Primo 2 AST),"[1628380, 1630563]",1610612759.0,SAS,floating,,,Collins,Z. Collins,,,,,8.42,Made,,,,,2.0,,J. Primo,1630563.0,2.0,,,,,,,,,,
458,PT03M46.00S,2022-04-10T02:09:26.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,67.62483574244416,25.245098039215684,1610612744,59,72,2022-04-10T02:09:38Z,4530000,-124.0,252.0,1,right,MISS J. Poole 28' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,28.06,Missed,,,,,,,,,,,,,,,,,,,
459,PT03M43.00S,2022-04-10T02:09:29.8Z,3,REGULAR,rebound,offensive,[],203490,,,1610612744,59,72,2022-04-10T02:09:38Z,4540000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,458.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
460,PT03M40.00S,2022-04-10T02:09:35.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612744,59,72,2022-04-10T02:09:58Z,4550000,,,0,,J. Richardson loose ball personal FOUL (3 PF) (Lee 2 FT),"[1626196, 1627814]",1610612759.0,SAS,loose ball,,,Richardson,J. Richardson,,,,,,,,,,,,1627529.0,,,,,,,3.0,0.0,Lee,1627814.0,,,
462,PT03M40.00S,2022-04-10T02:10:16.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627814,,,1610612744,59,73,2022-04-10T02:10:16Z,4570000,,,0,,D. Lee Free Throw 1 of 2 (3 PTS),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
463,PT03M40.00S,2022-04-10T02:10:18.9Z,3,REGULAR,substitution,out,[],1629022,,,1610612744,59,73,2022-04-10T02:10:30Z,4580000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M40.00S,2022-04-10T02:10:18.9Z,3,REGULAR,substitution,out,[],1629673,,,1610612744,59,73,2022-04-10T02:10:30Z,4590000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M40.00S,2022-04-10T02:10:18.9Z,3,REGULAR,substitution,out,[],203110,,,1610612744,59,73,2022-04-10T02:10:30Z,4600000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M40.00S,2022-04-10T02:10:18.9Z,3,REGULAR,substitution,in,[],1630200,,,1610612744,59,73,2022-04-10T02:10:30Z,4610000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M40.00S,2022-04-10T02:10:18.9Z,3,REGULAR,substitution,in,[],202357,,,1610612744,59,73,2022-04-10T02:10:30Z,4620000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M40.00S,2022-04-10T02:10:18.9Z,3,REGULAR,substitution,in,[],203952,,,1610612744,59,73,2022-04-10T02:10:30Z,4630000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M40.00S,2022-04-10T02:10:46.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627814,,,1610612744,59,74,2022-04-10T02:10:46Z,4640000,,,0,,D. Lee Free Throw 2 of 2 (4 PTS),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
470,PT03M27.00S,2022-04-10T02:11:05.8Z,3,REGULAR,turnover,traveling,[],1628380,,,1610612759,59,74,2022-04-10T02:11:13Z,4650000,,,0,,Z. Collins traveling TURNOVER (2 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,1148.0,,,,2.0,,,,,,,,,
471,PT03M27.00S,2022-04-10T02:11:10.4Z,3,REGULAR,substitution,out,[],1627814,,,1610612744,59,74,2022-04-10T02:11:12Z,4660000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M27.00S,2022-04-10T02:11:10.4Z,3,REGULAR,substitution,in,[],2738,,,1610612744,59,74,2022-04-10T02:11:12Z,4670000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M14.00S,2022-04-10T02:11:37.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630563,,,1610612744,59,74,2022-04-10T02:11:42Z,4680000,,,0,,J. Primo personal FOUL (2 PF) (Iguodala 2 FT),"[1630563, 2738]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,1148.0,,,,,,,2.0,0.0,Iguodala,2738.0,,,
475,PT03M14.00S,2022-04-10T02:12:00.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],2738,,,1610612744,59,74,2022-04-10T02:12:00Z,4700000,,,0,,MISS A. Iguodala Free Throw 1 of 2,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,Missed,,,,,,,,,,,,,,,,,,,
476,PT03M14.00S,2022-04-10T02:12:00.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,59,74,2022-04-10T02:12:00Z,4710000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,,,,
477,PT03M14.00S,2022-04-10T02:12:16.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],2738,,,1610612744,59,75,2022-04-10T02:12:16Z,4720000,,,0,,A. Iguodala Free Throw 2 of 2 (3 PTS),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
478,PT03M05.00S,2022-04-10T02:12:27.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,6.389618922470433,49.26470588235294,1610612759,61,75,2022-04-10T02:16:09Z,4730000,4.0,8.0,1,left,Z. Collins cutting finger roll Layup (4 PTS) (J. Primo 3 AST),"[1628380, 1630563]",1610612759.0,SAS,cutting finger roll,,,Collins,Z. Collins,,,,,0.85,Made,,,,,4.0,,J. Primo,1630563.0,3.0,,,,,,,,,,
480,PT02M44.00S,2022-04-10T02:12:50.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630200,,,1610612744,61,75,2022-04-10T02:12:59Z,4750000,,,0,,T. Jones shooting personal FOUL (3 PF) (Wiggins 2 FT),"[1630200, 203952]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,,,,,,,,1155.0,,,,,,,3.0,0.0,Wiggins,203952.0,,,
482,PT02M44.00S,2022-04-10T02:13:24.0Z,3,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,61,75,2022-04-10T02:13:24Z,4770000,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
483,PT02M44.00S,2022-04-10T02:13:24.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,61,75,2022-04-10T02:13:24Z,4780000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,482.0,,,,,,,,,,,,,,,,,,
484,PT02M44.00S,2022-04-10T02:13:38.5Z,3,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,61,76,2022-04-10T02:13:38Z,4790000,,,0,,A. Wiggins Free Throw 2 of 2 (13 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
485,PT02M28.00S,2022-04-10T02:13:58.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,61,76,2022-04-10T02:13:58Z,4800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M21.00S,2022-04-10T02:14:36.4Z,3,REGULAR,foul,personal,['2freethrow'],2738,,,1610612759,61,76,2022-04-10T02:14:45Z,4810000,,,0,,A. Iguodala shooting personal FOUL (1 PF) (Collins 2 FT),"[2738, 1628380]",1610612744.0,GSW,shooting,,,Iguodala,A. Iguodala,,,,,,,,,,,,1155.0,,,,,,,1.0,0.0,Collins,1628380.0,,,
488,PT02M21.00S,2022-04-10T02:15:00.9Z,3,REGULAR,freethrow,1 of 2,[],1628380,,,1610612759,62,76,2022-04-10T02:15:21Z,4830000,,,0,,Z. Collins Free Throw 1 of 2 (5 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
489,PT02M21.00S,2022-04-10T02:15:00.9Z,3,REGULAR,freethrow,2 of 2,[],1628380,,,1610612759,62,76,2022-04-10T02:15:21Z,4840000,,,0,,MISS Z. Collins Free Throw 2 of 2,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
490,PT02M18.00S,2022-04-10T02:15:03.9Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,62,76,2022-04-10T02:15:21Z,4850000,,,0,,G. Payton II REBOUND (Off:1 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,489.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
491,PT02M01.00S,2022-04-10T02:15:40.6Z,3,REGULAR,turnover,out-of-bounds,[],202357,,,1610612744,62,76,2022-04-10T02:15:53Z,4860000,,,0,,N. Bjelica bad pass out-of-bounds TURNOVER (1 TO),[202357],1610612744.0,GSW,bad pass,,,Bjelica,N. Bjelica,,,,,,,,,,,,1627529.0,,,,1.0,,,,,,,,,
492,PT01M46.00S,2022-04-10T02:16:03.3Z,3,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612759,62,76,2022-04-10T02:16:12Z,4870000,,,0,,G. Payton II shooting personal FOUL (3 PF) (Jones 2 FT),"[1627780, 1630200]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,,,,,,,,1155.0,,,,,,,3.0,0.0,Jones,1630200.0,,,
494,PT01M46.00S,2022-04-10T02:16:31.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630200,,,1610612759,63,76,2022-04-10T02:16:31Z,4890000,,,0,,T. Jones Free Throw 1 of 2 (7 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
495,PT01M46.00S,2022-04-10T02:16:43.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630200,,,1610612759,64,76,2022-04-10T02:16:43Z,4900000,,,0,,T. Jones Free Throw 2 of 2 (8 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
496,PT01M32.00S,2022-04-10T02:16:59.3Z,3,REGULAR,3pt,Jump Shot,[],2738,67.7562417871222,27.450980392156865,1610612744,64,76,2022-04-10T02:17:05Z,4910000,-113.0,251.0,1,right,MISS A. Iguodala 27' 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,27.48,Missed,,,,,,,,,,,,,,,,,,,
497,PT01M27.00S,2022-04-10T02:17:04.3Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,64,76,2022-04-10T02:17:05Z,4920000,,,0,,Z. Collins REBOUND (Off:0 Def:8),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,496.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
498,PT01M13.00S,2022-04-10T02:17:18.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,8.492115637319317,46.568627450980394,1610612759,66,76,2022-04-10T02:19:09Z,4930000,17.0,27.0,1,left,K. Bates-Diop cutting Layup (6 PTS) (T. Jones 5 AST),"[1628966, 1630200]",1610612759.0,SAS,cutting,,,Bates-Diop,K. Bates-Diop,,,,,3.23,Made,,,,,6.0,,T. Jones,1630200.0,5.0,,,,,,,,,,
500,PT01M01.00S,2022-04-10T02:17:30.2Z,3,REGULAR,3pt,Jump Shot,[],202357,66.5735873850197,52.450980392156865,1610612744,66,76,2022-04-10T02:17:36Z,4950000,12.0,262.0,1,right,MISS N. Bjelica 26' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
501,PT01M01.00S,2022-04-10T02:17:30.2Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,66,76,2022-04-10T02:17:36Z,4960000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,500.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
502,PT00M56.80S,2022-04-10T02:17:38.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,66,76,2022-04-10T02:17:38Z,4970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M48.30S,2022-04-10T02:18:05.1Z,3,REGULAR,turnover,bad pass,[],1630200,,,1610612759,66,76,2022-04-10T02:18:10Z,4980000,,,0,,T. Jones bad pass TURNOVER (3 TO),"[1630200, 2738]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,3.0,Iguodala,2738.0,,,,,,,
504,PT00M48.30S,2022-04-10T02:18:05.1Z,3,REGULAR,steal,,[],2738,,,1610612744,66,76,2022-04-10T02:18:07Z,4990000,,,0,,A. Iguodala STEAL (1 STL),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M36.80S,2022-04-10T02:18:16.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203952,68.01905387647832,70.83333333333334,1610612744,66,76,2022-04-10T02:18:21Z,5000000,104.0,248.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.91,Missed,,,,,,,,,,,,,,,,,,,
506,PT00M33.50S,2022-04-10T02:18:19.9Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,66,76,2022-04-10T02:18:21Z,5010000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,505.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
507,PT00M27.20S,2022-04-10T02:18:30.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203490,,,1610612759,66,76,2022-04-10T02:18:38Z,5020000,,,0,,O. Porter Jr. shooting personal FOUL (1 PF) (Collins 2 FT),"[203490, 1628380]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,1148.0,,,,,,,1.0,0.0,Collins,1628380.0,,,
509,PT00M27.20S,2022-04-10T02:18:53.5Z,3,REGULAR,freethrow,1 of 2,[],1628380,,,1610612759,67,76,2022-04-10T02:25:28Z,5040000,,,0,,Z. Collins Free Throw 1 of 2 (6 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
512,PT00M27.20S,2022-04-10T02:18:53.5Z,3,REGULAR,freethrow,2 of 2,[],1628380,,,1610612759,68,76,2022-04-10T02:25:28Z,5045000,,,0,,Z. Collins Free Throw 2 of 2 (7 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
510,PT00M27.20S,2022-04-10T02:18:54.6Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,68,76,2022-04-10T02:25:28Z,5050000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M27.20S,2022-04-10T02:18:54.6Z,3,REGULAR,substitution,in,[],1627814,,,1610612744,68,76,2022-04-10T02:25:28Z,5060000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M09.00S,2022-04-10T02:19:33.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,90.22667542706965,45.588235294117645,1610612744,68,76,2022-04-10T02:25:42Z,5065000,-22.0,39.0,1,right,MISS A. Wiggins driving floating Shot,[203952],1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,4.52,Missed,,,,,,,,,,,,,,,,,,,
514,PT00M08.50S,2022-04-10T02:19:34.1Z,3,REGULAR,rebound,offensive,[],203490,,,1610612744,68,76,2022-04-10T02:24:07Z,5067500,,,0,,O. Porter Jr. REBOUND (Off:2 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,513.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
515,PT00M07.90S,2022-04-10T02:19:37.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203490,94.40999984741211,50.0,1610612744,68,76,2022-04-10T02:24:51Z,5068750,0.0,0.0,1,right,MISS O. Porter Jr. tip Layup,[203490],1610612744.0,GSW,tip,,,Porter Jr.,O. Porter Jr.,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
516,PT00M07.00S,2022-04-10T02:19:38.6Z,3,REGULAR,rebound,offensive,[],203490,,,1610612744,68,76,2022-04-10T02:24:51Z,5069375,,,0,,O. Porter Jr. REBOUND (Off:3 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,515.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
517,PT00M05.90S,2022-04-10T02:19:39.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203490,94.40999984741211,50.0,1610612744,68,78,2022-04-10T02:25:07Z,5069687,0.0,0.0,1,right,O. Porter Jr. tip Layup (6 PTS),[203490],1610612744.0,GSW,tip,,,Porter Jr.,O. Porter Jr.,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,,
518,PT00M00.00S,2022-04-10T02:19:44.1Z,3,REGULAR,3pt,Jump Shot,[],1630563,29.77989487516426,73.2843137254902,1610612759,71,78,2022-04-10T02:19:53Z,5130000,-116.0,227.0,1,left,J. Primo 25' 3PT  (6 PTS) (T. Jones 6 AST),"[1630563, 1630200]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,25.55,Made,,,,,6.0,,T. Jones,1630200.0,6.0,,,,,,,,,,
520,PT00M00.00S,2022-04-10T02:19:54.2Z,3,REGULAR,instantreplay,request,[],0,,,1610612744,71,78,2022-04-10T02:20:17Z,5150000,,,0,,,[],,,support,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,End Period - Good Basket
521,PT00M00.00S,2022-04-10T02:20:21.4Z,3,REGULAR,period,end,[],0,,,1610612744,71,78,2022-04-10T02:20:21Z,5160000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-04-10T02:22:12.1Z,4,REGULAR,substitution,out,['startperiod'],1626196,,,1610612744,71,78,2022-04-10T02:22:28Z,5170000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-04-10T02:22:12.1Z,4,REGULAR,substitution,out,['startperiod'],1630563,,,1610612744,71,78,2022-04-10T02:22:28Z,5180000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-04-10T02:22:12.1Z,4,REGULAR,substitution,out,['startperiod'],1627814,,,1610612744,71,78,2022-04-10T02:22:28Z,5190000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-04-10T02:22:12.1Z,4,REGULAR,substitution,in,['startperiod'],1629022,,,1610612744,71,78,2022-04-10T02:22:28Z,5200000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-04-10T02:22:12.1Z,4,REGULAR,substitution,in,['startperiod'],1630580,,,1610612744,71,78,2022-04-10T02:22:28Z,5210000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-04-10T02:22:12.1Z,4,REGULAR,substitution,in,['startperiod'],1630228,,,1610612744,71,78,2022-04-10T02:22:28Z,5220000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-04-10T02:22:29.4Z,4,REGULAR,period,start,[],0,,,1610612744,71,78,2022-04-10T02:22:29Z,5230000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT11M34.00S,2022-04-10T02:22:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202357,92.46057818659659,47.05882352941176,1610612744,71,78,2022-04-10T02:23:03Z,5240000,-15.0,18.0,1,right,MISS N. Bjelica driving finger roll Layup,[202357],1610612744.0,GSW,driving finger roll,,,Bjelica,N. Bjelica,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,,
530,PT11M28.00S,2022-04-10T02:23:00.4Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,71,78,2022-04-10T02:23:03Z,5250000,,,0,,Z. Collins REBOUND (Off:0 Def:9),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,529.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
531,PT11M09.00S,2022-04-10T02:23:19.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,5.732588699080158,53.431372549019606,1610612759,71,78,2022-04-10T02:23:24Z,5260000,-17.0,1.0,1,left,MISS L. Walker IV driving Layup,[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,1.73,Missed,,,,,,,,,,,,,,,,,,,
532,PT11M07.00S,2022-04-10T02:23:21.4Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,71,78,2022-04-10T02:23:21Z,5270000,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,531.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
533,PT10M59.00S,2022-04-10T02:23:29.9Z,4,REGULAR,3pt,Jump Shot,[],1630228,92.19776609724047,2.2058823529411766,1610612744,71,81,2022-04-10T02:23:35Z,5280000,-239.0,21.0,1,right,J. Kuminga 3PT  (16 PTS) (A. Iguodala 1 AST),"[1630228, 2738]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,23.99,Made,,,,,16.0,,A. Iguodala,2738.0,1.0,,,,,,,,,,
535,PT10M40.00S,2022-04-10T02:23:50.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,5.732588699080158,51.225490196078425,1610612759,73,81,2022-04-10T02:23:58Z,5300000,-6.0,1.0,1,left,K. Bates-Diop driving Layup (8 PTS) (T. Jones 7 AST),"[1628966, 1630200]",1610612759.0,SAS,driving,,,Bates-Diop,K. Bates-Diop,,,,,0.63,Made,,,,,8.0,,T. Jones,1630200.0,7.0,,,,,,,,,,
537,PT10M40.00S,2022-04-10T02:23:53.9Z,4,REGULAR,foul,personal,['1freethrow'],203952,,,1610612759,73,81,2022-04-10T02:24:01Z,5320000,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Bates-Diop 1 FT),"[203952, 1628966]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,1627529.0,,,,,,,3.0,0.0,Bates-Diop,1628966.0,,,
539,PT10M40.00S,2022-04-10T02:24:15.8Z,4,REGULAR,freethrow,1 of 1,[],1628966,,,1610612759,74,81,2022-04-10T02:24:15Z,5340000,,,0,,K. Bates-Diop Free Throw 1 of 1 (9 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
540,PT10M20.00S,2022-04-10T02:24:42.3Z,4,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612744,74,81,2022-04-10T02:24:48Z,5350000,,,0,,Z. Collins shooting personal FOUL (4 PF) (Wiggins 2 FT),"[1628380, 203952]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,,,,,,,,1627529.0,,,,,,,4.0,0.0,Wiggins,203952.0,,,
