actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
361,PT11M41.00S,2021-11-13T02:51:50.1Z,3,REGULAR,2pt,Jump Shot,[],1628401,4.812746386333772,66.91176470588235,1610612759,59,68,2021-11-13T02:51:55Z,3560000,-85.0,-7.0,1,left,D. White 8' Jump Shot (5 PTS) (D. Murray 3 AST),"[1628401, 1627749]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,Made,5.0,8.49,,,,,D. Murray,1627749.0,3.0,,,,,
363,PT11M25.00S,2021-11-13T02:52:06.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.72339027595268,53.92156862745098,1610612742,59,70,2021-11-13T02:52:11Z,3580000,20.0,16.0,1,right,L. Doncic driving Layup (18 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,,,,,,Made,18.0,2.52,,,,,,,,,,,,
364,PT11M08.00S,2021-11-13T02:52:22.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,13.091327201051248,55.14705882352941,1610612759,59,70,2021-11-13T02:52:27Z,3590000,-26.0,71.0,1,left,MISS D. White 7' floating Shot,[1628401],1610612759.0,SAS,floating,,,White,D. White,,,,,,,,,,Missed,,7.51,,,,,,,,,,,,
365,PT11M06.00S,2021-11-13T02:52:24.6Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,59,70,2021-11-13T02:52:27Z,3600000,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,364.0,3.0,1.0,2.0,,,,,,,,
366,PT10M57.00S,2021-11-13T02:52:33.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,91.01511169513797,46.81372549019608,1610612742,59,72,2021-11-13T02:52:40Z,3610000,-16.0,32.0,1,right,D. Powell alley-oop DUNK (4 PTS) (L. Doncic 11 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,,,,,,Made,4.0,3.57,,,,,L. Doncic,1629029.0,11.0,,,,,
368,PT10M39.00S,2021-11-13T02:52:51.3Z,3,REGULAR,3pt,Jump Shot,[],1627749,32.276609724047304,62.00980392156863,1610612759,59,72,2021-11-13T02:52:58Z,3630000,-60.0,251.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,Missed,,25.8,,,,,,,,,,,,
369,PT10M38.00S,2021-11-13T02:52:52.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,59,72,2021-11-13T02:52:58Z,3640000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,368.0,,,,,,,,,,,
370,PT10M38.00S,2021-11-13T02:52:57.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,59,72,2021-11-13T02:52:57Z,3650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT10M21.00S,2021-11-13T02:53:16.1Z,3,REGULAR,3pt,Jump Shot,[],1629029,69.85873850197109,78.18627450980392,1610612742,59,72,2021-11-13T02:53:26Z,3660000,141.0,231.0,1,right,MISS L. Doncic 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,Missed,,27.04,,,,,,,,,,,,
372,PT10M17.00S,2021-11-13T02:53:19.5Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,59,72,2021-11-13T02:53:19Z,3670000,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,371.0,4.0,4.0,0.0,,,,,,,,
373,PT10M12.00S,2021-11-13T02:53:24.9Z,3,REGULAR,3pt,Jump Shot,[],203926,26.231931668856767,83.08823529411765,1610612759,62,72,2021-11-13T02:53:32Z,3680000,-165.0,194.0,1,left,D. McDermott 25' 3PT  (11 PTS) (D. White 4 AST),"[203926, 1628401]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,Made,11.0,25.5,,,,,D. White,1628401.0,4.0,,,,,
375,PT09M55.00S,2021-11-13T02:53:41.2Z,3,REGULAR,3pt,Jump Shot,[],204001,68.28186596583443,73.77450980392157,1610612742,62,72,2021-11-13T02:53:47Z,3700000,119.0,246.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Missed,,27.3,,,,,,,,,,,,
376,PT09M53.00S,2021-11-13T02:53:43.2Z,3,REGULAR,rebound,defensive,[],203926,,,1610612759,62,72,2021-11-13T02:53:47Z,3710000,,,0,,D. McDermott REBOUND (Off:0 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,375.0,2.0,2.0,0.0,,,,,,,,
378,PT09M45.00S,2021-11-13T02:53:52.1Z,3,REGULAR,turnover,lost ball,[],203926,,,1610612759,62,72,2021-11-13T02:54:00Z,3730000,,,0,,D. McDermott lost ball TURNOVER (1 TO),"[203926, 1627827]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,1.0,,,Finney-Smith,1627827.0
379,PT09M45.00S,2021-11-13T02:53:52.1Z,3,REGULAR,steal,,[],1627827,,,1610612742,62,72,2021-11-13T02:53:57Z,3740000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
380,PT09M41.00S,2021-11-13T02:54:00.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627827,89.70105124835742,55.392156862745104,1610612742,62,72,2021-11-13T02:54:13Z,3750000,27.0,44.0,1,right,MISS D. Finney-Smith driving Layup - blocked,"[1627827, 1628401]",1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Missed,,5.19,,,,,,,,,White,1628401.0,,
381,PT09M41.00S,2021-11-13T02:54:00.5Z,3,REGULAR,block,,[],1628401,,,1610612742,62,72,2021-11-13T02:54:03Z,3760000,,,0,,D. White BLOCK (1 BLK),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
382,PT09M41.00S,2021-11-13T02:54:00.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,62,72,2021-11-13T02:54:13Z,3770000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,380.0,,,,,,,,,,,
383,PT09M41.00S,2021-11-13T02:54:06.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,62,72,2021-11-13T02:54:06Z,3780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M38.00S,2021-11-13T02:54:29.9Z,3,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612742,62,72,2021-11-13T02:54:39Z,3790000,,,0,,D. White shooting personal FOUL (3 PF) (Porzingis 2 FT),"[1628401, 204001]",1610612759.0,SAS,shooting,,,White,D. White,,,,,1628172.0,3.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,
386,PT09M38.00S,2021-11-13T02:54:54.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",204001,,,1610612742,62,73,2021-11-13T02:54:54Z,3810000,,,0,,K. Porzingis Free Throw 1 of 2 (24 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
387,PT09M38.00S,2021-11-13T02:55:09.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",204001,,,1610612742,62,74,2021-11-13T02:55:09Z,3820000,,,0,,K. Porzingis Free Throw 2 of 2 (25 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
388,PT09M12.00S,2021-11-13T02:55:37.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.703679369250986,52.94117647058824,1610612759,62,74,2021-11-13T02:55:45Z,3830000,-15.0,20.0,1,left,MISS K. Johnson driving Layup - blocked,"[1629640, 204001]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,,,,,,Missed,,2.47,,,,,,,,,Porzingis,204001.0,,
389,PT09M12.00S,2021-11-13T02:55:37.0Z,3,REGULAR,block,,[],204001,,,1610612759,62,74,2021-11-13T02:55:40Z,3840000,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
390,PT09M09.00S,2021-11-13T02:55:40.0Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,62,74,2021-11-13T02:55:45Z,3850000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,388.0,6.0,4.0,2.0,,,,,,,,
391,PT09M07.00S,2021-11-13T02:55:42.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],204001,70.77858081471747,19.362745098039216,1610612742,62,74,2021-11-13T02:56:10Z,3860000,-153.0,222.0,1,right,MISS K. Porzingis 26' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Missed,,26.99,,,,,,,,,,,,
392,PT09M07.00S,2021-11-13T02:55:42.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,62,74,2021-11-13T02:56:10Z,3870000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,391.0,,,,,,,,,,,
393,PT09M06.00S,2021-11-13T02:55:47.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,62,74,2021-11-13T02:55:47Z,3880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M54.00S,2021-11-13T02:56:16.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,84.31340341655716,54.65686274509803,1610612742,62,76,2021-11-13T02:56:23Z,3890000,23.0,95.0,1,right,L. Doncic 9' turnaround Jump Shot (20 PTS),[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,,,,,,Made,20.0,9.78,,,,,,,,,,,,
395,PT08M48.00S,2021-11-13T02:56:22.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.783837056504599,45.588235294117645,1610612759,62,76,2021-11-13T02:56:27Z,3900000,22.0,11.0,1,left,MISS K. Johnson Layup,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,2.48,,,,,,,,,,,,
396,PT08M45.00S,2021-11-13T02:56:25.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,62,76,2021-11-13T02:56:27Z,3910000,,,0,,L. Doncic REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,395.0,8.0,8.0,0.0,,,,,,,,
397,PT08M38.00S,2021-11-13T02:56:32.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203939,90.62089356110381,48.28431372549019,1610612742,62,78,2021-11-13T02:56:39Z,3920000,-9.0,36.0,1,right,D. Powell Layup (6 PTS) (D. Finney-Smith 3 AST),"[203939, 1627827]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,Made,6.0,3.67,,,,,D. Finney-Smith,1627827.0,3.0,,,,,
399,PT08M38.00S,2021-11-13T02:56:38.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,62,78,2021-11-13T02:56:38Z,3940000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M38.00S,2021-11-13T02:59:19.0Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,62,78,2021-11-13T02:59:30Z,3950000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
401,PT08M38.00S,2021-11-13T02:59:19.0Z,3,REGULAR,substitution,out,[],1627749,,,1610612759,62,78,2021-11-13T02:59:30Z,3960000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
402,PT08M38.00S,2021-11-13T02:59:19.0Z,3,REGULAR,substitution,out,[],203926,,,1610612759,62,78,2021-11-13T02:59:30Z,3970000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
403,PT08M38.00S,2021-11-13T02:59:19.0Z,3,REGULAR,substitution,out,[],1628401,,,1610612759,62,78,2021-11-13T02:59:30Z,3980000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
404,PT08M38.00S,2021-11-13T02:59:19.0Z,3,REGULAR,substitution,out,[],1629234,,,1610612759,62,78,2021-11-13T02:59:30Z,3990000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
405,PT08M38.00S,2021-11-13T02:59:19.0Z,3,REGULAR,substitution,in,[],1627854,,,1610612759,62,78,2021-11-13T02:59:30Z,4000000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M38.00S,2021-11-13T02:59:19.0Z,3,REGULAR,substitution,in,[],1629022,,,1610612759,62,78,2021-11-13T02:59:30Z,4010000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
407,PT08M38.00S,2021-11-13T02:59:19.0Z,3,REGULAR,substitution,in,[],1630200,,,1610612759,62,78,2021-11-13T02:59:30Z,4020000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
408,PT08M38.00S,2021-11-13T02:59:19.0Z,3,REGULAR,substitution,in,[],1630170,,,1610612759,62,78,2021-11-13T02:59:30Z,4030000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
409,PT08M38.00S,2021-11-13T02:59:19.0Z,3,REGULAR,substitution,in,[],201152,,,1610612759,62,78,2021-11-13T02:59:30Z,4040000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
410,PT08M19.00S,2021-11-13T02:59:50.4Z,3,REGULAR,2pt,Jump Shot,[],1629022,23.078186596583443,39.705882352941174,1610612759,62,78,2021-11-13T02:59:54Z,4050000,51.0,164.0,1,left,MISS L. Walker IV 17' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,17.23,,,,,,,,,,,,
411,PT08M17.00S,2021-11-13T02:59:52.4Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,62,78,2021-11-13T02:59:54Z,4060000,,,0,,L. Doncic REBOUND (Off:0 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,410.0,9.0,9.0,0.0,,,,,,,,
412,PT08M03.00S,2021-11-13T03:00:06.5Z,3,REGULAR,3pt,Jump Shot,[],203501,68.9388961892247,72.79411764705883,1610612742,62,78,2021-11-13T03:00:12Z,4070000,114.0,239.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,Missed,,26.52,,,,,,,,,,,,
413,PT07M59.00S,2021-11-13T03:00:10.5Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612759,62,78,2021-11-13T03:00:12Z,4080000,,,0,,L. Walker IV REBOUND (Off:0 Def:3),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,412.0,3.0,3.0,0.0,,,,,,,,
414,PT07M47.00S,2021-11-13T03:00:25.7Z,3,REGULAR,foul,offensive,[],201152,,,1610612759,62,78,2021-11-13T03:00:35Z,4090000,,,0,,T. Young offensive FOUL (3 PF),"[201152, 203501]",1610612759.0,SAS,,,,Young,T. Young,,,,,1179.0,3.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,,
416,PT07M47.00S,2021-11-13T03:00:25.7Z,3,REGULAR,turnover,offensive foul,[],201152,,,1610612759,62,78,2021-11-13T03:00:25Z,4110000,,,0,,T. Young offensive foul TURNOVER (1 TO),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,1179.0,,,,,,,,,,,,,,,1.0,,,,
417,PT07M30.00S,2021-11-13T03:01:02.8Z,3,REGULAR,foul,offensive,[],204001,,,1610612742,62,78,2021-11-13T03:05:21Z,4120000,,,0,,K. Porzingis offensive FOUL (2 PF),"[204001, 1630170]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,1155.0,2.0,0.0,Vassell,1630170.0,,,,,,,,,,,,,,,
419,PT07M30.00S,2021-11-13T03:01:02.8Z,3,REGULAR,turnover,offensive foul,[],204001,,,1610612742,62,78,2021-11-13T03:01:02Z,4140000,,,0,,K. Porzingis offensive foul TURNOVER (1 TO),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,1155.0,,,,,,,,,,,,,,,1.0,,,,
420,PT07M06.00S,2021-11-13T03:01:42.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630200,16.376478318002626,32.59803921568628,1610612759,62,78,2021-11-13T03:01:47Z,4150000,87.0,101.0,1,left,MISS T. Jones 13' pullup Shot,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,,,,,,Missed,,13.36,,,,,,,,,,,,
421,PT07M04.00S,2021-11-13T03:01:44.5Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,62,78,2021-11-13T03:01:47Z,4160000,,,0,,L. Doncic REBOUND (Off:0 Def:10),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,420.0,10.0,10.0,0.0,,,,,,,,
422,PT07M02.00S,2021-11-13T03:01:51.0Z,3,REGULAR,turnover,palming,[],1629029,,,1610612742,62,78,2021-11-13T03:03:28Z,4170000,,,0,,L. Doncic palming TURNOVER (2 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,1155.0,,,,,,,,,,,,,,,2.0,,,,
423,PT06M54.00S,2021-11-13T03:02:06.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,24.917871222076215,10.294117647058822,1610612759,62,78,2021-11-13T03:02:33Z,4180000,199.0,182.0,1,left,MISS L. Walker IV 26' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,26.91,,,,,,,,,,,,
424,PT06M48.00S,2021-11-13T03:02:11.2Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,62,78,2021-11-13T03:02:11Z,4190000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:5),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,423.0,7.0,5.0,2.0,,,,,,,,
425,PT06M37.00S,2021-11-13T03:02:22.8Z,3,REGULAR,3pt,Jump Shot,[],1627827,89.17542706964521,96.07843137254902,1610612742,62,81,2021-11-13T03:02:38Z,4200000,230.0,49.0,1,right,D. Finney-Smith 3PT  (10 PTS) (D. Powell 2 AST),"[1627827, 203939]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Made,10.0,23.56,,,,,D. Powell,203939.0,2.0,,,,,
427,PT06M22.00S,2021-11-13T03:02:38.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,15.325229960578188,62.254901960784316,1610612759,64,81,2021-11-13T03:02:59Z,4220000,-61.0,92.0,1,left,D. Vassell 11' fadeaway Jump Shot (11 PTS) (L. Walker IV 1 AST),"[1630170, 1629022]",1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,,,,,,Made,11.0,11.02,,,,,L. Walker IV,1629022.0,1.0,,,,,
429,PT06M05.00S,2021-11-13T03:02:54.9Z,3,REGULAR,3pt,Jump Shot,[],204001,66.04796320630749,36.76470588235294,1610612742,64,81,2021-11-13T03:03:03Z,4240000,-66.0,267.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Missed,,27.47,,,,,,,,,,,,
430,PT06M05.00S,2021-11-13T03:02:54.9Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,64,81,2021-11-13T03:03:03Z,4250000,,,0,,D. Powell REBOUND (Off:3 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,429.0,4.0,1.0,3.0,,,,,,,,
431,PT05M59.00S,2021-11-13T03:03:02.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203501,93.24901445466492,74.75490196078431,1610612742,64,81,2021-11-13T03:03:10Z,4260000,124.0,11.0,1,right,MISS T. Hardaway Jr. 12' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,Missed,,12.43,,,,,,,,,,,,
432,PT05M59.00S,2021-11-13T03:03:02.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,64,81,2021-11-13T03:03:10Z,4270000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,431.0,,,,,,,,,,,
433,PT05M59.00S,2021-11-13T03:03:08.7Z,3,REGULAR,foul,personal,[],203939,,,1610612759,64,81,2021-11-13T03:03:32Z,4280000,,,0,,D. Powell loose ball personal FOUL (3 PF),"[203939, 1630170]",1610612742.0,DAL,loose ball,,,Powell,D. Powell,,,,,1179.0,3.0,0.0,Vassell,1630170.0,,,,,,,,,,,,,,,
435,PT05M59.00S,2021-11-13T03:03:19.0Z,3,REGULAR,substitution,out,[],1630200,,,1610612759,64,81,2021-11-13T03:03:34Z,4300000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M59.00S,2021-11-13T03:03:19.0Z,3,REGULAR,substitution,out,[],204001,,,1610612759,64,81,2021-11-13T03:03:34Z,4310000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M59.00S,2021-11-13T03:03:19.0Z,3,REGULAR,substitution,out,[],203939,,,1610612759,64,81,2021-11-13T03:03:34Z,4320000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M59.00S,2021-11-13T03:03:19.0Z,3,REGULAR,substitution,out,[],203501,,,1610612759,64,81,2021-11-13T03:03:34Z,4330000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M59.00S,2021-11-13T03:03:19.0Z,3,REGULAR,substitution,in,[],1627749,,,1610612759,64,81,2021-11-13T03:03:34Z,4340000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M59.00S,2021-11-13T03:03:19.0Z,3,REGULAR,substitution,in,[],1626161,,,1610612759,64,81,2021-11-13T03:03:34Z,4350000,,,0,,SUB in: W. Cauley-Stein,[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M59.00S,2021-11-13T03:03:19.0Z,3,REGULAR,substitution,in,[],203493,,,1610612759,64,81,2021-11-13T03:03:34Z,4360000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M59.00S,2021-11-13T03:03:19.0Z,3,REGULAR,substitution,in,[],1628973,,,1610612759,64,81,2021-11-13T03:03:34Z,4370000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M46.00S,2021-11-13T03:03:37.3Z,3,REGULAR,turnover,bad pass,[],1627854,,,1610612759,64,81,2021-11-13T03:03:44Z,4380000,,,0,,B. Forbes bad pass TURNOVER (4 TO),"[1627854, 1627827]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,4.0,,,Finney-Smith,1627827.0
444,PT05M46.00S,2021-11-13T03:03:37.3Z,3,REGULAR,steal,,[],1627827,,,1610612742,64,81,2021-11-13T03:03:40Z,4390000,,,0,,D. Finney-Smith STEAL (2 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M43.00S,2021-11-13T03:03:41.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627827,92.06636005256242,49.50980392156863,1610612742,64,83,2021-11-13T03:03:51Z,4400000,-2.0,22.0,1,right,D. Finney-Smith running DUNK (12 PTS),[1627827],1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Made,12.0,2.22,,,,,,,,,,,,
446,PT05M43.00S,2021-11-13T03:03:46.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,64,83,2021-11-13T03:03:46Z,4410000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M43.00S,2021-11-13T03:06:24.2Z,3,REGULAR,substitution,out,[],1629022,,,1610612759,64,83,2021-11-13T03:06:44Z,4420000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M43.00S,2021-11-13T03:06:24.2Z,3,REGULAR,substitution,out,[],1627854,,,1610612759,64,83,2021-11-13T03:06:44Z,4430000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M43.00S,2021-11-13T03:06:24.2Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,64,83,2021-11-13T03:06:44Z,4440000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
