actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
632,PT03M41.00S,2021-12-28T03:39:53.8Z,4,REGULAR,turnover,traveling,[],202711,,,1610612762,90,104,2021-12-28T03:40:01Z,6140000,,,0,,B. Bogdanovic traveling TURNOVER (4 TO),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,4.0,,,2882.0,,,,,,,,,,,,,,,,
633,PT03M29.00S,2021-12-28T03:40:21.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628401,91.93495400788436,45.83333333333333,1610612759,90,104,2021-12-28T03:40:26Z,6150000,-21.0,23.0,1,right,MISS D. White driving Layup - blocked,"[1628401, 203497]",1610612759.0,SAS,driving,,,White,D. White,,,,,,,,,,,,,Missed,,,3.12,,,,,,,Gobert,203497.0
634,PT03M29.00S,2021-12-28T03:40:21.0Z,4,REGULAR,block,,[],203497,,,1610612759,90,104,2021-12-28T03:40:23Z,6160000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M24.00S,2021-12-28T03:40:26.0Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,90,104,2021-12-28T03:40:26Z,6170000,,,0,,J. Poeltl REBOUND (Off:4 Def:7),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,633.0,,,11.0,7.0,4.0,,,,,
636,PT03M23.00S,2021-12-28T03:40:26.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627751,90.88370565045992,48.529411764705884,1610612759,92,104,2021-12-28T03:52:10Z,6180000,-7.0,33.0,1,right,J. Poeltl putback Layup (10 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,,,,,,,,,Made,,10.0,3.4,,,,,,,,
637,PT03M11.00S,2021-12-28T03:40:38.1Z,4,REGULAR,3pt,Jump Shot,[],202711,29.77989487516426,18.627450980392158,1610612762,92,104,2021-12-28T03:40:47Z,6190000,157.0,227.0,1,left,MISS B. Bogdanovic 27' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,Missed,,,27.63,,,,,,,,
638,PT03M11.00S,2021-12-28T03:40:38.1Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,92,104,2021-12-28T03:40:47Z,6200000,,,0,,J. Poeltl REBOUND (Off:4 Def:8),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,637.0,,,12.0,8.0,4.0,,,,,
639,PT02M59.00S,2021-12-28T03:40:50.9Z,4,REGULAR,3pt,Jump Shot,[],1628401,68.28186596583443,21.813725490196077,1610612759,92,104,2021-12-28T03:40:54Z,6210000,-141.0,246.0,1,right,MISS D. White 28' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,Missed,,,28.32,,,,,,,,
640,PT02M56.00S,2021-12-28T03:40:53.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,92,104,2021-12-28T03:40:54Z,6220000,,,0,,R. Gobert REBOUND (Off:1 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,639.0,,,12.0,11.0,1.0,,,,,
641,PT02M42.00S,2021-12-28T03:41:08.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,15.719448094612352,42.40196078431372,1610612762,92,104,2021-12-28T03:53:26Z,6230000,38.0,95.0,1,left,MISS M. Conley 10' floating Shot,[201144],1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,,,,,,,,,Missed,,,10.26,,,,,,,,
642,PT02M41.00S,2021-12-28T03:41:17.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,92,104,2021-12-28T03:41:17Z,6240000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,641.0,,,,,,,,,,
643,PT02M41.00S,2021-12-28T03:41:19.2Z,4,REGULAR,foul,personal,[],1627751,,,1610612762,92,104,2021-12-28T03:41:23Z,6250000,,,0,,J. Poeltl personal FOUL (5 PF),"[1627751, 203497]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,2882.0,5.0,0.0,Gobert,203497.0,,,,,,,,,,,,
645,PT02M41.00S,2021-12-28T03:41:29.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,92,104,2021-12-28T03:41:29Z,6270000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M34.00S,2021-12-28T03:44:19.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,7.178055190538765,52.69607843137255,1610612762,92,106,2021-12-28T03:44:25Z,6280000,-13.0,15.0,1,left,R. Gobert cutting DUNK (16 PTS) (B. Bogdanovic 2 AST),"[203497, 202711]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,,,,,,,,,Made,,16.0,2.02,,,,B. Bogdanovic,202711.0,2.0,,
649,PT02M24.00S,2021-12-28T03:44:28.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,91.5407358738502,53.67647058823529,1610612759,94,106,2021-12-28T03:44:42Z,6300000,18.0,27.0,1,right,D. White driving Layup (21 PTS),[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,,,,,,,,,Made,,21.0,3.27,,,,,,,,
650,PT02M06.00S,2021-12-28T03:44:46.2Z,4,REGULAR,3pt,Jump Shot,[],202711,7.178055190538765,2.696078431372549,1610612762,94,106,2021-12-28T03:44:51Z,6310000,237.0,15.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,Missed,,,23.7,,,,,,,,
651,PT02M03.00S,2021-12-28T03:44:49.2Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,94,106,2021-12-28T03:44:51Z,6320000,,,0,,J. Poeltl REBOUND (Off:4 Def:9),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,650.0,,,13.0,9.0,4.0,,,,,
652,PT01M54.00S,2021-12-28T03:44:58.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,82.9993429697766,40.44117647058824,1610612759,94,106,2021-12-28T03:45:03Z,6330000,-48.0,107.0,1,right,MISS L. Walker IV 11' pullup Shot - blocked,"[1629022, 203497]",1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,,,,Missed,,,11.75,,,,,,,Gobert,203497.0
653,PT01M54.00S,2021-12-28T03:44:58.5Z,4,REGULAR,block,,[],203497,,,1610612759,94,106,2021-12-28T03:45:01Z,6340000,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M51.00S,2021-12-28T03:45:01.5Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,94,106,2021-12-28T03:45:03Z,6350000,,,0,,R. Gobert REBOUND (Off:1 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,652.0,,,13.0,12.0,1.0,,,,,
655,PT01M50.00S,2021-12-28T03:45:03.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202711,7.835085413929041,50.245098039215684,1610612762,94,108,2021-12-28T03:55:11Z,6360000,-1.0,21.0,1,left,B. Bogdanovic running DUNK (19 PTS) (M. Conley 2 AST),"[202711, 201144]",1610612762.0,UTA,running,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,Made,,19.0,2.11,,,,M. Conley,201144.0,2.0,,
657,PT01M50.00S,2021-12-28T03:45:10.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,94,108,2021-12-28T03:45:10Z,6380000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,out,[],1629022,,,1610612759,94,108,2021-12-28T03:46:44Z,6390000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,out,[],1628401,,,1610612759,94,108,2021-12-28T03:46:44Z,6400000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,out,[],203926,,,1610612759,94,108,2021-12-28T03:46:44Z,6410000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,94,108,2021-12-28T03:46:44Z,6420000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,out,[],1627751,,,1610612759,94,108,2021-12-28T03:46:44Z,6430000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,out,[],202711,,,1610612759,94,108,2021-12-28T03:46:44Z,6440000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,out,[],201144,,,1610612759,94,108,2021-12-28T03:46:44Z,6450000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,out,[],203497,,,1610612759,94,108,2021-12-28T03:46:44Z,6460000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,in,[],1629719,,,1610612759,94,108,2021-12-28T03:46:44Z,6470000,,,0,,SUB in: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,in,[],1629234,,,1610612759,94,108,2021-12-28T03:46:44Z,6480000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,94,108,2021-12-28T03:46:44Z,6490000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,in,[],1630563,,,1610612759,94,108,2021-12-28T03:46:44Z,6500000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,in,[],1630580,,,1610612759,94,108,2021-12-28T03:46:44Z,6510000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,in,[],1629672,,,1610612759,94,108,2021-12-28T03:46:44Z,6520000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,in,[],1630190,,,1610612759,94,108,2021-12-28T03:46:44Z,6530000,,,0,,SUB in: E. Hughes,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M50.00S,2021-12-28T03:45:14.1Z,4,REGULAR,substitution,in,[],1630235,,,1610612759,94,108,2021-12-28T03:46:44Z,6540000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
674,PT01M44.00S,2021-12-28T03:46:55.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.06636005256242,47.549019607843135,1610612759,96,108,2021-12-28T03:47:18Z,6550000,-12.0,22.0,1,right,T. Jones driving finger roll Layup (2 PTS),[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,,,,,,,,,Made,,2.0,2.53,,,,,,,,
675,PT01M21.00S,2021-12-28T03:47:18.8Z,4,REGULAR,3pt,Jump Shot,[],204060,27.94021024967148,17.892156862745097,1610612762,96,108,2021-12-28T03:47:23Z,6560000,161.0,210.0,1,left,MISS J. Ingles 26' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,Missed,,,26.44,,,,,,,,
676,PT01M17.00S,2021-12-28T03:47:22.8Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612759,96,108,2021-12-28T03:47:23Z,6570000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,675.0,,,1.0,1.0,0.0,,,,,
677,PT01M14.00S,2021-12-28T03:47:27.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629719,91.40932982917214,52.69607843137255,1610612759,98,108,2021-12-28T03:47:35Z,6580000,13.0,28.0,1,right,D. Cacok Layup (2 PTS) (J. Primo 1 AST),"[1629719, 1630563]",1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,Made,,2.0,3.14,,,,J. Primo,1630563.0,1.0,,
679,PT00M58.90S,2021-12-28T03:47:45.5Z,4,REGULAR,turnover,lost ball,[],204060,,,1610612762,98,108,2021-12-28T03:47:53Z,6600000,,,0,,J. Ingles lost ball TURNOVER (3 TO),"[204060, 1629719]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,3.0,Cacok,1629719.0,,,,,,,,,,,,,,,,,
680,PT00M58.90S,2021-12-28T03:47:45.5Z,4,REGULAR,steal,,[],1629719,,,1610612759,98,108,2021-12-28T03:47:47Z,6610000,,,0,,D. Cacok STEAL (1 STL),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M53.90S,2021-12-28T03:47:51.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630580,92.06636005256242,46.568627450980394,1610612759,100,108,2021-12-28T03:48:34Z,6620000,-17.0,22.0,1,right,J. Wieskamp driving Layup (2 PTS),[1630580],1610612759.0,SAS,driving,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,Made,,2.0,2.8,,,,,,,,
682,PT00M53.90S,2021-12-28T03:48:11.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,100,108,2021-12-28T03:48:11Z,6630000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M53.90S,2021-12-28T03:49:04.7Z,4,REGULAR,substitution,out,[],1629672,,,1610612762,100,108,2021-12-28T03:49:36Z,6640000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M53.90S,2021-12-28T03:49:04.7Z,4,REGULAR,substitution,out,[],1630190,,,1610612762,100,108,2021-12-28T03:49:36Z,6650000,,,0,,SUB out: E. Hughes,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M53.90S,2021-12-28T03:49:04.7Z,4,REGULAR,substitution,in,[],203903,,,1610612762,100,108,2021-12-28T03:49:36Z,6660000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M53.90S,2021-12-28T03:49:04.7Z,4,REGULAR,substitution,in,[],203497,,,1610612762,100,108,2021-12-28T03:49:36Z,6670000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M32.00S,2021-12-28T03:50:00.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204060,8.886333771353483,50.98039215686274,1610612762,100,108,2021-12-28T03:50:08Z,6680000,-5.0,31.0,1,left,MISS J. Ingles Layup - blocked,"[204060, 1630580]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,Missed,,,3.14,,,,,,,Wieskamp,1630580.0
688,PT00M32.00S,2021-12-28T03:50:00.9Z,4,REGULAR,block,,[],1630580,,,1610612762,100,108,2021-12-28T03:50:03Z,6690000,,,0,,J. Wieskamp BLOCK (1 BLK),[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M27.70S,2021-12-28T03:50:05.2Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612759,100,108,2021-12-28T03:50:08Z,6700000,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,687.0,,,2.0,2.0,0.0,,,,,
690,PT00M22.30S,2021-12-28T03:50:12.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629719,88.25558475689881,53.92156862745098,1610612759,102,108,2021-12-28T03:50:16Z,6710000,20.0,58.0,1,right,D. Cacok 6' Hook (4 PTS) (J. Primo 2 AST),"[1629719, 1630563]",1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,Made,,4.0,6.11,,,,J. Primo,1630563.0,2.0,,
692,PT00M15.80S,2021-12-28T03:50:21.0Z,4,REGULAR,foul,personal,[],1630580,,,1610612762,102,108,2021-12-28T03:58:10Z,6730000,,,0,,J. Wieskamp take personal FOUL (1 PF),"[1630580, 203903]",1610612759.0,SAS,take,,,Wieskamp,J. Wieskamp,,,,,,,,2882.0,1.0,0.0,Clarkson,203903.0,,,,,,,,,,,,
694,PT00M11.30S,2021-12-28T03:50:44.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612762,102,108,2021-12-28T03:58:16Z,6750000,,,0,,D. Eubanks take personal FOUL (1 PF) (Clarkson 2 FT),"[1629234, 203903]",1610612759.0,SAS,take,,,Eubanks,D. Eubanks,,,,,,,,2882.0,1.0,0.0,Clarkson,203903.0,,,,,,,,,,,,
696,PT00M11.30S,2021-12-28T03:51:11.0Z,4,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,102,109,2021-12-28T03:51:11Z,6770000,,,0,,J. Clarkson Free Throw 1 of 2 (22 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Made,,22.0,,,,,,,,,
697,PT00M11.30S,2021-12-28T03:51:27.1Z,4,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,102,110,2021-12-28T03:51:27Z,6780000,,,0,,J. Clarkson Free Throw 2 of 2 (23 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Made,,23.0,,,,,,,,,
698,PT00M05.50S,2021-12-28T03:51:40.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629719,90.09526938239159,55.63725490196079,1610612759,102,110,2021-12-28T03:54:25Z,6790000,28.0,41.0,1,right,MISS D. Cacok Layup,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,Missed,,,4.94,,,,,,,,
699,PT00M04.30S,2021-12-28T03:51:41.8Z,4,REGULAR,rebound,offensive,[],1629234,,,1610612759,102,110,2021-12-28T03:54:25Z,6800000,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,698.0,,,3.0,2.0,1.0,,,,,
700,PT00M04.30S,2021-12-28T03:51:46.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629234,94.40999984741211,50.0,1610612759,102,110,2021-12-28T03:54:53Z,6802500,0.0,0.0,1,right,MISS D. Eubanks tip DUNK,[1629234],1610612759.0,SAS,tip,,,Eubanks,D. Eubanks,,,,,,,,,,,,,Missed,,,0.0,,,,,,,,
701,PT00M04.10S,2021-12-28T03:51:46.6Z,4,REGULAR,rebound,offensive,[],1629234,,,1610612759,102,110,2021-12-28T03:54:53Z,6803750,,,0,,D. Eubanks REBOUND (Off:2 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,700.0,,,4.0,2.0,2.0,,,,,
702,PT00M02.50S,2021-12-28T03:51:48.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,93.05601182654402,42.22196691176471,1610612759,102,110,2021-12-28T03:55:40Z,6804375,-39.0,13.0,1,right,MISS D. Eubanks Layup,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,Missed,,,4.1,,,,,,,,
703,PT00M02.50S,2021-12-28T03:51:48.4Z,4,REGULAR,rebound,offensive,[],1629719,,,1610612759,102,110,2021-12-28T03:55:40Z,6804687,,,0,,D. Cacok REBOUND (Off:1 Def:0),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,702.0,,,1.0,0.0,1.0,,,,,
704,PT00M01.40S,2021-12-28T03:52:47.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629719,93.58163600525624,53.787530637254896,1610612759,104,110,2021-12-28T03:59:58Z,6805000,19.0,8.0,1,right,D. Cacok tip Layup (6 PTS),[1629719],1610612759.0,SAS,tip,,,Cacok,D. Cacok,,,,,,,,,,,,,Made,,6.0,2.04,,,,,,,,
705,PT00M00.00S,2021-12-28T03:52:59.7Z,4,REGULAR,period,end,[],0,,,1610612762,104,110,2021-12-28T03:55:40Z,6860000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M00.00S,2021-12-28T03:53:08.1Z,4,REGULAR,game,end,[],0,,,0,104,110,2021-12-28T03:53:08Z,6870000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
