actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
360,PT08M18.00S,2022-01-18T02:52:05.1Z,3,REGULAR,3pt,Jump Shot,[],1627749,94.03745072273325,2.941176470588235,1610612759,69,65,2022-01-18T02:52:20Z,3570000,-235.0,4.0,1,right,MISS D. Murray 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
361,PT08M15.00S,2022-01-18T02:52:12.2Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,69,65,2022-01-18T02:52:12Z,3580000,,,0,,K. Johnson REBOUND (Off:1 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,360.0,6.0,5.0,1.0,,,,,
362,PT08M15.00S,2022-01-18T02:52:12.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,69,65,2022-01-18T02:52:12Z,3590000,0.0,0.0,1,right,MISS K. Johnson putback Layup,[1629640],1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
363,PT08M15.00S,2022-01-18T02:52:13.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,69,65,2022-01-18T02:52:13Z,3600000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,362.0,,,,,,,,
364,PT08M15.00S,2022-01-18T02:52:14.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,69,65,2022-01-18T02:52:14Z,3610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M06.00S,2022-01-18T02:52:34.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628401,83.78777923784494,61.029411764705884,1610612759,71,65,2022-01-18T02:52:39Z,3620000,55.0,100.0,1,right,D. White 11' pullup Jump Shot (12 PTS),[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,11.41,Made,12.0,,,,,,,,,,,,,,,,,
366,PT07M49.00S,2022-01-18T02:52:51.3Z,3,REGULAR,2pt,Jump Shot,[],101108,21.76412614980289,26.96078431372549,1610612756,71,65,2022-01-18T02:52:55Z,3630000,115.0,152.0,1,left,MISS C. Paul 19' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,19.08,Missed,,,,,,,,,,,,,,,,,,
367,PT07M46.00S,2022-01-18T02:52:54.3Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,71,65,2022-01-18T02:52:55Z,3640000,,,0,,J. Poeltl REBOUND (Off:4 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,366.0,10.0,6.0,4.0,,,,,
368,PT07M40.00S,2022-01-18T02:53:01.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,94.56307490144546,51.470588235294116,1610612759,73,65,2022-01-18T02:53:06Z,3650000,7.0,-1.0,1,right,J. Poeltl cutting Layup (15 PTS) (D. White 4 AST),"[1627751, 1628401]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,0.75,Made,15.0,D. White,1628401.0,4.0,,,,,,,,,,,,,,
370,PT07M40.00S,2022-01-18T02:53:03.7Z,3,REGULAR,foul,personal,['1freethrow'],203109,,,1610612759,73,65,2022-01-18T02:53:29Z,3670000,,,0,,J. Crowder shooting personal FOUL (3 PF) (Poeltl 1 FT),"[203109, 1627751]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,200833.0,3.0,0.0,Poeltl,1627751.0,,,,,,,,,
372,PT07M40.00S,2022-01-18T02:53:26.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,73,65,2022-01-18T02:56:15Z,3690000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT07M40.00S,2022-01-18T02:55:22.8Z,3,REGULAR,substitution,out,[],201580,,,1610612759,73,65,2022-01-18T02:56:15Z,3700000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M40.00S,2022-01-18T02:55:22.8Z,3,REGULAR,substitution,in,[],202687,,,1610612759,73,65,2022-01-18T02:56:15Z,3710000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M40.00S,2022-01-18T02:56:13.5Z,3,REGULAR,freethrow,1 of 1,[],1627751,,,1610612759,73,65,2022-01-18T02:56:16Z,3720000,,,0,,MISS J. Poeltl Free Throw 1 of 1,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,
376,PT07M37.00S,2022-01-18T02:56:16.5Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,73,65,2022-01-18T02:56:16Z,3730000,,,0,,B. Biyombo REBOUND (Off:2 Def:5),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,375.0,7.0,5.0,2.0,,,,,
377,PT07M18.00S,2022-01-18T02:56:33.8Z,3,REGULAR,3pt,Jump Shot,[],203109,24.52365308804205,12.009803921568627,1610612756,73,65,2022-01-18T02:56:42Z,3740000,190.0,178.0,1,left,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,
378,PT07M13.00S,2022-01-18T02:56:38.8Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,73,65,2022-01-18T02:56:42Z,3750000,,,0,,J. Poeltl REBOUND (Off:4 Def:7),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,377.0,11.0,7.0,4.0,,,,,
379,PT07M01.00S,2022-01-18T02:56:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,81.553876478318,60.78431372549019,1610612759,73,65,2022-01-18T02:56:55Z,3760000,54.0,121.0,1,right,MISS D. White 13' pullup Shot,[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,13.24,Missed,,,,,,,,,,,,,,,,,,
380,PT06M58.00S,2022-01-18T02:56:53.6Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,73,65,2022-01-18T02:56:53Z,3770000,,,0,,M. Bridges REBOUND (Off:2 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,379.0,4.0,2.0,2.0,,,,,
381,PT06M46.00S,2022-01-18T02:57:10.8Z,3,REGULAR,2pt,Jump Shot,[],1626164,13.485545335085414,29.901960784313726,1610612756,73,67,2022-01-18T02:57:18Z,3780000,100.0,74.0,1,left,D. Booker 12' pullup Jump Shot (29 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,12.5,Made,29.0,,,,,,,,,,,,,,,,,
382,PT06M46.00S,2022-01-18T02:57:13.4Z,3,REGULAR,foul,personal,['1freethrow'],203926,,,1610612756,73,67,2022-01-18T02:57:26Z,3790000,,,0,,D. McDermott shooting personal FOUL (2 PF) (Booker 1 FT),"[203926, 1626164]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,,,,,,,201246.0,2.0,0.0,Booker,1626164.0,,,,,,,,,
384,PT06M46.00S,2022-01-18T02:57:20.6Z,3,REGULAR,substitution,out,[],1628401,,,1610612756,73,67,2022-01-18T02:57:25Z,3810000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M46.00S,2022-01-18T02:57:20.6Z,3,REGULAR,substitution,out,[],203926,,,1610612756,73,67,2022-01-18T02:57:25Z,3820000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M46.00S,2022-01-18T02:57:20.6Z,3,REGULAR,substitution,in,[],1629022,,,1610612756,73,67,2022-01-18T02:57:25Z,3830000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M46.00S,2022-01-18T02:57:20.6Z,3,REGULAR,substitution,in,[],1630170,,,1610612756,73,67,2022-01-18T02:57:25Z,3840000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M46.00S,2022-01-18T02:57:35.0Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,73,68,2022-01-18T02:57:35Z,3850000,,,0,,D. Booker Free Throw 1 of 1 (30 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
389,PT06M31.00S,2022-01-18T02:57:56.2Z,3,REGULAR,foul,personal,['2freethrow'],203109,,,1610612759,73,68,2022-01-18T02:58:10Z,3860000,,,0,,J. Crowder shooting personal FOUL (4 PF) (Poeltl 2 FT),"[203109, 1627751]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,201246.0,4.0,0.0,Poeltl,1627751.0,,,,,,,,,
391,PT06M31.00S,2022-01-18T02:58:26.2Z,3,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,74,68,2022-01-18T02:58:26Z,3880000,,,0,,J. Poeltl Free Throw 1 of 2 (16 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
392,PT06M31.00S,2022-01-18T02:58:27.0Z,3,REGULAR,substitution,out,[],203109,,,1610612759,74,68,2022-01-18T02:58:45Z,3890000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M31.00S,2022-01-18T02:58:27.0Z,3,REGULAR,substitution,in,[],1629661,,,1610612759,74,68,2022-01-18T02:58:45Z,3900000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M31.00S,2022-01-18T02:58:49.4Z,3,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,75,68,2022-01-18T02:58:49Z,3910000,,,0,,J. Poeltl Free Throw 2 of 2 (17 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
395,PT06M20.00S,2022-01-18T02:59:03.0Z,3,REGULAR,2pt,Jump Shot,[],1626164,16.90210249671485,32.59803921568628,1610612756,75,70,2022-01-18T02:59:13Z,3920000,87.0,106.0,1,left,D. Booker 13' fadeaway Jump Shot (32 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,13.74,Made,32.0,,,,,,,,,,,,,,,,,
397,PT05M56.00S,2022-01-18T02:59:25.6Z,3,REGULAR,2pt,Jump Shot,[],1629640,82.9993429697766,25.98039215686275,1610612759,77,70,2022-01-18T02:59:32Z,3940000,-120.0,107.0,1,right,K. Johnson 16' pullup Jump Shot (9 PTS),[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,16.11,Made,9.0,,,,,,,,,,,,,,,,,
399,PT05M40.00S,2022-01-18T02:59:46.3Z,3,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612756,77,70,2022-01-18T03:00:00Z,3960000,,,0,,D. Murray shooting personal FOUL (1 PF) (Biyombo 2 FT),"[1627749, 202687]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,,,,,,,202056.0,1.0,0.0,Biyombo,202687.0,,,,,,,,,
401,PT05M40.00S,2022-01-18T03:00:08.8Z,3,REGULAR,foul,technical,['1freethrow'],101108,,,1610612756,77,70,2022-01-18T03:00:15Z,3980000,,,0,,C. Paul technical FOUL (1 Tech),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,201246.0,1.0,1.0,,,,,,,,,,,
402,PT05M40.00S,2022-01-18T03:00:16.1Z,3,REGULAR,freethrow,1 of 1,[],1629022,,,1610612756,78,70,2022-01-18T03:00:16Z,3990000,,,0,,L. Walker IV technical Free Throw 1 of 1 (3 PTS),[1629022],1610612759.0,SAS,technical,,,Walker IV,L. Walker IV,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
403,PT05M40.00S,2022-01-18T03:00:39.9Z,3,REGULAR,freethrow,1 of 2,[],202687,,,1610612756,78,70,2022-01-18T03:01:00Z,4000000,,,0,,MISS B. Biyombo Free Throw 1 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Missed,,,,,,,,,,,,,,,,,,
404,PT05M40.00S,2022-01-18T03:00:39.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,78,70,2022-01-18T03:01:00Z,4010000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,403.0,,,,,,,,
405,PT05M40.00S,2022-01-18T03:00:39.9Z,3,REGULAR,freethrow,2 of 2,[],202687,,,1610612756,78,70,2022-01-18T03:01:00Z,4020000,,,0,,MISS B. Biyombo Free Throw 2 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Missed,,,,,,,,,,,,,,,,,,
406,PT05M37.00S,2022-01-18T03:00:42.9Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,78,70,2022-01-18T03:01:00Z,4030000,,,0,,D. Murray REBOUND (Off:0 Def:8),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,405.0,8.0,8.0,0.0,,,,,
407,PT05M27.00S,2022-01-18T03:01:07.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.43166885676742,47.05882352941176,1610612759,80,70,2022-01-18T03:01:14Z,4040000,-15.0,0.0,1,right,K. Johnson cutting Layup (11 PTS) (J. Poeltl 4 AST),"[1629640, 1627751]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,1.47,Made,11.0,J. Poeltl,1627751.0,4.0,,,,,,,,,,,,,,
409,PT05M23.00S,2022-01-18T03:01:17.7Z,3,REGULAR,foul,offensive,[],202687,,,1610612756,80,70,2022-01-18T03:01:27Z,4060000,,,0,,B. Biyombo offensive FOUL (2 PF),"[202687, 1629640]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,202056.0,2.0,0.0,Johnson,1629640.0,,,,,,,,,
411,PT05M23.00S,2022-01-18T03:01:17.7Z,3,REGULAR,turnover,offensive foul,[],202687,,,1610612756,80,70,2022-01-18T03:01:17Z,4080000,,,0,,B. Biyombo offensive foul TURNOVER (1 TO),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,202056.0,,,,,,,,,1.0,,,,
412,PT05M02.00S,2022-01-18T03:01:52.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,93.9060446780552,51.225490196078425,1610612759,82,70,2022-01-18T03:01:59Z,4090000,6.0,5.0,1,right,J. Poeltl finger roll Layup (19 PTS),[1627751],1610612759.0,SAS,finger roll,,,Poeltl,J. Poeltl,,,,,0.78,Made,19.0,,,,,,,,,,,,,,,,,
413,PT04M42.00S,2022-01-18T03:02:11.9Z,3,REGULAR,2pt,Jump Shot,[],1626164,26.10052562417871,46.81372549019608,1610612756,82,72,2022-01-18T03:02:16Z,4100000,16.0,193.0,1,left,D. Booker 19' pullup Jump Shot (34 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,19.35,Made,34.0,,,,,,,,,,,,,,,,,
414,PT04M19.00S,2022-01-18T03:02:35.6Z,3,REGULAR,2pt,Jump Shot,[],1629022,88.64980289093299,17.15686274509804,1610612759,82,72,2022-01-18T03:02:41Z,4110000,-164.0,54.0,1,right,MISS L. Walker IV 17' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,17.29,Missed,,,,,,,,,,,,,,,,,,
415,PT04M15.00S,2022-01-18T03:02:39.6Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,82,72,2022-01-18T03:02:41Z,4120000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,414.0,2.0,2.0,0.0,,,,,
416,PT04M11.00S,2022-01-18T03:02:43.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202687,6.389618922470433,51.71568627450981,1610612756,82,74,2022-01-18T03:02:57Z,4130000,-9.0,8.0,1,left,B. Biyombo cutting finger roll Layup (9 PTS) (C. Paul 10 AST),"[202687, 101108]",1610612756.0,PHX,cutting finger roll,,,Biyombo,B. Biyombo,,,,,1.15,Made,9.0,C. Paul,101108.0,10.0,,,,,,,,,,,,,,
418,PT04M10.00S,2022-01-18T03:02:51.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,82,74,2022-01-18T03:02:51Z,4150000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M10.00S,2022-01-18T03:05:26.3Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,82,74,2022-01-18T03:05:45Z,4160000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M10.00S,2022-01-18T03:05:26.3Z,3,REGULAR,substitution,out,[],1627751,,,1610612759,82,74,2022-01-18T03:05:45Z,4170000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M10.00S,2022-01-18T03:05:26.3Z,3,REGULAR,substitution,out,[],101108,,,1610612759,82,74,2022-01-18T03:05:45Z,4180000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M10.00S,2022-01-18T03:05:26.3Z,3,REGULAR,substitution,in,[],1628966,,,1610612759,82,74,2022-01-18T03:05:45Z,4190000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M10.00S,2022-01-18T03:05:26.3Z,3,REGULAR,substitution,in,[],1629111,,,1610612759,82,74,2022-01-18T03:05:45Z,4200000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M10.00S,2022-01-18T03:05:26.3Z,3,REGULAR,substitution,in,[],1626166,,,1610612759,82,74,2022-01-18T03:05:45Z,4210000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M53.00S,2022-01-18T03:05:58.6Z,3,REGULAR,2pt,Jump Shot,[],1630170,81.68528252299606,69.11764705882352,1610612759,82,74,2022-01-18T03:06:03Z,4220000,96.0,120.0,1,right,MISS D. Vassell 15' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,15.32,Missed,,,,,,,,,,,,,,,,,,
426,PT03M52.00S,2022-01-18T03:06:00.2Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612759,82,74,2022-01-18T03:06:00Z,4230000,,,0,,J. Landale REBOUND (Off:2 Def:1),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,425.0,3.0,1.0,2.0,,,,,
427,PT03M50.00S,2022-01-18T03:06:02.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630170,78.79434954007884,65.68627450980392,1610612759,84,74,2022-01-18T03:06:08Z,4240000,78.0,147.0,1,right,D. Vassell 16' Jump Shot (5 PTS) (J. Landale 1 AST),"[1630170, 1629111]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,16.64,Made,5.0,J. Landale,1629111.0,1.0,,,,,,,,,,,,,,
429,PT03M37.00S,2022-01-18T03:06:15.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202687,7.178055190538765,49.26470588235294,1610612756,84,76,2022-01-18T03:06:45Z,4260000,4.0,15.0,1,left,B. Biyombo cutting DUNK (11 PTS) (C. Payne 3 AST),"[202687, 1626166]",1610612756.0,PHX,cutting,,,Biyombo,B. Biyombo,,,,,1.54,Made,11.0,C. Payne,1626166.0,3.0,,,,,,,,,,,,,,
431,PT03M36.00S,2022-01-18T03:06:25.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,84,76,2022-01-18T03:06:25Z,4280000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M14.00S,2022-01-18T03:08:14.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,86.5473061760841,47.05882352941176,1610612759,84,76,2022-01-18T03:08:32Z,4290000,-15.0,74.0,1,right,MISS D. Murray 7' turnaround Shot,[1627749],1610612759.0,SAS,turnaround,,,Murray,D. Murray,,,,,7.54,Missed,,,,,,,,,,,,,,,,,,
433,PT03M14.00S,2022-01-18T03:08:14.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,84,76,2022-01-18T03:08:21Z,4300000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,432.0,,,,,,,,
434,PT03M14.00S,2022-01-18T03:08:20.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,84,76,2022-01-18T03:08:21Z,4310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M04.00S,2022-01-18T03:08:31.5Z,3,REGULAR,2pt,Jump Shot,[],1629661,23.209592641261498,43.872549019607845,1610612756,84,78,2022-01-18T03:08:40Z,4320000,31.0,166.0,1,left,C. Johnson 16' step back Jump Shot (4 PTS) (D. Booker 5 AST),"[1629661, 1626164]",1610612756.0,PHX,step back,,,Johnson,C. Johnson,,,,,16.85,Made,4.0,D. Booker,1626164.0,5.0,,,,,,,,,,,,,,
437,PT02M52.00S,2022-01-18T03:08:44.2Z,3,REGULAR,turnover,lost ball,[],1629111,,,1610612759,84,78,2022-01-18T03:08:48Z,4340000,,,0,,J. Landale lost ball TURNOVER (1 TO),"[1629111, 1626164]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,1.0,Booker,1626164.0,,
438,PT02M52.00S,2022-01-18T03:08:44.2Z,3,REGULAR,steal,,[],1626164,,,1610612756,84,78,2022-01-18T03:08:46Z,4350000,,,0,,D. Booker STEAL (2 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M41.00S,2022-01-18T03:08:57.2Z,3,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612756,84,78,2022-01-18T03:09:04Z,4360000,,,0,,J. Landale shooting personal FOUL (1 PF) (Booker 2 FT),"[1629111, 1626164]",1610612759.0,SAS,shooting,,,Landale,J. Landale,,,,,,,,,,,200833.0,1.0,0.0,Booker,1626164.0,,,,,,,,,
441,PT02M41.00S,2022-01-18T03:09:22.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626164,,,1610612756,84,79,2022-01-18T03:09:22Z,4380000,,,0,,D. Booker Free Throw 1 of 2 (35 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
442,PT02M41.00S,2022-01-18T03:09:23.0Z,3,REGULAR,substitution,out,[],1627749,,,1610612756,84,79,2022-01-18T03:09:32Z,4390000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M41.00S,2022-01-18T03:09:23.0Z,3,REGULAR,substitution,out,[],1628969,,,1610612756,84,79,2022-01-18T03:09:32Z,4400000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M41.00S,2022-01-18T03:09:23.0Z,3,REGULAR,substitution,in,[],1628401,,,1610612756,84,79,2022-01-18T03:09:32Z,4410000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M41.00S,2022-01-18T03:09:23.0Z,3,REGULAR,substitution,in,[],1629013,,,1610612756,84,79,2022-01-18T03:09:32Z,4420000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M41.00S,2022-01-18T03:09:44.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626164,,,1610612756,84,80,2022-01-18T03:09:44Z,4430000,,,0,,D. Booker Free Throw 2 of 2 (36 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
447,PT02M26.00S,2022-01-18T03:10:15.1Z,3,REGULAR,turnover,out-of-bounds,[],1629111,,,1610612759,84,80,2022-01-18T03:10:25Z,4440000,,,0,,J. Landale bad pass out-of-bounds TURNOVER (2 TO),[1629111],1610612759.0,SAS,bad pass,,,Landale,J. Landale,,,,,,,,,,,202056.0,,,,,,,,,2.0,,,,
448,PT02M14.00S,2022-01-18T03:10:32.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626166,5.863994743758213,44.6078431372549,1610612756,84,80,2022-01-18T03:10:38Z,4450000,27.0,3.0,1,left,MISS C. Payne driving finger roll Layup,[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,
449,PT02M11.00S,2022-01-18T03:10:36.0Z,3,REGULAR,rebound,offensive,[],202687,,,1610612756,84,80,2022-01-18T03:10:36Z,4460000,,,0,,B. Biyombo REBOUND (Off:3 Def:5),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,448.0,8.0,5.0,3.0,,,,,
450,PT02M11.00S,2022-01-18T03:10:36.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202687,5.590000152587891,50.0,1610612756,84,80,2022-01-18T03:10:36Z,4470000,0.0,0.0,1,left,MISS B. Biyombo tip Layup,[202687],1610612756.0,PHX,tip,,,Biyombo,B. Biyombo,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
