actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
361,PT11M23.00S,2022-01-15T02:51:38.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,62,64,2022-01-15T02:51:46Z,3580000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,,
362,PT11M23.00S,2022-01-15T02:51:42.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,62,64,2022-01-15T02:51:42Z,3590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT11M14.00S,2022-01-15T02:51:57.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203926,6.258212877792378,47.30392156862745,1610612759,62,64,2022-01-15T02:53:05Z,3600000,13.0,6.0,1,left,MISS D. McDermott driving Layup,[203926],1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,,
364,PT11M09.00S,2022-01-15T02:52:01.9Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,62,64,2022-01-15T02:52:01Z,3610000,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,363.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
365,PT11M09.00S,2022-01-15T02:52:01.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612759,62,64,2022-01-15T02:52:01Z,3620000,0.0,0.0,1,left,MISS J. Poeltl tip DUNK,[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
366,PT11M08.00S,2022-01-15T02:52:06.8Z,3,REGULAR,rebound,offensive,[],1630170,,,1610612759,62,64,2022-01-15T02:52:06Z,3630000,,,0,,D. Vassell REBOUND (Off:1 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,365.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
367,PT11M08.00S,2022-01-15T02:52:07.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,31.225361366622867,29.901960784313726,1610612759,62,64,2022-01-15T02:52:13Z,3640000,100.0,241.0,1,left,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
368,PT11M08.00S,2022-01-15T02:52:11.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,62,64,2022-01-15T02:52:11Z,3650000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,367.0,,,,,,,,,,,,,,,,,,
369,PT11M08.00S,2022-01-15T02:52:12.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,62,64,2022-01-15T02:52:12Z,3660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT10M49.00S,2022-01-15T02:52:32.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.77463863337714,48.03921568627451,1610612739,62,64,2022-01-15T02:52:39Z,3670000,-10.0,6.0,1,right,MISS E. Mobley Layup,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,1.15,Missed,,,,,,,,,,,,,,,,,,,
371,PT10M44.00S,2022-01-15T02:52:35.8Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,62,64,2022-01-15T02:52:35Z,3680000,,,0,,J. Allen REBOUND (Off:2 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,370.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
372,PT10M44.00S,2022-01-15T02:52:39.8Z,3,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,62,64,2022-01-15T02:52:51Z,3690000,,,0,,J. Allen lost ball out-of-bounds TURNOVER (1 TO),[1628386],1610612739.0,CLE,lost ball,,,Allen,J. Allen,,,,,,,,,,,1628485.0,,,,,,1.0,,,,,,,,
373,PT10M37.00S,2022-01-15T02:52:57.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,5.863994743758213,49.754901960784316,1610612759,62,64,2022-01-15T02:53:08Z,3700000,1.0,3.0,1,left,MISS K. Johnson Layup,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,0.29,Missed,,,,,,,,,,,,,,,,,,,
374,PT10M32.00S,2022-01-15T02:53:01.6Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,62,64,2022-01-15T02:53:01Z,3710000,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,373.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
375,PT10M30.00S,2022-01-15T02:53:05.9Z,3,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612739,62,64,2022-01-15T02:53:15Z,3720000,,,0,,D. Vassell shooting personal FOUL (1 PF) (Allen 2 FT),"[1630170, 1628386]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,1628485.0,1.0,0.0,Allen,1628386.0,,,,,,,,,,
377,PT10M30.00S,2022-01-15T02:53:32.2Z,3,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,62,65,2022-01-15T02:53:32Z,3740000,,,0,,J. Allen Free Throw 1 of 2 (10 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
378,PT10M30.00S,2022-01-15T02:53:49.6Z,3,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,62,66,2022-01-15T02:53:49Z,3750000,,,0,,J. Allen Free Throw 2 of 2 (11 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
379,PT10M21.00S,2022-01-15T02:54:01.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,16.245072273324574,57.59803921568627,1610612759,64,66,2022-01-15T02:54:14Z,3760000,-38.0,100.0,1,left,D. Murray 10' pullup Jump Shot (17 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,10.72,Made,,,,,,,,,,17.0,,,,,,,,,
380,PT09M55.00S,2022-01-15T02:54:26.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,89.70105124835742,61.51960784313726,1610612739,64,66,2022-01-15T02:54:31Z,3770000,58.0,44.0,1,right,MISS J. Allen 7' Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,7.27,Missed,,,,,,,,,,,,,,,,,,,
381,PT09M52.00S,2022-01-15T02:54:29.4Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,64,66,2022-01-15T02:54:31Z,3780000,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,380.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
382,PT09M42.00S,2022-01-15T02:54:40.2Z,3,REGULAR,2pt,Jump Shot,[],1627749,22.946780551905388,49.26470588235294,1610612759,64,66,2022-01-15T02:54:47Z,3790000,4.0,163.0,1,left,MISS D. Murray 16' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,16.32,Missed,,,,,,,,,,,,,,,,,,,
383,PT09M41.00S,2022-01-15T02:54:41.2Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,64,66,2022-01-15T02:54:47Z,3800000,,,0,,K. Johnson REBOUND (Off:2 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,382.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
384,PT09M38.00S,2022-01-15T02:54:44.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,26.231931668856767,15.441176470588236,1610612759,67,66,2022-01-15T02:54:50Z,3810000,173.0,194.0,1,left,K. Johnson 25' 3PT  (13 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.99,Made,,,,,,,,,,13.0,,,,,,,,,
385,PT09M23.00S,2022-01-15T02:54:59.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,86.5473061760841,48.28431372549019,1610612739,67,66,2022-01-15T02:55:09Z,3820000,-9.0,74.0,1,right,MISS D. Garland 7' floating Shot,[1629636],1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,7.45,Missed,,,,,,,,,,,,,,,,,,,
386,PT09M20.00S,2022-01-15T02:55:01.5Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,67,66,2022-01-15T02:55:01Z,3830000,,,0,,J. Poeltl REBOUND (Off:1 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,385.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
387,PT09M09.00S,2022-01-15T02:55:12.5Z,3,REGULAR,2pt,Jump Shot,[],1630170,15.982260183968464,73.2843137254902,1610612759,67,66,2022-01-15T02:55:17Z,3840000,-116.0,98.0,1,left,MISS D. Vassell 15' Jump Shot,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,15.2,Missed,,,,,,,,,,,,,,,,,,,
388,PT09M07.00S,2022-01-15T02:55:14.5Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,67,66,2022-01-15T02:55:17Z,3850000,,,0,,J. Allen REBOUND (Off:2 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,387.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
389,PT08M53.00S,2022-01-15T02:55:29.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,80.89684625492772,49.754901960784316,1610612739,67,66,2022-01-15T02:56:52Z,3860000,-1.0,127.0,1,right,MISS D. Garland 12' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,12.71,Missed,,,,,,,,,,,,,,,,,,,
390,PT08M51.00S,2022-01-15T02:55:31.0Z,3,REGULAR,rebound,defensive,[],203926,,,1610612759,67,66,2022-01-15T02:55:36Z,3870000,,,0,,D. McDermott REBOUND (Off:1 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,389.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
391,PT08M41.00S,2022-01-15T02:55:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,7.966491458607096,34.31372549019608,1610612759,67,66,2022-01-15T02:55:49Z,3880000,78.0,22.0,1,left,MISS J. Poeltl 8' Jump Shot,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,8.15,Missed,,,,,,,,,,,,,,,,,,,
392,PT08M39.00S,2022-01-15T02:55:42.8Z,3,REGULAR,rebound,defensive,[],1630205,,,1610612739,67,66,2022-01-15T02:55:49Z,3890000,,,0,,L. Stevens REBOUND (Off:2 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,391.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
393,PT08M33.00S,2022-01-15T02:55:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,92.85479632063075,46.81372549019608,1610612739,67,68,2022-01-15T02:56:03Z,3900000,-16.0,15.0,1,right,J. Allen Layup (13 PTS) (L. Stevens 2 AST),"[1628386, 1630205]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,2.17,Made,,,,,,,,,,13.0,,L. Stevens,1630205.0,2.0,,,,,
395,PT08M12.00S,2022-01-15T02:56:09.8Z,3,REGULAR,3pt,Jump Shot,[],203926,22.158344283837057,8.823529411764707,1610612759,67,68,2022-01-15T02:56:15Z,3920000,206.0,156.0,1,left,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
396,PT08M09.00S,2022-01-15T02:56:12.8Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,67,68,2022-01-15T02:56:15Z,3930000,,,0,,J. Allen REBOUND (Off:2 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,395.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
397,PT08M06.00S,2022-01-15T02:56:18.5Z,3,REGULAR,foul,personal,[],1630170,,,1610612739,67,68,2022-01-15T02:56:44Z,3940000,,,0,,D. Vassell personal FOUL (2 PF),"[1630170, 1629636]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,201638.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,
399,PT07M58.00S,2022-01-15T02:56:43.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,92.85479632063075,50.245098039215684,1610612739,67,70,2022-01-15T02:56:48Z,3960000,1.0,15.0,1,right,E. Mobley alley-oop DUNK (13 PTS) (D. Garland 5 AST),"[1630596, 1629636]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,1.47,Made,,,,,,,,,,13.0,,D. Garland,1629636.0,5.0,,,,,
401,PT07M35.00S,2022-01-15T02:57:06.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,5.863994743758213,49.50980392156863,1610612759,69,70,2022-01-15T02:58:20Z,3980000,2.0,3.0,1,left,D. Murray driving Layup (19 PTS),[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,0.36,Made,,,,,,,,,,19.0,,,,,,,,,
402,PT07M07.00S,2022-01-15T02:57:34.6Z,3,REGULAR,2pt,Jump Shot,[],1629636,84.44480946123521,19.11764705882353,1610612739,69,70,2022-01-15T02:57:40Z,3990000,-154.0,94.0,1,right,MISS D. Garland 18' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,18.06,Missed,,,,,,,,,,,,,,,,,,,
403,PT07M05.00S,2022-01-15T02:57:36.6Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,69,70,2022-01-15T02:57:40Z,4000000,,,0,,J. Poeltl REBOUND (Off:1 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,402.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
404,PT06M57.00S,2022-01-15T02:57:45.3Z,3,REGULAR,2pt,Jump Shot,[],1627749,5.206964520367937,69.6078431372549,1610612759,71,70,2022-01-15T02:57:50Z,4010000,-98.0,-4.0,1,left,D. Murray 9' pullup Jump Shot (21 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,9.81,Made,,,,,,,,,,21.0,,,,,,,,,
405,PT06M30.00S,2022-01-15T02:58:11.9Z,3,REGULAR,2pt,Jump Shot,[],1630596,92.85479632063075,15.931372549019606,1610612739,71,70,2022-01-15T02:58:18Z,4020000,-170.0,15.0,1,right,MISS E. Mobley 17' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,17.09,Missed,,,,,,,,,,,,,,,,,,,
406,PT06M27.00S,2022-01-15T02:58:14.9Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,71,70,2022-01-15T02:58:18Z,4030000,,,0,,D. Vassell REBOUND (Off:1 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,405.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
407,PT06M22.00S,2022-01-15T02:58:22.3Z,3,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,71,70,2022-01-15T02:58:30Z,4040000,,,0,,D. Vassell bad pass out-of-bounds TURNOVER (2 TO),[1630170],1610612759.0,SAS,bad pass,,,Vassell,D. Vassell,,,,,,,,,,,1628485.0,,,,,,2.0,,,,,,,,
408,PT06M22.00S,2022-01-15T02:58:31.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,71,70,2022-01-15T02:58:31Z,4050000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M22.00S,2022-01-15T03:00:39.1Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,71,70,2022-01-15T03:01:12Z,4060000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M22.00S,2022-01-15T03:00:39.1Z,3,REGULAR,substitution,in,[],201567,,,1610612739,71,70,2022-01-15T03:01:12Z,4070000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M10.00S,2022-01-15T03:01:36.1Z,3,REGULAR,foul,personal,[],1627751,,,1610612739,71,70,2022-01-15T03:01:44Z,4080000,,,0,,J. Poeltl personal FOUL (3 PF),"[1627751, 1628386]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,202026.0,3.0,0.0,Allen,1628386.0,,,,,,,,,,
413,PT06M03.00S,2022-01-15T03:01:59.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,75.1149802890933,52.69607843137255,1610612739,71,72,2022-01-15T03:02:06Z,4100000,13.0,181.0,1,right,D. Garland 18' pullup Jump Shot (18 PTS) (K. Love 1 AST),"[1629636, 201567]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,18.19,Made,,,,,,,,,,18.0,,K. Love,201567.0,1.0,,,,,
415,PT05M45.00S,2022-01-15T03:02:24.1Z,3,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,71,72,2022-01-15T03:02:32Z,4120000,,,0,,D. Vassell bad pass out-of-bounds TURNOVER (3 TO),[1630170],1610612759.0,SAS,bad pass,,,Vassell,D. Vassell,,,,,,,,,,,202026.0,,,,,,3.0,,,,,,,,
416,PT05M45.00S,2022-01-15T03:02:27.5Z,3,REGULAR,substitution,out,[],1629640,,,1610612739,71,72,2022-01-15T03:02:33Z,4130000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M45.00S,2022-01-15T03:02:27.5Z,3,REGULAR,substitution,out,[],1630170,,,1610612739,71,72,2022-01-15T03:02:33Z,4140000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M45.00S,2022-01-15T03:02:27.5Z,3,REGULAR,substitution,in,[],1628966,,,1610612739,71,72,2022-01-15T03:02:33Z,4150000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M45.00S,2022-01-15T03:02:27.5Z,3,REGULAR,substitution,in,[],1629022,,,1610612739,71,72,2022-01-15T03:02:33Z,4160000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M31.00S,2022-01-15T03:02:50.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201567,74.45795006570303,13.23529411764706,1610612739,71,75,2022-01-15T03:02:55Z,4170000,-184.0,188.0,1,right,K. Love 26' 3PT  (7 PTS) (D. Garland 6 AST),"[201567, 1629636]",1610612739.0,CLE,,,,Love,K. Love,,,,,26.26,Made,,,,,,,,,,7.0,,D. Garland,1629636.0,6.0,,,,,
422,PT05M11.00S,2022-01-15T03:03:10.4Z,3,REGULAR,3pt,Jump Shot,[],203926,4.944152431011826,4.166666666666666,1610612759,74,75,2022-01-15T03:03:15Z,4190000,229.0,-6.0,1,left,D. McDermott 3PT  (9 PTS) (L. Walker IV 4 AST),"[203926, 1629022]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,22.93,Made,,,,,,,,,,9.0,,L. Walker IV,1629022.0,4.0,,,,,
424,PT04M54.00S,2022-01-15T03:03:27.1Z,3,REGULAR,3pt,Jump Shot,[],201567,67.09921156373193,45.34313725490196,1610612739,74,75,2022-01-15T03:03:31Z,4210000,-23.0,257.0,1,right,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
425,PT04M51.00S,2022-01-15T03:03:30.1Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,74,75,2022-01-15T03:03:31Z,4220000,,,0,,J. Poeltl REBOUND (Off:1 Def:7),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,424.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
426,PT04M44.00S,2022-01-15T03:03:37.0Z,3,REGULAR,turnover,bad pass,[],203926,,,1610612759,74,75,2022-01-15T03:03:46Z,4230000,,,0,,D. McDermott bad pass TURNOVER (3 TO),"[203926, 1628386]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,3.0,,,,Allen,1628386.0,,,
427,PT04M44.00S,2022-01-15T03:03:37.0Z,3,REGULAR,steal,,[],1628386,,,1610612739,74,75,2022-01-15T03:04:24Z,4240000,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M27.00S,2022-01-15T03:03:53.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630205,90.22667542706965,60.5392156862745,1610612739,74,75,2022-01-15T03:06:47Z,4250000,53.0,39.0,1,right,MISS L. Stevens 6' Layup,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,6.58,Missed,,,,,,,,,,,,,,,,,,,
429,PT04M25.00S,2022-01-15T03:03:55.1Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,74,75,2022-01-15T03:04:00Z,4260000,,,0,,J. Poeltl REBOUND (Off:1 Def:8),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,428.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
430,PT04M17.00S,2022-01-15T03:04:03.9Z,3,REGULAR,3pt,Jump Shot,[],1628966,25.837713534822605,20.098039215686274,1610612759,74,75,2022-01-15T03:04:27Z,4270000,150.0,190.0,1,left,MISS K. Bates-Diop 24' 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,,
431,PT04M13.00S,2022-01-15T03:04:07.1Z,3,REGULAR,rebound,defensive,[],1630205,,,1610612739,74,75,2022-01-15T03:04:07Z,4280000,,,0,,L. Stevens REBOUND (Off:2 Def:3),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,430.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
432,PT04M07.00S,2022-01-15T03:04:13.6Z,3,REGULAR,3pt,Jump Shot,[],201567,69.46452036793693,73.52941176470588,1610612739,74,75,2022-01-15T03:04:30Z,4290000,118.0,235.0,1,right,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
433,PT04M03.00S,2022-01-15T03:04:17.6Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,74,75,2022-01-15T03:04:30Z,4300000,,,0,,J. Poeltl REBOUND (Off:1 Def:9),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,432.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
434,PT03M55.00S,2022-01-15T03:04:26.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,5.995400788436268,49.01960784313725,1610612759,76,75,2022-01-15T03:04:34Z,4310000,5.0,4.0,1,left,D. Murray Layup (23 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,0.63,Made,,,,,,,,,,23.0,,,,,,,,,
435,PT03M55.00S,2022-01-15T03:04:32.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612739,76,75,2022-01-15T03:04:32Z,4320000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M55.00S,2022-01-15T03:07:07.0Z,3,REGULAR,substitution,out,[],203926,,,1610612739,76,75,2022-01-15T03:07:30Z,4330000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M55.00S,2022-01-15T03:07:07.0Z,3,REGULAR,substitution,out,[],1627751,,,1610612739,76,75,2022-01-15T03:07:30Z,4340000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M55.00S,2022-01-15T03:07:07.0Z,3,REGULAR,substitution,out,[],1630205,,,1610612739,76,75,2022-01-15T03:07:30Z,4350000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M55.00S,2022-01-15T03:07:07.0Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,76,75,2022-01-15T03:07:30Z,4360000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M55.00S,2022-01-15T03:07:07.0Z,3,REGULAR,substitution,out,[],1628374,,,1610612739,76,75,2022-01-15T03:07:30Z,4370000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M55.00S,2022-01-15T03:07:07.0Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,76,75,2022-01-15T03:07:30Z,4380000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M55.00S,2022-01-15T03:07:07.0Z,3,REGULAR,substitution,in,[],1629111,,,1610612739,76,75,2022-01-15T03:07:30Z,4390000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M55.00S,2022-01-15T03:07:07.0Z,3,REGULAR,substitution,in,[],1627854,,,1610612739,76,75,2022-01-15T03:07:30Z,4400000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M55.00S,2022-01-15T03:07:07.0Z,3,REGULAR,substitution,in,[],1629164,,,1610612739,76,75,2022-01-15T03:07:30Z,4410000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M55.00S,2022-01-15T03:07:07.0Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,76,75,2022-01-15T03:07:30Z,4420000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
