actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
542,PT08M58.00S,2022-02-04T01:56:30.5Z,4,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612759,74,97,2022-02-04T01:56:38Z,5320000,,,0,,D. Robinson shooting personal FOUL (3 PF) (Jones 2 FT),"[1629130, 1630200]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,202035.0,,,,,,,,3.0,0.0,Jones,1630200.0,,,,,
544,PT08M58.00S,2022-02-04T01:56:51.7Z,4,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,75,97,2022-02-04T01:56:51Z,5340000,,,0,,T. Jones Free Throw 1 of 2 (13 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
545,PT08M58.00S,2022-02-04T01:56:52.6Z,4,REGULAR,substitution,out,[],1627823,,,1610612759,75,97,2022-02-04T01:57:00Z,5350000,,,0,,SUB out: J. Hernangomez,[1627823],1610612759.0,SAS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M58.00S,2022-02-04T01:56:52.6Z,4,REGULAR,substitution,out,[],1630580,,,1610612759,75,97,2022-02-04T01:57:00Z,5360000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M58.00S,2022-02-04T01:56:52.6Z,4,REGULAR,substitution,in,[],1629719,,,1610612759,75,97,2022-02-04T01:57:00Z,5370000,,,0,,SUB in: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M58.00S,2022-02-04T01:56:52.6Z,4,REGULAR,substitution,in,[],1630563,,,1610612759,75,97,2022-02-04T01:57:00Z,5380000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M58.00S,2022-02-04T01:57:11.2Z,4,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,76,97,2022-02-04T01:57:11Z,5390000,,,0,,T. Jones Free Throw 2 of 2 (14 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
550,PT08M43.00S,2022-02-04T01:57:27.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.64323258869908,49.01960784313725,1610612748,76,99,2022-02-04T01:57:31Z,5400000,-5.0,7.0,1,right,B. Adebayo cutting DUNK (17 PTS) (D. Robinson 3 AST),"[1628389, 1629130]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,,,,,0.88,Made,17.0,,,,,,,,,D. Robinson,1629130.0,3.0,,
552,PT08M41.00S,2022-02-04T01:57:32.7Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,76,99,2022-02-04T01:57:38Z,5420000,,,0,,TEAM delay-of-game VIOLATION,[],1610612748.0,MIA,,,,,,,,,,,,,202035.0,,,,,,,,,,,,,,,,
553,PT08M19.00S,2022-02-04T01:57:57.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630563,16.507884362680684,51.225490196078425,1610612759,76,99,2022-02-04T01:58:49Z,5430000,-6.0,103.0,1,left,MISS J. Primo 10' driving floating Shot,[1630563],1610612759.0,SAS,driving floating,,,Primo,J. Primo,,,,,,,,,10.29,Missed,,,,,,,,,,,,,,
554,PT08M16.00S,2022-02-04T01:58:00.8Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,76,99,2022-02-04T01:58:03Z,5440000,,,0,,B. Adebayo REBOUND (Off:2 Def:9),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,553.0,11.0,9.0,2.0,,,,,,,,,
555,PT08M11.00S,2022-02-04T01:58:06.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629639,90.75229960578186,50.0,1610612748,76,99,2022-02-04T01:58:13Z,5450000,0.0,34.0,1,right,MISS T. Herro driving Layup - blocked,"[1629639, 1630563]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,,,,,3.44,Missed,,,,,,,,,,,,,Primo,1630563.0
556,PT08M11.00S,2022-02-04T01:58:06.7Z,4,REGULAR,block,,[],1630563,,,1610612748,76,99,2022-02-04T01:58:09Z,5460000,,,0,,J. Primo BLOCK (1 BLK),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M08.00S,2022-02-04T01:58:09.7Z,4,REGULAR,rebound,defensive,[],1629719,,,1610612759,76,99,2022-02-04T02:02:52Z,5470000,,,0,,D. Cacok REBOUND (Off:0 Def:1),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,555.0,1.0,1.0,0.0,,,,,,,,,
558,PT08M03.00S,2022-02-04T01:58:15.0Z,4,REGULAR,3pt,Jump Shot,[],1629022,20.844283837056505,90.93137254901961,1610612759,76,99,2022-02-04T01:58:21Z,5480000,-205.0,143.0,1,left,MISS L. Walker IV 24' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,24.99,Missed,,,,,,,,,,,,,,
559,PT08M00.00S,2022-02-04T01:58:18.0Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,76,99,2022-02-04T01:58:21Z,5490000,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,558.0,4.0,4.0,0.0,,,,,,,,,
560,PT07M53.00S,2022-02-04T01:58:27.9Z,4,REGULAR,foul,personal,['2freethrow'],1630563,,,1610612748,76,99,2022-02-04T02:01:50Z,5500000,,,0,,J. Primo shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1630563, 1628389]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,202035.0,,,,,,,,3.0,0.0,Adebayo,1628389.0,,,,,
562,PT07M53.00S,2022-02-04T01:58:38.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,76,99,2022-02-04T01:58:38Z,5520000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M53.00S,2022-02-04T02:01:32.9Z,4,REGULAR,substitution,out,[],1630200,,,1610612748,76,99,2022-02-04T02:01:48Z,5530000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M53.00S,2022-02-04T02:01:32.9Z,4,REGULAR,substitution,out,[],1629622,,,1610612748,76,99,2022-02-04T02:01:48Z,5540000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M53.00S,2022-02-04T02:01:32.9Z,4,REGULAR,substitution,in,[],1630580,,,1610612748,76,99,2022-02-04T02:01:48Z,5550000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M53.00S,2022-02-04T02:01:32.9Z,4,REGULAR,substitution,in,[],200768,,,1610612748,76,99,2022-02-04T02:01:48Z,5560000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M53.00S,2022-02-04T02:01:54.6Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,76,99,2022-02-04T02:01:54Z,5570000,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Missed,,,,,,,,,,,,,,
568,PT07M53.00S,2022-02-04T02:01:54.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,76,99,2022-02-04T02:01:54Z,5580000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,567.0,,,,,,,,,,,,
569,PT07M53.00S,2022-02-04T02:02:14.8Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,76,100,2022-02-04T02:02:14Z,5590000,,,0,,B. Adebayo Free Throw 2 of 2 (18 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
570,PT07M34.00S,2022-02-04T02:02:36.2Z,4,REGULAR,foul,personal,[],1628389,,,1610612759,76,100,2022-02-04T02:02:43Z,5600000,,,0,,B. Adebayo personal FOUL (3 PF),"[1628389, 1630563]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,202035.0,,,,,,,,3.0,0.0,Primo,1630563.0,,,,,
572,PT07M27.00S,2022-02-04T02:03:03.9Z,4,REGULAR,2pt,Jump Shot,[],1630580,24.655059132720105,69.6078431372549,1610612759,78,100,2022-02-04T02:03:08Z,5620000,-98.0,179.0,1,left,J. Wieskamp 20' pullup Jump Shot (2 PTS) (T. Young 3 AST),"[1630580, 201152]",1610612759.0,SAS,pullup,,,Wieskamp,J. Wieskamp,,,,,,,,,20.43,Made,2.0,,,,,,,,,T. Young,201152.0,3.0,,
574,PT07M15.00S,2022-02-04T02:03:16.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.77463863337714,51.470588235294116,1610612748,78,102,2022-02-04T02:03:22Z,5640000,7.0,6.0,1,right,T. Herro reverse Layup (20 PTS) (B. Adebayo 2 AST),"[1629639, 1628389]",1610612748.0,MIA,reverse,,,Herro,T. Herro,,,,,,,,,0.95,Made,20.0,,,,,,,,,B. Adebayo,1628389.0,2.0,,
576,PT07M01.00S,2022-02-04T02:03:29.0Z,4,REGULAR,turnover,bad pass,[],201152,,,1610612759,78,102,2022-02-04T02:03:35Z,5660000,,,0,,T. Young bad pass TURNOVER (3 TO),"[201152, 1628389]",1610612759.0,SAS,,,,Young,T. Young,,,,,3.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,
577,PT07M01.00S,2022-02-04T02:03:29.0Z,4,REGULAR,steal,,[],1628389,,,1610612748,78,102,2022-02-04T02:03:31Z,5670000,,,0,,B. Adebayo STEAL (4 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M58.00S,2022-02-04T02:06:23.5Z,4,REGULAR,substitution,out,[],200768,,,1610612748,78,102,2022-02-04T02:22:04Z,5675000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M58.00S,2022-02-04T02:06:23.5Z,4,REGULAR,substitution,in,[],1629657,,,1610612748,78,102,2022-02-04T02:22:04Z,5677500,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M58.00S,2022-02-04T02:06:32.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629639,93.24901445466492,50.245098039215684,1610612748,78,104,2022-02-04T02:23:01Z,5680000,1.0,11.0,1,right,T. Herro running DUNK (22 PTS) (B. Adebayo 3 AST),"[1629639, 1628389]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,,,,,1.11,Made,22.0,,,,,,,,,B. Adebayo,1628389.0,3.0,,
580,PT06M57.00S,2022-02-04T02:06:37.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,78,104,2022-02-04T02:23:22Z,5700000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M41.00S,2022-02-04T02:06:51.3Z,4,REGULAR,2pt,Jump Shot,[],1630580,24.52365308804205,29.901960784313726,1610612759,78,104,2022-02-04T02:06:57Z,5730000,100.0,178.0,1,left,MISS J. Wieskamp 20' pullup Shot,[1630580],1610612759.0,SAS,pullup,,,Wieskamp,J. Wieskamp,,,,,,,,,20.44,Missed,,,,,,,,,,,,,,
584,PT06M39.00S,2022-02-04T02:06:53.3Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,78,104,2022-02-04T02:06:57Z,5740000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,583.0,2.0,2.0,0.0,,,,,,,,,
585,PT06M32.00S,2022-02-04T02:07:00.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.23324572930355,53.92156862745098,1610612748,78,104,2022-02-04T02:07:04Z,5750000,20.0,86.0,1,right,MISS B. Adebayo 8' pullup Shot - blocked,"[1628389, 1629719]",1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,,,,,8.85,Missed,,,,,,,,,,,,,Cacok,1629719.0
657,PT06M32.00S,2022-02-04T02:07:00.0Z,4,REGULAR,block,,[],1629719,,,1610612748,78,104,2022-02-04T02:16:21Z,5755000,,,0,,D. Cacok BLOCK (1 BLK),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M28.00S,2022-02-04T02:07:04.0Z,4,REGULAR,rebound,defensive,[],1630563,,,1610612759,78,104,2022-02-04T02:07:04Z,5760000,,,0,,J. Primo REBOUND (Off:3 Def:1),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,585.0,4.0,1.0,3.0,,,,,,,,,
587,PT06M20.00S,2022-02-04T02:07:14.1Z,4,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612759,78,104,2022-02-04T02:07:21Z,5770000,,,0,,B. Adebayo shooting personal FOUL (4 PF) (Cacok 2 FT),"[1628389, 1629719]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,201246.0,,,,,,,,4.0,0.0,Cacok,1629719.0,,,,,
589,PT06M20.00S,2022-02-04T02:07:42.5Z,4,REGULAR,freethrow,1 of 2,[],1629719,,,1610612759,78,104,2022-02-04T02:07:42Z,5790000,,,0,,MISS D. Cacok Free Throw 1 of 2,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,Missed,,,,,,,,,,,,,,
590,PT06M20.00S,2022-02-04T02:07:42.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,78,104,2022-02-04T02:07:42Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,589.0,,,,,,,,,,,,
591,PT06M20.00S,2022-02-04T02:07:43.7Z,4,REGULAR,substitution,out,[],1629022,,,1610612759,78,104,2022-02-04T02:08:06Z,5810000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M20.00S,2022-02-04T02:07:43.7Z,4,REGULAR,substitution,out,[],201152,,,1610612759,78,104,2022-02-04T02:08:06Z,5820000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M20.00S,2022-02-04T02:07:43.7Z,4,REGULAR,substitution,out,[],1628389,,,1610612759,78,104,2022-02-04T02:08:06Z,5830000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M20.00S,2022-02-04T02:07:43.7Z,4,REGULAR,substitution,in,[],1627823,,,1610612759,78,104,2022-02-04T02:08:06Z,5840000,,,0,,SUB in: J. Hernangomez,[1627823],1610612759.0,SAS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M20.00S,2022-02-04T02:07:43.7Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,78,104,2022-02-04T02:08:06Z,5850000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M20.00S,2022-02-04T02:07:43.7Z,4,REGULAR,substitution,in,[],1629735,,,1610612759,78,104,2022-02-04T02:08:06Z,5860000,,,0,,SUB in: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M20.00S,2022-02-04T02:08:09.3Z,4,REGULAR,freethrow,2 of 2,[],1629719,,,1610612759,79,104,2022-02-04T02:08:09Z,5870000,,,0,,D. Cacok Free Throw 2 of 2 (1 PTS),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
598,PT06M07.00S,2022-02-04T02:08:21.8Z,4,REGULAR,3pt,Jump Shot,[],1629216,66.70499342969777,37.254901960784316,1610612748,79,104,2022-02-04T02:08:27Z,5880000,-64.0,260.0,1,right,MISS G. Vincent 26' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,26.82,Missed,,,,,,,,,,,,,,
599,PT06M03.00S,2022-02-04T02:08:25.8Z,4,REGULAR,rebound,defensive,[],1629719,,,1610612759,79,104,2022-02-04T02:08:27Z,5890000,,,0,,D. Cacok REBOUND (Off:0 Def:2),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,598.0,2.0,2.0,0.0,,,,,,,,,
600,PT05M56.00S,2022-02-04T02:08:38.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629735,,,1610612759,79,104,2022-02-04T02:08:47Z,5900000,,,0,,C. Silva shooting personal FOUL (1 PF) (Cacok 2 FT),"[1629735, 1629719]",1610612748.0,MIA,shooting,,,Silva,C. Silva,,,,,,,,1627541.0,,,,,,,,1.0,0.0,Cacok,1629719.0,,,,,
602,PT05M56.00S,2022-02-04T02:09:03.3Z,4,REGULAR,freethrow,1 of 2,[],1629719,,,1610612759,80,104,2022-02-04T02:09:03Z,5920000,,,0,,D. Cacok Free Throw 1 of 2 (2 PTS),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
603,PT05M56.00S,2022-02-04T02:09:20.9Z,4,REGULAR,freethrow,2 of 2,[],1629719,,,1610612759,81,104,2022-02-04T02:09:20Z,5930000,,,0,,D. Cacok Free Throw 2 of 2 (3 PTS),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
604,PT05M44.00S,2022-02-04T02:09:35.1Z,4,REGULAR,turnover,bad pass,[],1629130,,,1610612748,81,104,2022-02-04T02:09:39Z,5940000,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 1630200]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,1.0,Jones,1630200.0,,,,,,,,,,,,,,,,,
605,PT05M44.00S,2022-02-04T02:09:35.1Z,4,REGULAR,steal,,[],1630200,,,1610612759,81,104,2022-02-04T02:09:37Z,5950000,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M35.00S,2022-02-04T02:09:44.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630200,11.514454664914586,60.5392156862745,1610612759,83,104,2022-02-04T02:09:51Z,5960000,-53.0,56.0,1,left,T. Jones 7' fadeaway Jump Shot (16 PTS),[1630200],1610612759.0,SAS,fadeaway,,,Jones,T. Jones,,,,,,,,,7.67,Made,16.0,,,,,,,,,,,,,
607,PT05M22.00S,2022-02-04T02:10:00.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,91.93495400788436,39.950980392156865,1610612748,83,104,2022-02-04T02:10:08Z,5970000,-50.0,23.0,1,right,MISS T. Herro driving finger roll Layup,[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,,,,,5.53,Missed,,,,,,,,,,,,,,
608,PT05M22.00S,2022-02-04T02:10:00.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,83,104,2022-02-04T02:10:08Z,5980000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,607.0,,,,,,,,,,,,
609,PT05M22.00S,2022-02-04T02:10:07.3Z,4,REGULAR,foul,personal,[],1630563,,,1610612748,83,104,2022-02-04T02:10:18Z,5990000,,,0,,J. Primo loose ball personal FOUL (4 PF),"[1630563, 1629735]",1610612759.0,SAS,loose ball,,,Primo,J. Primo,,,,,,,,201246.0,,,,,,,,4.0,0.0,Silva,1629735.0,,,,,
611,PT05M18.00S,2022-02-04T02:10:32.2Z,4,REGULAR,turnover,bad pass,[],1629216,,,1610612748,83,104,2022-02-04T02:10:37Z,6010000,,,0,,G. Vincent bad pass TURNOVER (2 TO),"[1629216, 1630200]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,2.0,Jones,1630200.0,,,,,,,,,,,,,,,,,
612,PT05M18.00S,2022-02-04T02:10:32.2Z,4,REGULAR,steal,,[],1630200,,,1610612759,83,104,2022-02-04T02:10:33Z,6020000,,,0,,T. Jones STEAL (2 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M15.00S,2022-02-04T02:10:37.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630580,5.863994743758213,50.0,1610612759,83,104,2022-02-04T02:13:02Z,6030000,0.0,3.0,1,left,MISS J. Wieskamp running Layup - blocked,"[1630580, 1629216]",1610612759.0,SAS,running,,,Wieskamp,J. Wieskamp,,,,,,,,,0.26,Missed,,,,,,,,,,,,,Vincent,1629216.0
614,PT05M15.00S,2022-02-04T02:10:37.7Z,4,REGULAR,block,,[],1629216,,,1610612759,83,104,2022-02-04T02:10:40Z,6040000,,,0,,G. Vincent BLOCK (1 BLK),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M15.00S,2022-02-04T02:10:37.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,83,104,2022-02-04T02:10:58Z,6050000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,613.0,,,,,,,,,,,,
616,PT05M15.00S,2022-02-04T02:10:42.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,83,104,2022-02-04T02:10:42Z,6060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M12.00S,2022-02-04T02:11:00.3Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630563,7.966491458607096,77.94117647058823,1610612759,83,104,2022-02-04T02:11:07Z,6070000,-140.0,22.0,1,left,MISS J. Primo 14' pullup Shot,[1630563],1610612759.0,SAS,pullup,,,Primo,J. Primo,,,,,,,,,14.15,Missed,,,,,,,,,,,,,,
618,PT05M08.00S,2022-02-04T02:11:04.3Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,83,104,2022-02-04T02:11:07Z,6080000,,,0,,G. Vincent REBOUND (Off:0 Def:3),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,617.0,3.0,3.0,0.0,,,,,,,,,
619,PT05M05.00S,2022-02-04T02:11:06.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,75.3777923784494,12.990196078431374,1610612748,83,104,2022-02-04T02:11:14Z,6090000,-185.0,179.0,1,right,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,,25.74,Missed,,,,,,,,,,,,,,
620,PT05M02.00S,2022-02-04T02:11:09.5Z,4,REGULAR,rebound,defensive,[],1630563,,,1610612759,83,104,2022-02-04T02:11:09Z,6100000,,,0,,J. Primo REBOUND (Off:3 Def:2),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,619.0,5.0,2.0,3.0,,,,,,,,,
621,PT04M40.00S,2022-02-04T02:11:31.9Z,4,REGULAR,turnover,bad pass,[],1630563,,,1610612759,83,104,2022-02-04T02:11:35Z,6110000,,,0,,J. Primo bad pass TURNOVER (1 TO),"[1630563, 1629216]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,1.0,Vincent,1629216.0,,,,,,,,,,,,,,,,,
622,PT04M40.00S,2022-02-04T02:11:31.9Z,4,REGULAR,steal,,[],1629216,,,1610612748,83,104,2022-02-04T02:11:33Z,6120000,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M35.00S,2022-02-04T02:11:37.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629657,67.23061760840999,59.80392156862745,1610612748,83,104,2022-02-04T02:11:43Z,6130000,49.0,256.0,1,right,MISS K. Guy 26' 3PT,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,26.02,Missed,,,,,,,,,,,,,,
624,PT04M32.00S,2022-02-04T02:11:40.4Z,4,REGULAR,rebound,defensive,[],1629719,,,1610612759,83,104,2022-02-04T02:11:43Z,6140000,,,0,,D. Cacok REBOUND (Off:0 Def:3),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,623.0,3.0,3.0,0.0,,,,,,,,,
625,PT04M27.00S,2022-02-04T02:11:48.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629735,,,1610612759,83,104,2022-02-04T02:12:03Z,6150000,,,0,,C. Silva personal FOUL (2 PF) (Cacok 2 FT),"[1629735, 1629719]",1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,201246.0,,,,,,,,2.0,0.0,Cacok,1629719.0,,,,,
627,PT04M27.00S,2022-02-04T02:12:14.4Z,4,REGULAR,freethrow,1 of 2,[],1629719,,,1610612759,83,104,2022-02-04T02:12:38Z,6170000,,,0,,MISS D. Cacok Free Throw 1 of 2,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,Missed,,,,,,,,,,,,,,
628,PT04M27.00S,2022-02-04T02:12:14.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,83,104,2022-02-04T02:12:38Z,6180000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,627.0,,,,,,,,,,,,
629,PT04M27.00S,2022-02-04T02:12:14.4Z,4,REGULAR,freethrow,2 of 2,[],1629719,,,1610612759,83,104,2022-02-04T02:12:38Z,6190000,,,0,,MISS D. Cacok Free Throw 2 of 2,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,Missed,,,,,,,,,,,,,,
