actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
690,PT10M42.00S,2021-11-11T03:26:02.4Z,4,REGULAR,turnover,lost ball,[],1626158,,,1610612758,109,89,2021-11-11T03:51:56Z,5345000,,,0,,R. Holmes lost ball TURNOVER (2 TO),"[1626158, 1629640]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,2.0,,,,,,,,,,,,,,,Johnson,1629640.0,,,
691,PT10M42.00S,2021-11-11T03:26:02.4Z,4,REGULAR,steal,,[],1629640,,,1610612759,109,89,2021-11-11T03:51:13Z,5352500,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M35.00S,2021-11-11T03:26:13.3Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629640,10.200394218134035,48.77450980392157,1610612759,109,89,2021-11-11T03:51:13Z,5360000,6.0,43.0,1,left,MISS K. Johnson driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,,,4.38,Missed,,,,,,,,,,,,,,,,,
548,PT10M33.00S,2021-11-11T03:26:15.3Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,109,89,2021-11-11T03:45:57Z,5370000,,,0,,R. Holmes REBOUND (Off:3 Def:7),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,547.0,10.0,7.0,3.0,,,,,,,,,
549,PT10M25.00S,2021-11-11T03:26:24.2Z,4,REGULAR,3pt,Jump Shot,[],203084,86.94152431011827,4.411764705882353,1610612758,109,89,2021-11-11T03:26:29Z,5380000,-228.0,70.0,1,right,MISS H. Barnes step back 3PT,[203084],1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,,,23.85,Missed,,,,,,,,,,,,,,,,,
550,PT10M22.00S,2021-11-11T03:26:27.2Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612759,109,89,2021-11-11T03:26:29Z,5390000,,,0,,D. White REBOUND (Off:1 Def:2),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,549.0,3.0,2.0,1.0,,,,,,,,,
551,PT10M17.00S,2021-11-11T03:26:32.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,27.151773981603156,20.588235294117645,1610612759,109,89,2021-11-11T03:26:37Z,5400000,147.0,203.0,1,left,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,25.05,Missed,,,,,,,,,,,,,,,,,
552,PT10M14.00S,2021-11-11T03:26:35.1Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,109,89,2021-11-11T03:26:37Z,5410000,,,0,,R. Holmes REBOUND (Off:3 Def:8),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,551.0,11.0,8.0,3.0,,,,,,,,,
553,PT10M03.00S,2021-11-11T03:26:44.7Z,4,REGULAR,2pt,Jump Shot,[],1627741,76.42904073587385,63.23529411764706,1610612758,109,89,2021-11-11T03:26:55Z,5420000,66.0,169.0,1,right,MISS B. Hield 18' pullup Shot,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,,,18.16,Missed,,,,,,,,,,,,,,,,,
554,PT09M57.00S,2021-11-11T03:26:50.7Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,109,89,2021-11-11T03:26:55Z,5430000,,,0,,K. Johnson REBOUND (Off:4 Def:8),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,553.0,12.0,8.0,4.0,,,,,,,,,
555,PT09M44.00S,2021-11-11T03:27:04.2Z,4,REGULAR,2pt,Jump Shot,[],1628401,20.71287779237845,36.27450980392157,1610612759,109,89,2021-11-11T03:27:55Z,5440000,69.0,142.0,1,left,MISS D. White 15' pullup Shot,[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,,,15.79,Missed,,,,,,,,,,,,,,,,,
556,PT09M41.00S,2021-11-11T03:27:06.6Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,109,89,2021-11-11T03:27:06Z,5450000,,,0,,R. Holmes REBOUND (Off:3 Def:9),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,555.0,12.0,9.0,3.0,,,,,,,,,
557,PT09M33.00S,2021-11-11T03:27:16.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,94.56307490144546,49.01960784313725,1610612758,109,91,2021-11-11T03:28:08Z,5460000,-5.0,-1.0,1,right,R. Holmes driving Layup (6 PTS) (D. Mitchell 4 AST),"[1626158, 1630558]",1610612758.0,SAC,driving,,,Holmes,R. Holmes,,,,,,,0.51,Made,6.0,D. Mitchell,1630558.0,4.0,,,,,,,,,,,,,
560,PT09M16.00S,2021-11-11T03:27:33.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,9.937582128777924,36.27450980392157,1610612759,109,91,2021-11-11T03:28:28Z,5470000,69.0,41.0,1,left,MISS B. Forbes 7' floating Shot,[1627854],1610612759.0,SAS,floating,,,Forbes,B. Forbes,,,,,,,7.99,Missed,,,,,,,,,,,,,,,,,
561,PT09M16.00S,2021-11-11T03:27:33.3Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,109,91,2021-11-11T03:28:28Z,5480000,,,0,,H. Barnes REBOUND (Off:1 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,560.0,5.0,4.0,1.0,,,,,,,,,
562,PT09M13.00S,2021-11-11T03:27:38.4Z,4,REGULAR,foul,personal,[],1628401,,,1610612758,109,91,2021-11-11T03:47:05Z,5490000,,,0,,D. White take personal FOUL (3 PF),"[1628401, 203084]",1610612759.0,SAS,take,,,White,D. White,,,,,1201.0,,,,,,,,,,,,3.0,0.0,Barnes,203084.0,,,,,
564,PT08M53.00S,2021-11-11T03:28:19.2Z,4,REGULAR,turnover,bad pass,[],1630558,,,1610612758,109,91,2021-11-11T03:28:44Z,5510000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1630558, 1629640]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,2.0,,,,,,,,,,,,,,,Johnson,1629640.0,,,
565,PT08M53.00S,2021-11-11T03:28:19.2Z,4,REGULAR,steal,,[],1629640,,,1610612759,109,91,2021-11-11T03:28:21Z,5520000,,,0,,K. Johnson STEAL (2 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M41.00S,2021-11-11T03:28:31.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629022,5.732588699080158,47.05882352941176,1610612759,111,91,2021-11-11T03:29:00Z,5530000,15.0,1.0,1,left,L. Walker IV driving Layup (15 PTS),[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,,,1.48,Made,15.0,,,,,,,,,,,,,,,,
567,PT08M41.00S,2021-11-11T03:28:35.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,111,91,2021-11-11T03:28:35Z,5540000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M41.00S,2021-11-11T03:31:22.6Z,4,REGULAR,substitution,out,[],1629022,,,1610612758,111,91,2021-11-11T03:31:36Z,5550000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M41.00S,2021-11-11T03:31:22.6Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,111,91,2021-11-11T03:31:36Z,5560000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M41.00S,2021-11-11T03:31:22.6Z,4,REGULAR,substitution,in,[],1627749,,,1610612758,111,91,2021-11-11T03:31:36Z,5570000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M41.00S,2021-11-11T03:31:22.6Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,111,91,2021-11-11T03:31:36Z,5580000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M41.00S,2021-11-11T03:31:22.6Z,4,REGULAR,substitution,out,[],1626158,,,1610612758,111,91,2021-11-11T03:32:04Z,5585000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M41.00S,2021-11-11T03:31:22.6Z,4,REGULAR,substitution,in,[],203458,,,1610612758,111,91,2021-11-11T03:32:04Z,5587500,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M30.00S,2021-11-11T03:31:40.6Z,4,REGULAR,3pt,Jump Shot,[],1627741,68.01905387647832,31.862745098039213,1610612758,111,91,2021-11-11T03:32:30Z,5590000,-91.0,248.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,26.42,Missed,,,,,,,,,,,,,,,,,
575,PT08M27.00S,2021-11-11T03:31:45.2Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612759,111,91,2021-11-11T03:31:45Z,5600000,,,0,,D. White REBOUND (Off:1 Def:3),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,574.0,4.0,3.0,1.0,,,,,,,,,
576,PT08M27.00S,2021-11-11T03:31:46.3Z,4,REGULAR,foul,personal,[],1627741,,,1610612759,111,91,2021-11-11T03:48:05Z,5610000,,,0,,B. Hield take personal FOUL (3 PF),"[1627741, 1628401]",1610612758.0,SAC,take,,,Hield,B. Hield,,,,,1201.0,,,,,,,,,,,,3.0,0.0,White,1628401.0,,,,,
580,PT08M18.00S,2021-11-11T03:32:10.2Z,4,REGULAR,foul,personal,['2freethrow'],203090,,,1610612759,111,91,2021-11-11T03:32:20Z,5630000,,,0,,M. Harkless shooting personal FOUL (2 PF) (Eubanks 2 FT),"[203090, 1629234]",1610612758.0,SAC,shooting,,,Harkless,M. Harkless,,,,,1201.0,,,,,,,,,,,,2.0,0.0,Eubanks,1629234.0,,,,,
582,PT08M18.00S,2021-11-11T03:32:37.5Z,4,REGULAR,freethrow,1 of 2,[],1629234,,,1610612759,112,91,2021-11-11T03:32:53Z,5650000,,,0,,D. Eubanks Free Throw 1 of 2 (12 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
583,PT08M18.00S,2021-11-11T03:32:37.5Z,4,REGULAR,freethrow,2 of 2,[],1629234,,,1610612759,112,91,2021-11-11T03:32:53Z,5660000,,,0,,MISS D. Eubanks Free Throw 2 of 2,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,Missed,,,,,,,,,,,,,,,,,
584,PT08M15.00S,2021-11-11T03:32:40.5Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,112,91,2021-11-11T03:32:53Z,5670000,,,0,,H. Barnes REBOUND (Off:1 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,583.0,6.0,5.0,1.0,,,,,,,,,
585,PT08M03.00S,2021-11-11T03:33:01.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,92.9862023653088,34.55882352941176,1610612758,112,93,2021-11-11T03:33:20Z,5680000,-77.0,13.0,1,right,D. Fox 7' driving floating Jump Shot (28 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,,,7.84,Made,28.0,,,,,,,,,,,,,,,,
586,PT07M50.00S,2021-11-11T03:33:13.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,4.944152431011826,34.55882352941176,1610612759,112,93,2021-11-11T03:33:37Z,5690000,77.0,-6.0,1,left,MISS D. Murray 7' floating Shot,[1627749],1610612759.0,SAS,floating,,,Murray,D. Murray,,,,,,,7.74,Missed,,,,,,,,,,,,,,,,,
587,PT07M50.00S,2021-11-11T03:33:13.1Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,112,93,2021-11-11T03:33:37Z,5700000,,,0,,H. Barnes REBOUND (Off:1 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,586.0,7.0,6.0,1.0,,,,,,,,,
588,PT07M43.00S,2021-11-11T03:33:20.2Z,4,REGULAR,turnover,bad pass,[],203084,,,1610612758,112,93,2021-11-11T03:33:42Z,5710000,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1629640]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,1.0,,,,,,,,,,,,,,,Johnson,1629640.0,,,
589,PT07M43.00S,2021-11-11T03:33:20.2Z,4,REGULAR,steal,,[],1629640,,,1610612759,112,93,2021-11-11T03:33:22Z,5720000,,,0,,K. Johnson STEAL (3 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M34.00S,2021-11-11T03:33:30.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627854,5.995400788436268,49.754901960784316,1610612759,114,93,2021-11-11T03:53:34Z,5730000,1.0,4.0,1,left,B. Forbes driving Layup (15 PTS) (D. Eubanks 2 AST),"[1627854, 1629234]",1610612759.0,SAS,driving,,,Forbes,B. Forbes,,,,,,,0.41,Made,15.0,D. Eubanks,1629234.0,2.0,,,,,,,,,,,,,
592,PT07M25.00S,2021-11-11T03:33:39.2Z,4,REGULAR,3pt,Jump Shot,[],1628368,67.88764783180025,58.08823529411765,1610612758,114,96,2021-11-11T03:54:11Z,5750000,40.0,249.0,1,right,D. Fox 25' 3PT pullup (31 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,25.27,Made,31.0,,,,,,,,,,,,,,,,
593,PT07M09.00S,2021-11-11T03:33:55.6Z,4,REGULAR,2pt,Jump Shot,[],1627749,22.026938239159,60.5392156862745,1610612759,116,96,2021-11-11T03:34:03Z,5760000,-53.0,155.0,1,left,D. Murray 16' pullup Jump Shot (22 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,16.33,Made,22.0,,,,,,,,,,,,,,,,
594,PT06M59.00S,2021-11-11T03:34:05.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,79.97700394218134,44.85294117647059,1610612758,116,98,2021-11-11T03:34:18Z,5770000,-26.0,136.0,1,right,D. Fox 13' pullup Jump Shot (33 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,13.81,Made,33.0,,,,,,,,,,,,,,,,
595,PT06M40.00S,2021-11-11T03:34:23.0Z,4,REGULAR,3pt,Jump Shot,[],1627749,32.40801576872536,47.794117647058826,1610612759,116,98,2021-11-11T03:34:28Z,5780000,11.0,252.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,25.23,Missed,,,,,,,,,,,,,,,,,
596,PT06M37.00S,2021-11-11T03:34:26.0Z,4,REGULAR,rebound,defensive,[],203458,,,1610612758,116,98,2021-11-11T03:34:28Z,5790000,,,0,,A. Len REBOUND (Off:3 Def:3),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,595.0,6.0,3.0,3.0,,,,,,,,,
597,PT06M30.00S,2021-11-11T03:34:34.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.64323258869908,47.549019607843135,1610612758,116,98,2021-11-11T03:34:41Z,5800000,-12.0,7.0,1,right,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,,,1.43,Missed,,,,,,,,,,,,,,,,,
599,PT06M26.00S,2021-11-11T03:34:38.1Z,4,REGULAR,rebound,defensive,[],1627854,,,1610612759,116,98,2021-11-11T03:34:41Z,5820000,,,0,,B. Forbes REBOUND (Off:0 Def:2),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,597.0,2.0,2.0,0.0,,,,,,,,,
600,PT06M23.00S,2021-11-11T03:34:41.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627749,5.995400788436268,49.754901960784316,1610612759,118,98,2021-11-11T03:57:04Z,5830000,1.0,4.0,1,left,D. Murray running finger roll Layup (24 PTS),[1627749],1610612759.0,SAS,running finger roll,,,Murray,D. Murray,,,,,,,0.41,Made,24.0,,,,,,,,,,,,,,,,
601,PT06M09.00S,2021-11-11T03:34:55.5Z,4,REGULAR,turnover,lost ball,[],203458,,,1610612758,118,98,2021-11-11T03:50:57Z,5840000,,,0,,A. Len lost ball TURNOVER (1 TO),"[203458, 1627749]",1610612758.0,SAC,,,,Len,A. Len,,,,,,1.0,,,,,,,,,,,,,,,Murray,1627749.0,,,
602,PT06M09.00S,2021-11-11T03:34:55.5Z,4,REGULAR,steal,,[],1627749,,,1610612759,118,98,2021-11-11T03:34:58Z,5850000,,,0,,D. Murray STEAL (2 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M09.00S,2021-11-11T03:35:02.9Z,4,REGULAR,foul,personal,[],203458,,,1610612759,118,98,2021-11-11T03:57:55Z,5860000,,,0,,A. Len take personal FOUL (3 PF),"[203458, 1627749]",1610612758.0,SAC,take,,,Len,A. Len,,,,,1199.0,,,,,,,,,,,,3.0,0.0,Murray,1627749.0,,,,,
605,PT06M09.00S,2021-11-11T03:35:09.8Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,118,98,2021-11-11T03:35:24Z,5880000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M09.00S,2021-11-11T03:35:09.8Z,4,REGULAR,substitution,out,[],1627854,,,1610612759,118,98,2021-11-11T03:35:24Z,5890000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M09.00S,2021-11-11T03:35:09.8Z,4,REGULAR,substitution,out,[],1629234,,,1610612759,118,98,2021-11-11T03:35:24Z,5900000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M09.00S,2021-11-11T03:35:09.8Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,118,98,2021-11-11T03:35:24Z,5910000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M09.00S,2021-11-11T03:35:09.8Z,4,REGULAR,substitution,in,[],203926,,,1610612759,118,98,2021-11-11T03:35:24Z,5920000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M09.00S,2021-11-11T03:35:09.8Z,4,REGULAR,substitution,in,[],201152,,,1610612759,118,98,2021-11-11T03:35:24Z,5930000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M49.00S,2021-11-11T03:35:49.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203084,,,1610612759,118,98,2021-11-11T03:35:59Z,5940000,,,0,,H. Barnes personal FOUL (3 PF) (Young 2 FT),"[203084, 201152]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,1199.0,,,,,,,,,,,,3.0,0.0,Young,201152.0,,,,,
613,PT05M49.00S,2021-11-11T03:36:12.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201152,,,1610612759,118,98,2021-11-11T03:36:44Z,5960000,,,0,,MISS T. Young Free Throw 1 of 2,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,
614,PT05M49.00S,2021-11-11T03:36:12.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,118,98,2021-11-11T03:36:44Z,5970000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,613.0,,,,,,,,,,,,
615,PT05M49.00S,2021-11-11T03:36:26.5Z,4,REGULAR,substitution,out,[],203084,,,1610612759,118,98,2021-11-11T03:36:29Z,5980000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M49.00S,2021-11-11T03:36:26.5Z,4,REGULAR,substitution,in,[],1629002,,,1610612759,118,98,2021-11-11T03:36:29Z,5990000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M49.00S,2021-11-11T03:36:12.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201152,,,1610612759,118,98,2021-11-11T03:36:44Z,6000000,,,0,,MISS T. Young Free Throw 2 of 2,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,
618,PT05M46.00S,2021-11-11T03:36:15.6Z,4,REGULAR,rebound,defensive,[],203090,,,1610612758,118,98,2021-11-11T03:36:44Z,6010000,,,0,,M. Harkless REBOUND (Off:0 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,617.0,1.0,1.0,0.0,,,,,,,,,
619,PT05M37.00S,2021-11-11T03:36:50.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.64323258869908,50.0,1610612758,118,100,2021-11-11T03:58:32Z,6020000,0.0,7.0,1,right,D. Fox driving Layup (35 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,,,0.73,Made,35.0,,,,,,,,,,,,,,,,
620,PT05M18.00S,2021-11-11T03:37:08.4Z,4,REGULAR,3pt,Jump Shot,[],203926,31.882391590013142,51.470588235294116,1610612759,121,100,2021-11-11T03:37:14Z,6030000,-7.0,247.0,1,left,D. McDermott 24' 3PT  (17 PTS) (T. Young 8 AST),"[203926, 201152]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,24.73,Made,17.0,T. Young,201152.0,8.0,,,,,,,,,,,,,
622,PT05M18.00S,2021-11-11T03:37:16.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,121,100,2021-11-11T03:37:16Z,6050000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M18.00S,2021-11-11T03:39:54.2Z,4,REGULAR,substitution,out,[],203090,,,1610612758,121,100,2021-11-11T03:40:21Z,6060000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M18.00S,2021-11-11T03:39:54.2Z,4,REGULAR,substitution,out,[],203458,,,1610612758,121,100,2021-11-11T03:40:21Z,6070000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M18.00S,2021-11-11T03:39:54.2Z,4,REGULAR,substitution,in,[],1630186,,,1610612758,121,100,2021-11-11T03:40:21Z,6080000,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M18.00S,2021-11-11T03:39:54.2Z,4,REGULAR,substitution,in,[],1627745,,,1610612758,121,100,2021-11-11T03:40:21Z,6090000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M04.00S,2021-11-11T03:40:23.8Z,4,REGULAR,3pt,Jump Shot,[],1629002,80.3712220762155,92.8921568627451,1610612758,121,100,2021-11-11T03:40:42Z,6100000,214.0,132.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,25.19,Missed,,,,,,,,,,,,,,,,,
628,PT04M56.00S,2021-11-11T03:40:31.8Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,121,100,2021-11-11T03:40:42Z,6110000,,,0,,D. Vassell REBOUND (Off:0 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,627.0,5.0,5.0,0.0,,,,,,,,,
629,PT04M46.00S,2021-11-11T03:40:41.7Z,4,REGULAR,2pt,Jump Shot,[],1627749,21.369908015768726,51.71568627450981,1610612759,123,100,2021-11-11T03:40:47Z,6120000,-9.0,148.0,1,left,D. Murray 14' pullup Jump Shot (26 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,14.86,Made,26.0,,,,,,,,,,,,,,,,
630,PT04M32.00S,2021-11-11T03:40:55.0Z,4,REGULAR,2pt,Jump Shot,[],1628368,76.16622864651774,25.49019607843137,1610612758,123,102,2021-11-11T03:41:08Z,6130000,-123.0,172.0,1,right,D. Fox 21' step back Jump Shot (37 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,,,21.08,Made,37.0,,,,,,,,,,,,,,,,
631,PT04M10.00S,2021-11-11T03:41:17.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201152,7.178055190538765,50.49019607843137,1610612759,123,102,2021-11-11T03:41:25Z,6140000,-2.0,15.0,1,left,MISS T. Young DUNK,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,1.52,Missed,,,,,,,,,,,,,,,,,
632,PT04M06.00S,2021-11-11T03:41:21.2Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,123,102,2021-11-11T03:41:25Z,6150000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,631.0,1.0,1.0,0.0,,,,,,,,,
633,PT04M05.00S,2021-11-11T03:41:26.3Z,4,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612758,123,102,2021-11-11T03:41:34Z,6160000,,,0,,D. Vassell shooting personal FOUL (4 PF) (Ramsey 2 FT),"[1630170, 1630186]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,1199.0,,,,,,,,,,,,4.0,0.0,Ramsey,1630186.0,,,,,
