actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
543,PT10M01.00S,2021-11-27T03:26:22.5Z,4,REGULAR,3pt,Jump Shot,[],1628369,27.808804204993432,79.16666666666666,1610612738,72,68,2021-11-27T03:26:27Z,5250000,-146.0,209.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
544,PT09M58.00S,2021-11-27T03:26:25.5Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612759,72,68,2021-11-27T03:26:27Z,5260000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,543.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
545,PT09M52.00S,2021-11-27T03:26:30.4Z,4,REGULAR,3pt,Jump Shot,[],1629022,70.38436268068331,70.34313725490196,1610612759,72,68,2021-11-27T03:26:37Z,5270000,102.0,226.0,1,right,MISS L. Walker IV 24' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
546,PT09M48.00S,2021-11-27T03:26:34.4Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,72,68,2021-11-27T03:26:37Z,5280000,,,0,,E. Kanter REBOUND (Off:2 Def:4),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,545.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
547,PT09M35.00S,2021-11-27T03:26:48.8Z,4,REGULAR,turnover,lost ball,[],202683,,,1610612738,72,68,2021-11-27T03:27:19Z,5290000,,,0,,E. Kanter lost ball TURNOVER (1 TO),"[202683, 1627854]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,1.0,Forbes,1627854.0,
548,PT09M35.00S,2021-11-27T03:26:48.8Z,4,REGULAR,steal,,[],1627854,,,1610612759,72,68,2021-11-27T03:26:51Z,5300000,,,0,,B. Forbes STEAL (2 STL),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M24.00S,2021-11-27T03:26:58.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627749,81.94809461235218,46.07843137254902,1610612759,72,68,2021-11-27T03:27:26Z,5310000,-20.0,117.0,1,right,MISS D. Murray 11' driving floating Shot,[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,11.88,Missed,,,,,,,,,,,,,,,,,,,
550,PT09M21.00S,2021-11-27T03:27:01.8Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,72,68,2021-11-27T03:27:01Z,5320000,,,0,,G. Williams REBOUND (Off:2 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,549.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
551,PT09M18.00S,2021-11-27T03:27:07.5Z,4,REGULAR,foul,personal,['2freethrow'],1628966,,,1610612738,72,68,2021-11-27T03:27:18Z,5330000,,,0,,K. Bates-Diop shooting personal FOUL (1 PF) (Tatum 2 FT),"[1628966, 1628369]",1610612759.0,SAS,shooting,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,203177.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,
553,PT09M18.00S,2021-11-27T03:27:35.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628369,,,1610612738,72,68,2021-11-27T03:27:35Z,5350000,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
554,PT09M18.00S,2021-11-27T03:27:35.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,72,68,2021-11-27T03:27:35Z,5360000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,553.0,,,,,,,,,,,,,,,,,,
555,PT09M18.00S,2021-11-27T03:27:36.0Z,4,REGULAR,substitution,out,[],1628966,,,1610612738,72,68,2021-11-27T03:27:52Z,5370000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M18.00S,2021-11-27T03:27:36.0Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,72,68,2021-11-27T03:27:52Z,5380000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M18.00S,2021-11-27T03:27:36.0Z,4,REGULAR,substitution,in,[],1628401,,,1610612738,72,68,2021-11-27T03:27:52Z,5390000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M18.00S,2021-11-27T03:27:36.0Z,4,REGULAR,substitution,in,[],1629641,,,1610612738,72,68,2021-11-27T03:27:52Z,5400000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M18.00S,2021-11-27T03:27:59.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628369,,,1610612738,72,69,2021-11-27T03:27:59Z,5410000,,,0,,J. Tatum Free Throw 2 of 2 (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
560,PT09M00.00S,2021-11-27T03:28:18.3Z,4,REGULAR,2pt,Jump Shot,[],1628401,92.46057818659659,33.088235294117645,1610612759,72,69,2021-11-27T03:28:27Z,5420000,-85.0,18.0,1,right,MISS D. White 8' floating Shot - blocked,"[1628401, 203935]",1610612759.0,SAS,floating,,,White,D. White,,,,,8.66,Missed,,,,,,,,,,,,,,Smart,203935.0,,,,
561,PT09M00.00S,2021-11-27T03:28:18.3Z,4,REGULAR,block,,[],203935,,,1610612759,72,69,2021-11-27T03:28:21Z,5430000,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M56.00S,2021-11-27T03:28:22.3Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,72,69,2021-11-27T03:28:27Z,5440000,,,0,,M. Smart REBOUND (Off:1 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,560.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
563,PT08M49.00S,2021-11-27T03:28:28.9Z,4,REGULAR,2pt,Jump Shot,[],1628369,26.757555847568987,37.99019607843137,1610612738,72,71,2021-11-27T03:28:35Z,5450000,60.0,199.0,1,left,J. Tatum 20' pullup Jump Shot (17 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,20.78,Made,,,,,17.0,,,,,,,,,,,,,,
564,PT08M28.00S,2021-11-27T03:28:50.1Z,4,REGULAR,3pt,Jump Shot,[],1627854,88.25558475689881,1.715686274509804,1610612759,72,71,2021-11-27T03:28:56Z,5460000,-241.0,58.0,1,right,MISS B. Forbes 24' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,,
565,PT08M24.00S,2021-11-27T03:28:54.1Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,72,71,2021-11-27T03:28:56Z,5470000,,,0,,J. Tatum REBOUND (Off:2 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,564.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
566,PT08M17.00S,2021-11-27T03:29:00.7Z,4,REGULAR,3pt,Jump Shot,[],1629684,32.53942181340342,30.637254901960787,1610612738,72,74,2021-11-27T03:29:07Z,5480000,97.0,253.0,1,left,G. Williams 27' 3PT  (5 PTS) (M. Smart 6 AST),"[1629684, 203935]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,27.13,Made,,,,,5.0,,,,,,M. Smart,203935.0,6.0,,,,,,
568,PT07M55.00S,2021-11-27T03:29:23.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,93.9060446780552,51.9607843137255,1610612759,74,74,2021-11-27T03:29:28Z,5500000,10.0,5.0,1,right,L. Walker IV cutting Layup (10 PTS) (D. White 5 AST),"[1629022, 1628401]",1610612759.0,SAS,cutting,,,Walker IV,L. Walker IV,,,,,1.09,Made,,,,,10.0,,,,,,D. White,1628401.0,5.0,,,,,,
570,PT07M39.00S,2021-11-27T03:29:38.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202683,5.863994743758213,51.9607843137255,1610612738,74,74,2021-11-27T03:29:43Z,5520000,-10.0,3.0,1,left,MISS E. Kanter Layup - blocked,"[202683, 1627751]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,1.01,Missed,,,,,,,,,,,,,,Poeltl,1627751.0,,,,
571,PT07M39.00S,2021-11-27T03:29:38.7Z,4,REGULAR,block,,[],1627751,,,1610612738,74,74,2021-11-27T03:29:41Z,5530000,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M35.00S,2021-11-27T03:29:42.7Z,4,REGULAR,rebound,offensive,[],203935,,,1610612738,74,74,2021-11-27T03:29:43Z,5540000,,,0,,M. Smart REBOUND (Off:2 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,570.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
573,PT07M32.00S,2021-11-27T03:29:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,5.601182654402102,51.9607843137255,1610612738,74,76,2021-11-27T03:29:50Z,5550000,-10.0,0.0,1,left,G. Williams Layup (7 PTS) (M. Smart 7 AST),"[1629684, 203935]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,0.98,Made,,,,,7.0,,,,,,M. Smart,203935.0,7.0,,,,,,
575,PT07M14.00S,2021-11-27T03:30:03.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,86.94152431011827,46.568627450980394,1610612759,74,76,2021-11-27T03:30:10Z,5570000,-17.0,70.0,1,right,MISS D. Murray 7' floating Shot,[1627749],1610612759.0,SAS,floating,,,Murray,D. Murray,,,,,7.23,Missed,,,,,,,,,,,,,,,,,,,
576,PT07M13.00S,2021-11-27T03:30:04.5Z,4,REGULAR,rebound,offensive,[],1627749,,,1610612759,74,76,2021-11-27T03:30:10Z,5580000,,,0,,D. Murray REBOUND (Off:1 Def:9),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,575.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
577,PT07M10.00S,2021-11-27T03:30:07.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627749,88.64980289093299,56.127450980392155,1610612759,74,76,2021-11-27T03:30:17Z,5590000,31.0,54.0,1,right,MISS D. Murray 6' floating Shot,[1627749],1610612759.0,SAS,floating,,,Murray,D. Murray,,,,,6.22,Missed,,,,,,,,,,,,,,,,,,,
578,PT07M08.00S,2021-11-27T03:30:09.4Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,74,76,2021-11-27T03:30:09Z,5600000,,,0,,M. Smart REBOUND (Off:2 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,577.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
579,PT06M55.00S,2021-11-27T03:30:23.0Z,4,REGULAR,3pt,Jump Shot,[],1628369,28.991458607095925,19.852941176470587,1610612738,74,79,2021-11-27T03:30:30Z,5610000,151.0,220.0,1,left,J. Tatum 26' 3PT  (20 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.67,Made,,,,,20.0,,,,,,,,,,,,,,
580,PT06M32.00S,2021-11-27T03:30:45.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,85.49605781865965,41.911764705882355,1610612759,76,79,2021-11-27T03:30:51Z,5620000,-40.0,84.0,1,right,J. Poeltl 9' driving floating Jump Shot (7 PTS) (D. White 6 AST),"[1627751, 1628401]",1610612759.0,SAS,driving floating,,,Poeltl,J. Poeltl,,,,,9.3,Made,,,,,7.0,,,,,,D. White,1628401.0,6.0,,,,,,
582,PT06M12.00S,2021-11-27T03:31:05.7Z,4,REGULAR,3pt,Jump Shot,[],1628369,30.831143232588698,71.56862745098039,1610612738,76,79,2021-11-27T03:31:12Z,5640000,-108.0,237.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
583,PT06M07.00S,2021-11-27T03:31:10.7Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,76,79,2021-11-27T03:31:12Z,5650000,,,0,,J. Tatum REBOUND (Off:3 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,582.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
584,PT06M07.00S,2021-11-27T03:31:10.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,5.590000152587891,50.0,1610612738,76,81,2021-11-27T03:31:10Z,5660000,0.0,0.0,1,left,J. Tatum putback Layup (22 PTS),[1628369],1610612738.0,BOS,putback,,,Tatum,J. Tatum,,,,,0.0,Made,,,,,22.0,,,,,,,,,,,,,,
585,PT05M52.00S,2021-11-27T03:31:29.0Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612759,76,81,2021-11-27T03:31:51Z,5670000,,,0,,G. Williams shooting personal FOUL (3 PF) (Murray 2 FT),"[1629684, 1627749]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,203177.0,3.0,0.0,Murray,1627749.0,,,,,,,,,
587,PT05M52.00S,2021-11-27T03:31:48.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,76,81,2021-11-27T03:31:48Z,5690000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M52.00S,2021-11-27T03:33:54.9Z,4,REGULAR,substitution,out,[],1627854,,,1610612759,76,81,2021-11-27T03:34:26Z,5700000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M52.00S,2021-11-27T03:33:54.9Z,4,REGULAR,substitution,out,[],1627751,,,1610612759,76,81,2021-11-27T03:34:26Z,5710000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M52.00S,2021-11-27T03:33:54.9Z,4,REGULAR,substitution,out,[],1629641,,,1610612759,76,81,2021-11-27T03:34:26Z,5720000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M52.00S,2021-11-27T03:33:54.9Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,76,81,2021-11-27T03:34:26Z,5730000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M52.00S,2021-11-27T03:33:54.9Z,4,REGULAR,substitution,in,[],201152,,,1610612759,76,81,2021-11-27T03:34:26Z,5740000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M52.00S,2021-11-27T03:33:54.9Z,4,REGULAR,substitution,in,[],203471,,,1610612759,76,81,2021-11-27T03:34:26Z,5750000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M52.00S,2021-11-27T03:34:31.7Z,4,REGULAR,substitution,out,[],1629022,,,1610612759,76,81,2021-11-27T03:34:37Z,5760000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M52.00S,2021-11-27T03:34:31.7Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,76,81,2021-11-27T03:34:37Z,5770000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M52.00S,2021-11-27T03:34:44.2Z,4,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,77,81,2021-11-27T03:34:59Z,5780000,,,0,,D. Murray Free Throw 1 of 2 (19 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
597,PT05M52.00S,2021-11-27T03:34:44.2Z,4,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,77,81,2021-11-27T03:34:59Z,5790000,,,0,,MISS D. Murray Free Throw 2 of 2,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Missed,,,,,,,,,,,,,,,,,,,
598,PT05M49.00S,2021-11-27T03:34:47.2Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,77,81,2021-11-27T03:34:59Z,5800000,,,0,,E. Kanter REBOUND (Off:2 Def:5),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,597.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
599,PT05M34.00S,2021-11-27T03:35:13.2Z,4,REGULAR,3pt,Jump Shot,[],203471,10.200394218134035,95.83333333333334,1610612738,77,84,2021-11-27T03:35:21Z,5810000,-229.0,43.0,1,left,D. Schroder 3PT  (8 PTS) (M. Smart 8 AST),"[203471, 203935]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,23.33,Made,,,,,8.0,,,,,,M. Smart,203935.0,8.0,,,,,,
601,PT05M23.00S,2021-11-27T03:35:24.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629640,93.77463863337714,48.77450980392157,1610612759,79,84,2021-11-27T03:35:29Z,5830000,-6.0,6.0,1,right,K. Johnson DUNK (16 PTS) (T. Young 2 AST),"[1629640, 201152]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,0.86,Made,,,,,16.0,,,,,,T. Young,201152.0,2.0,,,,,,
603,PT04M59.00S,2021-11-27T03:35:51.6Z,4,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612738,79,84,2021-11-27T03:35:58Z,5850000,,,0,,D. White shooting personal FOUL (1 PF) (Tatum 2 FT),"[1628401, 1628369]",1610612759.0,SAS,shooting,,,White,D. White,,,,,,,,,,,,203177.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,
605,PT04M59.00S,2021-11-27T03:36:18.5Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,79,85,2021-11-27T03:36:18Z,5870000,,,0,,J. Tatum Free Throw 1 of 2 (23 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,23.0,,,,,,,,,,,,,,
606,PT04M59.00S,2021-11-27T03:36:38.4Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,79,86,2021-11-27T03:36:38Z,5880000,,,0,,J. Tatum Free Throw 2 of 2 (24 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,24.0,,,,,,,,,,,,,,
607,PT04M39.00S,2021-11-27T03:37:01.2Z,4,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612759,79,86,2021-11-27T03:37:09Z,5890000,,,0,,J. Tatum shooting personal FOUL (2 PF) (Murray 2 FT),"[1628369, 1627749]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,203177.0,2.0,0.0,Murray,1627749.0,,,,,,,,,
609,PT04M39.00S,2021-11-27T03:37:24.5Z,4,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,80,86,2021-11-27T03:37:24Z,5910000,,,0,,D. Murray Free Throw 1 of 2 (20 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
610,PT04M39.00S,2021-11-27T03:37:25.4Z,4,REGULAR,substitution,out,[],201152,,,1610612759,80,86,2021-11-27T03:37:34Z,5920000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M39.00S,2021-11-27T03:37:25.4Z,4,REGULAR,substitution,out,[],1629684,,,1610612759,80,86,2021-11-27T03:37:34Z,5930000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M39.00S,2021-11-27T03:37:25.4Z,4,REGULAR,substitution,in,[],1627751,,,1610612759,80,86,2021-11-27T03:37:34Z,5940000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M39.00S,2021-11-27T03:37:25.4Z,4,REGULAR,substitution,in,[],1627759,,,1610612759,80,86,2021-11-27T03:37:34Z,5950000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M39.00S,2021-11-27T03:37:41.4Z,4,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,81,86,2021-11-27T03:37:41Z,5960000,,,0,,D. Murray Free Throw 2 of 2 (21 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
615,PT04M26.00S,2021-11-27T03:37:54.0Z,4,REGULAR,3pt,Jump Shot,[],203471,17.16491458607096,5.392156862745098,1610612738,81,86,2021-11-27T03:37:58Z,5970000,223.0,109.0,1,left,MISS D. Schroder 24' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,,
616,PT04M24.00S,2021-11-27T03:37:56.0Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,81,86,2021-11-27T03:37:58Z,5980000,,,0,,K. Johnson REBOUND (Off:3 Def:8),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,615.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
617,PT04M13.00S,2021-11-27T03:38:07.9Z,4,REGULAR,2pt,Jump Shot,[],1627749,82.9993429697766,65.93137254901961,1610612759,81,86,2021-11-27T03:38:12Z,5990000,80.0,107.0,1,right,MISS D. Murray 13' floating Shot,[1627749],1610612759.0,SAS,floating,,,Murray,D. Murray,,,,,13.37,Missed,,,,,,,,,,,,,,,,,,,
618,PT04M11.00S,2021-11-27T03:38:09.9Z,4,REGULAR,rebound,defensive,[],203471,,,1610612738,81,86,2021-11-27T03:38:12Z,6000000,,,0,,D. Schroder REBOUND (Off:0 Def:5),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,617.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
619,PT04M02.00S,2021-11-27T03:38:18.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,6.258212877792378,45.588235294117645,1610612738,81,86,2021-11-27T03:38:27Z,6010000,22.0,6.0,1,left,MISS D. Schroder driving Layup - blocked,"[203471, 1627751]",1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,2.3,Missed,,,,,,,,,,,,,,Poeltl,1627751.0,,,,
620,PT04M02.00S,2021-11-27T03:38:18.4Z,4,REGULAR,block,,[],1627751,,,1610612738,81,86,2021-11-27T03:38:21Z,6020000,,,0,,J. Poeltl BLOCK (3 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M59.00S,2021-11-27T03:38:21.4Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,81,86,2021-11-27T03:38:27Z,6030000,,,0,,K. Johnson REBOUND (Off:3 Def:9),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,619.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
622,PT03M59.00S,2021-11-27T03:38:27.7Z,4,REGULAR,foul,personal,[],203935,,,1610612759,81,86,2021-11-27T03:38:43Z,6040000,,,0,,M. Smart personal FOUL (2 PF),"[203935, 1630200]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,1830.0,2.0,0.0,Jones,1630200.0,,,,,,,,,
624,PT03M41.00S,2021-11-27T03:41:39.7Z,4,REGULAR,3pt,Jump Shot,[],1628401,78.13731931668858,87.99019607843137,1610612759,81,86,2021-11-27T03:41:46Z,6060000,190.0,153.0,1,right,MISS D. White 24' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,,
625,PT03M38.00S,2021-11-27T03:41:42.7Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,81,86,2021-11-27T03:41:46Z,6070000,,,0,,E. Kanter REBOUND (Off:2 Def:6),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,624.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
626,PT03M36.00S,2021-11-27T03:41:52.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,81,86,2021-11-27T03:41:52Z,6080000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M36.00S,2021-11-27T03:43:19.7Z,4,REGULAR,substitution,out,[],202683,,,1610612738,81,86,2021-11-27T03:43:48Z,6090000,,,0,,SUB out: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M36.00S,2021-11-27T03:43:19.7Z,4,REGULAR,substitution,in,[],201143,,,1610612738,81,86,2021-11-27T03:43:48Z,6100000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M21.00S,2021-11-27T03:44:07.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,14.799605781865965,57.35294117647059,1610612738,81,88,2021-11-27T03:44:13Z,6110000,-37.0,87.0,1,left,M. Smart 9' pullup Jump Shot (13 PTS) (J. Brown 3 AST),"[203935, 1627759]",1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,9.41,Made,,,,,13.0,,,,,,J. Brown,1627759.0,3.0,,,,,,
