actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
360,PT01M34.00S,2021-10-21T01:39:01.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628964,,,1610612753,61,47,2021-10-21T01:39:24Z,3570000,,,0,,MISS M. Bamba Free Throw 2 of 2,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,Missed,,,,,,,,,,,,,,,
361,PT01M31.00S,2021-10-21T01:39:04.0Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612759,61,47,2021-10-21T01:39:24Z,3580000,,,0,,L. Walker IV REBOUND (Off:0 Def:5),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,360.0,,,,,5.0,5.0,0.0,,,,,,,
362,PT01M19.00S,2021-10-21T01:39:35.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,94.30026281208936,53.18627450980392,1610612759,61,47,2021-10-21T01:39:39Z,3590000,16.0,1.0,1,right,MISS D. Eubanks Hook,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Missed,,,1.59,,,,,,,,,,,,
363,PT01M17.00S,2021-10-21T01:39:37.5Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,61,47,2021-10-21T01:39:37Z,3600000,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,362.0,,,,,2.0,2.0,0.0,,,,,,,
364,PT01M09.00S,2021-10-21T01:39:45.0Z,2,REGULAR,3pt,Jump Shot,[],1630532,31.09395532194481,70.09803921568627,1610612753,61,47,2021-10-21T01:39:49Z,3610000,-100.0,240.0,1,left,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,Missed,,,26.0,,,,,,,,,,,,
365,PT01M08.00S,2021-10-21T01:39:46.0Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612759,61,47,2021-10-21T01:39:49Z,3620000,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,364.0,,,,,3.0,3.0,0.0,,,,,,,
366,PT00M58.50S,2021-10-21T01:39:57.2Z,2,REGULAR,2pt,Jump Shot,[],1627749,78.9257555847569,32.59803921568628,1610612759,61,47,2021-10-21T01:40:00Z,3630000,-87.0,146.0,1,right,MISS D. Murray 16' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Missed,,,16.96,,,,,,,,,,,,
367,PT00M56.40S,2021-10-21T01:39:59.3Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,61,47,2021-10-21T01:40:00Z,3640000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,366.0,,,,,4.0,4.0,0.0,,,,,,,
368,PT00M37.40S,2021-10-21T01:40:18.2Z,2,REGULAR,2pt,Layup,[],1630175,7.5722733245729295,32.59803921568628,1610612753,61,47,2021-10-21T01:40:23Z,3650000,87.0,19.0,1,left,MISS C. Anthony 8' driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,8.9,,,,,,,,,,,,
369,PT00M33.20S,2021-10-21T01:40:22.4Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612759,61,47,2021-10-21T01:40:23Z,3660000,,,0,,D. Eubanks REBOUND (Off:2 Def:3),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,368.0,,,,,5.0,3.0,2.0,,,,,,,
370,PT00M17.50S,2021-10-21T01:40:38.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,94.82588699080158,47.30392156862745,1610612759,61,47,2021-10-21T01:40:42Z,3670000,-13.0,-4.0,1,right,MISS D. Murray driving Layup - blocked,"[1627749, 1628964]",1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,,,,,,Missed,,,1.41,Bamba,1628964.0,,,,,,,,,,
371,PT00M17.50S,2021-10-21T01:40:38.2Z,2,REGULAR,block,,[],1628964,,,1610612759,61,47,2021-10-21T01:48:05Z,3680000,,,0,,M. Bamba BLOCK (3 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT00M14.10S,2021-10-21T01:40:41.6Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,61,47,2021-10-21T01:48:05Z,3690000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,370.0,,,,,5.0,5.0,0.0,,,,,,,
373,PT00M01.80S,2021-10-21T01:40:56.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612753,61,47,2021-10-21T01:41:13Z,3700000,,,0,,D. Murray shooting personal FOUL (2 PF) (Anthony 2 FT),"[1627749, 1630175]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,202049.0,2.0,0.0,Anthony,1630175.0,,,,,,,,,,,,,,,,
375,PT00M01.80S,2021-10-21T01:41:44.1Z,2,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,61,48,2021-10-21T01:41:44Z,3720000,,,0,,C. Anthony Free Throw 1 of 2 (8 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Made,,8.0,,,,,,,,,,,,,
376,PT00M01.80S,2021-10-21T01:42:02.7Z,2,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,61,49,2021-10-21T01:42:02Z,3730000,,,0,,C. Anthony Free Throw 2 of 2 (9 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
377,PT00M00.10S,2021-10-21T01:42:09.3Z,2,REGULAR,3pt,Jump Shot,[],1629022,37.13863337713535,85.5392156862745,1610612759,61,49,2021-10-21T01:51:25Z,3740000,178.0,538.0,1,right,MISS L. Walker IV 56' pullup 3PT,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,56.7,,,,,,,,,,,,
378,PT00M00.10S,2021-10-21T01:42:09.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,61,49,2021-10-21T01:51:13Z,3750000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,377.0,,,,,,,,,,,,,,
379,PT00M00.00S,2021-10-21T01:43:24.0Z,2,REGULAR,period,end,[],0,,,1610612759,61,49,2021-10-21T01:43:24Z,3760000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2021-10-21T01:51:09.1Z,3,REGULAR,substitution,out,['startperiod'],1629022,,,1610612759,61,49,2021-10-21T01:57:36Z,3770000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2021-10-21T01:51:09.1Z,3,REGULAR,substitution,out,['startperiod'],1629234,,,1610612759,61,49,2021-10-21T01:57:36Z,3780000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2021-10-21T01:51:09.1Z,3,REGULAR,substitution,out,['startperiod'],203082,,,1610612759,61,49,2021-10-21T01:57:36Z,3790000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2021-10-21T01:51:09.1Z,3,REGULAR,substitution,in,['startperiod'],1629640,,,1610612759,61,49,2021-10-21T01:57:36Z,3800000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2021-10-21T01:51:09.1Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,61,49,2021-10-21T01:57:36Z,3810000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2021-10-21T01:51:09.1Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612759,61,49,2021-10-21T01:57:36Z,3820000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2021-10-21T01:57:36.2Z,3,REGULAR,period,start,[],0,,,1610612753,61,49,2021-10-21T01:57:37Z,3830000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT11M45.00S,2021-10-21T01:57:51.7Z,3,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,61,49,2021-10-21T01:58:04Z,3840000,,,0,,J. Suggs bad pass out-of-bounds TURNOVER (2 TO),[1630591],1610612753.0,ORL,bad pass,,,Suggs,J. Suggs,,,,,1628954.0,,,,,,,,,,,,,,,,,2.0,,,
388,PT11M36.00S,2021-10-21T01:58:11.1Z,3,REGULAR,turnover,bad pass,[],1627749,,,1610612759,61,49,2021-10-21T01:58:18Z,3850000,,,0,,D. Murray bad pass TURNOVER (3 TO),"[1627749, 1630591]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,3.0,Suggs,1630591.0,
389,PT11M36.00S,2021-10-21T01:58:11.1Z,3,REGULAR,steal,,[],1630591,,,1610612753,61,49,2021-10-21T01:58:13Z,3860000,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT11M23.00S,2021-10-21T01:58:23.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628976,93.51182654402102,46.568627450980394,1610612753,61,49,2021-10-21T01:58:26Z,3870000,-17.0,8.0,1,right,MISS W. Carter Jr. Layup,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Missed,,,1.92,,,,,,,,,,,,
391,PT11M21.00S,2021-10-21T01:58:25.8Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,61,49,2021-10-21T01:58:26Z,3880000,,,0,,K. Johnson REBOUND (Off:2 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,390.0,,,,,4.0,2.0,2.0,,,,,,,
392,PT11M14.00S,2021-10-21T01:58:35.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,6.915243101182654,42.8921568627451,1610612759,63,49,2021-10-21T01:58:43Z,3890000,36.0,13.0,1,left,D. White driving finger roll Layup (11 PTS) (D. Murray 5 AST),"[1628401, 1627749]",1610612759.0,SAS,driving finger roll,,,White,D. White,,,,,,,,,,Made,,11.0,3.76,,,,,,D. Murray,1627749.0,5.0,,,,
394,PT11M14.00S,2021-10-21T01:58:38.4Z,3,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612759,63,49,2021-10-21T02:10:44Z,3910000,,,0,,J. Suggs personal FOUL (2 PF) (White 1 FT),"[1630591, 1628401]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,202049.0,2.0,0.0,White,1628401.0,,,,,,,,,,,,,,,,
396,PT11M14.00S,2021-10-21T01:59:06.9Z,3,REGULAR,freethrow,1 of 1,[],1628401,,,1610612759,63,49,2021-10-21T01:59:46Z,3930000,,,0,,MISS D. White Free Throw 1 of 1,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,Missed,,,,,,,,,,,,,,,
398,PT11M14.00S,2021-10-21T01:59:06.9Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,63,49,2021-10-21T02:00:53Z,3940000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,396.0,,,,,1.0,1.0,0.0,,,,,,,
399,PT10M52.00S,2021-10-21T01:59:48.1Z,3,REGULAR,foul,personal,['2freethrow'],203926,,,1610612753,63,49,2021-10-21T02:00:11Z,3950000,,,0,,D. McDermott shooting personal FOUL (1 PF) (Anthony 2 FT),"[203926, 1630175]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,202049.0,1.0,0.0,Anthony,1630175.0,,,,,,,,,,,,,,,,
401,PT10M52.00S,2021-10-21T02:00:12.2Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,63,49,2021-10-21T02:00:12Z,3970000,,,0,,MISS C. Anthony Free Throw 1 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,,,,,,,,,,,,,
402,PT10M52.00S,2021-10-21T02:00:12.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,63,49,2021-10-21T02:00:12Z,3980000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,401.0,,,,,,,,,,,,,,
403,PT10M52.00S,2021-10-21T02:00:30.6Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,63,50,2021-10-21T02:00:30Z,3990000,,,0,,C. Anthony Free Throw 2 of 2 (10 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Made,,10.0,,,,,,,,,,,,,
404,PT10M40.00S,2021-10-21T02:00:42.7Z,3,REGULAR,3pt,Jump Shot,[],203926,29.517082785808146,26.96078431372549,1610612759,63,50,2021-10-21T02:01:00Z,4000000,115.0,225.0,1,left,MISS D. McDermott 25' pullup 3PT,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,,,,,,Missed,,,25.28,,,,,,,,,,,,
405,PT10M38.00S,2021-10-21T02:00:45.0Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,63,50,2021-10-21T02:00:45Z,4010000,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,404.0,,,,,2.0,2.0,0.0,,,,,,,
406,PT10M22.00S,2021-10-21T02:01:01.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,86.15308804204993,51.470588235294116,1610612753,63,50,2021-10-21T02:01:33Z,4020000,7.0,78.0,1,right,MISS W. Carter Jr. 7' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Missed,,,7.81,,,,,,,,,,,,
407,PT10M15.00S,2021-10-21T02:01:08.3Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,63,50,2021-10-21T02:01:16Z,4030000,,,0,,M. Bamba REBOUND (Off:2 Def:0),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,406.0,,,,,2.0,0.0,2.0,,,,,,,
408,PT10M15.00S,2021-10-21T02:01:07.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,94.40999984741211,50.0,1610612753,63,52,2021-10-21T02:01:07Z,4040000,0.0,0.0,1,right,M. Bamba putback Layup (11 PTS),[1628964],1610612753.0,ORL,putback,,,Bamba,M. Bamba,,,,,,,,,,Made,,11.0,0.0,,,,,,,,,,,,
409,PT10M09.00S,2021-10-21T02:01:13.5Z,3,REGULAR,2pt,Jump Shot,[],1627749,5.732588699080158,73.0392156862745,1610612759,63,52,2021-10-21T02:01:43Z,4050000,-115.0,1.0,1,left,MISS D. Murray 11' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Missed,,,11.52,,,,,,,,,,,,
410,PT10M06.00S,2021-10-21T02:01:15.9Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,63,52,2021-10-21T02:01:15Z,4060000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,409.0,,,,,6.0,6.0,0.0,,,,,,,
411,PT10M02.00S,2021-10-21T02:01:22.1Z,3,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,63,52,2021-10-21T02:01:39Z,4070000,,,0,,C. Anthony lost ball out-of-bounds TURNOVER (3 TO),[1630175],1610612753.0,ORL,lost ball,,,Anthony,C. Anthony,,,,,202049.0,,,,,,,,,,,,,,,,,3.0,,,
412,PT09M57.00S,2021-10-21T02:01:41.3Z,3,REGULAR,foul,personal,[],1630591,,,1610612759,63,52,2021-10-21T02:01:48Z,4080000,,,0,,J. Suggs personal FOUL (3 PF),"[1630591, 1627749]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,1151.0,3.0,0.0,Murray,1627749.0,,,,,,,,,,,,,,,,
414,PT09M45.00S,2021-10-21T02:02:19.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,6.258212877792378,45.34313725490196,1610612759,65,52,2021-10-21T02:02:32Z,4100000,23.0,6.0,1,left,K. Johnson cutting Layup (15 PTS) (J. Poeltl 4 AST),"[1629640, 1627751]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,,,,,,Made,,15.0,2.41,,,,,,J. Poeltl,1627751.0,4.0,,,,
416,PT09M45.00S,2021-10-21T02:02:24.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,65,52,2021-10-21T02:02:24Z,4120000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT09M20.00S,2021-10-21T02:05:37.0Z,3,REGULAR,3pt,Jump Shot,[],1630591,67.23061760840999,18.38235294117647,1610612753,65,52,2021-10-21T02:05:43Z,4130000,-158.0,256.0,1,right,MISS J. Suggs 30' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,Missed,,,30.05,,,,,,,,,,,,
418,PT09M19.00S,2021-10-21T02:05:41.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,65,52,2021-10-21T02:05:41Z,4140000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,417.0,,,,,,,,,,,,,,
419,PT09M19.00S,2021-10-21T02:05:46.7Z,3,REGULAR,foul,personal,[],203926,,,1610612753,65,52,2021-10-21T02:05:54Z,4150000,,,0,,D. McDermott loose ball personal FOUL (2 PF),"[203926, 1628976]",1610612759.0,SAS,loose ball,,,McDermott,D. McDermott,,,,,202049.0,2.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,
421,PT09M12.00S,2021-10-21T02:06:09.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628976,68.01905387647832,60.78431372549019,1610612753,65,55,2021-10-21T02:06:17Z,4170000,54.0,248.0,1,right,W. Carter Jr. 25' 3PT  (9 PTS) (C. Anthony 3 AST),"[1628976, 1630175]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,,9.0,25.39,,,,,,C. Anthony,1630175.0,3.0,,,,
423,PT08M57.00S,2021-10-21T02:06:25.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,12.302890932982917,50.73529411764706,1610612759,65,55,2021-10-21T02:06:31Z,4190000,-4.0,63.0,1,left,MISS K. Johnson 6' driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,6.32,,,,,,,,,,,,
424,PT08M55.00S,2021-10-21T02:06:27.6Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,65,55,2021-10-21T02:06:31Z,4200000,,,0,,M. Bamba REBOUND (Off:2 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,423.0,,,,,3.0,1.0,2.0,,,,,,,
425,PT08M52.00S,2021-10-21T02:06:33.2Z,3,REGULAR,foul,offensive,[],1628964,,,1610612753,65,55,2021-10-21T02:06:43Z,4210000,,,0,,M. Bamba offensive FOUL (3 PF),"[1628964, 1629640]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,1151.0,3.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,,
427,PT08M52.00S,2021-10-21T02:06:33.2Z,3,REGULAR,turnover,offensive foul,[],1628964,,,1610612753,65,55,2021-10-21T02:06:33Z,4230000,,,0,,M. Bamba offensive foul TURNOVER (2 TO),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,1151.0,,,,,,,,,,,,,,,,,2.0,,,
428,PT08M39.00S,2021-10-21T02:07:01.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,24.917871222076215,13.725490196078432,1610612759,65,55,2021-10-21T02:07:08Z,4240000,181.0,182.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,25.68,,,,,,,,,,,,
429,PT08M37.00S,2021-10-21T02:07:03.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,65,55,2021-10-21T02:07:08Z,4250000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,428.0,,,,,,,,,,,,,,
430,PT08M37.00S,2021-10-21T02:07:07.7Z,3,REGULAR,foul,personal,[],1628964,,,1610612759,65,55,2021-10-21T02:07:16Z,4260000,,,0,,M. Bamba loose ball personal FOUL (4 PF),"[1628964, 1627751]",1610612753.0,ORL,loose ball,,,Bamba,M. Bamba,,,,,202049.0,4.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,
432,PT08M37.00S,2021-10-21T02:07:16.6Z,3,REGULAR,substitution,out,[],1628964,,,1610612759,65,55,2021-10-21T02:07:19Z,4280000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT08M37.00S,2021-10-21T02:07:16.6Z,3,REGULAR,substitution,in,[],201577,,,1610612759,65,55,2021-10-21T02:07:19Z,4290000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT08M32.00S,2021-10-21T02:08:19.2Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612759,65,55,2021-10-21T02:08:50Z,4320000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M32.00S,2021-10-21T02:08:36.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627749,10.82457293035479,43.627450980392155,1610612759,65,55,2021-10-21T02:26:02Z,4325000,32.0,49.0,1,left,MISS D. Murray Layup,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,Missed,,,5.87,,,,,,,,,,,,
535,PT08M32.00S,2021-10-21T02:08:36.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,65,55,2021-10-21T02:26:02Z,4327500,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,534.0,,,,,,,,,,,,,,
437,PT08M32.00S,2021-10-21T02:08:53.6Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612753,65,55,2021-10-21T02:26:02Z,4330000,,,0,,,[],1610612753.0,ORL,overturned,,,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,,No Foul on R. Lopez
438,PT08M27.00S,2021-10-21T02:11:21.3Z,3,REGULAR,jumpball,recovered,[],1630591,,,1610612753,65,55,2021-10-21T02:11:21Z,4340000,,,0,,Jump Ball W. Carter Jr. vs. J. Poeltl: Tip to J. Suggs,"[1630591, 1628976, 1627751]",1610612753.0,ORL,challenge,J. Suggs,1630591.0,Suggs,J. Suggs,Carter Jr.,1628976.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,
441,PT08M09.00S,2021-10-21T02:11:38.8Z,3,REGULAR,2pt,Jump Shot,[],1630591,74.58935611038108,41.17647058823529,1610612753,65,55,2021-10-21T02:11:47Z,4370000,-44.0,186.0,1,right,MISS J. Suggs 19' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,,,,,,Missed,,,19.15,,,,,,,,,,,,
442,PT08M03.00S,2021-10-21T02:11:44.8Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,65,55,2021-10-21T02:11:47Z,4380000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,441.0,,,,,7.0,6.0,1.0,,,,,,,
443,PT08M03.00S,2021-10-21T02:11:45.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,94.40999984741211,50.0,1610612753,65,57,2021-10-21T02:11:45Z,4390000,0.0,0.0,1,right,W. Carter Jr. tip Layup (11 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,,11.0,0.0,,,,,,,,,,,,
444,PT07M49.00S,2021-10-21T02:12:00.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,5.995400788436268,50.49019607843137,1610612759,67,57,2021-10-21T02:12:14Z,4400000,-2.0,4.0,1,left,J. Poeltl cutting Layup (8 PTS) (D. Murray 6 AST),"[1627751, 1627749]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,,,,,,Made,,8.0,0.46,,,,,,D. Murray,1627749.0,6.0,,,,
446,PT07M33.00S,2021-10-21T02:12:16.6Z,3,REGULAR,2pt,Jump Shot,[],1628976,75.50919842312747,37.99019607843137,1610612753,67,59,2021-10-21T02:12:21Z,4420000,-60.0,178.0,1,right,W. Carter Jr. 18' Jump Shot (13 PTS) (F. Wagner 2 AST),"[1628976, 1630532]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,,13.0,18.76,,,,,,F. Wagner,1630532.0,2.0,,,,
448,PT07M16.00S,2021-10-21T02:12:33.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203926,5.601182654402102,48.28431372549019,1610612759,69,59,2021-10-21T02:12:50Z,4440000,9.0,0.0,1,left,D. McDermott cutting finger roll Layup (12 PTS) (J. Poeltl 5 AST),"[203926, 1627751]",1610612759.0,SAS,cutting finger roll,,,McDermott,D. McDermott,,,,,,,,,,Made,,12.0,0.86,,,,,,J. Poeltl,1627751.0,5.0,,,,
450,PT07M02.00S,2021-10-21T02:12:47.4Z,3,REGULAR,3pt,Jump Shot,[],1630532,74.32654402102497,83.82352941176471,1610612753,69,59,2021-10-21T02:12:52Z,4460000,169.0,189.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,Missed,,,25.35,,,,,,,,,,,,
