actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
536,PT05M02.00S,2022-01-03T01:52:36.0Z,4,REGULAR,substitution,in,[],1629029,,,1610612760,74,88,2022-01-03T01:52:43Z,5290000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT04M46.00S,2022-01-03T01:53:03.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630581,76.95466491458606,59.068627450980394,1610612760,76,88,2022-01-03T01:53:07Z,5300000,45.0,164.0,1,right,J. Giddey 17' pullup Jump Shot (14 PTS),[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,,,,,,17.02,Made,14.0,,,,,,,,,,,,,
538,PT04M31.00S,2022-01-03T01:53:18.2Z,4,REGULAR,3pt,Jump Shot,[],1628467,27.677398160315374,16.666666666666664,1610612742,76,88,2022-01-03T01:53:22Z,5310000,167.0,208.0,1,left,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,26.63,Missed,,,,,,,,,,,,,,
539,PT04M27.00S,2022-01-03T01:53:22.2Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,76,88,2022-01-03T01:53:22Z,5320000,,,0,,A. Wiggins REBOUND (Off:0 Def:6),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,538.0,6.0,6.0,0.0,,,,,,,,,
540,PT04M19.00S,2022-01-03T01:53:29.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,93.64323258869908,50.73529411764706,1610612760,78,88,2022-01-03T01:53:35Z,5330000,4.0,7.0,1,right,A. Wiggins driving Layup (10 PTS),[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,,,,,,0.82,Made,10.0,,,,,,,,,,,,,
541,PT04M17.00S,2022-01-03T01:53:35.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,78,88,2022-01-03T01:53:35Z,5340000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT04M17.00S,2022-01-03T01:55:43.3Z,4,REGULAR,substitution,out,[],1627827,,,1610612742,78,88,2022-01-03T01:55:56Z,5350000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT04M17.00S,2022-01-03T01:55:43.3Z,4,REGULAR,substitution,out,[],1628973,,,1610612742,78,88,2022-01-03T01:55:56Z,5360000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT04M17.00S,2022-01-03T01:55:43.3Z,4,REGULAR,substitution,in,[],203493,,,1610612742,78,88,2022-01-03T01:55:56Z,5370000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT04M17.00S,2022-01-03T01:55:43.3Z,4,REGULAR,substitution,in,[],203501,,,1610612742,78,88,2022-01-03T01:55:56Z,5380000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT04M04.00S,2022-01-03T01:56:39.2Z,4,REGULAR,3pt,Jump Shot,[],1628467,6.652431011826544,3.1862745098039214,1610612742,78,88,2022-01-03T01:56:43Z,5390000,234.0,10.0,1,left,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,23.43,Missed,,,,,,,,,,,,,,
547,PT04M00.00S,2022-01-03T01:56:43.2Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,78,88,2022-01-03T01:56:43Z,5400000,,,0,,J. Giddey REBOUND (Off:0 Def:10),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,546.0,10.0,10.0,0.0,,,,,,,,,
548,PT03M52.00S,2022-01-03T01:56:50.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,91.93495400788436,52.450980392156865,1610612760,78,88,2022-01-03T01:56:55Z,5410000,12.0,23.0,1,right,MISS A. Wiggins driving Layup,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,,,,,,2.63,Missed,,,,,,,,,,,,,,
549,PT03M52.00S,2022-01-03T01:56:50.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,78,88,2022-01-03T01:56:55Z,5420000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,548.0,,,,,,,,,,,,
550,PT03M52.00S,2022-01-03T01:56:55.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,78,88,2022-01-03T01:56:55Z,5430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT03M33.00S,2022-01-03T01:57:26.3Z,4,REGULAR,foul,personal,[],1630177,,,1610612742,78,88,2022-01-03T01:57:57Z,5440000,,,0,,T. Maledon personal FOUL (2 PF),"[1630177, 1629029]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,1628484.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,,
553,PT03M33.00S,2022-01-03T01:57:41.9Z,4,REGULAR,substitution,out,[],203488,,,1610612742,78,88,2022-01-03T01:57:46Z,5460000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT03M33.00S,2022-01-03T01:57:41.9Z,4,REGULAR,substitution,in,[],1629676,,,1610612742,78,88,2022-01-03T01:57:46Z,5470000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT03M26.00S,2022-01-03T01:57:56.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,6.915243101182654,40.931372549019606,1610612742,78,90,2022-01-03T01:58:00Z,5480000,45.0,13.0,1,left,L. Doncic driving Layup (14 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,,,,,,4.7,Made,14.0,,,,,,,,,,,,,
556,PT03M10.00S,2022-01-03T01:58:11.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,81.94809461235218,54.90196078431373,1610612760,78,90,2022-01-03T01:59:33Z,5490000,25.0,117.0,1,right,MISS T. Maledon 11' driving floating Shot,[1630177],1610612760.0,OKC,driving floating,,,Maledon,T. Maledon,,,,,,,,,,11.97,Missed,,,,,,,,,,,,,,
557,PT03M06.00S,2022-01-03T01:58:15.6Z,4,REGULAR,rebound,offensive,[],1630197,,,1610612760,78,90,2022-01-03T01:58:17Z,5500000,,,0,,A. Pokusevski REBOUND (Off:1 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,556.0,3.0,2.0,1.0,,,,,,,,,
558,PT03M06.00S,2022-01-03T01:58:15.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630197,94.40999984741211,50.0,1610612760,78,90,2022-01-03T01:58:20Z,5510000,0.0,0.0,1,right,MISS A. Pokusevski putback Layup,[1630197],1610612760.0,OKC,putback,,,Pokusevski,A. Pokusevski,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
559,PT03M06.00S,2022-01-03T01:58:15.8Z,4,REGULAR,rebound,offensive,[],1630197,,,1610612760,78,90,2022-01-03T01:58:20Z,5520000,,,0,,A. Pokusevski REBOUND (Off:2 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,558.0,4.0,2.0,2.0,,,,,,,,,
560,PT03M03.00S,2022-01-03T01:58:18.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630197,94.40999984741211,50.0,1610612760,80,90,2022-01-03T01:58:18Z,5530000,0.0,0.0,1,right,A. Pokusevski tip Layup (9 PTS),[1630197],1610612760.0,OKC,tip,,,Pokusevski,A. Pokusevski,,,,,,,,,,0.0,Made,9.0,,,,,,,,,,,,,
561,PT02M50.00S,2022-01-03T01:58:31.3Z,4,REGULAR,2pt,Jump Shot,[],203501,21.76412614980289,60.049019607843135,1610612742,80,90,2022-01-03T01:58:38Z,5540000,-50.0,152.0,1,left,MISS T. Hardaway Jr. 16' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,16.02,Missed,,,,,,,,,,,,,,
562,PT02M47.00S,2022-01-03T01:58:34.3Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,80,90,2022-01-03T01:58:38Z,5550000,,,0,,J. Giddey REBOUND (Off:0 Def:11),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,561.0,11.0,11.0,0.0,,,,,,,,,
563,PT02M42.00S,2022-01-03T01:58:40.0Z,4,REGULAR,3pt,Jump Shot,[],1630581,70.12155059132719,73.2843137254902,1610612760,83,90,2022-01-03T01:58:48Z,5560000,116.0,228.0,1,right,J. Giddey 25' 3PT  (17 PTS) (A. Pokusevski 1 AST),"[1630581, 1630197]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,25.64,Made,17.0,,,,,,,,A. Pokusevski,1630197.0,1.0,,,
565,PT02M15.00S,2022-01-03T01:59:06.9Z,4,REGULAR,3pt,Jump Shot,[],203493,6.521024967148489,95.83333333333334,1610612742,83,90,2022-01-03T01:59:11Z,5580000,-229.0,9.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,22.94,Missed,,,,,,,,,,,,,,
566,PT02M12.00S,2022-01-03T01:59:09.9Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,83,90,2022-01-03T01:59:11Z,5590000,,,0,,A. Pokusevski REBOUND (Off:2 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,565.0,5.0,3.0,2.0,,,,,,,,,
567,PT01M59.00S,2022-01-03T01:59:22.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,90.62089356110381,50.98039215686274,1610612760,83,90,2022-01-03T01:59:27Z,5600000,5.0,36.0,1,right,MISS A. Wiggins reverse Layup,[1630598],1610612760.0,OKC,reverse,,,Wiggins,A. Wiggins,,,,,,,,,,3.6,Missed,,,,,,,,,,,,,,
568,PT01M57.00S,2022-01-03T01:59:24.4Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,83,90,2022-01-03T01:59:27Z,5610000,,,0,,M. Kleber REBOUND (Off:1 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,567.0,5.0,4.0,1.0,,,,,,,,,
569,PT01M40.00S,2022-01-03T01:59:41.6Z,4,REGULAR,3pt,Jump Shot,[],1629029,20.844283837056505,91.42156862745098,1610612742,83,90,2022-01-03T01:59:46Z,5620000,-207.0,143.0,1,left,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,25.19,Missed,,,,,,,,,,,,,,
570,PT01M38.00S,2022-01-03T01:59:43.6Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,83,90,2022-01-03T01:59:46Z,5630000,,,0,,J. Giddey REBOUND (Off:0 Def:12),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,569.0,12.0,12.0,0.0,,,,,,,,,
571,PT01M23.00S,2022-01-03T01:59:59.0Z,4,REGULAR,3pt,Jump Shot,[],1630581,66.17936925098554,27.205882352941174,1610612760,83,90,2022-01-03T02:00:04Z,5640000,-114.0,265.0,1,right,MISS J. Giddey 28' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,28.88,Missed,,,,,,,,,,,,,,
572,PT01M19.00S,2022-01-03T02:00:03.0Z,4,REGULAR,rebound,offensive,[],1629676,,,1610612760,83,90,2022-01-03T02:00:04Z,5650000,,,0,,I. Roby REBOUND (Off:2 Def:0),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,571.0,2.0,0.0,2.0,,,,,,,,,
573,PT01M19.00S,2022-01-03T02:00:04.9Z,4,REGULAR,foul,personal,['2freethrow'],203939,,,1610612760,83,90,2022-01-03T02:00:18Z,5660000,,,0,,D. Powell shooting personal FOUL (2 PF) (Roby 2 FT),"[203939, 1629676]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,1201.0,2.0,0.0,Roby,1629676.0,,,,,,,,,,,,,,,,
575,PT01M19.00S,2022-01-03T02:00:37.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629676,,,1610612760,83,90,2022-01-03T02:00:37Z,5680000,,,0,,MISS I. Roby Free Throw 1 of 2,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,Missed,,,,,,,,,,,,,,
576,PT01M19.00S,2022-01-03T02:00:37.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,83,90,2022-01-03T02:00:37Z,5690000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,575.0,,,,,,,,,,,,
577,PT01M19.00S,2022-01-03T02:00:38.4Z,4,REGULAR,substitution,out,[],203939,,,1610612760,83,90,2022-01-03T02:00:46Z,5700000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT01M19.00S,2022-01-03T02:00:38.4Z,4,REGULAR,substitution,out,[],203493,,,1610612760,83,90,2022-01-03T02:00:46Z,5710000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT01M19.00S,2022-01-03T02:00:38.4Z,4,REGULAR,substitution,in,[],1628973,,,1610612760,83,90,2022-01-03T02:00:46Z,5720000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT01M19.00S,2022-01-03T02:00:38.4Z,4,REGULAR,substitution,in,[],1627827,,,1610612760,83,90,2022-01-03T02:00:46Z,5730000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT01M19.00S,2022-01-03T02:01:01.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629676,,,1610612760,84,90,2022-01-03T02:01:01Z,5740000,,,0,,I. Roby Free Throw 2 of 2 (10 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
582,PT01M04.00S,2022-01-03T02:01:19.3Z,4,REGULAR,3pt,Jump Shot,[],1627827,7.703679369250986,3.9215686274509802,1610612742,84,90,2022-01-03T02:01:23Z,5750000,230.0,20.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,23.13,Missed,,,,,,,,,,,,,,
583,PT01M00.00S,2022-01-03T02:01:23.3Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612760,84,90,2022-01-03T02:01:23Z,5760000,,,0,,I. Roby REBOUND (Off:2 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,582.0,3.0,1.0,2.0,,,,,,,,,
584,PT00M49.10S,2022-01-03T02:01:34.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,89.43823915900131,36.27450980392157,1610612760,84,90,2022-01-03T02:01:38Z,5770000,-69.0,47.0,1,right,MISS J. Giddey 8' floating Shot,[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,,,,,,8.3,Missed,,,,,,,,,,,,,,
585,PT00M47.50S,2022-01-03T02:01:36.3Z,4,REGULAR,rebound,offensive,[],1630581,,,1610612760,84,90,2022-01-03T02:01:38Z,5780000,,,0,,J. Giddey REBOUND (Off:1 Def:12),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,584.0,13.0,12.0,1.0,,,,,,,,,
586,PT00M45.20S,2022-01-03T02:01:38.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630581,92.06636005256242,66.42156862745098,1610612760,84,90,2022-01-03T02:01:46Z,5790000,82.0,22.0,1,right,MISS J. Giddey 8' floating Shot,[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,,,,,,8.5,Missed,,,,,,,,,,,,,,
587,PT00M41.30S,2022-01-03T02:01:42.7Z,4,REGULAR,rebound,offensive,[],1629676,,,1610612760,84,90,2022-01-03T02:01:46Z,5800000,,,0,,I. Roby REBOUND (Off:3 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,586.0,4.0,1.0,3.0,,,,,,,,,
588,PT00M41.30S,2022-01-03T02:01:44.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629676,94.40999984741211,50.0,1610612760,86,90,2022-01-03T02:01:44Z,5810000,0.0,0.0,1,right,I. Roby tip Layup (12 PTS),[1629676],1610612760.0,OKC,tip,,,Roby,I. Roby,,,,,,,,,,0.0,Made,12.0,,,,,,,,,,,,,
589,PT00M24.00S,2022-01-03T02:02:02.1Z,4,REGULAR,3pt,Jump Shot,[],1628467,33.196452036793694,50.245098039215684,1610612742,86,93,2022-01-03T02:02:06Z,5820000,-1.0,260.0,1,left,M. Kleber 25' 3PT  (9 PTS) (L. Doncic 10 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,25.95,Made,9.0,,,,,,,,L. Doncic,1629029.0,10.0,,,
591,PT00M22.70S,2022-01-03T02:02:08.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,86,93,2022-01-03T02:02:08Z,5840000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M22.70S,2022-01-03T02:03:22.0Z,4,REGULAR,substitution,out,[],1630197,,,1610612760,86,93,2022-01-03T02:03:41Z,5850000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT00M22.70S,2022-01-03T02:03:22.0Z,4,REGULAR,substitution,out,[],1629029,,,1610612760,86,93,2022-01-03T02:03:41Z,5860000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT00M22.70S,2022-01-03T02:03:22.0Z,4,REGULAR,substitution,in,[],1629660,,,1610612760,86,93,2022-01-03T02:03:41Z,5870000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT00M22.70S,2022-01-03T02:03:22.0Z,4,REGULAR,substitution,in,[],203493,,,1610612760,86,93,2022-01-03T02:03:41Z,5880000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT00M21.40S,2022-01-03T02:03:48.9Z,4,REGULAR,3pt,Jump Shot,[],1629660,65.52233902759527,51.71568627450981,1610612760,86,93,2022-01-03T02:03:55Z,5890000,9.0,272.0,1,right,MISS T. Jerome 27' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,27.17,Missed,,,,,,,,,,,,,,
597,PT00M15.70S,2022-01-03T02:03:54.6Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,86,93,2022-01-03T02:03:54Z,5900000,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,596.0,3.0,2.0,1.0,,,,,,,,,
598,PT00M13.40S,2022-01-03T02:03:57.8Z,4,REGULAR,foul,personal,[],1630581,,,1610612742,86,93,2022-01-03T02:05:00Z,5910000,,,0,,J. Giddey take personal FOUL (1 PF),"[1630581, 203493]",1610612760.0,OKC,take,,,Giddey,J. Giddey,,,,,1201.0,1.0,0.0,Bullock,203493.0,,,,,,,,,,,,,,,,
600,PT00M13.40S,2022-01-03T02:04:13.5Z,4,REGULAR,substitution,out,[],1628973,,,1610612742,86,93,2022-01-03T02:04:26Z,5930000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT00M13.40S,2022-01-03T02:04:13.5Z,4,REGULAR,substitution,in,[],1630182,,,1610612742,86,93,2022-01-03T02:04:26Z,5940000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT00M12.30S,2022-01-03T02:04:33.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630598,,,1610612742,86,93,2022-01-03T02:05:43Z,5950000,,,0,,A. Wiggins take personal FOUL (5 PF) (Hardaway Jr. 2 FT),"[1630598, 203501]",1610612760.0,OKC,take,,,Wiggins,A. Wiggins,,,,,1628484.0,5.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,,,
604,PT00M12.30S,2022-01-03T02:04:58.6Z,4,REGULAR,freethrow,1 of 2,[],203501,,,1610612742,86,94,2022-01-03T02:04:58Z,5970000,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (14 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
605,PT00M12.30S,2022-01-03T02:04:59.3Z,4,REGULAR,substitution,out,[],1627827,,,1610612742,86,94,2022-01-03T02:05:02Z,5980000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M12.30S,2022-01-03T02:04:59.3Z,4,REGULAR,substitution,in,[],1628425,,,1610612742,86,94,2022-01-03T02:05:02Z,5990000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M12.30S,2022-01-03T02:05:16.4Z,4,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,86,95,2022-01-03T02:05:16Z,6000000,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (15 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
608,PT00M12.30S,2022-01-03T02:05:49.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,86,95,2022-01-03T02:05:49Z,6010000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M12.30S,2022-01-03T02:06:38.6Z,4,REGULAR,substitution,out,[],203501,,,1610612760,86,95,2022-01-03T02:06:54Z,6020000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M12.30S,2022-01-03T02:06:38.6Z,4,REGULAR,substitution,in,[],1629033,,,1610612760,86,95,2022-01-03T02:06:54Z,6030000,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M09.50S,2022-01-03T02:07:18.6Z,4,REGULAR,turnover,bad pass,[],1630581,,,1610612760,86,95,2022-01-03T02:07:22Z,6040000,,,0,,J. Giddey bad pass TURNOVER (3 TO),"[1630581, 1628467]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,3.0,Kleber,1628467.0,,,,,,
612,PT00M09.50S,2022-01-03T02:07:18.6Z,4,REGULAR,steal,,[],1628467,,,1610612742,86,95,2022-01-03T02:07:20Z,6050000,,,0,,M. Kleber STEAL (1 STL),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M00.00S,2022-01-03T02:07:33.4Z,4,REGULAR,period,end,[],0,,,1610612742,86,95,2022-01-03T02:07:33Z,6060000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M00.00S,2022-01-03T02:07:35.7Z,4,REGULAR,game,end,[],0,,,0,86,95,2022-01-03T02:07:35Z,6070000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
