actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
456,PT00M00.00S,2022-02-01T02:42:03.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629652,85.89027595269383,42.64705882352941,1610612760,65,61,2022-02-01T02:45:51Z,4450000,-37.0,80.0,1,right,L. Dort 8' driving floating Jump Shot (14 PTS),[1629652],1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,,,,,,8.81,Made,14.0,,,,,,,,,,,,,
457,PT00M00.00S,2022-02-01T02:43:09.9Z,3,REGULAR,period,end,[],0,,,1610612757,65,61,2022-02-01T02:43:09Z,4460000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2022-02-01T02:44:10.5Z,4,REGULAR,substitution,out,['startperiod'],1629652,,,1610612757,65,61,2022-02-01T02:44:34Z,4470000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-02-01T02:44:10.5Z,4,REGULAR,substitution,out,['startperiod'],1630570,,,1610612757,65,61,2022-02-01T02:44:34Z,4480000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-02-01T02:44:10.5Z,4,REGULAR,substitution,out,['startperiod'],203463,,,1610612757,65,61,2022-02-01T02:44:34Z,4490000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2022-02-01T02:44:10.5Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612757,65,61,2022-02-01T02:44:34Z,4500000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2022-02-01T02:44:10.5Z,4,REGULAR,substitution,in,['startperiod'],1626181,,,1610612757,65,61,2022-02-01T02:44:34Z,4510000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2022-02-01T02:44:10.5Z,4,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,65,61,2022-02-01T02:44:34Z,4520000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2022-02-01T02:44:54.0Z,4,REGULAR,period,start,[],0,,,1610612757,65,61,2022-02-01T02:44:54Z,4530000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT11M55.00S,2022-02-01T02:44:58.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,10.726018396846255,39.705882352941174,1610612757,65,63,2022-02-01T02:45:02Z,4540000,51.0,48.0,1,left,C. McCollum 7' running Layup (19 PTS),[203468],1610612757.0,POR,running,,,McCollum,C. McCollum,,,,,,,,,,7.06,Made,19.0,,,,,,,,,,,,,
466,PT11M32.00S,2022-02-01T02:45:23.0Z,4,REGULAR,turnover,traveling,[],1629660,,,1610612760,65,63,2022-02-01T02:45:28Z,4550000,,,0,,T. Jerome traveling TURNOVER (1 TO),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,1204.0,,,,,,,,,,,,,,,1.0,,,,,
467,PT11M27.00S,2022-02-01T02:45:39.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203994,7.440867279894875,56.61764705882353,1610612757,65,65,2022-02-01T02:45:48Z,4560000,-33.0,17.0,1,left,J. Nurkic Layup (14 PTS) (N. Powell 2 AST),"[203994, 1626181]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,3.74,Made,14.0,,,,,N. Powell,1626181.0,2.0,,,,,,
469,PT11M13.00S,2022-02-01T02:45:52.6Z,4,REGULAR,3pt,Jump Shot,[],1629660,93.9060446780552,95.83333333333334,1610612760,68,65,2022-02-01T02:45:56Z,4580000,229.0,5.0,1,right,T. Jerome 3PT  (6 PTS) (D. Bazley 3 AST),"[1629660, 1629647]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,22.93,Made,6.0,,,,,D. Bazley,1629647.0,3.0,,,,,,
471,PT10M45.00S,2022-02-01T02:46:20.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203994,16.770696452036795,43.13725490196079,1610612757,68,65,2022-02-01T02:46:30Z,4600000,34.0,105.0,1,left,MISS J. Nurkic 11' Hook,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,11.06,Missed,,,,,,,,,,,,,,
472,PT10M43.00S,2022-02-01T02:46:22.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,68,65,2022-02-01T02:46:30Z,4610000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,471.0,,,,,,,,,,,,
473,PT10M43.00S,2022-02-01T02:46:27.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,68,65,2022-02-01T02:46:27Z,4620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT10M43.00S,2022-02-01T02:46:30.6Z,4,REGULAR,substitution,out,[],1629603,,,1610612760,68,65,2022-02-01T02:46:32Z,4630000,,,0,,SUB out: M. Diakite,[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT10M43.00S,2022-02-01T02:46:30.6Z,4,REGULAR,substitution,in,[],203488,,,1610612760,68,65,2022-02-01T02:46:32Z,4640000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT10M33.00S,2022-02-01T02:46:45.2Z,4,REGULAR,3pt,Jump Shot,[],203488,69.72733245729303,79.65686274509804,1610612760,71,65,2022-02-01T02:46:49Z,4650000,148.0,232.0,1,right,M. Muscala 27' 3PT  (3 PTS) (J. Giddey 4 AST),"[203488, 1630581]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,27.54,Made,3.0,,,,,J. Giddey,1630581.0,4.0,,,,,,
478,PT10M11.00S,2022-02-01T02:47:07.0Z,4,REGULAR,turnover,lost ball,[],1628372,,,1610612757,71,65,2022-02-01T02:47:11Z,4670000,,,0,,D. Smith Jr. lost ball TURNOVER (3 TO),"[1628372, 203488]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,3.0,,,Muscala,203488.0,
479,PT10M11.00S,2022-02-01T02:47:07.0Z,4,REGULAR,steal,,[],203488,,,1610612760,71,65,2022-02-01T02:47:09Z,4680000,,,0,,M. Muscala STEAL (1 STL),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT10M04.00S,2022-02-01T02:47:13.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629026,92.46057818659659,40.44117647058824,1610612760,73,65,2022-02-01T02:47:19Z,4690000,-48.0,18.0,1,right,K. Williams DUNK (4 PTS) (T. Jerome 4 AST),"[1629026, 1629660]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,5.12,Made,4.0,,,,,T. Jerome,1629660.0,4.0,,,,,,
482,PT09M43.00S,2022-02-01T02:47:35.3Z,4,REGULAR,2pt,Jump Shot,[],1626181,6.521024967148489,82.59803921568627,1610612757,73,65,2022-02-01T02:47:40Z,4710000,-163.0,9.0,1,left,MISS N. Powell 16' pullup Shot,[1626181],1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,,,,,,16.32,Missed,,,,,,,,,,,,,,
483,PT09M40.00S,2022-02-01T02:47:38.3Z,4,REGULAR,rebound,defensive,[],203488,,,1610612760,73,65,2022-02-01T02:47:40Z,4720000,,,0,,M. Muscala REBOUND (Off:0 Def:2),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,482.0,2.0,2.0,0.0,,,,,,,,,
484,PT09M32.00S,2022-02-01T02:47:46.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,91.14651773981603,54.41176470588235,1610612760,75,65,2022-02-01T02:47:50Z,4730000,22.0,31.0,1,right,J. Giddey running Layup (10 PTS),[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,,,,,,3.78,Made,10.0,,,,,,,,,,,,,
485,PT09M32.00S,2022-02-01T02:47:50.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,75,65,2022-02-01T02:47:50Z,4740000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT09M32.00S,2022-02-01T02:48:47.9Z,4,REGULAR,substitution,out,[],1628372,,,1610612757,75,65,2022-02-01T02:50:15Z,4750000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT09M32.00S,2022-02-01T02:48:47.9Z,4,REGULAR,substitution,out,[],203503,,,1610612757,75,65,2022-02-01T02:50:15Z,4760000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT09M32.00S,2022-02-01T02:48:47.9Z,4,REGULAR,substitution,in,[],203496,,,1610612757,75,65,2022-02-01T02:50:15Z,4770000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT09M32.00S,2022-02-01T02:48:47.9Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,75,65,2022-02-01T02:50:15Z,4780000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M08.00S,2022-02-01T02:50:59.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,7.835085413929041,57.107843137254896,1610612757,75,65,2022-02-01T02:51:04Z,4790000,-36.0,21.0,1,left,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,,,,,,4.13,Missed,,,,,,,,,,,,,,
492,PT09M06.00S,2022-02-01T02:51:01.8Z,4,REGULAR,rebound,defensive,[],203488,,,1610612760,75,65,2022-02-01T02:51:04Z,4810000,,,0,,M. Muscala REBOUND (Off:0 Def:3),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,490.0,3.0,3.0,0.0,,,,,,,,,
493,PT09M00.00S,2022-02-01T02:51:08.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203488,90.62089356110381,46.32352941176471,1610612760,77,65,2022-02-01T02:51:11Z,4820000,-18.0,36.0,1,right,M. Muscala Layup (5 PTS) (K. Williams 2 AST),"[203488, 1629026]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,4.02,Made,5.0,,,,,K. Williams,1629026.0,2.0,,,,,,
495,PT08M47.00S,2022-02-01T02:51:22.2Z,4,REGULAR,turnover,out-of-bounds,[],203468,,,1610612757,77,65,2022-02-01T02:51:52Z,4840000,,,0,,C. McCollum lost ball out-of-bounds TURNOVER (2 TO),[203468],1610612757.0,POR,lost ball,,,McCollum,C. McCollum,,,,,1204.0,,,,,,,,,,,,,,,2.0,,,,,
496,PT08M37.00S,2022-02-01T02:51:40.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629660,77.7431011826544,6.127450980392156,1610612760,80,65,2022-02-01T02:51:45Z,4850000,-219.0,157.0,1,right,T. Jerome 26' 3PT  (9 PTS) (M. Muscala 1 AST),"[1629660, 203488]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,26.96,Made,9.0,,,,,M. Muscala,203488.0,1.0,,,,,,
498,PT08M24.00S,2022-02-01T02:51:56.0Z,4,REGULAR,foul,personal,['2freethrow'],203488,,,1610612757,80,65,2022-02-01T02:52:03Z,4870000,,,0,,M. Muscala shooting personal FOUL (1 PF) (Covington 2 FT),"[203488, 203496]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,1204.0,1.0,0.0,Covington,203496.0,,,,,,,,,,,,,,,,
500,PT08M24.00S,2022-02-01T02:52:19.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,80,65,2022-02-01T02:52:19Z,4890000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M24.00S,2022-02-01T02:52:22.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612757,80,65,2022-02-01T02:54:12Z,4900000,,,0,,,[],1610612760.0,OKC,stands,,,,,,,,,1204.0,,,,,,,,,,,,,,,,,,,,
502,PT08M24.00S,2022-02-01T02:55:20.6Z,4,REGULAR,freethrow,1 of 2,[],203496,,,1610612757,80,66,2022-02-01T02:55:20Z,4910000,,,0,,R. Covington Free Throw 1 of 2 (1 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
503,PT08M24.00S,2022-02-01T02:55:35.9Z,4,REGULAR,freethrow,2 of 2,[],203496,,,1610612757,80,67,2022-02-01T02:55:35Z,4920000,,,0,,R. Covington Free Throw 2 of 2 (2 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
504,PT08M11.00S,2022-02-01T02:55:50.1Z,4,REGULAR,2pt,Jump Shot,[],1630581,81.2910643889619,69.36274509803921,1610612760,80,67,2022-02-01T02:55:53Z,4930000,97.0,123.0,1,right,MISS J. Giddey 15' pullup Shot,[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,,,,,,15.68,Missed,,,,,,,,,,,,,,
505,PT08M09.00S,2022-02-01T02:55:52.1Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,80,67,2022-02-01T02:55:53Z,4940000,,,0,,J. Nurkic REBOUND (Off:4 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,504.0,9.0,5.0,4.0,,,,,,,,,
506,PT08M00.00S,2022-02-01T02:56:01.1Z,4,REGULAR,3pt,Jump Shot,[],1626181,16.90210249671485,2.941176470588235,1610612757,80,70,2022-02-01T02:56:07Z,4950000,235.0,106.0,1,left,N. Powell 25' 3PT  (14 PTS) (R. Covington 3 AST),"[1626181, 203496]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,25.82,Made,14.0,,,,,R. Covington,203496.0,3.0,,,,,,
508,PT07M46.00S,2022-02-01T02:56:14.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.06636005256242,45.34313725490196,1610612760,82,70,2022-02-01T02:56:19Z,4970000,-23.0,22.0,1,right,J. Giddey driving Layup (12 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,,,,,,3.21,Made,12.0,,,,,,,,,,,,,
509,PT07M27.00S,2022-02-01T02:56:33.4Z,4,REGULAR,3pt,Jump Shot,[],1629014,32.933639947437584,21.568627450980394,1610612757,82,70,2022-02-01T02:56:37Z,4980000,142.0,257.0,1,left,MISS A. Simons 29' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,29.38,Missed,,,,,,,,,,,,,,
510,PT07M25.00S,2022-02-01T02:56:35.4Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,82,70,2022-02-01T02:56:37Z,4990000,,,0,,J. Giddey REBOUND (Off:1 Def:10),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,509.0,11.0,10.0,1.0,,,,,,,,,
511,PT07M09.00S,2022-02-01T02:56:52.2Z,4,REGULAR,3pt,Jump Shot,[],1629660,59.8718791064389,42.8921568627451,1610612760,82,70,2022-02-01T02:56:56Z,5000000,-36.0,325.0,1,right,MISS T. Jerome 32' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,32.66,Missed,,,,,,,,,,,,,,
512,PT07M06.00S,2022-02-01T02:56:55.2Z,4,REGULAR,rebound,offensive,[],1629647,,,1610612760,82,70,2022-02-01T02:56:56Z,5010000,,,0,,D. Bazley REBOUND (Off:1 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,511.0,3.0,2.0,1.0,,,,,,,,,
513,PT06M53.00S,2022-02-01T02:57:08.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,91.67214191852825,57.59803921568627,1610612760,84,70,2022-02-01T02:57:12Z,5020000,38.0,26.0,1,right,J. Giddey Layup (14 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,4.59,Made,14.0,,,,,,,,,,,,,
514,PT06M38.00S,2022-02-01T02:57:27.5Z,4,REGULAR,foul,personal,[],203488,,,1610612757,84,70,2022-02-01T02:57:46Z,5030000,,,0,,M. Muscala personal FOUL (2 PF),"[203488, 1629014]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,202035.0,2.0,0.0,Simons,1629014.0,,,,,,,,,,,,,,,,
516,PT06M38.00S,2022-02-01T02:57:33.9Z,4,REGULAR,substitution,out,[],1630581,,,1610612757,84,70,2022-02-01T02:57:43Z,5050000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT06M38.00S,2022-02-01T02:57:33.9Z,4,REGULAR,substitution,out,[],1629026,,,1610612757,84,70,2022-02-01T02:57:43Z,5060000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT06M38.00S,2022-02-01T02:57:33.9Z,4,REGULAR,substitution,in,[],1629652,,,1610612757,84,70,2022-02-01T02:57:43Z,5070000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT06M38.00S,2022-02-01T02:57:33.9Z,4,REGULAR,substitution,in,[],1630544,,,1610612757,84,70,2022-02-01T02:57:43Z,5080000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M29.00S,2022-02-01T02:58:02.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,84,70,2022-02-01T02:58:02Z,5090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M21.00S,2022-02-01T02:58:23.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,10.85742444152431,34.80392156862745,1610612757,84,72,2022-02-01T02:58:27Z,5100000,76.0,50.0,1,left,C. McCollum 9' Layup (21 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,9.08,Made,21.0,,,,,,,,,,,,,
522,PT06M00.00S,2022-02-01T02:58:45.7Z,4,REGULAR,3pt,Jump Shot,[],1630544,64.33968462549278,42.8921568627451,1610612760,87,72,2022-02-01T02:58:50Z,5110000,-36.0,283.0,1,right,T. Mann 28' 3PT step back (13 PTS) (T. Jerome 5 AST),"[1630544, 1629660]",1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,,,,,,28.49,Made,13.0,,,,,T. Jerome,1629660.0,5.0,,,,,,
523,PT05M40.00S,2022-02-01T02:59:04.6Z,4,REGULAR,3pt,Jump Shot,[],203468,34.247700394218136,47.794117647058826,1610612757,87,72,2022-02-01T02:59:10Z,5120000,11.0,269.0,1,left,MISS C. McCollum 26' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,,,,,,26.96,Missed,,,,,,,,,,,,,,
524,PT05M36.00S,2022-02-01T02:59:08.6Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,87,72,2022-02-01T02:59:10Z,5130000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,523.0,2.0,2.0,0.0,,,,,,,,,
525,PT05M21.00S,2022-02-01T02:59:24.5Z,4,REGULAR,3pt,Jump Shot,[],1629647,94.30026281208936,96.07843137254902,1610612760,90,72,2022-02-01T02:59:29Z,5140000,230.0,1.0,1,right,D. Bazley 3PT  (15 PTS) (T. Jerome 6 AST),"[1629647, 1629660]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,23.04,Made,15.0,,,,,T. Jerome,1629660.0,6.0,,,,,,
527,PT05M19.00S,2022-02-01T02:59:30.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,90,72,2022-02-01T02:59:30Z,5160000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT05M13.00S,2022-02-01T03:01:01.5Z,4,REGULAR,turnover,bad pass,[],1629014,,,1610612757,90,72,2022-02-01T03:02:52Z,5170000,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1629652]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,1.0,,,Dort,1629652.0,
530,PT05M13.00S,2022-02-01T03:01:01.5Z,4,REGULAR,steal,,[],1629652,,,1610612760,90,72,2022-02-01T03:01:05Z,5180000,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT05M12.00S,2022-02-01T03:01:06.0Z,4,REGULAR,foul,personal,[],203994,,,1610612760,90,72,2022-02-01T03:01:22Z,5190000,,,0,,J. Nurkic personal FOUL (3 PF),"[203994, 1629652]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,201246.0,3.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,,
533,PT04M54.00S,2022-02-01T03:01:39.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629660,88.12417871222075,58.08823529411765,1610612760,90,72,2022-02-01T03:01:44Z,5210000,40.0,59.0,1,right,MISS T. Jerome 7' driving Layup - blocked,"[1629660, 203496]",1610612760.0,OKC,driving,,,Jerome,T. Jerome,,,,,,,,,,7.16,Missed,,,,,,,,,,Covington,203496.0,,,
534,PT04M54.00S,2022-02-01T03:01:39.3Z,4,REGULAR,block,,[],203496,,,1610612760,90,72,2022-02-01T03:01:41Z,5220000,,,0,,R. Covington BLOCK (3 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT04M54.00S,2022-02-01T03:01:39.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,90,72,2022-02-01T03:01:44Z,5230000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,533.0,,,,,,,,,,,,
536,PT04M54.00S,2022-02-01T03:01:44.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,90,72,2022-02-01T03:01:44Z,5240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT04M54.00S,2022-02-01T03:01:44.9Z,4,REGULAR,substitution,out,[],203994,,,1610612757,90,72,2022-02-01T03:01:47Z,5250000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT04M54.00S,2022-02-01T03:01:44.9Z,4,REGULAR,substitution,in,[],1628372,,,1610612757,90,72,2022-02-01T03:01:47Z,5260000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT04M40.00S,2022-02-01T03:02:02.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,8.492115637319317,57.35294117647059,1610612757,90,74,2022-02-01T03:02:05Z,5270000,-37.0,27.0,1,left,D. Smith Jr. driving Layup (6 PTS) (A. Simons 2 AST),"[1628372, 1629014]",1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,4.58,Made,6.0,,,,,A. Simons,1629014.0,2.0,,,,,,
541,PT04M30.00S,2022-02-01T03:02:14.1Z,4,REGULAR,foul,personal,[],1628372,,,1610612760,90,74,2022-02-01T03:02:21Z,5290000,,,0,,D. Smith Jr. personal FOUL (3 PF),"[1628372, 1629660]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,201246.0,3.0,0.0,Jerome,1629660.0,,,,,,,,,,,,,,,,
543,PT04M18.00S,2022-02-01T03:02:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203488,88.38699080157687,39.21568627450981,1610612760,90,74,2022-02-01T03:04:20Z,5310000,-54.0,57.0,1,right,MISS M. Muscala 7' driving Layup,[203488],1610612760.0,OKC,driving,,,Muscala,M. Muscala,,,,,,,,,,7.82,Missed,,,,,,,,,,,,,,
544,PT04M14.00S,2022-02-01T03:02:43.5Z,4,REGULAR,rebound,defensive,[],203468,,,1610612757,90,74,2022-02-01T03:02:46Z,5320000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,543.0,3.0,3.0,0.0,,,,,,,,,
545,PT04M13.00S,2022-02-01T03:02:44.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626181,9.411957950065702,41.17647058823529,1610612757,90,76,2022-02-01T03:02:50Z,5330000,44.0,36.0,1,left,N. Powell running Layup (16 PTS) (C. McCollum 7 AST),"[1626181, 203468]",1610612757.0,POR,running,,,Powell,N. Powell,,,,,,,,,,5.69,Made,16.0,,,,,C. McCollum,203468.0,7.0,,,,,,
547,PT04M01.00S,2022-02-01T03:02:58.2Z,4,REGULAR,foul,personal,['2freethrow'],203496,,,1610612760,90,76,2022-02-01T03:03:55Z,5350000,,,0,,R. Covington shooting personal FOUL (5 PF) (Dort 2 FT),"[203496, 1629652]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,1204.0,5.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,,
549,PT04M01.00S,2022-02-01T03:04:07.8Z,4,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,91,76,2022-02-01T03:04:07Z,5370000,,,0,,L. Dort Free Throw 1 of 2 (15 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
