actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
532,PT05M21.00S,2022-01-01T02:55:36.6Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,89,75,2022-01-01T02:55:43Z,5300000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
533,PT05M21.00S,2022-01-01T02:55:36.6Z,4,REGULAR,substitution,in,[],201959,,,1610612752,89,75,2022-01-01T02:55:43Z,5310000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
534,PT05M21.00S,2022-01-01T02:55:51.3Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,89,76,2022-01-01T02:55:51Z,5320000,,,0,,R. Barrett Free Throw 2 of 2 (24 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
535,PT05M05.00S,2022-01-01T02:56:08.5Z,4,REGULAR,3pt,Jump Shot,[],1629652,76.69185282522996,88.97058823529412,1610612760,89,76,2022-01-01T02:56:12Z,5330000,195.0,167.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,
536,PT05M00.00S,2022-01-01T02:56:13.5Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,89,76,2022-01-01T02:56:12Z,5340000,,,0,,A. Burks REBOUND (Off:1 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,535.0,3.0,2.0,1.0,,,,,,,,,,
537,PT04M50.00S,2022-01-01T02:56:23.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,17.296320630749015,39.950980392156865,1610612752,89,76,2022-01-01T02:56:30Z,5350000,50.0,110.0,1,left,MISS I. Quickley 12' driving Layup,[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,12.1,Missed,,,,,,,,,,,,,,,,,,
538,PT04M46.00S,2022-01-01T02:56:27.1Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,89,76,2022-01-01T02:56:30Z,5360000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,537.0,3.0,3.0,0.0,,,,,,,,,,
539,PT04M33.00S,2022-01-01T02:56:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,93.51182654402102,47.794117647058826,1610612760,91,76,2022-01-01T02:56:46Z,5370000,-11.0,8.0,1,right,L. Dort driving reverse Layup (6 PTS),[1629652],1610612760.0,OKC,driving reverse,,,Dort,L. Dort,,,,,1.39,Made,6.0,,,,,,,,,,,,,,,,,
540,PT04M18.00S,2022-01-01T02:56:54.1Z,4,REGULAR,2pt,Jump Shot,[],1630540,21.23850197109067,68.87254901960785,1610612752,91,78,2022-01-01T02:56:59Z,5380000,-94.0,147.0,1,left,M. McBride 17' pullup Jump Shot (7 PTS) (R. Barrett 3 AST),"[1630540, 1629628]",1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,17.48,Made,7.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,,,
542,PT03M56.00S,2022-01-01T02:57:15.9Z,4,REGULAR,3pt,Jump Shot,[],1629660,92.9862023653088,4.6568627450980395,1610612760,91,78,2022-01-01T02:57:19Z,5400000,-227.0,13.0,1,right,MISS T. Jerome 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,22.71,Missed,,,,,,,,,,,,,,,,,,
543,PT03M55.00S,2022-01-01T02:57:16.9Z,4,REGULAR,rebound,defensive,[],201959,,,1610612752,91,78,2022-01-01T02:57:19Z,5410000,,,0,,T. Gibson REBOUND (Off:0 Def:7),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,542.0,7.0,7.0,0.0,,,,,,,,,,
544,PT03M44.00S,2022-01-01T02:57:28.8Z,4,REGULAR,3pt,Jump Shot,[],1630193,29.77989487516426,72.79411764705883,1610612752,91,78,2022-01-01T02:57:38Z,5420000,-114.0,227.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
545,PT03M41.00S,2022-01-01T02:57:31.8Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,91,78,2022-01-01T02:57:32Z,5430000,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,544.0,4.0,4.0,0.0,,,,,,,,,,
546,PT03M26.00S,2022-01-01T02:57:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.46057818659659,50.0,1610612760,91,78,2022-01-01T02:58:07Z,5440000,0.0,18.0,1,right,MISS S. Gilgeous-Alexander Layup - blocked,"[1628983, 202692]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.84,Missed,,,,,,,,,,,,Burks,202692.0,,,,,
547,PT03M26.00S,2022-01-01T02:57:47.3Z,4,REGULAR,block,,[],202692,,,1610612760,91,78,2022-01-01T02:59:41Z,5450000,,,0,,A. Burks BLOCK (1 BLK),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
548,PT03M22.00S,2022-01-01T02:57:51.3Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,91,78,2022-01-01T02:57:55Z,5460000,,,0,,K. Williams REBOUND (Off:2 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,546.0,6.0,4.0,2.0,,,,,,,,,,
549,PT03M20.00S,2022-01-01T02:57:52.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203488,66.96780551905388,64.95098039215686,1610612760,94,78,2022-01-01T02:57:58Z,5470000,75.0,258.0,1,right,M. Muscala 26' 3PT  (9 PTS) (K. Williams 4 AST),"[203488, 1629026]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,26.86,Made,9.0,K. Williams,1629026.0,4.0,,,,,,,,,,,,,,
551,PT03M01.00S,2022-01-01T02:58:11.8Z,4,REGULAR,turnover,lost ball,[],1630540,,,1610612752,94,78,2022-01-01T02:58:16Z,5490000,,,0,,M. McBride lost ball TURNOVER (1 TO),"[1630540, 1628983]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,
552,PT03M01.00S,2022-01-01T02:58:11.8Z,4,REGULAR,steal,,[],1628983,,,1610612760,94,78,2022-01-01T02:58:13Z,5500000,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
553,PT02M46.00S,2022-01-01T02:58:29.8Z,4,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612760,94,78,2022-01-01T03:00:58Z,5510000,,,0,,M. McBride shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1630540, 1628983]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Gilgeous-Alexander,1628983.0
555,PT02M46.00S,2022-01-01T02:58:44.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,94,78,2022-01-01T02:58:44Z,5530000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT02M46.00S,2022-01-01T03:00:26.1Z,4,REGULAR,substitution,out,[],1630540,,,1610612760,94,78,2022-01-01T03:00:56Z,5540000,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
557,PT02M46.00S,2022-01-01T03:00:26.1Z,4,REGULAR,substitution,out,[],201959,,,1610612760,94,78,2022-01-01T03:00:56Z,5550000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
558,PT02M46.00S,2022-01-01T03:00:26.1Z,4,REGULAR,substitution,in,[],1630167,,,1610612760,94,78,2022-01-01T03:00:56Z,5560000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
559,PT02M46.00S,2022-01-01T03:00:26.1Z,4,REGULAR,substitution,in,[],1629011,,,1610612760,94,78,2022-01-01T03:00:56Z,5570000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
560,PT02M46.00S,2022-01-01T03:01:28.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,95,78,2022-01-01T03:01:44Z,5580000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (23 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
561,PT02M46.00S,2022-01-01T03:01:28.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,95,78,2022-01-01T03:01:44Z,5590000,,,0,,MISS S. Gilgeous-Alexander Free Throw 2 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Missed,,,,,,,,,,,,,,,,,,
562,PT02M45.00S,2022-01-01T03:01:29.5Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,95,78,2022-01-01T03:01:44Z,5600000,,,0,,M. Robinson REBOUND (Off:2 Def:8),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,561.0,10.0,8.0,2.0,,,,,,,,,,
563,PT02M32.00S,2022-01-01T03:01:56.6Z,4,REGULAR,3pt,Jump Shot,[],202692,19.530223390275953,91.17647058823529,1610612752,95,78,2022-01-01T03:02:00Z,5610000,-206.0,131.0,1,left,MISS A. Burks 24' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,24.41,Missed,,,,,,,,,,,,,,,,,,
564,PT02M29.00S,2022-01-01T03:01:59.6Z,4,REGULAR,rebound,defensive,[],1629660,,,1610612760,95,78,2022-01-01T03:02:00Z,5620000,,,0,,T. Jerome REBOUND (Off:1 Def:3),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,563.0,4.0,3.0,1.0,,,,,,,,,,
565,PT02M17.00S,2022-01-01T03:02:14.5Z,4,REGULAR,turnover,traveling,[],1628983,,,1610612760,95,78,2022-01-01T03:02:20Z,5630000,,,0,,S. Gilgeous-Alexander traveling TURNOVER (4 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,4.0,,,,,202035.0,,,,
566,PT02M03.00S,2022-01-01T03:02:36.2Z,4,REGULAR,turnover,bad pass,[],1630193,,,1610612752,95,78,2022-01-01T03:02:40Z,5640000,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1629652]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,1.0,Dort,1629652.0,,,,,,,
567,PT02M03.00S,2022-01-01T03:02:36.2Z,4,REGULAR,steal,,[],1629652,,,1610612760,95,78,2022-01-01T03:02:38Z,5650000,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
568,PT01M46.00S,2022-01-01T03:02:53.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,92.72339027595268,45.34313725490196,1610612760,95,78,2022-01-01T03:02:57Z,5660000,-23.0,16.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.82,Missed,,,,,,,,,,,,,,,,,,
569,PT01M45.00S,2022-01-01T03:02:54.8Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,95,78,2022-01-01T03:02:57Z,5670000,,,0,,M. Robinson REBOUND (Off:2 Def:9),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,568.0,11.0,9.0,2.0,,,,,,,,,,
570,PT01M36.00S,2022-01-01T03:03:04.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.389618922470433,44.6078431372549,1610612752,95,80,2022-01-01T03:03:08Z,5680000,27.0,8.0,1,left,R. Barrett driving Layup (26 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.8,Made,26.0,,,,,,,,,,,,,,,,,
571,PT01M12.00S,2022-01-01T03:03:29.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,91.93495400788436,54.41176470588235,1610612760,95,80,2022-01-01T03:03:36Z,5690000,22.0,23.0,1,right,MISS K. Williams driving floating Shot,[1629026],1610612760.0,OKC,driving floating,,,Williams,K. Williams,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,
572,PT01M09.00S,2022-01-01T03:03:32.3Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,95,80,2022-01-01T03:03:36Z,5700000,,,0,,M. Robinson REBOUND (Off:2 Def:10),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,571.0,12.0,10.0,2.0,,,,,,,,,,
573,PT01M00.00S,2022-01-01T03:03:41.7Z,4,REGULAR,3pt,Jump Shot,[],1629628,28.597240473061763,21.813725490196077,1610612752,95,80,2022-01-01T03:03:45Z,5710000,141.0,216.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,
574,PT00M57.70S,2022-01-01T03:03:44.0Z,4,REGULAR,rebound,defensive,[],1629660,,,1610612760,95,80,2022-01-01T03:03:45Z,5720000,,,0,,T. Jerome REBOUND (Off:1 Def:4),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,573.0,5.0,4.0,1.0,,,,,,,,,,
575,PT00M39.90S,2022-01-01T03:04:02.4Z,4,REGULAR,3pt,Jump Shot,[],203488,96.27135348226018,3.1862745098039214,1610612760,95,80,2022-01-01T03:04:08Z,5730000,-234.0,-17.0,1,right,MISS M. Muscala 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,
576,PT00M35.90S,2022-01-01T03:04:06.4Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,95,80,2022-01-01T03:04:08Z,5740000,,,0,,K. Williams REBOUND (Off:3 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,575.0,7.0,4.0,3.0,,,,,,,,,,
577,PT00M28.80S,2022-01-01T03:04:13.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,74.06373193166885,12.745098039215685,1610612760,95,80,2022-01-01T03:05:15Z,5750000,-186.0,191.0,1,right,MISS S. Gilgeous-Alexander 26' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,
578,PT00M24.80S,2022-01-01T03:04:17.6Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,95,80,2022-01-01T03:04:18Z,5760000,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,577.0,3.0,3.0,0.0,,,,,,,,,,
579,PT00M20.40S,2022-01-01T03:04:23.7Z,4,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612752,95,80,2022-01-01T03:04:29Z,5770000,,,0,,I. Quickley lost ball out-of-bounds TURNOVER (2 TO),[1630193],1610612752.0,NYK,lost ball,,,Quickley,I. Quickley,,,,,,,,,,,,,,,2.0,,,,,2715.0,,,,
580,PT00M00.00S,2022-01-01T03:04:55.7Z,4,REGULAR,period,end,[],0,,,1610612760,95,80,2022-01-01T03:04:55Z,5780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT00M00.00S,2022-01-01T03:04:57.4Z,4,REGULAR,game,end,[],0,,,0,95,80,2022-01-01T03:04:57Z,5790000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
