actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
447,PT06M04.00S,2022-03-01T02:35:56.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,12.434296977660972,48.77450980392157,1610612758,76,73,2022-03-01T02:36:00Z,4450000,6.0,64.0,1,left,D. Fox 6' driving Layup (11 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,6.47,Made,11.0,,,,,,,,,,,,,,,,,
448,PT06M04.00S,2022-03-01T02:35:57.6Z,3,REGULAR,foul,personal,['1freethrow'],1629676,,,1610612758,76,73,2022-03-01T02:36:04Z,4460000,,,0,,I. Roby shooting personal FOUL (4 PF) (Fox 1 FT),"[1629676, 1628368]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,,,,1628951.0,4.0,0.0,Fox,1628368.0,,,,,,
451,PT06M04.00S,2022-03-01T02:36:17.6Z,3,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,76,74,2022-03-01T02:36:17Z,4480000,,,0,,D. Fox Free Throw 1 of 1 (12 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
452,PT05M43.00S,2022-03-01T02:36:41.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,76,74,2022-03-01T02:36:41Z,4490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M43.00S,2022-03-01T02:36:44.0Z,3,REGULAR,substitution,out,[],1629676,,,1610612760,76,74,2022-03-01T02:36:54Z,4500000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M43.00S,2022-03-01T02:36:44.0Z,3,REGULAR,substitution,out,[],203200,,,1610612760,76,74,2022-03-01T02:36:54Z,4510000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M43.00S,2022-03-01T02:36:44.0Z,3,REGULAR,substitution,in,[],1630846,,,1610612760,76,74,2022-03-01T02:36:54Z,4520000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M43.00S,2022-03-01T02:36:44.0Z,3,REGULAR,substitution,in,[],1630558,,,1610612760,76,74,2022-03-01T02:36:54Z,4530000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M43.00S,2022-03-01T02:37:01.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,76,74,2022-03-01T02:37:01Z,4540000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M40.00S,2022-03-01T02:40:01.9Z,3,REGULAR,3pt,Jump Shot,[],1630249,64.33968462549278,53.92156862745098,1610612760,76,74,2022-03-01T02:40:08Z,4550000,20.0,283.0,1,right,MISS V. Krejci 28' pullup 3PT,[1630249],1610612760.0,OKC,pullup,,,Krejci,V. Krejci,,,,,28.34,Missed,,,,,,,,,,,,,,,,,,
460,PT05M36.00S,2022-03-01T02:40:05.9Z,3,REGULAR,rebound,offensive,[],1628983,,,1610612760,76,74,2022-03-01T02:40:08Z,4560000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,459.0,4.0,3.0,1.0,,
461,PT05M32.00S,2022-03-01T02:40:09.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630544,92.59198423127464,44.6078431372549,1610612760,78,74,2022-03-01T02:40:13Z,4570000,-27.0,17.0,1,right,T. Mann Layup (11 PTS) (S. Gilgeous-Alexander 9 AST),"[1630544, 1628983]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,3.2,Made,11.0,S. Gilgeous-Alexander,1628983.0,9.0,,,,,,,,,,,,,,
462,PT05M23.00S,2022-03-01T02:40:18.6Z,3,REGULAR,3pt,Jump Shot,[],1630558,31.09395532194481,24.019607843137255,1610612758,78,74,2022-03-01T02:40:23Z,4580000,130.0,240.0,1,left,MISS D. Mitchell 27' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,27.27,Missed,,,,,,,,,,,,,,,,,,
463,PT05M20.00S,2022-03-01T02:40:21.6Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,78,74,2022-03-01T02:40:23Z,4590000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,462.0,5.0,4.0,1.0,,
464,PT05M15.00S,2022-03-01T02:40:25.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630846,89.83245729303549,57.84313725490197,1610612760,78,74,2022-03-01T02:40:31Z,4600000,39.0,43.0,1,right,MISS O. Sarr alley-oop DUNK,[1630846],1610612760.0,OKC,alley-oop,,,Sarr,O. Sarr,,,,,5.83,Missed,,,,,,,,,,,,,,,,,,
465,PT05M14.00S,2022-03-01T02:40:26.6Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,78,74,2022-03-01T02:40:31Z,4610000,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,464.0,3.0,3.0,0.0,,
467,PT04M55.00S,2022-03-01T02:40:48.1Z,3,REGULAR,foul,personal,['2freethrow'],1630846,,,1610612758,78,74,2022-03-01T02:43:03Z,4620000,,,0,,O. Sarr shooting personal FOUL (3 PF) (Barnes 2 FT),"[1630846, 203084]",1610612760.0,OKC,shooting,,,Sarr,O. Sarr,,,,,,,,,,,,,,1627962.0,3.0,0.0,Barnes,203084.0,,,,,,
469,PT04M55.00S,2022-03-01T02:41:15.9Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,78,75,2022-03-01T02:42:33Z,4640000,,,0,,H. Barnes Free Throw 1 of 2 (12 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
470,PT04M55.00S,2022-03-01T02:41:16.3Z,3,REGULAR,substitution,out,[],1629647,,,1610612758,78,75,2022-03-01T02:41:21Z,4650000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M55.00S,2022-03-01T02:41:16.3Z,3,REGULAR,substitution,out,[],1626168,,,1610612758,78,75,2022-03-01T02:41:21Z,4660000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M55.00S,2022-03-01T02:41:16.3Z,3,REGULAR,substitution,in,[],1630197,,,1610612758,78,75,2022-03-01T02:41:21Z,4670000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
473,PT04M55.00S,2022-03-01T02:41:16.3Z,3,REGULAR,substitution,in,[],203087,,,1610612758,78,75,2022-03-01T02:41:21Z,4680000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M55.00S,2022-03-01T02:41:15.9Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,78,76,2022-03-01T02:42:33Z,4690000,,,0,,H. Barnes Free Throw 2 of 2 (13 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
475,PT04M48.00S,2022-03-01T02:41:45.7Z,3,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612760,78,76,2022-03-01T02:41:49Z,4700000,,,0,,D. Mitchell shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630558, 1628983]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,1627962.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
477,PT04M48.00S,2022-03-01T02:42:10.3Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,79,76,2022-03-01T02:42:37Z,4720000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (28 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
478,PT04M48.00S,2022-03-01T02:42:10.3Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,79,76,2022-03-01T02:42:37Z,4730000,,,0,,MISS S. Gilgeous-Alexander Free Throw 2 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Missed,,,,,,,,,,,,,,,,,,
479,PT04M47.00S,2022-03-01T02:42:11.3Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,79,76,2022-03-01T02:42:37Z,4740000,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,478.0,8.0,6.0,2.0,,
480,PT04M37.00S,2022-03-01T02:42:34.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,18.873193166885677,37.00980392156863,1610612758,79,78,2022-03-01T02:42:40Z,4750000,65.0,125.0,1,left,D. Fox 14' pullup Jump Shot (14 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,14.08,Made,14.0,,,,,,,,,,,,,,,,,
481,PT04M25.00S,2022-03-01T02:42:46.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,90.48948751642575,51.9607843137255,1610612760,81,78,2022-03-01T02:42:50Z,4760000,10.0,37.0,1,right,V. Krejci Layup (8 PTS) (T. Mann 4 AST),"[1630249, 1630544]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,3.82,Made,8.0,T. Mann,1630544.0,4.0,,,,,,,,,,,,,,
483,PT04M15.00S,2022-03-01T02:42:57.4Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612758,81,78,2022-03-01T02:43:00Z,4780000,,,0,,D. Sabonis lost ball TURNOVER (7 TO),"[1627734, 1630249]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,7.0,Krejci,1630249.0,,,,,,,,,,,
484,PT04M15.00S,2022-03-01T02:42:57.4Z,3,REGULAR,steal,,[],1630249,,,1610612760,81,78,2022-03-01T02:42:59Z,4790000,,,0,,V. Krejci STEAL (1 STL),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M10.00S,2022-03-01T02:43:02.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630249,92.19776609724047,55.88235294117647,1610612760,81,78,2022-03-01T02:43:05Z,4800000,29.0,21.0,1,right,MISS V. Krejci running Layup,[1630249],1610612760.0,OKC,running,,,Krejci,V. Krejci,,,,,3.6,Missed,,,,,,,,,,,,,,,,,,
486,PT04M09.00S,2022-03-01T02:43:03.0Z,3,REGULAR,rebound,defensive,[],203087,,,1610612758,81,78,2022-03-01T02:43:05Z,4810000,,,0,,J. Lamb REBOUND (Off:1 Def:3),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,485.0,4.0,3.0,1.0,,
487,PT03M58.00S,2022-03-01T02:43:15.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612758,81,78,2022-03-01T02:43:27Z,4820000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (5 PF) (Fox 2 FT),"[1628983, 1628368]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,1627962.0,5.0,0.0,Fox,1628368.0,,,,,,
489,PT03M58.00S,2022-03-01T02:43:47.8Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,81,79,2022-03-01T02:43:47Z,4840000,,,0,,D. Fox Free Throw 1 of 2 (15 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
490,PT03M58.00S,2022-03-01T02:44:03.1Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,81,80,2022-03-01T02:44:03Z,4850000,,,0,,D. Fox Free Throw 2 of 2 (16 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
491,PT03M47.00S,2022-03-01T02:44:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,91.14651773981603,55.14705882352941,1610612760,83,80,2022-03-01T02:44:19Z,4860000,26.0,31.0,1,right,V. Krejci cutting Layup (10 PTS) (A. Pokusevski 3 AST),"[1630249, 1630197]",1610612760.0,OKC,cutting,,,Krejci,V. Krejci,,,,,4.0,Made,10.0,A. Pokusevski,1630197.0,3.0,,,,,,,,,,,,,,
493,PT03M37.00S,2022-03-01T02:44:29.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630846,,,1610612758,83,80,2022-03-01T02:44:41Z,4880000,,,0,,O. Sarr personal FOUL (4 PF) (Barnes 2 FT),"[1630846, 203084]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,1628951.0,4.0,0.0,Barnes,203084.0,,,,,,
495,PT03M37.00S,2022-03-01T02:45:02.8Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,83,81,2022-03-01T02:45:02Z,4900000,,,0,,H. Barnes Free Throw 1 of 2 (14 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
496,PT03M37.00S,2022-03-01T02:45:18.4Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,83,82,2022-03-01T02:45:18Z,4910000,,,0,,H. Barnes Free Throw 2 of 2 (15 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
497,PT03M15.00S,2022-03-01T02:45:41.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,82.21090670170827,61.029411764705884,1610612760,83,82,2022-03-01T02:45:46Z,4920000,55.0,115.0,1,right,MISS S. Gilgeous-Alexander 12' turnaround Shot,[1628983],1610612760.0,OKC,turnaround,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,12.72,Missed,,,,,,,,,,,,,,,,,,
498,PT03M11.00S,2022-03-01T02:45:45.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,83,82,2022-03-01T02:45:46Z,4930000,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,497.0,9.0,7.0,2.0,,
499,PT03M03.00S,2022-03-01T02:45:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.835085413929041,58.82352941176471,1610612758,83,84,2022-03-01T02:45:56Z,4940000,-44.0,21.0,1,left,D. Sabonis Layup (10 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,4.89,Made,10.0,,,,,,,,,,,,,,,,,
500,PT02M47.00S,2022-03-01T02:46:09.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630197,92.9862023653088,46.07843137254902,1610612760,85,84,2022-03-01T02:46:28Z,4950000,-20.0,13.0,1,right,A. Pokusevski DUNK (6 PTS) (S. Gilgeous-Alexander 10 AST),"[1630197, 1628983]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,2.37,Made,6.0,S. Gilgeous-Alexander,1628983.0,10.0,,,,,,,,,,,,,,
502,PT02M40.00S,2022-03-01T02:46:22.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628368,7.835085413929041,43.38235294117647,1610612758,85,86,2022-03-01T02:46:28Z,4970000,33.0,21.0,1,left,D. Fox running DUNK (18 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,3.93,Made,18.0,,,,,,,,,,,,,,,,,
503,PT02M40.00S,2022-03-01T02:46:43.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,85,86,2022-03-01T02:46:43Z,4980000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT02M40.00S,2022-03-01T02:47:38.8Z,3,REGULAR,substitution,out,[],1630544,,,1610612760,85,86,2022-03-01T02:47:53Z,4990000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
505,PT02M40.00S,2022-03-01T02:47:38.8Z,3,REGULAR,substitution,out,[],1628368,,,1610612760,85,86,2022-03-01T02:47:53Z,5000000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
506,PT02M40.00S,2022-03-01T02:47:38.8Z,3,REGULAR,substitution,in,[],1630177,,,1610612760,85,86,2022-03-01T02:47:53Z,5010000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M40.00S,2022-03-01T02:47:38.8Z,3,REGULAR,substitution,in,[],1628978,,,1610612760,85,86,2022-03-01T02:47:53Z,5020000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
508,PT02M21.00S,2022-03-01T02:48:11.7Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,85,86,2022-03-01T02:48:14Z,5030000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 1627734]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,2.0,Sabonis,1627734.0,,,,,,,,,,,
509,PT02M21.00S,2022-03-01T02:48:11.7Z,3,REGULAR,steal,,[],1627734,,,1610612758,85,86,2022-03-01T02:48:13Z,5040000,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
510,PT02M15.00S,2022-03-01T02:48:17.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,7.178055190538765,57.59803921568627,1610612758,85,88,2022-03-01T02:48:23Z,5050000,-38.0,15.0,1,left,D. Mitchell running reverse Layup (11 PTS) (D. Sabonis 5 AST),"[1630558, 1627734]",1610612758.0,SAC,running reverse,,,Mitchell,D. Mitchell,,,,,4.09,Made,11.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,,,
512,PT02M00.00S,2022-03-01T02:48:32.9Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,85,88,2022-03-01T02:48:36Z,5070000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (3 TO),"[1628983, 1630558]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,3.0,Mitchell,1630558.0,,,,,,,,,,,
513,PT02M00.00S,2022-03-01T02:48:32.9Z,3,REGULAR,steal,,[],1630558,,,1610612758,85,88,2022-03-01T02:48:34Z,5080000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
514,PT01M45.00S,2022-03-01T02:48:47.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,8.229303547963205,56.372549019607845,1610612758,85,90,2022-03-01T02:48:50Z,5090000,-32.0,25.0,1,left,D. Sabonis Layup (12 PTS) (J. Lamb 3 AST),"[1627734, 203087]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,4.05,Made,12.0,J. Lamb,203087.0,3.0,,,,,,,,,,,,,,
516,PT01M28.00S,2022-03-01T02:49:03.6Z,3,REGULAR,turnover,bad pass,[],1630197,,,1610612760,85,90,2022-03-01T02:49:07Z,5110000,,,0,,A. Pokusevski bad pass TURNOVER (1 TO),"[1630197, 203087]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,1.0,Lamb,203087.0,,,,,,,,,,,
517,PT01M28.00S,2022-03-01T02:49:03.6Z,3,REGULAR,steal,,[],203087,,,1610612758,85,90,2022-03-01T02:49:05Z,5120000,,,0,,J. Lamb STEAL (1 STL),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
518,PT01M24.00S,2022-03-01T02:49:08.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203084,7.966491458607096,55.14705882352941,1610612758,85,92,2022-03-01T02:49:14Z,5130000,-26.0,22.0,1,left,H. Barnes Layup (17 PTS) (D. DiVincenzo 2 AST),"[203084, 1628978]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,3.41,Made,17.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,,,,
520,PT01M04.00S,2022-03-01T02:49:28.1Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,85,92,2022-03-01T02:49:31Z,5150000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (4 TO),"[1628983, 203084]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,4.0,Barnes,203084.0,,,,,,,,,,,
521,PT01M04.00S,2022-03-01T02:49:28.1Z,3,REGULAR,steal,,[],203084,,,1610612758,85,92,2022-03-01T02:59:10Z,5160000,,,0,,H. Barnes STEAL (2 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M59.70S,2022-03-01T02:49:33.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203084,7.966491458607096,53.18627450980392,1610612758,85,92,2022-03-01T02:49:38Z,5170000,-16.0,22.0,1,left,MISS H. Barnes running Layup - blocked,"[203084, 1630197]",1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,2.75,Missed,,,,,,,,,,,,,,,,,Pokusevski,1630197.0
523,PT00M59.70S,2022-03-01T02:49:33.1Z,3,REGULAR,block,,[],1630197,,,1610612758,85,92,2022-03-01T02:49:35Z,5180000,,,0,,A. Pokusevski BLOCK (1 BLK),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M58.30S,2022-03-01T02:49:34.5Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,85,92,2022-03-01T02:52:16Z,5190000,,,0,,H. Barnes REBOUND (Off:2 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,522.0,5.0,3.0,2.0,,
525,PT00M58.30S,2022-03-01T02:49:36.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203087,8.09789750328515,43.38235294117647,1610612758,85,94,2022-03-01T02:52:34Z,5200000,33.0,24.0,1,left,J. Lamb Layup (5 PTS) (H. Barnes 2 AST),"[203087, 203084]",1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,4.07,Made,5.0,H. Barnes,203084.0,2.0,,,,,,,,,,,,,,
527,PT00M49.20S,2022-03-01T02:49:59.7Z,3,REGULAR,3pt,Jump Shot,[],1630177,65.78515111695138,27.450980392156865,1610612760,88,94,2022-03-01T02:50:04Z,5220000,-113.0,269.0,1,right,T. Maledon 29' 3PT  (9 PTS) (A. Pokusevski 4 AST),"[1630177, 1630197]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,29.17,Made,9.0,A. Pokusevski,1630197.0,4.0,,,,,,,,,,,,,,
529,PT00M32.00S,2022-03-01T02:50:20.3Z,3,REGULAR,2pt,Jump Shot,[],1630558,21.107095926412615,36.51960784313725,1610612758,88,96,2022-03-01T02:50:24Z,5240000,67.0,146.0,1,left,D. Mitchell 16' pullup Jump Shot (13 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,16.07,Made,13.0,,,,,,,,,,,,,,,,,
530,PT00M21.50S,2022-03-01T02:50:34.9Z,3,REGULAR,2pt,Jump Shot,[],1628983,91.27792378449409,71.32352941176471,1610612760,90,96,2022-03-01T02:50:38Z,5250000,107.0,29.0,1,right,S. Gilgeous-Alexander 11' turnaround fadeaway Jump Shot (30 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,11.06,Made,30.0,,,,,,,,,,,,,,,,,
531,PT00M03.40S,2022-03-01T02:50:56.4Z,3,REGULAR,3pt,Jump Shot,[],203084,21.632720105124836,92.64705882352942,1610612758,90,99,2022-03-01T02:51:00Z,5260000,-213.0,151.0,1,left,H. Barnes 26' 3PT  (20 PTS) (D. Mitchell 1 AST),"[203084, 1630558]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.11,Made,20.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
533,PT00M00.00S,2022-03-01T02:51:03.1Z,3,REGULAR,3pt,Jump Shot,[],1630249,47.78252299605782,40.68627450980392,1610612760,90,99,2022-03-01T02:51:09Z,5280000,-47.0,438.0,1,right,MISS V. Krejci 44' running pullup 3PT,[1630249],1610612760.0,OKC,running pullup,,,Krejci,V. Krejci,,,,,44.08,Missed,,,,,,,,,,,,,,,,,,
534,PT00M00.00S,2022-03-01T02:51:06.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,90,99,2022-03-01T02:51:06Z,5290000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,533.0,,,,,
535,PT00M00.00S,2022-03-01T02:51:06.9Z,3,REGULAR,period,end,[],0,,,1610612760,90,99,2022-03-01T02:51:06Z,5300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-03-01T02:53:23.1Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,90,99,2022-03-01T02:53:36Z,5310000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
