actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
252,PT06M20.00S,2022-03-13T23:57:54.9Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612763,36,50,2022-03-14T00:01:54Z,2520000,,,0,,,[],1610612760.0,OKC,stands,,,,,,,,,202058.0,,,,,,,,,,,,,,,,,,,,
256,PT06M08.00S,2022-03-14T00:00:13.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,9.149145860709593,55.14705882352941,1610612763,36,52,2022-03-14T00:00:16Z,2530000,-26.0,34.0,1,left,J. Morant cutting Layup (2 PTS) (D. Brooks 4 AST),"[1629630, 1628415]",1610612763.0,MEM,cutting,,,Morant,J. Morant,,,,,,,,,,4.22,Made,,,,,,2.0,D. Brooks,1628415.0,4.0,,,,,
258,PT05M54.00S,2022-03-14T00:00:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,92.19776609724047,46.32352941176471,1610612760,36,52,2022-03-14T00:00:31Z,2550000,-18.0,21.0,1,right,MISS I. Roby cutting Layup,[1629676],1610612760.0,OKC,cutting,,,Roby,I. Roby,,,,,,,,,,2.78,Missed,,,,,,,,,,,,,,
259,PT05M52.00S,2022-03-14T00:00:28.1Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,36,52,2022-03-14T00:00:31Z,2560000,,,0,,K. Anderson REBOUND (Off:1 Def:4),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,258.0,5.0,4.0,1.0,,,,,,,,,,
260,PT05M48.00S,2022-03-14T00:00:32.6Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1628415,25.969119579500656,71.07843137254902,1610612763,36,52,2022-03-14T00:13:34Z,2570000,-105.0,192.0,1,left,MISS D. Brooks 21' running pullup Shot,[1628415],1610612763.0,MEM,running pullup,,,Brooks,D. Brooks,,,,,,,,,,21.87,Missed,,,,,,,,,,,,,,
261,PT05M46.00S,2022-03-14T00:00:34.6Z,2,REGULAR,rebound,offensive,[],1630533,,,1610612763,36,52,2022-03-14T00:01:09Z,2580000,,,0,,Z. Williams REBOUND (Off:1 Def:0),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,260.0,1.0,0.0,1.0,,,,,,,,,,
262,PT05M37.00S,2022-03-14T00:00:43.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,7.966491458607096,93.87254901960785,1610612763,36,52,2022-03-14T00:00:52Z,2590000,-219.0,22.0,1,left,MISS Z. Williams 3PT - blocked,"[1630533, 1628983]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,22.05,Missed,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,
263,PT05M37.00S,2022-03-14T00:00:43.9Z,2,REGULAR,block,,[],1628983,,,1610612763,36,52,2022-03-14T00:00:47Z,2600000,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M32.00S,2022-03-14T00:00:48.9Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612760,36,52,2022-03-14T00:00:52Z,2610000,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,262.0,1.0,1.0,0.0,,,,,,,,,,
265,PT05M29.00S,2022-03-14T00:00:52.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630177,69.85873850197109,19.607843137254903,1610612760,39,52,2022-03-14T00:01:01Z,2620000,-152.0,231.0,1,right,T. Maledon 27' 3PT  (3 PTS) (L. Waters III 1 AST),"[1630177, 1630322]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,27.64,Made,,,,,,3.0,L. Waters III,1630322.0,1.0,,,,,
269,PT05M04.00S,2022-03-14T00:01:16.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,16.737844940867276,59.068627450980394,1610612763,39,52,2022-03-14T01:43:45Z,2660000,-45.0,105.0,1,left,MISS Z. Williams 11' driving floating Shot,[1630533],1610612763.0,MEM,driving floating,,,Williams,Z. Williams,,,,,,,,,,11.42,Missed,,,,,,,,,,,,,,
277,PT05M04.00S,2022-03-14T00:01:16.6Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612760,39,52,2022-03-14T00:15:38Z,2665000,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,269.0,1.0,1.0,0.0,,,,,,,,,,
270,PT05M01.00S,2022-03-14T00:01:19.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630322,91.5407358738502,46.81372549019608,1610612760,41,52,2022-03-14T00:01:31Z,2670000,-16.0,27.0,1,right,L. Waters III running finger roll Layup (14 PTS),[1630322],1610612760.0,OKC,running finger roll,,,Waters III,L. Waters III,,,,,,,,,,3.13,Made,,,,,,14.0,,,,,,,,
271,PT04M42.00S,2022-03-14T00:01:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203500,15.456636005256241,49.50980392156863,1610612763,41,52,2022-03-14T00:17:49Z,2680000,2.0,93.0,1,left,MISS S. Adams 9' floating Shot,[203500],1610612763.0,MEM,floating,,,Adams,S. Adams,,,,,,,,,,9.28,Missed,,,,,,,,,,,,,,
272,PT04M38.00S,2022-03-14T00:01:42.5Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612760,41,52,2022-03-14T00:27:25Z,2690000,,,0,,I. Roby REBOUND (Off:0 Def:2),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,271.0,2.0,2.0,0.0,,,,,,,,,,
273,PT04M34.00S,2022-03-14T00:01:50.0Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612760,41,52,2022-03-14T00:02:08Z,2700000,,,0,,D. Brooks shooting personal FOUL (3 PF) (Maledon 2 FT),"[1628415, 1630177]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,1628172.0,3.0,1.0,Maledon,1630177.0,,,,,,,,,,,,,,,,
275,PT04M34.00S,2022-03-14T00:02:17.1Z,2,REGULAR,freethrow,1 of 2,[],1630177,,,1610612760,41,52,2022-03-14T00:02:17Z,2720000,,,0,,MISS T. Maledon Free Throw 1 of 2,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,Missed,,,,,,,,,,,,,,
276,PT04M34.00S,2022-03-14T00:02:17.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,41,52,2022-03-14T00:02:17Z,2730000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,
278,PT04M34.00S,2022-03-14T00:02:17.9Z,2,REGULAR,substitution,out,[],1630322,,,1610612760,41,52,2022-03-14T00:02:40Z,2740000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M34.00S,2022-03-14T00:02:17.9Z,2,REGULAR,substitution,out,[],1630197,,,1610612760,41,52,2022-03-14T00:02:40Z,2750000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M34.00S,2022-03-14T00:02:17.9Z,2,REGULAR,substitution,out,[],1630533,,,1610612760,41,52,2022-03-14T00:02:40Z,2760000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M34.00S,2022-03-14T00:02:17.9Z,2,REGULAR,substitution,out,[],1628415,,,1610612760,41,52,2022-03-14T00:02:40Z,2770000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M34.00S,2022-03-14T00:02:17.9Z,2,REGULAR,substitution,in,[],1629647,,,1610612760,41,52,2022-03-14T00:02:40Z,2780000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M34.00S,2022-03-14T00:02:17.9Z,2,REGULAR,substitution,in,[],1630544,,,1610612760,41,52,2022-03-14T00:02:40Z,2790000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M34.00S,2022-03-14T00:02:17.9Z,2,REGULAR,substitution,in,[],1630217,,,1610612760,41,52,2022-03-14T00:02:40Z,2800000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M34.00S,2022-03-14T00:02:17.9Z,2,REGULAR,substitution,in,[],1629001,,,1610612760,41,52,2022-03-14T00:02:40Z,2810000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M34.00S,2022-03-14T00:02:44.1Z,2,REGULAR,freethrow,2 of 2,[],1630177,,,1610612760,42,52,2022-03-14T00:02:44Z,2820000,,,0,,T. Maledon Free Throw 2 of 2 (4 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,Made,,,,,,4.0,,,,,,,,
287,PT04M22.00S,2022-03-14T00:02:53.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,7.178055190538765,51.71568627450981,1610612763,42,54,2022-03-14T00:02:57Z,2830000,-9.0,15.0,1,left,J. Morant driving DUNK (4 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,1.73,Made,,,,,,4.0,,,,,,,,
288,PT04M06.00S,2022-03-14T00:03:08.7Z,2,REGULAR,3pt,Jump Shot,[],1629647,75.50919842312747,91.66666666666666,1610612760,45,54,2022-03-14T00:03:13Z,2840000,208.0,178.0,1,right,D. Bazley 27' 3PT  (14 PTS) (S. Gilgeous-Alexander 5 AST),"[1629647, 1628983]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,27.38,Made,,,,,,14.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,
290,PT03M52.00S,2022-03-14T00:03:23.5Z,2,REGULAR,3pt,Jump Shot,[],1630217,25.18068331143233,14.950980392156863,1610612763,45,54,2022-03-14T00:03:28Z,2860000,175.0,184.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,25.42,Missed,,,,,,,,,,,,,,
291,PT03M48.00S,2022-03-14T00:03:27.5Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,45,54,2022-03-14T00:03:28Z,2870000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,290.0,3.0,3.0,0.0,,,,,,,,,,
292,PT03M44.00S,2022-03-14T00:03:30.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628983,93.24901445466492,50.0,1610612760,47,54,2022-03-14T00:03:38Z,2880000,0.0,11.0,1,right,S. Gilgeous-Alexander running DUNK (9 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,1.1,Made,,,,,,9.0,,,,,,,,
293,PT03M25.00S,2022-03-14T00:03:50.4Z,2,REGULAR,3pt,Jump Shot,[],1629630,7.30946123521682,95.58823529411765,1610612763,47,54,2022-03-14T00:03:54Z,2890000,-228.0,16.0,1,left,MISS J. Morant 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,22.85,Missed,,,,,,,,,,,,,,
294,PT03M23.00S,2022-03-14T00:03:52.4Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,47,54,2022-03-14T00:03:54Z,2900000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,293.0,4.0,4.0,0.0,,,,,,,,,,
295,PT03M15.00S,2022-03-14T00:04:00.8Z,2,REGULAR,2pt,Jump Shot,[],1628983,93.38042049934296,25.49019607843137,1610612760,47,54,2022-03-14T00:04:06Z,2910000,-123.0,10.0,1,right,MISS S. Gilgeous-Alexander 12' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,12.29,Missed,,,,,,,,,,,,,,
296,PT03M12.00S,2022-03-14T00:04:03.8Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,47,54,2022-03-14T00:04:06Z,2920000,,,0,,K. Anderson REBOUND (Off:1 Def:5),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,295.0,6.0,5.0,1.0,,,,,,,,,,
297,PT03M01.00S,2022-03-14T00:04:14.6Z,2,REGULAR,3pt,Jump Shot,[],1629001,21.50131406044678,89.4607843137255,1610612763,47,54,2022-03-14T00:04:19Z,2930000,-197.0,150.0,1,left,MISS D. Melton 24' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,24.76,Missed,,,,,,,,,,,,,,
298,PT02M57.00S,2022-03-14T00:04:18.6Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612760,47,54,2022-03-14T00:04:19Z,2940000,,,0,,T. Maledon REBOUND (Off:0 Def:2),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,297.0,2.0,2.0,0.0,,,,,,,,,,
299,PT02M55.00S,2022-03-14T00:04:20.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629647,91.5407358738502,51.9607843137255,1610612760,49,54,2022-03-14T00:04:26Z,2950000,10.0,27.0,1,right,D. Bazley running DUNK (16 PTS) (T. Maledon 3 AST),"[1629647, 1630177]",1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,,,,,,2.87,Made,,,,,,16.0,T. Maledon,1630177.0,3.0,,,,,
301,PT02M55.00S,2022-03-14T00:04:28.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,49,54,2022-03-14T00:04:28Z,2970000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M55.00S,2022-03-14T00:05:11.6Z,2,REGULAR,substitution,out,[],1629676,,,1610612763,49,54,2022-03-14T00:05:38Z,2980000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M55.00S,2022-03-14T00:05:11.6Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,49,54,2022-03-14T00:05:38Z,2990000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M55.00S,2022-03-14T00:05:11.6Z,2,REGULAR,substitution,in,[],1630846,,,1610612763,49,54,2022-03-14T00:05:38Z,3000000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M55.00S,2022-03-14T00:05:11.6Z,2,REGULAR,substitution,in,[],1626145,,,1610612763,49,54,2022-03-14T00:05:38Z,3010000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M51.00S,2022-03-14T00:05:56.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,9.149145860709593,48.529411764705884,1610612763,49,56,2022-03-14T00:21:19Z,3020000,7.0,34.0,1,left,J. Morant driving Layup (6 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,3.43,Made,,,,,,6.0,,,,,,,,
307,PT02M33.00S,2022-03-14T00:06:14.6Z,2,REGULAR,turnover,bad pass,[],1630544,,,1610612760,49,56,2022-03-14T00:06:18Z,3030000,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1630544, 1630217]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,1.0,,,,,Bane,1630217.0,,,
308,PT02M33.00S,2022-03-14T00:06:14.6Z,2,REGULAR,steal,,[],1630217,,,1610612763,49,56,2022-03-14T00:06:16Z,3040000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M30.00S,2022-03-14T00:06:19.4Z,2,REGULAR,foul,personal,[],1630177,,,1610612763,49,56,2022-03-14T00:21:48Z,3050000,,,0,,T. Maledon take personal FOUL (1 PF),"[1630177, 1630217]",1610612760.0,OKC,take,,,Maledon,T. Maledon,,,,,201638.0,1.0,0.0,Bane,1630217.0,,,,,,,,,,,,,,,,
311,PT02M24.00S,2022-03-14T00:06:59.8Z,2,REGULAR,foul,offensive,[],203500,,,1610612763,49,56,2022-03-14T00:07:06Z,3070000,,,0,,S. Adams offensive FOUL (1 PF),"[203500, 1630177]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,1628172.0,1.0,0.0,Maledon,1630177.0,,,,,,,,,,,,,,,,
313,PT02M24.00S,2022-03-14T00:06:59.8Z,2,REGULAR,turnover,offensive foul,[],203500,,,1610612763,49,56,2022-03-14T00:06:59Z,3090000,,,0,,S. Adams offensive foul TURNOVER (2 TO),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,1628172.0,,,,,,,,,,,2.0,,,,,,,,,
314,PT02M16.00S,2022-03-14T00:07:19.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630177,70.64717477003943,20.098039215686274,1610612760,49,56,2022-03-14T00:07:24Z,3100000,-150.0,223.0,1,right,MISS T. Maledon 26' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,26.88,Missed,,,,,,,,,,,,,,
315,PT02M14.00S,2022-03-14T00:07:21.8Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,49,56,2022-03-14T00:07:24Z,3110000,,,0,,D. Bane REBOUND (Off:1 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,314.0,4.0,3.0,1.0,,,,,,,,,,
316,PT02M07.00S,2022-03-14T00:07:29.4Z,2,REGULAR,2pt,Jump Shot,[],1630217,19.267411300919843,24.264705882352942,1610612763,49,56,2022-03-14T00:07:36Z,3120000,129.0,129.0,1,left,MISS D. Bane 18' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,,,,,,18.19,Missed,,,,,,,,,,,,,,
317,PT02M06.00S,2022-03-14T00:07:30.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,49,56,2022-03-14T00:07:36Z,3130000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,316.0,,,,,,,,,,,,,
318,PT02M06.00S,2022-03-14T00:07:37.7Z,2,REGULAR,foul,personal,[],1630846,,,1610612763,49,56,2022-03-14T00:07:50Z,3140000,,,0,,O. Sarr loose ball personal FOUL (2 PF),"[1630846, 203500]",1610612760.0,OKC,loose ball,,,Sarr,O. Sarr,,,,,202058.0,2.0,0.0,Adams,203500.0,,,,,,,,,,,,,,,,
320,PT02M06.00S,2022-03-14T00:07:46.4Z,2,REGULAR,substitution,out,[],203937,,,1610612763,49,56,2022-03-14T00:07:49Z,3160000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M06.00S,2022-03-14T00:07:46.4Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,49,56,2022-03-14T00:07:49Z,3170000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M59.00S,2022-03-14T00:08:02.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,10.33180026281209,46.568627450980394,1610612763,49,56,2022-03-14T00:22:46Z,3180000,17.0,45.0,1,left,MISS J. Morant finger roll Layup,[1629630],1610612763.0,MEM,finger roll,,,Morant,J. Morant,,,,,,,,,,4.78,Missed,,,,,,,,,,,,,,
323,PT01M55.00S,2022-03-14T00:08:06.9Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,49,56,2022-03-14T00:08:09Z,3190000,,,0,,D. Bazley REBOUND (Off:2 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,322.0,6.0,4.0,2.0,,,,,,,,,,
324,PT01M43.00S,2022-03-14T00:08:17.6Z,2,REGULAR,turnover,lost ball,[],1630846,,,1610612760,49,56,2022-03-14T00:08:22Z,3200000,,,0,,O. Sarr lost ball TURNOVER (2 TO),"[1630846, 1626145]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,2.0,,,,,Jones,1626145.0,,,
325,PT01M43.00S,2022-03-14T00:08:17.6Z,2,REGULAR,steal,,[],1626145,,,1610612763,49,56,2022-03-14T00:08:19Z,3210000,,,0,,T. Jones STEAL (3 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M34.00S,2022-03-14T00:08:26.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,14.799605781865965,47.794117647058826,1610612763,49,56,2022-03-14T00:23:21Z,3220000,11.0,87.0,1,left,MISS T. Jones 8' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,,,,,,8.73,Missed,,,,,,,,,,,,,,
327,PT01M31.00S,2022-03-14T00:08:29.9Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,49,56,2022-03-14T00:23:21Z,3230000,,,0,,S. Adams REBOUND (Off:5 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,326.0,9.0,4.0,5.0,,,,,,,,,,
328,PT01M29.00S,2022-03-14T00:08:32.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628991,15.588042049934298,53.67647058823529,1610612763,49,56,2022-03-14T00:08:38Z,3240000,-18.0,94.0,1,left,MISS J. Jackson Jr. 9' Jump Shot,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,9.58,Missed,,,,,,,,,,,,,,
329,PT01M25.00S,2022-03-14T00:08:36.3Z,2,REGULAR,rebound,offensive,[],1629630,,,1610612763,49,56,2022-03-14T00:08:38Z,3250000,,,0,,J. Morant REBOUND (Off:1 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,328.0,3.0,2.0,1.0,,,,,,,,,,
330,PT01M16.00S,2022-03-14T00:08:45.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626145,7.5722733245729295,96.32352941176471,1610612763,49,59,2022-03-14T00:08:53Z,3260000,-232.0,19.0,1,left,T. Jones 3PT  (9 PTS) (J. Morant 4 AST),"[1626145, 1629630]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,23.24,Made,,,,,,9.0,J. Morant,1629630.0,4.0,,,,,
332,PT00M56.90S,2022-03-14T00:09:04.8Z,2,REGULAR,2pt,Jump Shot,[],1628983,78.66294349540078,40.68627450980392,1610612760,51,59,2022-03-14T00:09:09Z,3280000,-47.0,148.0,1,right,S. Gilgeous-Alexander 15' step back Jump Shot (11 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,15.53,Made,,,,,,11.0,,,,,,,,
333,PT00M36.00S,2022-03-14T00:09:30.7Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,51,59,2022-03-14T00:09:35Z,3290000,,,0,,J. Morant bad pass TURNOVER (2 TO),"[1629630, 1628983]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,2.0,,,,,Gilgeous-Alexander,1628983.0,,,
334,PT00M36.00S,2022-03-14T00:09:30.7Z,2,REGULAR,steal,,[],1628983,,,1610612760,51,59,2022-03-14T00:34:04Z,3300000,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M32.50S,2022-03-14T00:09:35.2Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612760,51,59,2022-03-14T00:09:41Z,3310000,,,0,,D. Bane shooting personal FOUL (1 PF) (Mann 2 FT),"[1630217, 1630544]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,1628172.0,1.0,0.0,Mann,1630544.0,,,,,,,,,,,,,,,,
337,PT00M32.50S,2022-03-14T00:10:04.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630544,,,1610612760,52,59,2022-03-14T00:10:04Z,3330000,,,0,,T. Mann Free Throw 1 of 2 (1 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,Made,,,,,,1.0,,,,,,,,
338,PT00M32.50S,2022-03-14T00:10:04.9Z,2,REGULAR,substitution,out,[],1630177,,,1610612760,52,59,2022-03-14T00:10:11Z,3340000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M32.50S,2022-03-14T00:10:04.9Z,2,REGULAR,substitution,out,[],1630846,,,1610612760,52,59,2022-03-14T00:10:11Z,3350000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M32.50S,2022-03-14T00:10:04.9Z,2,REGULAR,substitution,in,[],1630322,,,1610612760,52,59,2022-03-14T00:10:11Z,3360000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M32.50S,2022-03-14T00:10:04.9Z,2,REGULAR,substitution,in,[],1630197,,,1610612760,52,59,2022-03-14T00:10:11Z,3370000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
