actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
547,PT09M02.00S,2022-04-02T01:51:43.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630322,67.7562417871222,77.20588235294117,1610612760,76,90,2022-04-02T01:51:51Z,5280000,136.0,251.0,1,right,L. Waters III 28' 3PT  (16 PTS) (T. Maledon 5 AST),"[1630322, 1630177]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,28.51,Made,,,,,,,16.0,T. Maledon,1630177.0,5.0,,,,,,,,
549,PT08M46.00S,2022-04-02T01:52:01.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,8.09789750328515,58.333333333333336,1610612765,76,92,2022-04-02T01:52:07Z,5300000,-42.0,24.0,1,left,K. Hayes driving bank Jump Shot (22 PTS),[1630165],1610612765.0,DET,driving bank,,,Hayes,K. Hayes,,,,,4.79,Made,,,,,,,22.0,,,,,,,,,,,
550,PT08M46.00S,2022-04-02T01:52:05.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,76,92,2022-04-02T01:52:05Z,5310000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M36.00S,2022-04-02T01:55:05.4Z,4,REGULAR,foul,personal,[],1630240,,,1610612760,76,92,2022-04-02T01:55:18Z,5320000,,,0,,S. Lee personal FOUL (1 PF),"[1630240, 1630846]",1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Sarr,1630846.0,,,
553,PT08M27.00S,2022-04-02T01:55:30.9Z,4,REGULAR,3pt,Jump Shot,[],1630322,89.56964520367937,2.450980392156863,1610612760,76,92,2022-04-02T01:55:36Z,5340000,-238.0,46.0,1,right,MISS L. Waters III 24' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,
554,PT08M22.00S,2022-04-02T01:55:35.9Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,76,92,2022-04-02T01:55:36Z,5350000,,,0,,K. Hayes REBOUND (Off:1 Def:5),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,553.0,,,6.0,5.0,1.0,,,,,,,,,,,,
555,PT08M15.00S,2022-04-02T01:55:41.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630296,7.835085413929041,43.872549019607845,1610612765,76,94,2022-04-02T01:55:46Z,5360000,31.0,21.0,1,left,B. Key driving Layup (10 PTS) (S. Lee 11 AST),"[1630296, 1630240]",1610612765.0,DET,driving,,,Key,B. Key,,,,,3.72,Made,,,,,,,10.0,S. Lee,1630240.0,11.0,,,,,,,,
557,PT07M52.00S,2022-04-02T01:56:05.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,81.2910643889619,39.705882352941174,1610612760,78,94,2022-04-02T01:56:11Z,5380000,-51.0,123.0,1,right,T. Maledon 13' pullup Jump Shot (15 PTS),[1630177],1610612760.0,OKC,pullup,,,Maledon,T. Maledon,,,,,13.37,Made,,,,,,,15.0,,,,,,,,,,,
558,PT07M28.00S,2022-04-02T01:56:29.1Z,4,REGULAR,3pt,Jump Shot,[],1630296,13.222733245729303,3.9215686274509802,1610612765,78,94,2022-04-02T01:56:34Z,5390000,230.0,72.0,1,left,MISS B. Key 24' 3PT,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,24.13,Missed,,,,,,,,,,,,,,,,,,
559,PT07M23.00S,2022-04-02T01:56:34.1Z,4,REGULAR,rebound,defensive,[],1630177,,,1610612760,78,94,2022-04-02T01:56:34Z,5400000,,,0,,T. Maledon REBOUND (Off:1 Def:3),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,558.0,,,4.0,3.0,1.0,,,,,,,,,,,,
560,PT07M15.00S,2022-04-02T01:56:42.1Z,4,REGULAR,3pt,Jump Shot,[],1630322,77.7431011826544,8.088235294117647,1610612760,78,94,2022-04-02T01:56:46Z,5410000,-210.0,157.0,1,right,MISS L. Waters III 26' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,
561,PT07M11.00S,2022-04-02T01:56:46.1Z,4,REGULAR,rebound,offensive,[],1630177,,,1610612760,78,94,2022-04-02T01:56:46Z,5420000,,,0,,T. Maledon REBOUND (Off:2 Def:3),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,560.0,,,5.0,3.0,2.0,,,,,,,,,,,,
562,PT07M09.00S,2022-04-02T01:56:47.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630177,71.43561103810775,17.892156862745097,1610612760,78,94,2022-04-02T01:56:51Z,5430000,-161.0,216.0,1,right,MISS T. Maledon 26' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,26.91,Missed,,,,,,,,,,,,,,,,,,
563,PT07M07.00S,2022-04-02T01:56:49.8Z,4,REGULAR,rebound,defensive,[],1630240,,,1610612765,78,94,2022-04-02T01:56:51Z,5440000,,,0,,S. Lee REBOUND (Off:2 Def:3),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,562.0,,,5.0,3.0,2.0,,,,,,,,,,,,
564,PT06M59.00S,2022-04-02T01:56:58.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630296,8.754927726675426,51.470588235294116,1610612765,78,94,2022-04-02T02:04:10Z,5450000,-7.0,30.0,1,left,MISS B. Key cutting DUNK - blocked,"[1630296, 1629658]",1610612765.0,DET,cutting,,,Key,B. Key,,,,,3.07,Missed,,Hoard,1629658.0,,,,,,,,,,,,,,,
565,PT06M59.00S,2022-04-02T01:56:58.0Z,4,REGULAR,block,,[],1629658,,,1610612765,78,94,2022-04-02T01:57:01Z,5460000,,,0,,J. Hoard BLOCK (2 BLK),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M57.00S,2022-04-02T01:57:00.0Z,4,REGULAR,rebound,defensive,[],1630177,,,1610612760,78,94,2022-04-02T01:57:03Z,5470000,,,0,,T. Maledon REBOUND (Off:2 Def:4),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,564.0,,,6.0,4.0,2.0,,,,,,,,,,,,
567,PT06M57.00S,2022-04-02T01:57:04.6Z,4,REGULAR,foul,personal,[],1630165,,,1610612760,78,94,2022-04-02T02:05:25Z,5480000,,,0,,K. Hayes take personal FOUL (3 PF),"[1630165, 1630177]",1610612765.0,DET,take,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,202041.0,3.0,0.0,Maledon,1630177.0,,,
569,PT06M57.00S,2022-04-02T01:57:14.6Z,4,REGULAR,substitution,out,[],1630322,,,1610612760,78,94,2022-04-02T01:57:17Z,5500000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M57.00S,2022-04-02T01:57:14.6Z,4,REGULAR,substitution,in,[],1629676,,,1610612760,78,94,2022-04-02T01:57:17Z,5510000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M48.00S,2022-04-02T01:57:36.6Z,4,REGULAR,3pt,Jump Shot,[],1630249,78.0059132720105,92.15686274509804,1610612760,78,94,2022-04-02T01:57:41Z,5520000,211.0,154.0,1,right,MISS V. Krejci 26' 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,
572,PT06M45.00S,2022-04-02T01:57:39.6Z,4,REGULAR,rebound,offensive,[],1630846,,,1610612760,78,94,2022-04-02T01:57:41Z,5530000,,,0,,O. Sarr REBOUND (Off:2 Def:3),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,571.0,,,5.0,3.0,2.0,,,,,,,,,,,,
573,PT06M45.00S,2022-04-02T01:57:41.3Z,4,REGULAR,foul,personal,['2freethrow'],1630296,,,1610612760,78,94,2022-04-02T01:57:52Z,5540000,,,0,,B. Key shooting personal FOUL (6 PF) (Sarr 2 FT),"[1630296, 1630846]",1610612765.0,DET,shooting,,,Key,B. Key,,,,,,,,,,,,,,,,,202053.0,6.0,0.0,Sarr,1630846.0,,,
575,PT06M45.00S,2022-04-02T01:57:53.4Z,4,REGULAR,substitution,out,[],1630296,,,1610612760,78,94,2022-04-02T01:57:57Z,5560000,,,0,,SUB out: B. Key,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M45.00S,2022-04-02T01:57:53.4Z,4,REGULAR,substitution,in,[],1628402,,,1610612760,78,94,2022-04-02T01:57:57Z,5570000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M45.00S,2022-04-02T01:58:08.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630846,,,1610612760,79,94,2022-04-02T01:58:08Z,5580000,,,0,,O. Sarr Free Throw 1 of 2 (10 PTS),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
578,PT06M45.00S,2022-04-02T01:58:21.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630846,,,1610612760,80,94,2022-04-02T01:58:21Z,5590000,,,0,,O. Sarr Free Throw 2 of 2 (11 PTS),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
579,PT06M32.00S,2022-04-02T01:58:38.4Z,4,REGULAR,turnover,out-of-bounds,[],1630587,,,1610612765,80,94,2022-04-02T01:58:44Z,5600000,,,0,,I. Livers bad pass out-of-bounds TURNOVER (2 TO),[1630587],1610612765.0,DET,bad pass,,,Livers,I. Livers,,,,,,,,,,,,,,,,,202053.0,,,,,2.0,,
580,PT06M18.00S,2022-04-02T01:58:57.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630249,92.19776609724047,46.32352941176471,1610612760,82,94,2022-04-02T01:59:03Z,5610000,-18.0,21.0,1,right,V. Krejci driving finger roll Layup (7 PTS),[1630249],1610612760.0,OKC,driving finger roll,,,Krejci,V. Krejci,,,,,2.78,Made,,,,,,,7.0,,,,,,,,,,,
581,PT06M06.00S,2022-04-02T01:59:10.4Z,4,REGULAR,2pt,Jump Shot,[],1630165,6.389618922470433,66.66666666666666,1610612765,82,96,2022-04-02T01:59:40Z,5620000,-83.0,8.0,1,left,K. Hayes 8' turnaround Jump Shot (24 PTS) (S. Lee 12 AST),"[1630165, 1630240]",1610612765.0,DET,turnaround,,,Hayes,K. Hayes,,,,,8.36,Made,,,,,,,24.0,S. Lee,1630240.0,12.0,,,,,,,,
583,PT05M52.00S,2022-04-02T01:59:24.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,82.86793692509855,52.69607843137255,1610612760,82,96,2022-04-02T02:07:33Z,5640000,13.0,109.0,1,right,MISS T. Maledon 10' fadeaway Shot,[1630177],1610612760.0,OKC,fadeaway,,,Maledon,T. Maledon,,,,,10.93,Missed,,,,,,,,,,,,,,,,,,
584,PT05M52.00S,2022-04-02T01:59:24.7Z,4,REGULAR,rebound,defensive,[],1630587,,,1610612765,82,96,2022-04-02T02:09:49Z,5650000,,,0,,I. Livers REBOUND (Off:0 Def:11),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,583.0,,,11.0,11.0,0.0,,,,,,,,,,,,
585,PT05M40.00S,2022-04-02T01:59:36.3Z,4,REGULAR,3pt,Jump Shot,[],1630691,20.71287779237845,93.38235294117648,1610612765,82,96,2022-04-02T01:59:45Z,5660000,-217.0,142.0,1,left,MISS J. Pickett 25' 3PT,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,
586,PT05M37.00S,2022-04-02T01:59:39.3Z,4,REGULAR,rebound,defensive,[],1629658,,,1610612760,82,96,2022-04-02T01:59:45Z,5670000,,,0,,J. Hoard REBOUND (Off:6 Def:12),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,585.0,,,18.0,12.0,6.0,,,,,,,,,,,,
587,PT05M31.00S,2022-04-02T01:59:45.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,92.9862023653088,45.588235294117645,1610612760,82,96,2022-04-02T01:59:51Z,5680000,-22.0,13.0,1,right,MISS V. Krejci driving finger roll Layup,[1630249],1610612760.0,OKC,driving finger roll,,,Krejci,V. Krejci,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,
588,PT05M28.00S,2022-04-02T01:59:48.8Z,4,REGULAR,rebound,defensive,[],1630691,,,1610612765,82,96,2022-04-02T01:59:51Z,5690000,,,0,,J. Pickett REBOUND (Off:2 Def:6),[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,587.0,,,8.0,6.0,2.0,,,,,,,,,,,,
589,PT05M22.00S,2022-04-02T01:59:55.5Z,4,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,82,96,2022-04-02T02:00:22Z,5700000,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (3 TO),[1630165],1610612765.0,DET,bad pass,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,202053.0,,,,,3.0,,
590,PT05M22.00S,2022-04-02T02:00:10.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,82,96,2022-04-02T02:00:10Z,5710000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M03.00S,2022-04-02T02:03:18.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629658,92.06636005256242,56.372549019607845,1610612760,84,96,2022-04-02T02:03:23Z,5720000,32.0,22.0,1,right,J. Hoard driving finger roll Layup (9 PTS) (T. Maledon 6 AST),"[1629658, 1630177]",1610612760.0,OKC,driving finger roll,,,Hoard,J. Hoard,,,,,3.88,Made,,,,,,,9.0,T. Maledon,1630177.0,6.0,,,,,,,,
593,PT04M41.00S,2022-04-02T02:03:39.2Z,4,REGULAR,foul,personal,['3freethrow'],1630249,,,1610612765,84,96,2022-04-02T02:03:47Z,5740000,,,0,,V. Krejci shooting personal FOUL (4 PF) (Jackson 3 FT),"[1630249, 1628402]",1610612760.0,OKC,shooting,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,202007.0,4.0,0.0,Jackson,1628402.0,,,
595,PT04M41.00S,2022-04-02T02:04:03.7Z,4,REGULAR,freethrow,1 of 3,[],1628402,,,1610612765,84,97,2022-04-02T02:04:03Z,5760000,,,0,,F. Jackson Free Throw 1 of 3 (24 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Made,,,,,,,24.0,,,,,,,,,,,
596,PT04M41.00S,2022-04-02T02:04:16.8Z,4,REGULAR,freethrow,2 of 3,[],1628402,,,1610612765,84,98,2022-04-02T02:04:16Z,5770000,,,0,,F. Jackson Free Throw 2 of 3 (25 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
597,PT04M41.00S,2022-04-02T02:04:35.1Z,4,REGULAR,freethrow,3 of 3,[],1628402,,,1610612765,84,99,2022-04-02T02:04:35Z,5780000,,,0,,F. Jackson Free Throw 3 of 3 (26 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
598,PT04M29.00S,2022-04-02T02:04:49.5Z,4,REGULAR,2pt,Jump Shot,[],1630177,69.85873850197109,50.73529411764706,1610612760,84,99,2022-04-02T02:04:53Z,5790000,4.0,231.0,1,right,MISS T. Maledon 23' Jump Shot,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,
599,PT04M26.00S,2022-04-02T02:04:52.5Z,4,REGULAR,rebound,offensive,[],1629676,,,1610612760,84,99,2022-04-02T02:04:53Z,5800000,,,0,,I. Roby REBOUND (Off:1 Def:7),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,598.0,,,8.0,7.0,1.0,,,,,,,,,,,,
600,PT04M24.00S,2022-04-02T02:04:55.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630177,91.5407358738502,44.11764705882353,1610612760,86,99,2022-04-02T02:05:00Z,5810000,-29.0,27.0,1,right,T. Maledon driving finger roll Layup (17 PTS) (I. Roby 3 AST),"[1630177, 1629676]",1610612760.0,OKC,driving finger roll,,,Maledon,T. Maledon,,,,,3.99,Made,,,,,,,17.0,I. Roby,1629676.0,3.0,,,,,,,,
602,PT04M24.00S,2022-04-02T02:04:58.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630587,,,1610612760,86,99,2022-04-02T02:05:05Z,5830000,,,0,,I. Livers shooting personal FOUL (2 PF) (Maledon 1 FT),"[1630587, 1630177]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Maledon,1630177.0,,,
604,PT04M24.00S,2022-04-02T02:05:22.5Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630177,,,1610612760,87,99,2022-04-02T02:05:22Z,5850000,,,0,,T. Maledon Free Throw 1 of 1 (18 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
605,PT04M06.00S,2022-04-02T02:05:41.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,7.046649145860711,55.63725490196079,1610612765,87,101,2022-04-02T02:11:54Z,5860000,-28.0,14.0,1,left,S. Lee driving reverse Layup (10 PTS) (K. Hayes 7 AST),"[1630240, 1630165]",1610612765.0,DET,driving reverse,,,Lee,S. Lee,,,,,3.14,Made,,,,,,,10.0,K. Hayes,1630165.0,7.0,,,,,,,,
607,PT03M54.00S,2022-04-02T02:05:53.2Z,4,REGULAR,3pt,Jump Shot,[],1630177,66.44218134034165,22.058823529411764,1610612760,90,101,2022-04-02T02:05:58Z,5880000,-140.0,263.0,1,right,T. Maledon 29' 3PT  (21 PTS) (O. Sarr 1 AST),"[1630177, 1630846]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,29.77,Made,,,,,,,21.0,O. Sarr,1630846.0,1.0,,,,,,,,
609,PT03M43.00S,2022-04-02T02:06:04.5Z,4,REGULAR,3pt,Jump Shot,[],1630587,30.56833114323259,25.245098039215684,1610612765,90,104,2022-04-02T02:06:08Z,5900000,124.0,235.0,1,left,I. Livers 26' 3PT  (14 PTS) (J. Pickett 4 AST),"[1630587, 1630691]",1610612765.0,DET,,,,Livers,I. Livers,,,,,26.54,Made,,,,,,,14.0,J. Pickett,1630691.0,4.0,,,,,,,,
611,PT03M28.00S,2022-04-02T02:06:21.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,90,104,2022-04-02T02:06:21Z,5920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M24.00S,2022-04-02T02:06:39.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629676,92.85479632063075,45.83333333333333,1610612760,92,104,2022-04-02T02:06:44Z,5930000,-21.0,15.0,1,right,I. Roby cutting DUNK (16 PTS) (O. Sarr 2 AST),"[1629676, 1630846]",1610612760.0,OKC,cutting,,,Roby,I. Roby,,,,,2.55,Made,,,,,,,16.0,O. Sarr,1630846.0,2.0,,,,,,,,
614,PT03M03.00S,2022-04-02T02:07:01.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629658,,,1610612765,92,104,2022-04-02T02:07:10Z,5950000,,,0,,J. Hoard shooting personal FOUL (1 PF) (Lee 2 FT),"[1629658, 1630240]",1610612760.0,OKC,shooting,,,Hoard,J. Hoard,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Lee,1630240.0,,,
616,PT03M03.00S,2022-04-02T02:07:25.7Z,4,REGULAR,freethrow,1 of 2,[],1630240,,,1610612765,92,104,2022-04-02T02:07:25Z,5970000,,,0,,MISS S. Lee Free Throw 1 of 2,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,Missed,,,,,,,,,,,,,,,,,,
617,PT03M03.00S,2022-04-02T02:07:25.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,92,104,2022-04-02T02:07:25Z,5980000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,616.0,,,,,,,,,,,,,,,,,
618,PT03M03.00S,2022-04-02T02:07:35.3Z,4,REGULAR,freethrow,2 of 2,[],1630240,,,1610612765,92,105,2022-04-02T02:07:35Z,5990000,,,0,,S. Lee Free Throw 2 of 2 (11 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
619,PT02M41.00S,2022-04-02T02:07:59.5Z,4,REGULAR,turnover,bad pass,[],1630249,,,1610612760,92,105,2022-04-02T02:08:03Z,6000000,,,0,,V. Krejci bad pass TURNOVER (4 TO),"[1630249, 1628402]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,4.0,Jackson,1628402.0
620,PT02M41.00S,2022-04-02T02:07:59.5Z,4,REGULAR,steal,,[],1628402,,,1610612765,92,105,2022-04-02T02:08:01Z,6010000,,,0,,F. Jackson STEAL (1 STL),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M37.00S,2022-04-02T02:08:03.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630240,8.623521681997373,42.8921568627451,1610612765,92,105,2022-04-02T02:13:38Z,6020000,36.0,29.0,1,left,MISS S. Lee running Layup - blocked,"[1630240, 1630177]",1610612765.0,DET,running,,,Lee,S. Lee,,,,,4.56,Missed,,Maledon,1630177.0,,,,,,,,,,,,,,,
622,PT02M37.00S,2022-04-02T02:08:03.6Z,4,REGULAR,block,,[],1630177,,,1610612765,92,105,2022-04-02T02:11:35Z,6030000,,,0,,T. Maledon BLOCK (2 BLK),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M31.00S,2022-04-02T02:08:09.6Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612760,92,105,2022-04-02T02:14:50Z,6040000,,,0,,I. Roby REBOUND (Off:1 Def:8),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,621.0,,,9.0,8.0,1.0,,,,,,,,,,,,
624,PT02M22.00S,2022-04-02T02:08:17.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629658,92.9862023653088,44.6078431372549,1610612760,94,105,2022-04-02T02:08:22Z,6050000,-27.0,13.0,1,right,J. Hoard cutting Layup (11 PTS) (V. Krejci 3 AST),"[1629658, 1630249]",1610612760.0,OKC,cutting,,,Hoard,J. Hoard,,,,,3.01,Made,,,,,,,11.0,V. Krejci,1630249.0,3.0,,,,,,,,
626,PT02M15.00S,2022-04-02T02:08:24.2Z,4,REGULAR,3pt,Jump Shot,[],1630691,7.5722733245729295,95.09803921568627,1610612765,94,105,2022-04-02T02:08:28Z,6070000,-225.0,19.0,1,left,MISS J. Pickett 3PT,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,22.63,Missed,,,,,,,,,,,,,,,,,,
627,PT02M13.00S,2022-04-02T02:08:26.2Z,4,REGULAR,rebound,defensive,[],1629658,,,1610612760,94,105,2022-04-02T02:08:28Z,6080000,,,0,,J. Hoard REBOUND (Off:6 Def:13),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,626.0,,,19.0,13.0,6.0,,,,,,,,,,,,
628,PT01M57.00S,2022-04-02T02:08:44.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,92.72339027595268,55.63725490196079,1610612760,96,105,2022-04-02T02:08:47Z,6090000,28.0,16.0,1,right,T. Maledon driving Layup (23 PTS),[1630177],1610612760.0,OKC,driving,,,Maledon,T. Maledon,,,,,3.24,Made,,,,,,,23.0,,,,,,,,,,,
629,PT01M39.00S,2022-04-02T02:09:04.5Z,4,REGULAR,2pt,Jump Shot,[],1630165,24.26084099868594,55.392156862745104,1610612765,96,107,2022-04-02T02:09:09Z,6100000,-27.0,176.0,1,left,K. Hayes 17' step back Jump Shot (26 PTS),[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,17.77,Made,,,,,,,26.0,,,,,,,,,,,
630,PT01M38.00S,2022-04-02T02:09:10.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,96,107,2022-04-02T02:09:10Z,6110000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M17.00S,2022-04-02T02:11:12.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,92.46057818659659,42.8921568627451,1610612760,98,107,2022-04-02T02:11:16Z,6120000,-36.0,18.0,1,right,T. Maledon driving Layup (25 PTS),[1630177],1610612760.0,OKC,driving,,,Maledon,T. Maledon,,,,,4.0,Made,,,,,,,25.0,,,,,,,,,,,
632,PT00M55.30S,2022-04-02T02:11:38.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,17.0335085413929,44.11764705882353,1610612765,98,107,2022-04-02T02:11:43Z,6130000,29.0,108.0,1,left,MISS K. Hayes 11' fadeaway Shot,[1630165],1610612765.0,DET,fadeaway,,,Hayes,K. Hayes,,,,,11.15,Missed,,,,,,,,,,,,,,,,,,
633,PT00M53.60S,2022-04-02T02:11:39.9Z,4,REGULAR,rebound,defensive,[],1629658,,,1610612760,98,107,2022-04-02T02:11:39Z,6140000,,,0,,J. Hoard REBOUND (Off:6 Def:14),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,632.0,,,20.0,14.0,6.0,,,,,,,,,,,,
634,PT00M48.90S,2022-04-02T02:11:46.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612760,98,107,2022-04-02T02:11:56Z,6150000,,,0,,K. Hayes personal FOUL (4 PF) (Maledon 2 FT),"[1630165, 1630177]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,202053.0,4.0,0.0,Maledon,1630177.0,,,
636,PT00M48.90S,2022-04-02T02:12:12.9Z,4,REGULAR,freethrow,1 of 2,[],1630177,,,1610612760,99,107,2022-04-02T02:12:12Z,6170000,,,0,,T. Maledon Free Throw 1 of 2 (26 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
