actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
454,PT00M23.00S,2022-01-10T01:42:21.7Z,3,REGULAR,substitution,in,[],1630544,,,1610612743,76,80,2022-01-10T01:42:26Z,4530000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
455,PT00M23.00S,2022-01-10T01:42:20.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630192,,,1610612743,76,80,2022-01-10T01:42:41Z,4540000,,,0,,MISS Z. Nnaji Free Throw 2 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,Missed,,,,,,,,,,,,
456,PT00M21.80S,2022-01-10T01:42:21.4Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,76,80,2022-01-10T01:42:41Z,4550000,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,455.0,5.0,4.0,1.0,,,,,,,,
457,PT00M01.60S,2022-01-10T01:43:00.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,84.70762155059133,54.65686274509803,1610612760,78,80,2022-01-10T01:43:04Z,4560000,23.0,91.0,1,right,T. Mann 9' driving floating Jump Shot (5 PTS) (S. Gilgeous-Alexander 4 AST),"[1630544, 1628983]",1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,,,,,,,9.41,Made,,,,,5.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,
459,PT00M00.20S,2022-01-10T01:43:06.9Z,3,REGULAR,3pt,Jump Shot,[],1630267,66.44218134034165,17.401960784313726,1610612743,78,80,2022-01-10T01:43:13Z,4580000,163.0,572.0,1,left,MISS F. Campazzo 59' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,59.49,Missed,,,,,,,,,,,,
460,PT00M00.20S,2022-01-10T01:43:06.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,78,80,2022-01-10T01:43:13Z,4590000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,459.0,,,,,,,,,,,
461,PT00M00.00S,2022-01-10T01:43:13.4Z,3,REGULAR,period,end,[],0,,,1610612760,78,80,2022-01-10T01:43:13Z,4600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2022-01-10T01:44:51.4Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,78,80,2022-01-10T01:45:33Z,4610000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2022-01-10T01:44:51.4Z,4,REGULAR,substitution,out,['startperiod'],1630581,,,1610612760,78,80,2022-01-10T01:45:33Z,4620000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2022-01-10T01:44:51.4Z,4,REGULAR,substitution,out,['startperiod'],1629652,,,1610612760,78,80,2022-01-10T01:45:33Z,4630000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2022-01-10T01:44:51.4Z,4,REGULAR,substitution,in,['startperiod'],1629026,,,1610612760,78,80,2022-01-10T01:45:33Z,4640000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2022-01-10T01:44:51.4Z,4,REGULAR,substitution,in,['startperiod'],1630197,,,1610612760,78,80,2022-01-10T01:45:33Z,4650000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2022-01-10T01:44:51.4Z,4,REGULAR,substitution,in,['startperiod'],1630598,,,1610612760,78,80,2022-01-10T01:45:33Z,4660000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2022-01-10T01:45:47.5Z,4,REGULAR,period,start,[],0,,,1610612743,78,80,2022-01-10T01:45:47Z,4670000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT11M49.00S,2022-01-10T01:45:58.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,13.485545335085414,40.19607843137255,1610612743,78,82,2022-01-10T01:46:04Z,4680000,49.0,74.0,1,left,J. Green 8' cutting DUNK (14 PTS) (F. Campazzo 6 AST),"[201145, 1630267]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,,,,,,,8.9,Made,,,,,14.0,F. Campazzo,1630267.0,6.0,,,,
471,PT11M35.00S,2022-01-10T01:46:11.9Z,4,REGULAR,turnover,lost ball,[],1629026,,,1610612760,78,82,2022-01-10T01:46:18Z,4700000,,,0,,K. Williams lost ball TURNOVER (1 TO),"[1629026, 1628432]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,1.0,,,,,,,,,,,Reed,1628432.0,,
472,PT11M35.00S,2022-01-10T01:46:11.9Z,4,REGULAR,steal,,[],1628432,,,1610612743,78,82,2022-01-10T01:47:08Z,4710000,,,0,,D. Reed STEAL (1 STL),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
473,PT11M22.00S,2022-01-10T01:46:25.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201145,11.251642575558476,38.23529411764706,1610612743,78,84,2022-01-10T01:46:29Z,4720000,59.0,53.0,1,left,J. Green 7' turnaround Jump Shot (16 PTS) (F. Campazzo 7 AST),"[201145, 1630267]",1610612743.0,DEN,turnaround,,,Green,J. Green,,,,,,,,,,,7.94,Made,,,,,16.0,F. Campazzo,1630267.0,7.0,,,,
475,PT11M21.00S,2022-01-10T01:46:32.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,78,84,2022-01-10T01:46:32Z,4740000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT11M03.00S,2022-01-10T01:49:33.2Z,4,REGULAR,3pt,Jump Shot,[],1630197,65.52233902759527,71.81372549019608,1610612760,78,84,2022-01-10T01:49:39Z,4750000,109.0,272.0,1,right,MISS A. Pokusevski 29' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,29.27,Missed,,,,,,,,,,,,
477,PT11M00.00S,2022-01-10T01:49:36.2Z,4,REGULAR,rebound,defensive,[],1628432,,,1610612743,78,84,2022-01-10T01:49:39Z,4760000,,,0,,D. Reed REBOUND (Off:0 Def:2),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,476.0,2.0,2.0,0.0,,,,,,,,
478,PT10M50.00S,2022-01-10T01:49:49.2Z,4,REGULAR,turnover,out-of-bounds,[],201145,,,1610612743,78,84,2022-01-10T01:49:57Z,4770000,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[201145],1610612743.0,DEN,lost ball,,,Green,J. Green,,,,,200833.0,,,,,1.0,,,,,,,,,,,,,,
480,PT10M27.00S,2022-01-10T01:50:16.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630544,72.09264126149803,85.5392156862745,1610612760,78,84,2022-01-10T01:50:23Z,4790000,178.0,210.0,1,right,MISS T. Mann 27' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,27.49,Missed,,,,,,,,,,,,
481,PT10M20.00S,2022-01-10T01:50:23.3Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,78,84,2022-01-10T01:50:23Z,4800000,,,0,,K. Williams REBOUND (Off:2 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,480.0,3.0,1.0,2.0,,,,,,,,
482,PT10M20.00S,2022-01-10T01:50:22.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629026,94.40999984741211,50.0,1610612760,80,84,2022-01-10T01:50:22Z,4810000,0.0,0.0,1,right,K. Williams tip Layup (6 PTS),[1629026],1610612760.0,OKC,tip,,,Williams,K. Williams,,,,,,,,,,,0.0,Made,,,,,6.0,,,,,,,
483,PT10M10.00S,2022-01-10T01:50:32.5Z,4,REGULAR,3pt,Jump Shot,[],1630267,31.882391590013142,24.264705882352942,1610612743,80,84,2022-01-10T01:50:41Z,4820000,129.0,247.0,1,left,MISS F. Campazzo 27' pullup 3PT,[1630267],1610612743.0,DEN,pullup,,,Campazzo,F. Campazzo,,,,,,,,,,,27.87,Missed,,,,,,,,,,,,
484,PT10M07.00S,2022-01-10T01:50:35.5Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,80,84,2022-01-10T01:50:36Z,4830000,,,0,,D. Bazley REBOUND (Off:1 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,483.0,3.0,2.0,1.0,,,,,,,,
485,PT09M51.00S,2022-01-10T01:50:52.2Z,4,REGULAR,turnover,lost ball,[],1630197,,,1610612760,80,84,2022-01-10T01:50:56Z,4840000,,,0,,A. Pokusevski lost ball TURNOVER (1 TO),"[1630197, 203085]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,1.0,,,,,,,,,,,Rivers,203085.0,,
486,PT09M51.00S,2022-01-10T01:50:52.2Z,4,REGULAR,steal,,[],203085,,,1610612743,80,84,2022-01-10T01:50:54Z,4850000,,,0,,A. Rivers STEAL (2 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
487,PT09M46.00S,2022-01-10T01:50:56.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628432,8.229303547963205,55.63725490196079,1610612743,80,84,2022-01-10T01:54:27Z,4860000,-28.0,25.0,1,left,MISS D. Reed running DUNK - blocked,"[1628432, 1629647]",1610612743.0,DEN,running,,,Reed,D. Reed,,,,,,,,,,,3.76,Missed,,,,,,,,,,,Bazley,1629647.0
488,PT09M46.00S,2022-01-10T01:50:56.7Z,4,REGULAR,block,,[],1629647,,,1610612743,80,84,2022-01-10T01:51:00Z,4870000,,,0,,D. Bazley BLOCK (2 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
489,PT09M39.00S,2022-01-10T01:51:03.7Z,4,REGULAR,rebound,offensive,[],1630267,,,1610612743,80,84,2022-01-10T01:51:11Z,4880000,,,0,,F. Campazzo REBOUND (Off:2 Def:1),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,487.0,3.0,1.0,2.0,,,,,,,,
490,PT09M39.00S,2022-01-10T01:51:04.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630267,8.09789750328515,53.92156862745098,1610612743,80,84,2022-01-10T01:51:14Z,4890000,-20.0,24.0,1,left,MISS F. Campazzo Layup,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,3.07,Missed,,,,,,,,,,,,
491,PT09M37.00S,2022-01-10T01:51:06.1Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,80,84,2022-01-10T01:55:02Z,4900000,,,0,,K. Williams REBOUND (Off:2 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,490.0,4.0,2.0,2.0,,,,,,,,
492,PT09M34.00S,2022-01-10T01:51:08.0Z,4,REGULAR,3pt,Jump Shot,[],1630197,79.84559789750328,6.862745098039216,1610612760,83,84,2022-01-10T01:51:18Z,4910000,-216.0,137.0,1,right,A. Pokusevski 25' 3PT  (7 PTS) (T. Mann 4 AST),"[1630197, 1630544]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,25.55,Made,,,,,7.0,T. Mann,1630544.0,4.0,,,,
494,PT09M15.00S,2022-01-10T01:51:27.3Z,4,REGULAR,2pt,Jump Shot,[],1628432,18.478975032851512,25.245098039215684,1610612743,83,84,2022-01-10T01:51:32Z,4930000,124.0,121.0,1,left,MISS D. Reed 17' pullup Shot,[1628432],1610612743.0,DEN,pullup,,,Reed,D. Reed,,,,,,,,,,,17.33,Missed,,,,,,,,,,,,
495,PT09M13.00S,2022-01-10T01:51:29.3Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,83,84,2022-01-10T01:51:32Z,4940000,,,0,,K. Williams REBOUND (Off:2 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,494.0,5.0,3.0,2.0,,,,,,,,
496,PT08M57.00S,2022-01-10T01:51:45.7Z,4,REGULAR,3pt,Jump Shot,[],1630598,90.09526938239159,4.166666666666666,1610612760,83,84,2022-01-10T01:51:51Z,4950000,-229.0,41.0,1,right,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,23.28,Missed,,,,,,,,,,,,
497,PT08M53.00S,2022-01-10T01:51:49.7Z,4,REGULAR,rebound,defensive,[],201145,,,1610612743,83,84,2022-01-10T01:51:51Z,4960000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,496.0,1.0,1.0,0.0,,,,,,,,
498,PT08M35.00S,2022-01-10T01:52:07.9Z,4,REGULAR,3pt,Jump Shot,[],203085,19.398817345597898,91.91176470588235,1610612743,83,84,2022-01-10T01:52:11Z,4970000,-210.0,130.0,1,left,MISS A. Rivers 24' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,24.65,Missed,,,,,,,,,,,,
499,PT08M32.00S,2022-01-10T01:52:10.9Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,83,84,2022-01-10T01:52:11Z,4980000,,,0,,K. Williams REBOUND (Off:2 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,498.0,6.0,4.0,2.0,,,,,,,,
500,PT08M16.00S,2022-01-10T01:52:26.7Z,4,REGULAR,3pt,Jump Shot,[],1629026,76.5604467805519,85.04901960784314,1610612760,83,84,2022-01-10T01:52:31Z,4990000,175.0,168.0,1,right,MISS K. Williams 24' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,24.26,Missed,,,,,,,,,,,,
501,PT08M13.00S,2022-01-10T01:52:29.7Z,4,REGULAR,rebound,offensive,[],1629647,,,1610612760,83,84,2022-01-10T01:52:31Z,5000000,,,0,,D. Bazley REBOUND (Off:2 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,500.0,4.0,2.0,2.0,,,,,,,,
502,PT08M09.00S,2022-01-10T01:52:35.8Z,4,REGULAR,turnover,traveling,[],1630197,,,1610612760,83,84,2022-01-10T01:52:41Z,5010000,,,0,,A. Pokusevski traveling TURNOVER (2 TO),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,200833.0,,,,,2.0,,,,,,,,,,,,,,
503,PT07M52.00S,2022-01-10T01:53:07.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203085,22.552562417871222,89.4607843137255,1610612743,83,84,2022-01-10T01:53:11Z,5020000,-197.0,159.0,1,left,MISS A. Rivers 25' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,25.37,Missed,,,,,,,,,,,,
504,PT07M49.00S,2022-01-10T01:53:10.3Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,83,84,2022-01-10T01:53:11Z,5030000,,,0,,D. Bazley REBOUND (Off:2 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,503.0,5.0,3.0,2.0,,,,,,,,
505,PT07M37.00S,2022-01-10T01:53:22.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,91.5407358738502,54.90196078431373,1610612760,83,84,2022-01-10T01:53:26Z,5040000,25.0,27.0,1,right,MISS A. Wiggins driving Layup,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,,,,,,,3.65,Missed,,,,,,,,,,,,
506,PT07M35.00S,2022-01-10T01:53:24.1Z,4,REGULAR,rebound,defensive,[],1630267,,,1610612743,83,84,2022-01-10T01:53:26Z,5050000,,,0,,F. Campazzo REBOUND (Off:2 Def:2),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,505.0,4.0,2.0,2.0,,,,,,,,
507,PT07M29.00S,2022-01-10T01:53:30.6Z,4,REGULAR,3pt,Jump Shot,[],1628432,33.722076215505915,28.431372549019606,1610612743,83,87,2022-01-10T01:53:34Z,5060000,108.0,264.0,1,left,D. Reed 28' 3PT  (3 PTS) (F. Campazzo 8 AST),"[1628432, 1630267]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,28.56,Made,,,,,3.0,F. Campazzo,1630267.0,8.0,,,,
509,PT07M11.00S,2022-01-10T01:53:47.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,87.46714848883047,42.15686274509804,1610612760,85,87,2022-01-10T01:53:56Z,5080000,-39.0,65.0,1,right,T. Mann 7' driving floating Jump Shot (7 PTS),[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,,,,,,,7.62,Made,,,,,7.0,,,,,,,
510,PT06M51.00S,2022-01-10T01:54:19.0Z,4,REGULAR,turnover,lost ball,[],1630267,,,1610612743,85,87,2022-01-10T01:54:32Z,5090000,,,0,,F. Campazzo lost ball TURNOVER (2 TO),"[1630267, 1630544]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,2.0,,,,,,,,,,,Mann,1630544.0,,
511,PT06M51.00S,2022-01-10T01:54:19.0Z,4,REGULAR,steal,,[],1630544,,,1610612760,85,87,2022-01-10T01:54:20Z,5100000,,,0,,T. Mann STEAL (2 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
512,PT06M47.00S,2022-01-10T01:54:23.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629026,89.43823915900131,48.529411764705884,1610612760,87,87,2022-01-10T01:54:38Z,5110000,-7.0,47.0,1,right,K. Williams cutting DUNK (8 PTS) (A. Pokusevski 1 AST),"[1629026, 1630197]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,,,,,,,4.74,Made,,,,,8.0,A. Pokusevski,1630197.0,1.0,,,,
514,PT06M47.00S,2022-01-10T01:54:31.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,87,87,2022-01-10T01:54:31Z,5130000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT06M47.00S,2022-01-10T01:55:52.3Z,4,REGULAR,substitution,out,[],1630197,,,1610612743,87,87,2022-01-10T01:57:16Z,5140000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
516,PT06M47.00S,2022-01-10T01:55:52.3Z,4,REGULAR,substitution,out,[],1630192,,,1610612743,87,87,2022-01-10T01:57:16Z,5150000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
517,PT06M47.00S,2022-01-10T01:55:52.3Z,4,REGULAR,substitution,out,[],1628432,,,1610612743,87,87,2022-01-10T01:57:16Z,5160000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
518,PT06M47.00S,2022-01-10T01:55:52.3Z,4,REGULAR,substitution,in,[],1630581,,,1610612743,87,87,2022-01-10T01:57:16Z,5170000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
519,PT06M47.00S,2022-01-10T01:55:52.3Z,4,REGULAR,substitution,in,[],203115,,,1610612743,87,87,2022-01-10T01:57:16Z,5180000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M47.00S,2022-01-10T01:55:52.3Z,4,REGULAR,substitution,in,[],203999,,,1610612743,87,87,2022-01-10T01:57:16Z,5190000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M28.00S,2022-01-10T01:57:51.5Z,4,REGULAR,3pt,Jump Shot,[],201145,25.04927726675427,84.80392156862744,1610612743,87,87,2022-01-10T01:57:56Z,5200000,-174.0,183.0,1,left,MISS J. Green 25' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,25.25,Missed,,,,,,,,,,,,
522,PT06M25.00S,2022-01-10T01:57:54.5Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,87,87,2022-01-10T01:57:56Z,5210000,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,521.0,6.0,5.0,1.0,,,,,,,,
523,PT06M04.00S,2022-01-10T01:58:15.1Z,4,REGULAR,turnover,bad pass,[],1629647,,,1610612760,87,87,2022-01-10T01:58:19Z,5220000,,,0,,D. Bazley bad pass TURNOVER (3 TO),"[1629647, 203085]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,3.0,,,,,,,,,,,Rivers,203085.0,,
524,PT06M04.00S,2022-01-10T01:58:15.1Z,4,REGULAR,steal,,[],203085,,,1610612743,87,87,2022-01-10T01:58:17Z,5230000,,,0,,A. Rivers STEAL (3 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
525,PT06M00.00S,2022-01-10T01:58:21.3Z,4,REGULAR,turnover,out-of-bounds,[],1630267,,,1610612743,87,87,2022-01-10T01:58:31Z,5240000,,,0,,F. Campazzo bad pass out-of-bounds TURNOVER (3 TO),[1630267],1610612743.0,DEN,bad pass,,,Campazzo,F. Campazzo,,,,,1628954.0,,,,,3.0,,,,,,,,,,,,,,
581,PT06M00.00S,2022-01-10T01:58:39.0Z,4,REGULAR,substitution,out,[],201145,,,1610612760,87,87,2022-01-10T02:06:06Z,5255000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M00.00S,2022-01-10T01:58:39.0Z,4,REGULAR,substitution,in,[],203932,,,1610612760,87,87,2022-01-10T02:06:06Z,5262500,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
528,PT05M44.00S,2022-01-10T01:58:56.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629647,90.48948751642575,56.61764705882353,1610612760,89,87,2022-01-10T01:59:05Z,5270000,33.0,37.0,1,right,D. Bazley cutting Layup (8 PTS) (J. Giddey 6 AST),"[1629647, 1630581]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,,,,,,,4.96,Made,,,,,8.0,J. Giddey,1630581.0,6.0,,,,
532,PT05M18.00S,2022-01-10T01:59:22.0Z,4,REGULAR,3pt,Jump Shot,[],1630267,16.113666228646515,94.85294117647058,1610612743,89,87,2022-01-10T01:59:32Z,5310000,-224.0,99.0,1,left,MISS F. Campazzo 24' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,24.52,Missed,,,,,,,,,,,,
533,PT05M11.00S,2022-01-10T01:59:29.0Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,89,87,2022-01-10T02:01:41Z,5320000,,,0,,N. Jokic REBOUND (Off:3 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,532.0,10.0,7.0,3.0,,,,,,,,
534,PT05M04.00S,2022-01-10T01:59:39.3Z,4,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612743,89,87,2022-01-10T02:00:12Z,5330000,,,0,,K. Williams shooting personal FOUL (1 PF) (Campazzo 2 FT),"[1629026, 1630267]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,1628954.0,1.0,0.0,Campazzo,1630267.0,,,,,,,,,,,,,,,
538,PT05M04.00S,2022-01-10T02:00:13.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630267,,,1610612743,89,87,2022-01-10T02:00:13Z,5370000,,,0,,MISS F. Campazzo Free Throw 1 of 2,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,Missed,,,,,,,,,,,,
539,PT05M04.00S,2022-01-10T02:00:13.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,89,87,2022-01-10T02:00:13Z,5380000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,538.0,,,,,,,,,,,
540,PT05M04.00S,2022-01-10T02:00:26.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630267,,,1610612743,89,88,2022-01-10T02:00:26Z,5390000,,,0,,F. Campazzo Free Throw 2 of 2 (1 PTS),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,Made,,,,,1.0,,,,,,,
541,PT04M51.00S,2022-01-10T02:00:40.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,89.43823915900131,57.84313725490197,1610612760,91,88,2022-01-10T02:00:46Z,5400000,39.0,47.0,1,right,D. Bazley 6' reverse Layup (10 PTS) (J. Giddey 7 AST),"[1629647, 1630581]",1610612760.0,OKC,reverse,,,Bazley,D. Bazley,,,,,,,,,,,6.1,Made,,,,,10.0,J. Giddey,1630581.0,7.0,,,,
543,PT04M34.00S,2022-01-10T02:00:56.9Z,4,REGULAR,3pt,Jump Shot,[],203115,34.37910643889619,49.01960784313725,1610612743,91,88,2022-01-10T02:01:02Z,5420000,5.0,271.0,1,left,MISS W. Barton 27' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,27.07,Missed,,,,,,,,,,,,
