actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
338,PT01M10.00S,2021-11-13T02:03:43.4Z,2,REGULAR,2pt,Jump Shot,[],203488,6.1268068331143235,25.0,1610612760,45,56,2021-11-13T02:03:48Z,3360000,125.0,5.0,1,left,M. Muscala 12' Jump Shot (2 PTS) (J. Giddey 2 AST),"[203488, 1630581]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,12.51,Made,,,,,,,,,2.0,,,J. Giddey,1630581.0,2.0,,,,
340,PT01M00.00S,2021-11-13T02:03:58.4Z,2,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,45,56,2021-11-13T02:04:10Z,3380000,,,0,,D. Fox step out-of-bounds TURNOVER (1 TO),[1628368],1610612758.0,SAC,step,,,Fox,D. Fox,,,,,,,,1626302.0,,,,1.0,,,,,,,,,,,,
341,PT00M52.80S,2021-11-13T02:04:14.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,4.812746386333772,50.98039215686274,1610612760,45,56,2021-11-13T02:04:17Z,3390000,-5.0,-7.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,0.88,Missed,,,,,,,,,,,,,,,,,,
342,PT00M50.60S,2021-11-13T02:04:16.2Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,45,56,2021-11-13T02:04:17Z,3400000,,,0,,H. Barnes REBOUND (Off:0 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,341.0,,5.0,5.0,0.0,,,,,,,,,,,,,
343,PT00M42.80S,2021-11-13T02:04:24.9Z,2,REGULAR,3pt,Jump Shot,[],1627741,89.17542706964521,4.6568627450980395,1610612758,45,59,2021-11-13T02:04:29Z,3410000,-227.0,49.0,1,right,B. Hield 3PT step back (6 PTS),[1627741],1610612758.0,SAC,step back,,,Hield,B. Hield,,,,,23.2,Made,,,,,,,,,6.0,,,,,,,,,
344,PT00M33.80S,2021-11-13T02:04:35.1Z,2,REGULAR,3pt,Jump Shot,[],1628983,26.231931668856767,78.67647058823529,1610612760,48,59,2021-11-13T02:04:39Z,3420000,-143.0,194.0,1,left,S. Gilgeous-Alexander 24' 3PT step back (13 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,24.13,Made,,,,,,,,,13.0,,,,,,,,,
345,PT00M12.20S,2021-11-13T02:04:58.6Z,2,REGULAR,3pt,Jump Shot,[],1627741,70.77858081471747,76.47058823529412,1610612758,48,62,2021-11-13T02:05:03Z,3430000,132.0,222.0,1,right,B. Hield 25' 3PT  (9 PTS) (D. Fox 2 AST),"[1627741, 1628368]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.87,Made,,,,,,,,,9.0,,,D. Fox,1628368.0,2.0,,,,
347,PT00M00.90S,2021-11-13T02:05:13.8Z,2,REGULAR,turnover,double dribble,[],1628983,,,1610612760,48,62,2021-11-13T02:05:23Z,3450000,,,0,,S. Gilgeous-Alexander double dribble TURNOVER (2 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,203593.0,,,,2.0,,,,,,,,,,,,
348,PT00M00.30S,2021-11-13T02:05:36.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,48,62,2021-11-13T02:05:36Z,3460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M00.00S,2021-11-13T02:06:02.8Z,2,REGULAR,period,end,[],0,,,1610612758,48,62,2021-11-13T02:06:02Z,3470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2021-11-13T02:20:39.1Z,3,REGULAR,substitution,out,['startperiod'],203488,,,1610612758,48,62,2021-11-13T02:20:59Z,3480000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2021-11-13T02:20:39.1Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612758,48,62,2021-11-13T02:20:59Z,3490000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2021-11-13T02:20:39.1Z,3,REGULAR,substitution,in,['startperiod'],1630526,,,1610612758,48,62,2021-11-13T02:20:59Z,3500000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2021-11-13T02:20:39.1Z,3,REGULAR,substitution,in,['startperiod'],1629002,,,1610612758,48,62,2021-11-13T02:20:59Z,3510000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2021-11-13T02:21:16.7Z,3,REGULAR,period,start,[],0,,,1610612760,48,62,2021-11-13T02:21:16Z,3520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M48.00S,2021-11-13T02:21:28.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,93.64323258869908,52.69607843137255,1610612760,50,62,2021-11-13T02:21:34Z,3530000,13.0,7.0,1,right,D. Bazley cutting Layup (5 PTS) (J. Giddey 3 AST),"[1629647, 1630581]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,1.53,Made,,,,,,,,,5.0,,,J. Giddey,1630581.0,3.0,,,,
362,PT11M34.00S,2021-11-13T02:21:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,6.783837056504599,50.245098039215684,1610612758,50,64,2021-11-13T02:21:45Z,3550000,-1.0,11.0,1,left,C. Metu Layup (6 PTS) (D. Fox 3 AST),"[1629002, 1628368]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,1.14,Made,,,,,,,,,6.0,,,D. Fox,1628368.0,3.0,,,,
364,PT11M19.00S,2021-11-13T02:21:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,93.11760840998686,48.529411764705884,1610612760,50,64,2021-11-13T02:22:01Z,3570000,-7.0,12.0,1,right,MISS J. Robinson-Earl cutting Layup,[1630526],1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,1.43,Missed,,,,,,,,,,,,,,,,,,
365,PT11M16.00S,2021-11-13T02:21:59.7Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,50,64,2021-11-13T02:22:01Z,3580000,,,0,,R. Holmes REBOUND (Off:4 Def:8),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,364.0,,12.0,8.0,4.0,,,,,,,,,,,,,
366,PT11M01.00S,2021-11-13T02:22:21.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,10.33180026281209,38.23529411764706,1610612758,50,64,2021-11-13T02:22:26Z,3590000,59.0,45.0,1,left,MISS H. Barnes 7' driving Layup - blocked,"[203084, 1629652]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,7.38,Missed,,,,,,,,,,Dort,1629652.0,,,,,,,
367,PT11M01.00S,2021-11-13T02:22:21.2Z,3,REGULAR,block,,[],1629652,,,1610612758,50,64,2021-11-13T02:22:25Z,3600000,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
368,PT11M01.00S,2021-11-13T02:22:21.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,50,64,2021-11-13T02:22:26Z,3610000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,366.0,,,,,,,,,,,,,,,,,
369,PT11M01.00S,2021-11-13T02:22:27.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,50,64,2021-11-13T02:22:27Z,3620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT10M57.00S,2021-11-13T02:22:34.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,17.16491458607096,92.8921568627451,1610612758,50,64,2021-11-13T02:22:39Z,3630000,-214.0,109.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,
371,PT10M53.00S,2021-11-13T02:22:38.5Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612760,50,64,2021-11-13T02:22:39Z,3640000,,,0,,J. Robinson-Earl REBOUND (Off:4 Def:5),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,370.0,,9.0,5.0,4.0,,,,,,,,,,,,,
372,PT10M49.00S,2021-11-13T02:22:41.9Z,3,REGULAR,3pt,Jump Shot,[],1629652,70.38436268068331,72.79411764705883,1610612760,53,64,2021-11-13T02:24:42Z,3650000,114.0,226.0,1,right,L. Dort 25' 3PT pullup (15 PTS),[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,25.3,Made,,,,,,,,,15.0,,,,,,,,,
373,PT10M20.00S,2021-11-13T02:23:10.8Z,3,REGULAR,2pt,Jump Shot,[],1630169,11.514454664914586,66.42156862745098,1610612758,53,64,2021-11-13T02:25:09Z,3660000,-82.0,56.0,1,left,MISS T. Haliburton 9' driving floating Shot,[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,9.92,Missed,,,,,,,,,,,,,,,,,,
374,PT10M17.00S,2021-11-13T02:23:13.8Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,53,64,2021-11-13T02:25:09Z,3670000,,,0,,L. Dort REBOUND (Off:2 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,373.0,,4.0,2.0,2.0,,,,,,,,,,,,,
375,PT10M12.00S,2021-11-13T02:23:18.5Z,3,REGULAR,3pt,Jump Shot,[],1629652,73.01248357424441,11.76470588235294,1610612760,56,64,2021-11-13T02:23:25Z,3680000,-191.0,201.0,1,right,L. Dort 27' 3PT  (18 PTS) (J. Giddey 4 AST),"[1629652, 1630581]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,27.76,Made,,,,,,,,,18.0,,,J. Giddey,1630581.0,4.0,,,,
377,PT09M48.00S,2021-11-13T02:23:42.5Z,3,REGULAR,3pt,Jump Shot,[],1630169,20.05584756898817,91.17647058823529,1610612758,56,64,2021-11-13T02:23:46Z,3700000,-206.0,136.0,1,left,MISS T. Haliburton 24' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,
378,PT09M45.00S,2021-11-13T02:23:45.5Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612760,56,64,2021-11-13T02:23:46Z,3710000,,,0,,J. Robinson-Earl REBOUND (Off:4 Def:6),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,377.0,,10.0,6.0,4.0,,,,,,,,,,,,,
379,PT09M40.00S,2021-11-13T02:23:51.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,91.67214191852825,50.49019607843137,1610612760,58,64,2021-11-13T02:26:25Z,3720000,2.0,26.0,1,right,J. Giddey driving floating Jump Shot (7 PTS),[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,2.59,Made,,,,,,,,,7.0,,,,,,,,,
380,PT09M20.00S,2021-11-13T02:24:10.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,5.601182654402102,49.50980392156863,1610612758,58,66,2021-11-13T02:24:15Z,3730000,2.0,0.0,1,left,R. Holmes alley-oop DUNK (12 PTS) (T. Haliburton 3 AST),"[1626158, 1630169]",1610612758.0,SAC,alley-oop,,,Holmes,R. Holmes,,,,,0.25,Made,,,,,,,,,12.0,,,T. Haliburton,1630169.0,3.0,,,,
382,PT09M06.00S,2021-11-13T02:24:24.3Z,3,REGULAR,3pt,Jump Shot,[],1629652,83.13074901445466,95.09803921568627,1610612760,58,66,2021-11-13T02:24:29Z,3750000,225.0,106.0,1,right,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,
383,PT09M03.00S,2021-11-13T02:24:28.1Z,3,REGULAR,rebound,offensive,[],1629647,,,1610612760,58,66,2021-11-13T02:24:28Z,3760000,,,0,,D. Bazley REBOUND (Off:1 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,382.0,,4.0,3.0,1.0,,,,,,,,,,,,,
384,PT09M00.00S,2021-11-13T02:24:50.3Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612760,58,66,2021-11-13T02:24:50Z,3770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT08M49.00S,2021-11-13T02:25:08.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,93.64323258869908,53.431372549019606,1610612760,60,66,2021-11-13T02:25:11Z,3780000,17.0,7.0,1,right,S. Gilgeous-Alexander driving Layup (15 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.87,Made,,,,,,,,,15.0,,,,,,,,,
386,PT08M35.00S,2021-11-13T02:25:21.5Z,3,REGULAR,3pt,Jump Shot,[],1629002,27.94021024967148,21.323529411764707,1610612758,60,69,2021-11-13T02:25:25Z,3790000,143.0,210.0,1,left,C. Metu 25' 3PT  (9 PTS) (T. Haliburton 4 AST),"[1629002, 1630169]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.44,Made,,,,,,,,,9.0,,,T. Haliburton,1630169.0,4.0,,,,
388,PT08M23.00S,2021-11-13T02:25:34.0Z,3,REGULAR,3pt,Jump Shot,[],1628983,65.91655716162943,44.11764705882353,1610612760,63,69,2021-11-13T02:28:31Z,3810000,-29.0,268.0,1,right,S. Gilgeous-Alexander 26' 3PT pullup (18 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.95,Made,,,,,,,,,18.0,,,,,,,,,
389,PT08M12.00S,2021-11-13T02:25:47.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,5.863994743758213,49.754901960784316,1610612758,63,71,2021-11-13T02:25:51Z,3820000,1.0,3.0,1,left,R. Holmes alley-oop DUNK (14 PTS) (T. Haliburton 5 AST),"[1626158, 1630169]",1610612758.0,SAC,alley-oop,,,Holmes,R. Holmes,,,,,0.29,Made,,,,,,,,,14.0,,,T. Haliburton,1630169.0,5.0,,,,
391,PT08M12.00S,2021-11-13T02:25:52.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,63,71,2021-11-13T02:25:52Z,3840000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M12.00S,2021-11-13T02:26:45.9Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,63,71,2021-11-13T02:28:19Z,3850000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
393,PT08M12.00S,2021-11-13T02:26:45.9Z,3,REGULAR,substitution,in,[],1630197,,,1610612760,63,71,2021-11-13T02:28:19Z,3860000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M58.00S,2021-11-13T02:28:52.1Z,3,REGULAR,2pt,Jump Shot,[],1628983,79.45137976346912,36.27450980392157,1610612760,63,71,2021-11-13T02:29:17Z,3870000,-69.0,141.0,1,right,MISS S. Gilgeous-Alexander 15' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,15.65,Missed,,,,,,,,,,,,,,,,,,
395,PT07M55.00S,2021-11-13T02:28:55.1Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,63,71,2021-11-13T02:28:57Z,3880000,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,394.0,,3.0,3.0,0.0,,,,,,,,,,,,,
396,PT07M36.00S,2021-11-13T02:29:14.4Z,3,REGULAR,3pt,Jump Shot,[],203084,6.915243101182654,94.6078431372549,1610612758,63,74,2021-11-13T02:29:19Z,3890000,-223.0,13.0,1,left,H. Barnes 3PT  (13 PTS) (T. Haliburton 6 AST),"[203084, 1630169]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,22.34,Made,,,,,,,,,13.0,,,T. Haliburton,1630169.0,6.0,,,,
398,PT07M17.00S,2021-11-13T02:29:33.6Z,3,REGULAR,turnover,bad pass,[],1629647,,,1610612760,63,74,2021-11-13T02:29:38Z,3910000,,,0,,D. Bazley bad pass TURNOVER (1 TO),"[1629647, 1626158]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,1.0,Holmes,1626158.0,,,,,,,,,,
399,PT07M17.00S,2021-11-13T02:29:33.6Z,3,REGULAR,steal,,[],1626158,,,1610612758,63,74,2021-11-13T02:29:35Z,3920000,,,0,,R. Holmes STEAL (2 STL),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M06.00S,2021-11-13T02:29:44.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629002,28.203022339027594,16.911764705882355,1610612758,63,77,2021-11-13T02:29:50Z,3930000,165.0,213.0,1,left,C. Metu 26' 3PT  (12 PTS) (D. Fox 4 AST),"[1629002, 1628368]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,26.94,Made,,,,,,,,,12.0,,,D. Fox,1628368.0,4.0,,,,
402,PT06M47.00S,2021-11-13T02:30:02.9Z,3,REGULAR,3pt,Jump Shot,[],1628983,66.17936925098554,49.26470588235294,1610612760,63,77,2021-11-13T02:30:09Z,3950000,-4.0,265.0,1,right,MISS S. Gilgeous-Alexander 26' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,
403,PT06M43.00S,2021-11-13T02:30:06.9Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612758,63,77,2021-11-13T02:30:09Z,3960000,,,0,,T. Haliburton REBOUND (Off:1 Def:5),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,402.0,,6.0,5.0,1.0,,,,,,,,,,,,,
404,PT06M38.00S,2021-11-13T02:30:11.0Z,3,REGULAR,3pt,Jump Shot,[],1629002,30.831143232588698,32.1078431372549,1610612758,63,77,2021-11-13T02:30:19Z,3970000,89.0,237.0,1,left,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,
405,PT06M34.00S,2021-11-13T02:30:15.0Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,63,77,2021-11-13T02:30:19Z,3980000,,,0,,D. Bazley REBOUND (Off:1 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,404.0,,5.0,4.0,1.0,,,,,,,,,,,,,
406,PT06M21.00S,2021-11-13T02:30:28.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,93.51182654402102,48.529411764705884,1610612760,63,77,2021-11-13T02:30:35Z,3990000,-7.0,8.0,1,right,MISS J. Robinson-Earl driving reverse Layup - blocked,"[1630526, 1629002]",1610612760.0,OKC,driving reverse,,,Robinson-Earl,J. Robinson-Earl,,,,,1.13,Missed,,,,,,,,,,Metu,1629002.0,,,,,,,
407,PT06M21.00S,2021-11-13T02:30:28.5Z,3,REGULAR,block,,[],1629002,,,1610612760,63,77,2021-11-13T02:30:31Z,4000000,,,0,,C. Metu BLOCK (1 BLK),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M18.00S,2021-11-13T02:30:31.5Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,63,77,2021-11-13T02:30:35Z,4010000,,,0,,C. Metu REBOUND (Off:0 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,406.0,,4.0,4.0,0.0,,,,,,,,,,,,,
409,PT06M01.00S,2021-11-13T02:30:48.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,19.530223390275953,65.44117647058823,1610612758,63,79,2021-11-13T02:35:27Z,4020000,-77.0,131.0,1,left,D. Fox 15' step back Jump Shot (14 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,15.21,Made,,,,,,,,,14.0,,,,,,,,,
410,PT06M00.00S,2021-11-13T02:30:53.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,63,79,2021-11-13T02:30:53Z,4030000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M00.00S,2021-11-13T02:32:55.0Z,3,REGULAR,substitution,out,[],1630526,,,1610612760,63,79,2021-11-13T02:33:12Z,4040000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M00.00S,2021-11-13T02:32:55.0Z,3,REGULAR,substitution,out,[],1626158,,,1610612760,63,79,2021-11-13T02:33:12Z,4050000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M00.00S,2021-11-13T02:32:55.0Z,3,REGULAR,substitution,in,[],202324,,,1610612760,63,79,2021-11-13T02:33:12Z,4060000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M00.00S,2021-11-13T02:32:55.0Z,3,REGULAR,substitution,in,[],202684,,,1610612760,63,79,2021-11-13T02:33:12Z,4070000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M43.00S,2021-11-13T02:34:02.0Z,3,REGULAR,3pt,Jump Shot,[],1629652,70.25295663600527,19.607843137254903,1610612760,63,79,2021-11-13T02:34:07Z,4080000,-152.0,227.0,1,right,MISS L. Dort 27' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,
416,PT05M39.00S,2021-11-13T02:34:06.0Z,3,REGULAR,rebound,defensive,[],202684,,,1610612758,63,79,2021-11-13T02:34:07Z,4090000,,,0,,T. Thompson REBOUND (Off:3 Def:4),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,415.0,,7.0,4.0,3.0,,,,,,,,,,,,,
417,PT05M20.00S,2021-11-13T02:34:24.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,8.360709592641262,45.09803921568628,1610612758,63,81,2021-11-13T02:34:29Z,4100000,25.0,26.0,1,left,H. Barnes driving Layup (15 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,3.58,Made,,,,,,,,,15.0,,,,,,,,,
418,PT05M06.00S,2021-11-13T02:34:37.8Z,3,REGULAR,3pt,Jump Shot,[],1629647,72.7496714848883,19.607843137254903,1610612760,66,81,2021-11-13T02:34:42Z,4110000,-152.0,204.0,1,right,D. Bazley 25' 3PT  (8 PTS) (L. Dort 1 AST),"[1629647, 1629652]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.42,Made,,,,,,,,,8.0,,,L. Dort,1629652.0,1.0,,,,
420,PT04M52.00S,2021-11-13T02:34:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,4.28712220762155,53.18627450980392,1610612758,66,83,2021-11-13T02:35:06Z,4130000,-16.0,-12.0,1,left,H. Barnes cutting Layup (17 PTS) (T. Haliburton 7 AST),"[203084, 1630169]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,2.0,Made,,,,,,,,,17.0,,,T. Haliburton,1630169.0,7.0,,,,
422,PT04M40.00S,2021-11-13T02:35:03.9Z,3,REGULAR,3pt,Jump Shot,[],1629647,70.38436268068331,22.058823529411764,1610612760,69,83,2021-11-13T02:35:11Z,4150000,-140.0,226.0,1,right,D. Bazley 26' 3PT pullup (11 PTS) (S. Gilgeous-Alexander 3 AST),"[1629647, 1628983]",1610612760.0,OKC,pullup,,,Bazley,D. Bazley,,,,,26.56,Made,,,,,,,,,11.0,,,S. Gilgeous-Alexander,1628983.0,3.0,,,,
423,PT04M39.00S,2021-11-13T02:35:18.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,69,83,2021-11-13T02:35:18Z,4160000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M39.00S,2021-11-13T02:36:28.3Z,3,REGULAR,substitution,out,[],1630169,,,1610612758,69,83,2021-11-13T02:36:40Z,4170000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M39.00S,2021-11-13T02:36:28.3Z,3,REGULAR,substitution,out,[],1629002,,,1610612758,69,83,2021-11-13T02:36:40Z,4180000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M39.00S,2021-11-13T02:36:28.3Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,69,83,2021-11-13T02:36:40Z,4190000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M39.00S,2021-11-13T02:36:28.3Z,3,REGULAR,substitution,in,[],1627741,,,1610612758,69,83,2021-11-13T02:36:40Z,4200000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M26.00S,2021-11-13T02:36:57.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,6.258212877792378,48.03921568627451,1610612758,69,83,2021-11-13T02:37:00Z,4210000,10.0,6.0,1,left,MISS H. Barnes Layup,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,1.17,Missed,,,,,,,,,,,,,,,,,,
