actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
454,PT01M50.00S,2022-02-08T02:44:30.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629603,91.14651773981603,55.63725490196079,1610612760,72,83,2022-02-08T02:44:40Z,4520000,28.0,31.0,1,right,M. Diakite cutting DUNK (6 PTS) (T. Jerome 2 AST),"[1629603, 1629660]",1610612760.0,OKC,cutting,,,Diakite,M. Diakite,,,,,4.17,Made,,,,,6.0,,,,,,,,,T. Jerome,1629660.0,2.0,,,
456,PT01M25.00S,2022-02-08T02:44:54.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,9.806176084099869,57.107843137254896,1610612744,72,83,2022-02-08T02:44:59Z,4540000,-36.0,40.0,1,left,MISS J. Kuminga Layup,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,5.33,Missed,,,,,,,,,,,,,,,,,,,
457,PT01M21.00S,2022-02-08T02:44:58.6Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,72,83,2022-02-08T02:44:59Z,4550000,,,0,,J. Kuminga REBOUND (Off:1 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,456.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
458,PT01M21.00S,2022-02-08T02:44:58.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630228,5.590000152587891,50.0,1610612744,72,85,2022-02-08T02:44:58Z,4560000,0.0,0.0,1,left,J. Kuminga tip Layup (14 PTS),[1630228],1610612744.0,GSW,tip,,,Kuminga,J. Kuminga,,,,,0.0,Made,,,,,14.0,,,,,,,,,,,,,,
459,PT01M07.00S,2022-02-08T02:45:12.1Z,3,REGULAR,3pt,Jump Shot,[],1630544,89.83245729303549,3.1862745098039214,1610612760,72,85,2022-02-08T02:45:16Z,4570000,-234.0,43.0,1,right,MISS T. Mann 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,23.8,Missed,,,,,,,,,,,,,,,,,,,
460,PT01M05.00S,2022-02-08T02:45:14.1Z,3,REGULAR,rebound,defensive,[],1627814,,,1610612744,72,85,2022-02-08T02:45:16Z,4580000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,459.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
461,PT00M55.50S,2022-02-08T02:45:25.4Z,3,REGULAR,2pt,Jump Shot,[],203952,27.283180026281208,43.13725490196079,1610612744,72,85,2022-02-08T02:45:30Z,4590000,34.0,204.0,1,left,MISS A. Wiggins 20' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,20.69,Missed,,,,,,,,,,,,,,,,,,,
462,PT00M52.70S,2022-02-08T02:45:28.2Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,72,85,2022-02-08T02:45:30Z,4600000,,,0,,K. Williams REBOUND (Off:1 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,461.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
463,PT00M31.70S,2022-02-08T02:45:49.3Z,3,REGULAR,3pt,Jump Shot,[],1629026,71.96123521681997,82.59803921568627,1610612760,72,85,2022-02-08T02:45:54Z,4610000,163.0,211.0,1,right,MISS K. Williams 26' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
464,PT00M27.40S,2022-02-08T02:45:53.6Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,72,85,2022-02-08T02:45:54Z,4620000,,,0,,J. Poole REBOUND (Off:0 Def:5),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,463.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
465,PT00M24.20S,2022-02-08T02:45:56.8Z,3,REGULAR,turnover,lost ball,[],1629673,,,1610612744,72,85,2022-02-08T02:46:01Z,4630000,,,0,,J. Poole lost ball TURNOVER (2 TO),"[1629673, 1630544]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,2.0,Mann,1630544.0,,,,,,,,,,
466,PT00M24.20S,2022-02-08T02:45:56.8Z,3,REGULAR,steal,,[],1630544,,,1610612760,72,85,2022-02-08T02:45:59Z,4640000,,,0,,T. Mann STEAL (2 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M06.70S,2022-02-08T02:46:15.8Z,3,REGULAR,foul,personal,[],1629673,,,1610612760,72,85,2022-02-08T02:46:24Z,4650000,,,0,,J. Poole take personal FOUL (3 PF),"[1629673, 1629660]",1610612744.0,GSW,take,,,Poole,J. Poole,,,,,,,,,,,,2530.0,,,,3.0,0.0,Jerome,1629660.0,,,,,,
469,PT00M06.70S,2022-02-08T02:46:25.0Z,3,REGULAR,substitution,out,[],1629673,,,1610612760,72,85,2022-02-08T02:46:36Z,4670000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M06.70S,2022-02-08T02:46:25.0Z,3,REGULAR,substitution,in,[],1629308,,,1610612760,72,85,2022-02-08T02:46:36Z,4680000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M01.20S,2022-02-08T02:46:51.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629660,87.99277266754271,57.59803921568627,1610612760,72,85,2022-02-08T02:50:29Z,4690000,38.0,60.0,1,right,MISS T. Jerome 7' driving floating Shot,[1629660],1610612760.0,OKC,driving floating,,,Jerome,T. Jerome,,,,,7.14,Missed,,,,,,,,,,,,,,,,,,,
472,PT00M01.20S,2022-02-08T02:46:51.0Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,72,85,2022-02-08T02:46:56Z,4700000,,,0,,A. Wiggins REBOUND (Off:0 Def:5),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,471.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
473,PT00M00.00S,2022-02-08T02:46:56.0Z,3,REGULAR,period,end,[],0,,,1610612744,72,85,2022-02-08T02:46:56Z,4710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-02-08T02:48:50.0Z,4,REGULAR,substitution,out,['startperiod'],1629647,,,1610612744,72,85,2022-02-08T02:49:34Z,4720000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-02-08T02:48:50.0Z,4,REGULAR,substitution,out,['startperiod'],1629660,,,1610612744,72,85,2022-02-08T02:49:34Z,4730000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-02-08T02:48:50.0Z,4,REGULAR,substitution,out,['startperiod'],1630544,,,1610612744,72,85,2022-02-08T02:49:34Z,4740000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2022-02-08T02:48:50.0Z,4,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,72,85,2022-02-08T02:49:34Z,4750000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2022-02-08T02:48:50.0Z,4,REGULAR,substitution,out,['startperiod'],203952,,,1610612744,72,85,2022-02-08T02:49:34Z,4760000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2022-02-08T02:48:50.0Z,4,REGULAR,substitution,out,['startperiod'],1629308,,,1610612744,72,85,2022-02-08T02:49:34Z,4770000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2022-02-08T02:48:50.0Z,4,REGULAR,substitution,in,['startperiod'],1630177,,,1610612744,72,85,2022-02-08T02:49:34Z,4780000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2022-02-08T02:48:50.0Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612744,72,85,2022-02-08T02:49:34Z,4790000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-02-08T02:48:50.0Z,4,REGULAR,substitution,in,['startperiod'],1629652,,,1610612744,72,85,2022-02-08T02:49:34Z,4800000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-02-08T02:48:50.0Z,4,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,72,85,2022-02-08T02:49:34Z,4810000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-02-08T02:48:50.0Z,4,REGULAR,substitution,in,['startperiod'],202691,,,1610612744,72,85,2022-02-08T02:49:34Z,4820000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-02-08T02:48:50.0Z,4,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,72,85,2022-02-08T02:49:34Z,4830000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-02-08T02:49:51.7Z,4,REGULAR,period,start,[],0,,,1610612760,72,85,2022-02-08T02:49:51Z,4840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M52.00S,2022-02-08T02:49:58.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629026,89.70105124835742,44.11764705882353,1610612760,74,85,2022-02-08T02:50:02Z,4850000,-29.0,44.0,1,right,K. Williams cutting DUNK (5 PTS) (J. Giddey 6 AST),"[1629026, 1630581]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,5.32,Made,,,,,5.0,,,,,,,,,J. Giddey,1630581.0,6.0,,,
489,PT11M36.00S,2022-02-08T02:50:14.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,19.004599211563733,53.92156862745098,1610612744,74,85,2022-02-08T02:52:05Z,4870000,-20.0,126.0,1,left,MISS K. Thompson 12' step back Shot,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,12.76,Missed,,,,,,,,,,,,,,,,,,,
490,PT11M34.00S,2022-02-08T02:50:16.6Z,4,REGULAR,rebound,defensive,[],1629603,,,1610612760,74,85,2022-02-08T02:50:19Z,4880000,,,0,,M. Diakite REBOUND (Off:2 Def:3),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,489.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
491,PT11M24.00S,2022-02-08T02:50:27.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,91.40932982917214,42.8921568627451,1610612760,74,85,2022-02-08T02:53:10Z,4890000,-36.0,28.0,1,right,MISS L. Dort driving finger roll Layup,[1629652],1610612760.0,OKC,driving finger roll,,,Dort,L. Dort,,,,,4.54,Missed,,,,,,,,,,,,,,,,,,,
492,PT11M21.00S,2022-02-08T02:50:30.3Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,74,85,2022-02-08T02:50:30Z,4900000,,,0,,S. Curry REBOUND (Off:0 Def:7),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,491.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
493,PT11M16.00S,2022-02-08T02:50:35.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202691,9.280551905387648,3.6764705882352944,1610612744,74,85,2022-02-08T02:53:50Z,4910000,232.0,35.0,1,left,MISS K. Thompson running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
494,PT11M14.00S,2022-02-08T02:50:37.2Z,4,REGULAR,rebound,offensive,[],1630228,,,1610612744,74,85,2022-02-08T02:54:32Z,4920000,,,0,,J. Kuminga REBOUND (Off:2 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,493.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
495,PT11M14.00S,2022-02-08T02:50:41.9Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630228,5.590000152587891,50.0,1610612744,74,87,2022-02-08T02:54:05Z,4930000,0.0,0.0,1,left,J. Kuminga tip DUNK (16 PTS),[1630228],1610612744.0,GSW,tip,,,Kuminga,J. Kuminga,,,,,0.0,Made,,,,,16.0,,,,,,,,,,,,,,
496,PT10M53.00S,2022-02-08T02:50:58.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.46057818659659,45.588235294117645,1610612760,74,87,2022-02-08T02:51:02Z,4940000,-22.0,18.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,,
497,PT10M49.00S,2022-02-08T02:51:02.0Z,4,REGULAR,rebound,offensive,[],1630581,,,1610612760,74,87,2022-02-08T02:51:02Z,4950000,,,0,,J. Giddey REBOUND (Off:3 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,496.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
498,PT10M49.00S,2022-02-08T02:51:01.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,94.40999984741211,50.0,1610612760,76,87,2022-02-08T02:51:01Z,4960000,0.0,0.0,1,right,J. Giddey tip Layup (10 PTS),[1630581],1610612760.0,OKC,tip,,,Giddey,J. Giddey,,,,,0.0,Made,,,,,10.0,,,,,,,,,,,,,,
499,PT10M34.00S,2022-02-08T02:51:16.3Z,4,REGULAR,3pt,Jump Shot,[],1630541,33.196452036793694,35.294117647058826,1610612744,76,90,2022-02-08T02:51:22Z,4970000,74.0,260.0,1,left,M. Moody 26' 3PT  (3 PTS) (J. Kuminga 4 AST),"[1630541, 1630228]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,26.97,Made,,,,,3.0,,,,,,,,,J. Kuminga,1630228.0,4.0,,,
501,PT10M16.00S,2022-02-08T02:51:33.9Z,4,REGULAR,3pt,Jump Shot,[],1629652,70.25295663600527,81.12745098039215,1610612760,79,90,2022-02-08T02:51:39Z,4990000,156.0,227.0,1,right,L. Dort 27' 3PT  (20 PTS) (K. Williams 5 AST),"[1629652, 1629026]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,27.53,Made,,,,,20.0,,,,,,,,,K. Williams,1629026.0,5.0,,,
503,PT10M03.00S,2022-02-08T02:51:48.7Z,4,REGULAR,foul,personal,['2freethrow'],1629603,,,1610612744,79,90,2022-02-08T02:52:05Z,5010000,,,0,,M. Diakite shooting personal FOUL (1 PF) (Lee 2 FT),"[1629603, 1627814]",1610612760.0,OKC,shooting,,,Diakite,M. Diakite,,,,,,,,,,,,1627541.0,,,,1.0,0.0,Lee,1627814.0,,,,,,
505,PT10M03.00S,2022-02-08T02:52:28.0Z,4,REGULAR,freethrow,1 of 2,[],1627814,,,1610612744,79,90,2022-02-08T02:52:28Z,5030000,,,0,,MISS D. Lee Free Throw 1 of 2,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
506,PT10M03.00S,2022-02-08T02:52:28.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,79,90,2022-02-08T02:52:28Z,5040000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,,,,
507,PT10M03.00S,2022-02-08T02:52:30.9Z,4,REGULAR,substitution,out,[],1629603,,,1610612744,79,90,2022-02-08T02:52:34Z,5050000,,,0,,SUB out: M. Diakite,[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M03.00S,2022-02-08T02:52:30.9Z,4,REGULAR,substitution,in,[],1629660,,,1610612744,79,90,2022-02-08T02:52:34Z,5060000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT10M03.00S,2022-02-08T02:52:56.2Z,4,REGULAR,freethrow,2 of 2,[],1627814,,,1610612744,79,91,2022-02-08T02:52:56Z,5070000,,,0,,D. Lee Free Throw 2 of 2 (6 PTS),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
510,PT09M50.00S,2022-02-08T02:53:13.8Z,4,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612760,79,91,2022-02-08T02:53:19Z,5080000,,,0,,M. Moody shooting personal FOUL (1 PF) (Dort 2 FT),"[1630541, 1629652]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,,,,,,,,1627541.0,,,,1.0,0.0,Dort,1629652.0,,,,,,
512,PT09M50.00S,2022-02-08T02:53:43.1Z,4,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,80,91,2022-02-08T02:53:43Z,5100000,,,0,,L. Dort Free Throw 1 of 2 (21 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
513,PT09M50.00S,2022-02-08T02:54:02.2Z,4,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,81,91,2022-02-08T02:54:02Z,5110000,,,0,,L. Dort Free Throw 2 of 2 (22 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
514,PT09M35.00S,2022-02-08T02:54:18.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,8.492115637319317,57.35294117647059,1610612744,81,93,2022-02-08T02:54:22Z,5120000,-37.0,27.0,1,left,S. Curry cutting Layup (15 PTS) (M. Moody 1 AST),"[201939, 1630541]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,4.58,Made,,,,,15.0,,,,,,,,,M. Moody,1630541.0,1.0,,,
516,PT09M16.00S,2022-02-08T02:54:36.7Z,4,REGULAR,3pt,Jump Shot,[],1629652,65.65374507227332,32.84313725490196,1610612760,81,93,2022-02-08T02:54:41Z,5140000,-86.0,270.0,1,right,MISS L. Dort 28' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,28.37,Missed,,,,,,,,,,,,,,,,,,,
517,PT09M12.00S,2022-02-08T02:54:40.7Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,81,93,2022-02-08T02:54:41Z,5150000,,,0,,S. Curry REBOUND (Off:0 Def:8),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,516.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
518,PT09M06.00S,2022-02-08T02:54:49.0Z,4,REGULAR,foul,personal,['2freethrow'],1630177,,,1610612744,81,93,2022-02-08T02:54:54Z,5160000,,,0,,T. Maledon shooting personal FOUL (2 PF) (Thompson 2 FT),"[1630177, 202691]",1610612760.0,OKC,shooting,,,Maledon,T. Maledon,,,,,,,,,,,,2530.0,,,,2.0,0.0,Thompson,202691.0,,,,,,
520,PT09M06.00S,2022-02-08T02:55:16.6Z,4,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,81,94,2022-02-08T02:55:16Z,5180000,,,0,,K. Thompson Free Throw 1 of 2 (12 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
521,PT09M06.00S,2022-02-08T02:55:17.2Z,4,REGULAR,substitution,out,[],1627814,,,1610612744,81,94,2022-02-08T02:55:19Z,5190000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M06.00S,2022-02-08T02:55:17.2Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,81,94,2022-02-08T02:55:19Z,5200000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M06.00S,2022-02-08T02:55:34.3Z,4,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,81,95,2022-02-08T02:55:34Z,5210000,,,0,,K. Thompson Free Throw 2 of 2 (13 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
524,PT08M53.00S,2022-02-08T02:55:48.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,92.59198423127464,36.27450980392157,1610612760,81,95,2022-02-08T02:58:59Z,5220000,-69.0,17.0,1,right,MISS J. Giddey 7' turnaround Shot,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,7.07,Missed,,,,,,,,,,,,,,,,,,,
525,PT08M51.00S,2022-02-08T02:55:50.1Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,81,95,2022-02-08T02:55:51Z,5230000,,,0,,J. Kuminga REBOUND (Off:2 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,524.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
526,PT08M46.00S,2022-02-08T02:55:56.9Z,4,REGULAR,foul,offensive,[],1630228,,,1610612744,81,95,2022-02-08T03:00:02Z,5240000,,,0,,J. Kuminga offensive FOUL (1 PF),"[1630228, 1629652]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,1628487.0,,,,1.0,0.0,Dort,1629652.0,,,,,,
528,PT08M46.00S,2022-02-08T02:55:56.9Z,4,REGULAR,turnover,offensive foul,[],1630228,,,1610612744,81,95,2022-02-08T02:56:00Z,5260000,,,0,,J. Kuminga offensive foul TURNOVER (2 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,1628487.0,2.0,,,,,,,,,,,,
529,PT08M46.00S,2022-02-08T02:56:02.8Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,81,95,2022-02-08T02:56:14Z,5270000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M46.00S,2022-02-08T02:56:02.8Z,4,REGULAR,substitution,out,[],1630177,,,1610612760,81,95,2022-02-08T02:56:14Z,5280000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M46.00S,2022-02-08T02:56:02.8Z,4,REGULAR,substitution,in,[],202324,,,1610612760,81,95,2022-02-08T02:56:14Z,5290000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M46.00S,2022-02-08T02:56:02.8Z,4,REGULAR,substitution,in,[],1630544,,,1610612760,81,95,2022-02-08T02:56:14Z,5300000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M33.00S,2022-02-08T02:56:34.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,67.49342969776609,74.01960784313727,1610612760,81,95,2022-02-08T02:56:41Z,5310000,120.0,253.0,1,right,MISS L. Dort 28' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,28.01,Missed,,,,,,,,,,,,,,,,,,,
534,PT08M29.00S,2022-02-08T02:56:38.7Z,4,REGULAR,rebound,offensive,[],1629660,,,1610612760,81,95,2022-02-08T02:56:41Z,5320000,,,0,,T. Jerome REBOUND (Off:1 Def:0),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,533.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
535,PT08M19.00S,2022-02-08T02:56:48.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630544,69.59592641261499,12.990196078431374,1610612760,81,95,2022-02-08T03:01:30Z,5330000,-185.0,233.0,1,right,MISS T. Mann 29' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,29.77,Missed,,,,,,,,,,,,,,,,,,,
536,PT08M16.00S,2022-02-08T02:56:51.4Z,4,REGULAR,rebound,offensive,[],1629652,,,1610612760,81,95,2022-02-08T02:56:54Z,5340000,,,0,,L. Dort REBOUND (Off:2 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,535.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
537,PT08M15.00S,2022-02-08T02:56:52.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629660,64.47109067017082,56.127450980392155,1610612760,81,95,2022-02-08T02:56:58Z,5350000,31.0,281.0,1,right,MISS T. Jerome 28' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,28.32,Missed,,,,,,,,,,,,,,,,,,,
538,PT08M11.00S,2022-02-08T02:56:56.6Z,4,REGULAR,rebound,offensive,[],202324,,,1610612760,81,95,2022-02-08T02:56:58Z,5360000,,,0,,D. Favors REBOUND (Off:2 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,537.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
539,PT08M06.00S,2022-02-08T02:57:01.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630544,93.51182654402102,96.32352941176471,1610612760,81,95,2022-02-08T02:57:11Z,5370000,232.0,8.0,1,right,MISS T. Mann 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
540,PT08M03.00S,2022-02-08T02:57:04.7Z,4,REGULAR,rebound,offensive,[],202324,,,1610612760,81,95,2022-02-08T02:57:11Z,5380000,,,0,,D. Favors REBOUND (Off:3 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,539.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
