actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
429,PT05M17.00S,2022-03-05T02:37:30.3Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,77,91,2022-03-05T02:37:33Z,4120000,,,0,,K. Towns REBOUND (Off:2 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,428.0,7.0,5.0,2.0
430,PT05M12.00S,2022-03-05T02:37:35.5Z,3,REGULAR,turnover,bad pass,[],201976,,,1610612750,77,91,2022-03-05T02:37:39Z,4130000,,,0,,P. Beverley bad pass TURNOVER (3 TO),"[201976, 1629676]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,3.0,Roby,1629676.0,,,,,,
431,PT05M12.00S,2022-03-05T02:37:35.5Z,3,REGULAR,steal,,[],1629676,,,1610612760,77,91,2022-03-05T02:37:37Z,4140000,,,0,,I. Roby STEAL (2 STL),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M11.00S,2022-03-05T02:37:41.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612760,77,91,2022-03-05T02:37:52Z,4150000,,,0,,T. Prince take personal FOUL (2 PF) (Pokusevski 2 FT),"[1627752, 1630197]",1610612750.0,MIN,take,,,Prince,T. Prince,,,,,,,,,,,1627541.0,2.0,0.0,Pokusevski,1630197.0,,,,,,,,,
434,PT05M11.00S,2022-03-05T02:38:12.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630197,,,1610612760,78,91,2022-03-05T02:38:12Z,4170000,,,0,,A. Pokusevski Free Throw 1 of 2 (9 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
435,PT05M11.00S,2022-03-05T02:38:27.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630197,,,1610612760,79,91,2022-03-05T02:38:26Z,4180000,,,0,,A. Pokusevski Free Throw 2 of 2 (10 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
436,PT05M05.00S,2022-03-05T02:38:39.2Z,3,REGULAR,3pt,Jump Shot,[],1627736,26.888961892247043,16.42156862745098,1610612750,79,91,2022-03-05T02:38:45Z,4190000,168.0,200.0,1,left,MISS M. Beasley 26' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,
437,PT05M03.00S,2022-03-05T02:38:41.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,79,91,2022-03-05T02:38:45Z,4200000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,436.0,,,
438,PT05M03.00S,2022-03-05T02:38:45.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,79,91,2022-03-05T02:38:45Z,4210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M03.00S,2022-03-05T02:38:47.2Z,3,REGULAR,substitution,out,[],201976,,,1610612760,79,91,2022-03-05T02:38:52Z,4220000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M03.00S,2022-03-05T02:38:47.2Z,3,REGULAR,substitution,in,[],1629162,,,1610612760,79,91,2022-03-05T02:38:52Z,4230000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M51.00S,2022-03-05T02:39:07.7Z,3,REGULAR,3pt,Jump Shot,[],1630197,75.24638633377135,86.27450980392157,1610612760,79,91,2022-03-05T02:39:12Z,4240000,181.0,180.0,1,right,MISS A. Pokusevski 25' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
442,PT04M49.00S,2022-03-05T02:39:09.7Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,79,91,2022-03-05T02:39:12Z,4250000,,,0,,K. Towns REBOUND (Off:2 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,441.0,8.0,6.0,2.0
443,PT04M46.00S,2022-03-05T02:39:15.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,79,91,2022-03-05T02:39:15Z,4260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M39.00S,2022-03-05T02:39:43.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.229303547963205,55.88235294117647,1610612750,79,93,2022-03-05T02:39:49Z,4270000,-29.0,25.0,1,left,K. Towns driving Layup (20 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,3.85,Made,20.0,,,,,,,,,,,,,,,,,
445,PT04M16.00S,2022-03-05T02:40:05.8Z,3,REGULAR,3pt,Jump Shot,[],1628983,75.1149802890933,86.51960784313727,1610612760,79,93,2022-03-05T02:40:10Z,4280000,183.0,181.0,1,right,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
446,PT04M14.00S,2022-03-05T02:40:07.8Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,79,93,2022-03-05T02:40:10Z,4290000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,445.0,8.0,5.0,3.0
447,PT04M05.00S,2022-03-05T02:40:18.5Z,3,REGULAR,3pt,Jump Shot,[],1627752,10.200394218134035,94.85294117647058,1610612750,79,96,2022-03-05T02:40:22Z,4300000,-224.0,43.0,1,left,T. Prince 3PT  (16 PTS) (K. Towns 3 AST),"[1627752, 1626157]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,22.85,Made,16.0,K. Towns,1626157.0,3.0,,,,,,,,,,,,,,
449,PT03M50.00S,2022-03-05T02:40:32.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,86.94152431011827,47.549019607843135,1610612760,81,96,2022-03-05T02:40:36Z,4320000,-12.0,70.0,1,right,A. Pokusevski 7' driving Layup (12 PTS) (T. Mann 2 AST),"[1630197, 1630544]",1610612760.0,OKC,driving,,,Pokusevski,A. Pokusevski,,,,,7.13,Made,12.0,T. Mann,1630544.0,2.0,,,,,,,,,,,,,,
451,PT03M32.00S,2022-03-05T02:40:50.1Z,3,REGULAR,3pt,Jump Shot,[],1627736,30.17411300919842,78.18627450980392,1610612750,81,96,2022-03-05T02:40:54Z,4340000,-141.0,231.0,1,left,MISS M. Beasley 27' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,
452,PT03M29.00S,2022-03-05T02:40:53.1Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,81,96,2022-03-05T02:40:54Z,4350000,,,0,,I. Roby REBOUND (Off:2 Def:5),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,451.0,7.0,5.0,2.0
453,PT03M24.00S,2022-03-05T02:40:59.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629676,89.56964520367937,43.872549019607845,1610612760,81,96,2022-03-05T02:41:07Z,4360000,-31.0,46.0,1,right,MISS I. Roby running Layup - blocked,"[1629676, 1626157]",1610612760.0,OKC,running,,,Roby,I. Roby,,,,,5.48,Missed,,,,,,,,,,,,,Towns,1626157.0,,,,
454,PT03M24.00S,2022-03-05T02:40:59.2Z,3,REGULAR,block,,[],1626157,,,1610612760,81,96,2022-03-05T02:41:02Z,4370000,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M24.00S,2022-03-05T02:40:59.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,81,96,2022-03-05T02:41:07Z,4380000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,453.0,,,
456,PT03M24.00S,2022-03-05T02:41:04.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,81,96,2022-03-05T02:41:04Z,4390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M24.00S,2022-03-05T02:41:05.0Z,3,REGULAR,substitution,out,[],1630197,,,1610612760,81,96,2022-03-05T02:41:10Z,4400000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M24.00S,2022-03-05T02:41:05.0Z,3,REGULAR,substitution,out,[],1630544,,,1610612760,81,96,2022-03-05T02:41:10Z,4410000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M24.00S,2022-03-05T02:41:05.0Z,3,REGULAR,substitution,in,[],1630322,,,1610612760,81,96,2022-03-05T02:41:10Z,4420000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M24.00S,2022-03-05T02:41:05.0Z,3,REGULAR,substitution,in,[],1630177,,,1610612760,81,96,2022-03-05T02:41:10Z,4430000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M16.00S,2022-03-05T02:41:26.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628983,93.77463863337714,26.715686274509803,1610612760,83,96,2022-03-05T02:41:31Z,4440000,-116.0,6.0,1,right,S. Gilgeous-Alexander 11' step back Jump Shot (29 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,11.66,Made,29.0,,,,,,,,,,,,,,,,,
462,PT03M02.00S,2022-03-05T02:41:39.7Z,3,REGULAR,3pt,Jump Shot,[],1627736,25.57490144546649,11.029411764705882,1610612750,83,96,2022-03-05T02:41:49Z,4450000,195.0,188.0,1,left,MISS M. Beasley 27' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,
463,PT03M01.00S,2022-03-05T02:41:40.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,83,96,2022-03-05T02:41:49Z,4460000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,462.0,,,
464,PT03M01.00S,2022-03-05T02:41:47.5Z,3,REGULAR,foul,personal,[],1630177,,,1610612750,83,96,2022-03-05T02:41:58Z,4470000,,,0,,T. Maledon loose ball personal FOUL (1 PF),"[1630177, 1626157]",1610612760.0,OKC,loose ball,,,Maledon,T. Maledon,,,,,,,,,,,101284.0,1.0,0.0,Towns,1626157.0,,,,,,,,,
466,PT03M01.00S,2022-03-05T02:41:57.4Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,83,96,2022-03-05T02:42:04Z,4490000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M01.00S,2022-03-05T02:41:57.4Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,83,96,2022-03-05T02:42:04Z,4500000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M01.00S,2022-03-05T02:42:13.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,83,96,2022-03-05T02:42:13Z,4510000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M48.00S,2022-03-05T02:45:21.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627736,21.50131406044678,29.901960784313726,1610612750,83,96,2022-03-05T02:45:27Z,4520000,100.0,150.0,1,left,MISS M. Beasley 18' pullup Shot,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,18.02,Missed,,,,,,,,,,,,,,,,,,
472,PT02M43.00S,2022-03-05T02:45:26.7Z,3,REGULAR,rebound,defensive,[],1630322,,,1610612760,83,96,2022-03-05T02:45:27Z,4530000,,,0,,L. Waters III REBOUND (Off:0 Def:2),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,471.0,2.0,2.0,0.0
473,PT02M33.00S,2022-03-05T02:45:35.2Z,3,REGULAR,3pt,Jump Shot,[],1630177,70.90998685939553,15.931372549019606,1610612760,83,96,2022-03-05T02:45:44Z,4540000,-170.0,221.0,1,right,MISS T. Maledon 27' pullup 3PT,[1630177],1610612760.0,OKC,pullup,,,Maledon,T. Maledon,,,,,27.89,Missed,,,,,,,,,,,,,,,,,,
474,PT02M29.00S,2022-03-05T02:45:39.2Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,83,96,2022-03-05T02:45:44Z,4550000,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,473.0,2.0,2.0,0.0
475,PT02M21.00S,2022-03-05T02:45:49.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.521024967148489,57.107843137254896,1610612750,83,98,2022-03-05T02:45:55Z,4560000,-36.0,9.0,1,left,N. Reid cutting Layup (8 PTS) (T. Prince 1 AST),"[1629675, 1627752]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,3.66,Made,8.0,T. Prince,1627752.0,1.0,,,,,,,,,,,,,,
477,PT02M21.00S,2022-03-05T02:45:52.9Z,3,REGULAR,foul,personal,['1freethrow'],1629676,,,1610612750,83,98,2022-03-05T02:46:02Z,4580000,,,0,,I. Roby shooting personal FOUL (3 PF) (Reid 1 FT),"[1629676, 1629675]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,1627541.0,3.0,0.0,Reid,1629675.0,,,,,,,,,
479,PT02M21.00S,2022-03-05T02:46:08.2Z,3,REGULAR,substitution,out,[],1629020,,,1610612750,83,98,2022-03-05T02:46:12Z,4600000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M21.00S,2022-03-05T02:46:08.2Z,3,REGULAR,substitution,in,[],1626156,,,1610612750,83,98,2022-03-05T02:46:12Z,4610000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M21.00S,2022-03-05T02:46:27.3Z,3,REGULAR,freethrow,1 of 1,[],1629675,,,1610612750,83,99,2022-03-05T02:46:27Z,4620000,,,0,,N. Reid Free Throw 1 of 1 (9 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
482,PT02M14.00S,2022-03-05T02:46:34.8Z,3,REGULAR,turnover,bad pass,[],1629676,,,1610612760,83,99,2022-03-05T02:50:16Z,4630000,,,0,,I. Roby bad pass TURNOVER (2 TO),"[1629676, 1629162]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,2.0,McLaughlin,1629162.0,,,,,,
483,PT02M14.00S,2022-03-05T02:46:34.8Z,3,REGULAR,steal,,[],1629162,,,1610612750,83,99,2022-03-05T02:46:36Z,4640000,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M10.00S,2022-03-05T02:46:38.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629162,9.017739816031538,48.77450980392157,1610612750,83,99,2022-03-05T02:51:08Z,4650000,6.0,32.0,1,left,MISS J. McLaughlin running Layup,[1629162],1610612750.0,MIN,running,,,McLaughlin,J. McLaughlin,,,,,3.29,Missed,,,,,,,,,,,,,,,,,,
485,PT02M08.00S,2022-03-05T02:46:40.8Z,3,REGULAR,rebound,offensive,[],1626156,,,1610612750,83,99,2022-03-05T02:46:45Z,4660000,,,0,,D. Russell REBOUND (Off:1 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,484.0,2.0,1.0,1.0
486,PT02M07.00S,2022-03-05T02:46:42.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626156,9.411957950065702,48.03921568627451,1610612750,83,99,2022-03-05T02:51:21Z,4670000,10.0,36.0,1,left,MISS D. Russell tip Layup,[1626156],1610612750.0,MIN,tip,,,Russell,D. Russell,,,,,3.73,Missed,,,,,,,,,,,,,,,,,,
487,PT02M05.00S,2022-03-05T02:46:44.0Z,3,REGULAR,rebound,defensive,[],1630322,,,1610612760,83,99,2022-03-05T02:50:00Z,4680000,,,0,,L. Waters III REBOUND (Off:0 Def:3),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,486.0,3.0,3.0,0.0
488,PT01M57.00S,2022-03-05T02:46:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,89.83245729303549,48.28431372549019,1610612760,83,99,2022-03-05T02:46:56Z,4690000,-9.0,43.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.39,Missed,,,,,,,,,,,,,,,,,,
489,PT01M54.00S,2022-03-05T02:46:55.1Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,83,99,2022-03-05T02:46:56Z,4700000,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,488.0,3.0,3.0,0.0
490,PT01M51.00S,2022-03-05T02:46:57.4Z,3,REGULAR,turnover,lost ball,[],1627752,,,1610612750,83,99,2022-03-05T02:47:01Z,4710000,,,0,,T. Prince lost ball TURNOVER (2 TO),"[1627752, 1630177]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,2.0,Maledon,1630177.0,,,,,,
491,PT01M51.00S,2022-03-05T02:46:57.4Z,3,REGULAR,steal,,[],1630177,,,1610612760,83,99,2022-03-05T02:46:59Z,4720000,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M48.00S,2022-03-05T02:47:00.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,91.01511169513797,48.03921568627451,1610612760,85,99,2022-03-05T02:47:06Z,4730000,-10.0,32.0,1,right,S. Gilgeous-Alexander running Layup (31 PTS) (T. Maledon 3 AST),"[1628983, 1630177]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.35,Made,31.0,T. Maledon,1630177.0,3.0,,,,,,,,,,,,,,
494,PT01M28.00S,2022-03-05T02:47:19.9Z,3,REGULAR,3pt,Jump Shot,[],1629675,8.360709592641262,96.32352941176471,1610612750,85,102,2022-03-05T02:47:24Z,4750000,-232.0,26.0,1,left,N. Reid 3PT  (12 PTS) (M. Beasley 2 AST),"[1629675, 1627736]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,23.31,Made,12.0,M. Beasley,1627736.0,2.0,,,,,,,,,,,,,,
496,PT01M18.00S,2022-03-05T02:47:33.5Z,3,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,85,102,2022-03-05T02:54:33Z,4770000,,,0,,S. Gilgeous-Alexander bad pass out-of-bounds TURNOVER (5 TO),[1628983],1610612760.0,OKC,bad pass,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,1627541.0,,,,,5.0,,,,,,,,
497,PT01M07.00S,2022-03-05T02:47:52.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629162,8.886333771353483,39.705882352941174,1610612750,85,104,2022-03-05T02:47:56Z,4780000,51.0,31.0,1,left,J. McLaughlin 6' driving Layup (5 PTS),[1629162],1610612750.0,MIN,driving,,,McLaughlin,J. McLaughlin,,,,,6.01,Made,5.0,,,,,,,,,,,,,,,,,
498,PT00M55.00S,2022-03-05T02:48:04.7Z,3,REGULAR,3pt,Jump Shot,[],1630322,77.08607095926413,11.519607843137255,1610612760,85,104,2022-03-05T02:48:09Z,4790000,-192.0,163.0,1,right,MISS L. Waters III 25' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,
499,PT00M52.20S,2022-03-05T02:48:07.5Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,85,104,2022-03-05T02:48:09Z,4800000,,,0,,T. Prince REBOUND (Off:0 Def:4),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,498.0,4.0,4.0,0.0
500,PT00M46.80S,2022-03-05T02:48:15.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,8.229303547963205,46.81372549019608,1610612750,85,106,2022-03-05T03:24:27Z,4810000,16.0,25.0,1,left,N. Reid reverse Layup (14 PTS) (D. Russell 5 AST),"[1629675, 1626156]",1610612750.0,MIN,reverse,,,Reid,N. Reid,,,,,2.95,Made,14.0,D. Russell,1626156.0,5.0,,,,,,,,,,,,,,
502,PT00M29.10S,2022-03-05T02:48:33.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,91.93495400788436,41.17647058823529,1610612760,85,106,2022-03-05T02:48:42Z,4830000,-44.0,23.0,1,right,MISS I. Roby Layup - blocked,"[1629676, 1627752]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,4.99,Missed,,,,,,,,,,,,,Prince,1627752.0,,,,
503,PT00M29.10S,2022-03-05T02:48:33.8Z,3,REGULAR,block,,[],1627752,,,1610612760,85,106,2022-03-05T02:48:36Z,4840000,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M25.70S,2022-03-05T02:48:37.2Z,3,REGULAR,rebound,offensive,[],1629676,,,1610612760,85,106,2022-03-05T02:48:42Z,4850000,,,0,,I. Roby REBOUND (Off:3 Def:5),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,502.0,8.0,5.0,3.0
506,PT00M24.00S,2022-03-05T02:48:39.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,90.48948751642575,41.17647058823529,1610612760,87,106,2022-03-05T02:48:47Z,4860000,-44.0,37.0,1,right,S. Gilgeous-Alexander driving Layup (33 PTS) (V. Krejci 1 AST),"[1628983, 1630249]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,5.75,Made,33.0,V. Krejci,1630249.0,1.0,,,,,,,,,,,,,,
508,PT00M01.90S,2022-03-05T02:49:03.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,9.806176084099869,44.6078431372549,1610612750,87,108,2022-03-05T02:49:07Z,4880000,27.0,40.0,1,left,T. Prince driving Layup (18 PTS) (D. Russell 6 AST),"[1627752, 1626156]",1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,4.8,Made,18.0,D. Russell,1626156.0,6.0,,,,,,,,,,,,,,
510,PT00M00.00S,2022-03-05T02:49:14.5Z,3,REGULAR,period,end,[],0,,,1610612760,87,108,2022-03-05T02:49:14Z,4900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-03-05T02:51:21.0Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,87,108,2022-03-05T02:51:50Z,4910000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-03-05T02:51:21.0Z,4,REGULAR,substitution,out,['startperiod'],1629676,,,1610612760,87,108,2022-03-05T02:51:50Z,4920000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-03-05T02:51:21.0Z,4,REGULAR,substitution,out,['startperiod'],1630249,,,1610612760,87,108,2022-03-05T02:51:50Z,4930000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-03-05T02:51:21.0Z,4,REGULAR,substitution,in,['startperiod'],1630197,,,1610612760,87,108,2022-03-05T02:51:50Z,4940000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-03-05T02:51:21.0Z,4,REGULAR,substitution,in,['startperiod'],1630846,,,1610612760,87,108,2022-03-05T02:51:50Z,4950000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-03-05T02:51:21.0Z,4,REGULAR,substitution,in,['startperiod'],1630544,,,1610612760,87,108,2022-03-05T02:51:50Z,4960000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-03-05T02:51:55.7Z,4,REGULAR,period,start,[],0,,,1610612750,87,108,2022-03-05T02:51:55Z,4970000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M50.00S,2022-03-05T02:52:05.6Z,4,REGULAR,3pt,Jump Shot,[],1626156,28.07161629434954,77.69607843137256,1610612750,87,111,2022-03-05T02:52:11Z,4980000,-138.0,211.0,1,left,D. Russell 25' 3PT  (17 PTS) (J. McLaughlin 1 AST),"[1626156, 1629162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.27,Made,17.0,J. McLaughlin,1629162.0,1.0,,,,,,,,,,,,,,
