actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
364,PT07M54.00S,2022-04-04T00:26:21.4Z,3,REGULAR,3pt,Jump Shot,[],1629676,30.962549277266753,26.225490196078432,1610612760,67,59,2022-04-04T00:26:26Z,3550000,119.0,239.0,1,left,I. Roby 26' 3PT  (6 PTS) (A. Wiggins 3 AST),"[1629676, 1630598]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,26.65,Made,,,,,6.0,A. Wiggins,1630598.0,3.0,,,,,,,,,,
366,PT07M38.00S,2022-04-04T00:26:37.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,81.553876478318,59.31372549019608,1610612756,67,61,2022-04-04T00:26:41Z,3570000,47.0,121.0,1,right,M. Bridges 12' pullup Jump Shot (16 PTS) (B. Biyombo 1 AST),"[1628969, 202687]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,12.96,Made,,,,,16.0,B. Biyombo,202687.0,1.0,,,,,,,,,,
368,PT07M24.00S,2022-04-04T00:26:50.9Z,3,REGULAR,3pt,Jump Shot,[],1629676,33.85348226018397,43.38235294117647,1610612760,67,61,2022-04-04T00:26:55Z,3590000,33.0,266.0,1,left,MISS I. Roby 26' 3PT,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,
369,PT07M21.00S,2022-04-04T00:26:53.9Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612756,67,61,2022-04-04T00:26:55Z,3600000,,,0,,L. Shamet REBOUND (Off:0 Def:5),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,368.0,5.0,5.0,0.0,,,,,,,,,,,,,,
370,PT07M11.00S,2022-04-04T00:27:03.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,86.5473061760841,48.28431372549019,1610612756,67,63,2022-04-04T00:27:06Z,3610000,-9.0,74.0,1,right,C. Paul 7' pullup Jump Shot (9 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,7.45,Made,,,,,9.0,,,,,,,,,,,,,
371,PT06M58.00S,2022-04-04T00:27:17.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,9.017739816031538,48.03921568627451,1610612760,69,63,2022-04-04T00:27:20Z,3620000,10.0,32.0,1,left,A. Wiggins Layup (13 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,3.38,Made,,,,,13.0,,,,,,,,,,,,,
372,PT06M37.00S,2022-04-04T00:27:37.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202687,91.80354796320631,63.970588235294116,1610612756,69,65,2022-04-04T00:27:43Z,3630000,70.0,25.0,1,right,B. Biyombo 7' turnaround Hook (2 PTS) (C. Johnson 3 AST),"[202687, 1629661]",1610612756.0,PHX,turnaround,,,Biyombo,B. Biyombo,,,,,7.41,Made,,,,,2.0,C. Johnson,1629661.0,3.0,,,,,,,,,,
374,PT06M21.00S,2022-04-04T00:27:53.7Z,3,REGULAR,3pt,Jump Shot,[],1630598,31.225361366622867,25.49019607843137,1610612760,69,65,2022-04-04T00:28:00Z,3650000,123.0,241.0,1,left,MISS A. Wiggins 27' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,
375,PT06M19.00S,2022-04-04T00:27:55.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,69,65,2022-04-04T00:28:00Z,3660000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,374.0,,,,,,,,,,,,,,,,,
376,PT06M19.00S,2022-04-04T00:28:00.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,69,65,2022-04-04T00:28:00Z,3670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M19.00S,2022-04-04T00:28:02.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,69,65,2022-04-04T00:28:02Z,3680000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M19.00S,2022-04-04T00:29:46.3Z,3,REGULAR,substitution,out,[],1629661,,,1610612756,69,65,2022-04-04T00:30:35Z,3690000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M19.00S,2022-04-04T00:29:46.3Z,3,REGULAR,substitution,in,[],1628470,,,1610612756,69,65,2022-04-04T00:30:35Z,3700000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M00.00S,2022-04-04T00:31:08.4Z,3,REGULAR,3pt,Jump Shot,[],101108,67.36202365308804,71.32352941176471,1610612756,69,65,2022-04-04T00:31:12Z,3710000,107.0,254.0,1,right,MISS C. Paul 27' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,27.57,Missed,,,,,,,,,,,,,,,,,,
381,PT05M58.00S,2022-04-04T00:31:10.4Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,69,65,2022-04-04T00:31:12Z,3720000,,,0,,A. Wiggins REBOUND (Off:0 Def:6),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,380.0,6.0,6.0,0.0,,,,,,,,,,,,,,
382,PT05M45.00S,2022-04-04T00:31:22.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630197,8.360709592641262,50.73529411764706,1610612760,71,65,2022-04-04T00:31:27Z,3730000,-4.0,26.0,1,left,A. Pokusevski cutting DUNK (7 PTS) (A. Wiggins 4 AST),"[1630197, 1630598]",1610612760.0,OKC,cutting,,,Pokusevski,A. Pokusevski,,,,,2.64,Made,,,,,7.0,A. Wiggins,1630598.0,4.0,,,,,,,,,,
384,PT05M30.00S,2022-04-04T00:31:38.3Z,3,REGULAR,3pt,Jump Shot,[],1628470,79.05716162943496,4.166666666666666,1610612756,71,65,2022-04-04T00:31:41Z,3750000,-229.0,144.0,1,right,MISS T. Craig 27' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,
385,PT05M28.00S,2022-04-04T00:31:40.3Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,71,65,2022-04-04T00:31:41Z,3760000,,,0,,I. Roby REBOUND (Off:0 Def:3),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,384.0,3.0,3.0,0.0,,,,,,,,,,,,,,
386,PT05M18.00S,2022-04-04T00:31:50.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,12.697109067017081,42.64705882352941,1610612760,71,65,2022-04-04T00:31:56Z,3770000,37.0,67.0,1,left,MISS T. Maledon 7' floating Shot,[1630177],1610612760.0,OKC,floating,,,Maledon,T. Maledon,,,,,7.64,Missed,,,,,,,,,,,,,,,,,,
387,PT05M18.00S,2022-04-04T00:31:52.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,71,65,2022-04-04T00:31:52Z,3780000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,386.0,,,,,,,,,,,,,,,,,
388,PT05M18.00S,2022-04-04T00:31:53.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,71,65,2022-04-04T00:31:53Z,3790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M08.00S,2022-04-04T00:32:10.0Z,3,REGULAR,2pt,Jump Shot,[],101108,75.50919842312747,68.13725490196079,1610612756,71,65,2022-04-04T00:32:21Z,3800000,91.0,178.0,1,right,MISS C. Paul 19' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,19.95,Missed,,,,,,,,,,,,,,,,,,
390,PT05M05.00S,2022-04-04T00:32:13.0Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,71,65,2022-04-04T00:32:21Z,3810000,,,0,,A. Pokusevski REBOUND (Off:0 Def:5),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,389.0,5.0,5.0,0.0,,,,,,,,,,,,,,
391,PT04M54.00S,2022-04-04T00:32:25.2Z,3,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612760,71,65,2022-04-04T00:33:02Z,3820000,,,0,,T. Craig shooting personal FOUL (2 PF) (Roby 2 FT),"[1628470, 1629676]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,,,,,,,,,,,1155.0,,2.0,0.0,Roby,1629676.0,,,,
393,PT04M54.00S,2022-04-04T00:32:25.3Z,3,REGULAR,freethrow,1 of 2,[],1629676,,,1610612760,71,65,2022-04-04T00:33:33Z,3840000,,,0,,MISS I. Roby Free Throw 1 of 2,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,Missed,,,,,,,,,,,,,,,,,,
394,PT04M54.00S,2022-04-04T00:32:25.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,71,65,2022-04-04T00:33:33Z,3850000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,393.0,,,,,,,,,,,,,,,,,
395,PT04M54.00S,2022-04-04T00:32:25.3Z,3,REGULAR,freethrow,2 of 2,[],1629676,,,1610612760,72,65,2022-04-04T00:33:33Z,3860000,,,0,,I. Roby Free Throw 2 of 2 (7 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
396,PT04M54.00S,2022-04-04T00:33:36.2Z,3,REGULAR,substitution,out,[],1630197,,,1610612756,72,65,2022-04-04T00:33:45Z,3870000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M54.00S,2022-04-04T00:33:36.2Z,3,REGULAR,substitution,out,[],1630598,,,1610612756,72,65,2022-04-04T00:33:45Z,3880000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M54.00S,2022-04-04T00:33:36.2Z,3,REGULAR,substitution,out,[],1629013,,,1610612756,72,65,2022-04-04T00:33:45Z,3890000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M54.00S,2022-04-04T00:33:36.2Z,3,REGULAR,substitution,in,[],1630846,,,1610612756,72,65,2022-04-04T00:33:45Z,3900000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M54.00S,2022-04-04T00:33:36.2Z,3,REGULAR,substitution,in,[],1630526,,,1610612756,72,65,2022-04-04T00:33:45Z,3910000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M54.00S,2022-04-04T00:33:36.2Z,3,REGULAR,substitution,in,[],1626166,,,1610612756,72,65,2022-04-04T00:33:45Z,3920000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M34.00S,2022-04-04T00:33:56.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,91.5407358738502,57.84313725490197,1610612756,72,65,2022-04-04T00:34:00Z,3930000,39.0,27.0,1,right,MISS T. Craig driving Layup,[1628470],1610612756.0,PHX,driving,,,Craig,T. Craig,,,,,4.76,Missed,,,,,,,,,,,,,,,,,,
403,PT04M31.00S,2022-04-04T00:33:59.2Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612760,72,65,2022-04-04T00:34:00Z,3940000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:4),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,402.0,4.0,4.0,0.0,,,,,,,,,,,,,,
404,PT04M28.00S,2022-04-04T00:34:01.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630249,30.17411300919842,76.9607843137255,1610612760,72,65,2022-04-04T00:34:08Z,3950000,-135.0,231.0,1,left,MISS V. Krejci 26' 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
405,PT04M25.00S,2022-04-04T00:34:04.8Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612756,72,65,2022-04-04T00:34:08Z,3960000,,,0,,C. Payne REBOUND (Off:0 Def:4),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,404.0,4.0,4.0,0.0,,,,,,,,,,,,,,
406,PT04M18.00S,2022-04-04T00:34:13.6Z,3,REGULAR,foul,personal,[],1630249,,,1610612756,72,65,2022-04-04T00:34:31Z,3970000,,,0,,V. Krejci personal FOUL (3 PF),"[1630249, 1626166]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,1155.0,,3.0,0.0,Payne,1626166.0,,,,
408,PT04M18.00S,2022-04-04T00:34:19.7Z,3,REGULAR,substitution,out,[],1630177,,,1610612756,72,65,2022-04-04T00:34:24Z,3990000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M18.00S,2022-04-04T00:34:19.7Z,3,REGULAR,substitution,out,[],1629676,,,1610612756,72,65,2022-04-04T00:34:24Z,4000000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M18.00S,2022-04-04T00:34:19.7Z,3,REGULAR,substitution,in,[],1630322,,,1610612756,72,65,2022-04-04T00:34:24Z,4010000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M18.00S,2022-04-04T00:34:19.7Z,3,REGULAR,substitution,in,[],1629658,,,1610612756,72,65,2022-04-04T00:34:24Z,4020000,,,0,,SUB in: J. Hoard,[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M11.00S,2022-04-04T00:34:39.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,90.88370565045992,51.9607843137255,1610612756,72,65,2022-04-04T00:35:14Z,4030000,10.0,33.0,1,right,MISS C. Payne Layup,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,3.46,Missed,,,,,,,,,,,,,,,,,,
413,PT04M09.00S,2022-04-04T00:34:41.3Z,3,REGULAR,rebound,offensive,[],1626166,,,1610612756,72,65,2022-04-04T00:34:53Z,4040000,,,0,,C. Payne REBOUND (Off:1 Def:4),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,412.0,5.0,4.0,1.0,,,,,,,,,,,,,,
414,PT04M07.00S,2022-04-04T00:34:42.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626166,90.48948751642575,43.13725490196079,1610612756,72,65,2022-04-04T00:34:59Z,4050000,-34.0,37.0,1,right,MISS C. Payne Layup,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,5.04,Missed,,,,,,,,,,,,,,,,,,
415,PT04M06.00S,2022-04-04T00:34:43.5Z,3,REGULAR,rebound,defensive,[],1630846,,,1610612760,72,65,2022-04-04T00:34:59Z,4060000,,,0,,O. Sarr REBOUND (Off:1 Def:3),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,414.0,4.0,3.0,1.0,,,,,,,,,,,,,,
416,PT03M52.00S,2022-04-04T00:35:01.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,72,65,2022-04-04T00:35:01Z,4070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M44.00S,2022-04-04T00:35:24.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630249,13.485545335085414,64.2156862745098,1610612760,72,65,2022-04-04T00:35:30Z,4080000,-71.0,74.0,1,left,MISS V. Krejci 10' pullup Shot,[1630249],1610612760.0,OKC,pullup,,,Krejci,V. Krejci,,,,,10.28,Missed,,,,,,,,,,,,,,,,,,
418,PT03M42.00S,2022-04-04T00:35:27.1Z,3,REGULAR,rebound,offensive,[],1630526,,,1610612760,72,65,2022-04-04T00:35:27Z,4090000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:4),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,417.0,5.0,4.0,1.0,,,,,,,,,,,,,,
419,PT03M42.00S,2022-04-04T00:35:29.8Z,3,REGULAR,foul,personal,['2freethrow'],202687,,,1610612760,72,65,2022-04-04T00:35:41Z,4100000,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Robinson-Earl 2 FT),"[202687, 1630526]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,202035.0,,2.0,0.0,Robinson-Earl,1630526.0,,,,
421,PT03M42.00S,2022-04-04T00:35:53.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630526,,,1610612760,73,65,2022-04-04T00:36:15Z,4120000,,,0,,J. Robinson-Earl Free Throw 1 of 2 (12 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
422,PT03M42.00S,2022-04-04T00:35:53.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630526,,,1610612760,73,65,2022-04-04T00:36:15Z,4130000,,,0,,MISS J. Robinson-Earl Free Throw 2 of 2,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Missed,,,,,,,,,,,,,,,,,,
423,PT03M40.00S,2022-04-04T00:35:55.4Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,73,65,2022-04-04T00:36:15Z,4140000,,,0,,B. Biyombo REBOUND (Off:0 Def:4),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,422.0,4.0,4.0,0.0,,,,,,,,,,,,,,
424,PT03M29.00S,2022-04-04T00:36:25.1Z,3,REGULAR,turnover,lost ball,[],1628470,,,1610612756,73,65,2022-04-04T00:36:28Z,4150000,,,0,,T. Craig lost ball TURNOVER (1 TO),"[1628470, 1630322]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,1.0,,,,,Waters III,1630322.0,,
425,PT03M29.00S,2022-04-04T00:36:25.1Z,3,REGULAR,steal,,[],1630322,,,1610612760,73,65,2022-04-04T00:36:26Z,4160000,,,0,,L. Waters III STEAL (2 STL),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M25.00S,2022-04-04T00:36:29.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630322,8.623521681997373,53.67647058823529,1610612760,75,65,2022-04-04T01:21:03Z,4170000,-18.0,29.0,1,left,L. Waters III Layup (8 PTS) (V. Krejci 7 AST),"[1630322, 1630249]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,3.4,Made,,,,,8.0,V. Krejci,1630249.0,7.0,,,,,,,,,,
428,PT03M06.00S,2022-04-04T00:36:48.6Z,3,REGULAR,turnover,lost ball,[],1628470,,,1610612756,75,65,2022-04-04T00:36:52Z,4190000,,,0,,T. Craig lost ball TURNOVER (2 TO),"[1628470, 1630322]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,2.0,,,,,Waters III,1630322.0,,
429,PT03M06.00S,2022-04-04T00:36:48.6Z,3,REGULAR,steal,,[],1630322,,,1610612760,75,65,2022-04-04T00:36:50Z,4200000,,,0,,L. Waters III STEAL (3 STL),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M59.00S,2022-04-04T00:36:55.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630526,20.71287779237845,91.91176470588235,1610612760,75,65,2022-04-04T00:37:00Z,4210000,-210.0,142.0,1,left,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,
431,PT02M55.00S,2022-04-04T00:36:59.7Z,3,REGULAR,rebound,offensive,[],1630846,,,1610612760,75,65,2022-04-04T00:36:59Z,4220000,,,0,,O. Sarr REBOUND (Off:2 Def:3),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,430.0,5.0,3.0,2.0,,,,,,,,,,,,,,
432,PT02M41.00S,2022-04-04T00:37:13.7Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630846,29.25427069645204,44.11764705882353,1610612760,75,65,2022-04-04T00:37:17Z,4230000,29.0,222.0,1,left,MISS O. Sarr 22' Jump Shot,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,22.44,Missed,,,,,,,,,,,,,,,,,,
433,PT02M38.00S,2022-04-04T00:37:16.0Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612756,75,65,2022-04-04T00:37:16Z,4240000,,,0,,C. Payne REBOUND (Off:1 Def:5),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,432.0,6.0,5.0,1.0,,,,,,,,,,,,,,
434,PT02M29.00S,2022-04-04T00:37:29.0Z,3,REGULAR,foul,personal,['2freethrow'],1630846,,,1610612756,75,65,2022-04-04T00:37:34Z,4250000,,,0,,O. Sarr shooting personal FOUL (2 PF) (Biyombo 2 FT),"[1630846, 202687]",1610612760.0,OKC,shooting,,,Sarr,O. Sarr,,,,,,,,,,,,,,,1155.0,,2.0,0.0,Biyombo,202687.0,,,,
436,PT02M29.00S,2022-04-04T00:37:37.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,75,65,2022-04-04T00:37:37Z,4270000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M29.00S,2022-04-04T00:39:47.2Z,3,REGULAR,substitution,out,[],1630249,,,1610612756,75,65,2022-04-04T00:40:06Z,4280000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M29.00S,2022-04-04T00:39:47.2Z,3,REGULAR,substitution,out,[],101108,,,1610612756,75,65,2022-04-04T00:40:06Z,4290000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M29.00S,2022-04-04T00:39:47.2Z,3,REGULAR,substitution,out,[],1628969,,,1610612756,75,65,2022-04-04T00:40:06Z,4300000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M29.00S,2022-04-04T00:39:47.2Z,3,REGULAR,substitution,in,[],1630197,,,1610612756,75,65,2022-04-04T00:40:06Z,4310000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M29.00S,2022-04-04T00:39:47.2Z,3,REGULAR,substitution,in,[],1629013,,,1610612756,75,65,2022-04-04T00:40:06Z,4320000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M29.00S,2022-04-04T00:39:47.2Z,3,REGULAR,substitution,in,[],1629661,,,1610612756,75,65,2022-04-04T00:40:06Z,4330000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M29.00S,2022-04-04T00:40:27.2Z,3,REGULAR,freethrow,1 of 2,[],202687,,,1610612756,75,66,2022-04-04T00:40:27Z,4340000,,,0,,B. Biyombo Free Throw 1 of 2 (3 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
444,PT02M29.00S,2022-04-04T00:40:44.6Z,3,REGULAR,freethrow,2 of 2,[],202687,,,1610612756,75,67,2022-04-04T00:40:44Z,4350000,,,0,,B. Biyombo Free Throw 2 of 2 (4 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
445,PT02M06.00S,2022-04-04T00:41:09.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629658,19.92444152431012,46.07843137254902,1610612760,75,67,2022-04-04T00:41:13Z,4360000,20.0,135.0,1,left,MISS J. Hoard 13' Jump Shot - blocked,"[1629658, 1626166]",1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,13.62,Missed,,,,,,,,,,,,,,,,,Payne,1626166.0
446,PT02M06.00S,2022-04-04T00:41:09.2Z,3,REGULAR,block,,[],1626166,,,1610612760,75,67,2022-04-04T00:41:11Z,4370000,,,0,,C. Payne BLOCK (1 BLK),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M03.00S,2022-04-04T00:41:12.2Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612756,75,67,2022-04-04T00:41:13Z,4380000,,,0,,L. Shamet REBOUND (Off:0 Def:6),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,445.0,6.0,6.0,0.0,,,,,,,,,,,,,,
448,PT01M51.00S,2022-04-04T00:41:23.0Z,3,REGULAR,3pt,Jump Shot,[],1626166,95.0886990801577,1.9607843137254901,1610612756,75,67,2022-04-04T00:41:26Z,4390000,-240.0,-6.0,1,right,MISS C. Payne 24' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,24.03,Missed,,,,,,,,,,,,,,,,,,
449,PT01M50.00S,2022-04-04T00:41:24.0Z,3,REGULAR,rebound,defensive,[],1630846,,,1610612760,75,67,2022-04-04T00:41:26Z,4400000,,,0,,O. Sarr REBOUND (Off:2 Def:4),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,448.0,6.0,4.0,2.0,,,,,,,,,,,,,,
450,PT01M41.00S,2022-04-04T00:41:33.6Z,3,REGULAR,turnover,lost ball,[],1630846,,,1610612760,75,67,2022-04-04T00:41:36Z,4410000,,,0,,O. Sarr lost ball TURNOVER (1 TO),"[1630846, 1628470]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,1.0,,,,,Craig,1628470.0,,
