actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
376,PT10M58.00S,2022-01-08T02:24:17.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,10.068988173455978,58.82352941176471,1610612750,57,74,2022-01-08T02:24:21Z,3650000,-44.0,42.0,1,left,MISS A. Edwards 6' alley-oop Layup,[1630162],1610612750.0,MIN,alley-oop,,,Edwards,A. Edwards,,,,,,,,,,,,,Missed,,6.1,,,,,,,,,,
377,PT10M56.00S,2022-01-08T02:24:19.9Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,57,74,2022-01-08T02:24:21Z,3660000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,376.0,2.0,2.0,0.0,,,,,,
378,PT10M54.00S,2022-01-08T02:24:22.4Z,3,REGULAR,turnover,lost ball,[],1630581,,,1610612760,57,74,2022-01-08T02:24:26Z,3670000,,,0,,J. Giddey lost ball TURNOVER (2 TO),"[1630581, 1626157]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,2.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,
379,PT10M54.00S,2022-01-08T02:24:22.4Z,3,REGULAR,steal,,[],1626157,,,1610612750,57,74,2022-01-08T02:24:24Z,3680000,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT10M50.00S,2022-01-08T02:24:26.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,8.492115637319317,44.85294117647059,1610612750,57,76,2022-01-08T02:24:33Z,3690000,26.0,27.0,1,left,A. Edwards running DUNK (21 PTS) (K. Towns 5 AST),"[1630162, 1626157]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,,,,,,,,,Made,21.0,3.75,,,,,K. Towns,1626157.0,5.0,,,
382,PT10M28.00S,2022-01-08T02:24:48.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,86.02168199737189,44.11764705882353,1610612760,57,76,2022-01-08T02:26:48Z,3710000,-29.0,79.0,1,right,MISS T. Mann 8' Layup - blocked,"[1630544, 1626157]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,Missed,,8.42,,,,,,,,Towns,1626157.0,
383,PT10M28.00S,2022-01-08T02:24:48.4Z,3,REGULAR,block,,[],1626157,,,1610612760,57,76,2022-01-08T02:24:54Z,3720000,,,0,,K. Towns BLOCK (3 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT10M25.00S,2022-01-08T02:24:51.4Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,57,76,2022-01-08T02:28:57Z,3730000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,382.0,1.0,1.0,0.0,,,,,,
385,PT10M17.00S,2022-01-08T02:24:59.8Z,3,REGULAR,turnover,bad pass,[],1630183,,,1610612750,57,76,2022-01-08T02:25:06Z,3740000,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1628983]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,,
386,PT10M17.00S,2022-01-08T02:24:59.8Z,3,REGULAR,steal,,[],1628983,,,1610612760,57,76,2022-01-08T02:29:33Z,3750000,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT10M12.00S,2022-01-08T02:25:04.4Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612760,57,76,2022-01-08T02:25:16Z,3760000,,,0,,J. Giddey bad pass TURNOVER (3 TO),"[1630581, 1626156]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,3.0,Russell,1626156.0,,,,,,,,,,,,,,,,,,
388,PT10M12.00S,2022-01-08T02:25:04.4Z,3,REGULAR,steal,,[],1626156,,,1610612750,57,76,2022-01-08T02:25:06Z,3770000,,,0,,D. Russell STEAL (2 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT10M12.00S,2022-01-08T02:25:08.4Z,3,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612750,57,76,2022-01-08T02:25:37Z,3780000,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Towns 2 FT),"[1630526, 1626157]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,1629422.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,,
391,PT10M12.00S,2022-01-08T02:25:40.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626157,,,1610612750,57,77,2022-01-08T02:25:40Z,3800000,,,0,,K. Towns Free Throw 1 of 2 (10 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,
392,PT10M12.00S,2022-01-08T02:25:58.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626157,,,1610612750,57,78,2022-01-08T02:25:58Z,3810000,,,0,,K. Towns Free Throw 2 of 2 (11 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
394,PT10M04.00S,2022-01-08T02:26:25.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,89.70105124835742,46.81372549019608,1610612760,59,78,2022-01-08T02:26:30Z,3830000,-16.0,44.0,1,right,S. Gilgeous-Alexander driving Layup (10 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Made,10.0,4.71,,,,,,,,,,
395,PT10M04.00S,2022-01-08T02:26:29.9Z,3,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612760,59,78,2022-01-08T02:26:37Z,3840000,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Gilgeous-Alexander 1 FT),"[1630183, 1628983]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,1627534.0,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,
397,PT10M04.00S,2022-01-08T02:26:46.4Z,3,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,59,78,2022-01-08T02:26:56Z,3860000,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 1,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Missed,,,,,,,,,,,,
398,PT10M01.00S,2022-01-08T02:26:49.4Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,59,78,2022-01-08T02:26:56Z,3870000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:6),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,397.0,8.0,6.0,2.0,,,,,,
399,PT09M54.00S,2022-01-08T02:26:55.3Z,3,REGULAR,3pt,Jump Shot,[],1626156,22.026938239159,88.97058823529412,1610612750,59,78,2022-01-08T02:26:59Z,3880000,-195.0,155.0,1,left,MISS D. Russell 24' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,Missed,,24.88,,,,,,,,,,
400,PT09M52.00S,2022-01-08T02:26:57.3Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612760,59,78,2022-01-08T02:26:59Z,3890000,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,399.0,5.0,3.0,2.0,,,,,,
401,PT09M47.00S,2022-01-08T02:27:02.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,90.09526938239159,57.35294117647059,1610612760,61,78,2022-01-08T02:27:11Z,3900000,37.0,41.0,1,right,J. Giddey running Layup (6 PTS) (S. Gilgeous-Alexander 3 AST),"[1630581, 1628983]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,,,,,,,,,Made,6.0,5.48,,,,,S. Gilgeous-Alexander,1628983.0,3.0,,,
403,PT09M23.00S,2022-01-08T02:27:26.0Z,3,REGULAR,3pt,Jump Shot,[],1630162,9.149145860709593,1.4705882352941175,1610612750,61,78,2022-01-08T02:27:30Z,3920000,243.0,34.0,1,left,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,Missed,,24.49,,,,,,,,,,
404,PT09M20.00S,2022-01-08T02:27:29.0Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,61,78,2022-01-08T02:27:30Z,3930000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,403.0,2.0,2.0,0.0,,,,,,
405,PT09M07.00S,2022-01-08T02:27:42.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,89.04402102496715,56.86274509803921,1610612760,63,78,2022-01-08T02:27:46Z,3940000,34.0,50.0,1,right,S. Gilgeous-Alexander 6' driving Layup (12 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Made,12.0,6.1,,,,,,,,,,
406,PT08M52.00S,2022-01-08T02:27:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,9.017739816031538,55.63725490196079,1610612750,63,80,2022-01-08T02:28:08Z,3950000,-28.0,32.0,1,left,D. Russell driving Layup (21 PTS),[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,,,,,,,,,Made,21.0,4.29,,,,,,,,,,
407,PT08M52.00S,2022-01-08T02:28:06.2Z,3,REGULAR,foul,personal,['1freethrow'],1628983,,,1610612750,63,80,2022-01-08T02:30:50Z,3960000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Russell 1 FT),"[1628983, 1626156]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,1627534.0,1.0,0.0,Russell,1626156.0,,,,,,,,,,,,,
409,PT08M52.00S,2022-01-08T02:28:16.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,63,80,2022-01-08T02:28:32Z,3980000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT08M52.00S,2022-01-08T02:30:32.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,63,80,2022-01-08T02:30:48Z,3990000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT08M52.00S,2022-01-08T02:30:32.7Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,63,80,2022-01-08T02:30:48Z,4000000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT08M52.00S,2022-01-08T02:31:03.0Z,3,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,63,81,2022-01-08T02:31:03Z,4010000,,,0,,D. Russell Free Throw 1 of 1 (22 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,Made,22.0,,,,,,,,,,,
413,PT08M32.00S,2022-01-08T02:31:24.9Z,3,REGULAR,2pt,Jump Shot,[],1630544,87.59855453350855,71.81372549019608,1610612760,63,81,2022-01-08T02:31:29Z,4020000,109.0,64.0,1,right,MISS T. Mann 12' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,,,,,,,,,Missed,,12.65,,,,,,,,,,
414,PT08M29.00S,2022-01-08T02:31:27.9Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,63,81,2022-01-08T02:31:29Z,4030000,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,413.0,4.0,4.0,0.0,,,,,,
415,PT08M25.00S,2022-01-08T02:31:31.2Z,3,REGULAR,turnover,bad pass,[],1626156,,,1610612750,63,81,2022-01-08T02:31:34Z,4040000,,,0,,D. Russell bad pass TURNOVER (3 TO),"[1626156, 1630581]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,3.0,Giddey,1630581.0,,,,,,,,,,,,,,,,,,
416,PT08M25.00S,2022-01-08T02:31:31.2Z,3,REGULAR,steal,,[],1630581,,,1610612760,63,81,2022-01-08T02:31:32Z,4050000,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT08M23.00S,2022-01-08T02:31:37.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,63,81,2022-01-08T02:31:37Z,4060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT08M21.00S,2022-01-08T02:31:50.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,74.32654402102497,90.44117647058823,1610612760,63,81,2022-01-08T02:31:57Z,4070000,202.0,189.0,1,right,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Missed,,27.66,,,,,,,,,,
419,PT08M17.00S,2022-01-08T02:31:54.1Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,63,81,2022-01-08T02:31:57Z,4080000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:7),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,418.0,9.0,7.0,2.0,,,,,,
420,PT08M05.00S,2022-01-08T02:32:08.9Z,3,REGULAR,foul,personal,[],1630526,,,1610612750,63,81,2022-01-08T02:32:35Z,4090000,,,0,,J. Robinson-Earl personal FOUL (2 PF),"[1630526, 1626157]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,1629422.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,
422,PT07M56.00S,2022-01-08T02:32:32.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,9.674770039421814,37.5,1610612750,63,83,2022-01-08T02:32:41Z,4110000,62.0,38.0,1,left,T. Prince 7' driving floating Jump Shot (5 PTS) (D. Russell 10 AST),"[1627752, 1626156]",1610612750.0,MIN,driving floating,,,Prince,T. Prince,,,,,,,,,,,,,Made,5.0,7.34,,,,,D. Russell,1626156.0,10.0,,,
424,PT07M45.00S,2022-01-08T02:32:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,88.25558475689881,56.86274509803921,1610612760,63,83,2022-01-08T02:32:52Z,4130000,34.0,58.0,1,right,MISS S. Gilgeous-Alexander 6' driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Missed,,6.73,,,,,,,,,,
425,PT07M39.00S,2022-01-08T02:32:50.3Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,63,83,2022-01-08T02:32:52Z,4140000,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,424.0,5.0,5.0,0.0,,,,,,
426,PT07M38.00S,2022-01-08T02:32:51.9Z,3,REGULAR,2pt,Layup,['fastbreak'],1630162,10.5946123521682,31.862745098039213,1610612750,63,83,2022-01-08T02:32:58Z,4150000,91.0,47.0,1,left,MISS A. Edwards 10' driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,,,,,,Missed,,10.22,,,,,,,,,,
427,PT07M35.00S,2022-01-08T02:32:54.9Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,63,83,2022-01-08T02:34:02Z,4160000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:7),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,426.0,10.0,7.0,3.0,,,,,,
428,PT07M35.00S,2022-01-08T02:32:58.3Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629020,5.590000152587891,50.0,1610612750,63,85,2022-01-08T02:34:07Z,4170000,0.0,0.0,1,left,J. Vanderbilt putback DUNK (9 PTS),[1629020],1610612750.0,MIN,putback,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,Made,9.0,0.0,,,,,,,,,,
429,PT07M31.00S,2022-01-08T02:33:05.6Z,3,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612760,63,85,2022-01-08T02:33:17Z,4180000,,,0,,T. Prince shooting personal FOUL (3 PF) (Dort 2 FT),"[1627752, 1629652]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,201639.0,3.0,0.0,Dort,1629652.0,,,,,,,,,,,,,
431,PT07M31.00S,2022-01-08T02:33:41.9Z,3,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,64,85,2022-01-08T02:33:41Z,4200000,,,0,,L. Dort Free Throw 1 of 2 (12 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,
432,PT07M31.00S,2022-01-08T02:33:42.9Z,3,REGULAR,substitution,out,[],1630544,,,1610612760,64,85,2022-01-08T02:33:54Z,4210000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT07M31.00S,2022-01-08T02:33:42.9Z,3,REGULAR,substitution,out,[],1630526,,,1610612760,64,85,2022-01-08T02:33:54Z,4220000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT07M31.00S,2022-01-08T02:33:42.9Z,3,REGULAR,substitution,in,[],1629647,,,1610612760,64,85,2022-01-08T02:33:54Z,4230000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT07M31.00S,2022-01-08T02:33:42.9Z,3,REGULAR,substitution,in,[],1630598,,,1610612760,64,85,2022-01-08T02:33:54Z,4240000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT07M31.00S,2022-01-08T02:34:08.4Z,3,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,65,85,2022-01-08T02:34:08Z,4250000,,,0,,L. Dort Free Throw 2 of 2 (13 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,
437,PT07M20.00S,2022-01-08T02:34:23.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630581,,,1610612750,65,85,2022-01-08T02:35:02Z,4260000,,,0,,J. Giddey shooting personal FOUL (3 PF) (Towns 2 FT),"[1630581, 1626157]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,,,,201639.0,3.0,0.0,Towns,1626157.0,,,,,,,,,,,,,
439,PT07M20.00S,2022-01-08T02:35:25.9Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,65,86,2022-01-08T02:35:25Z,4280000,,,0,,K. Towns Free Throw 1 of 2 (12 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,
440,PT07M20.00S,2022-01-08T02:35:49.3Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,65,87,2022-01-08T02:35:49Z,4290000,,,0,,K. Towns Free Throw 2 of 2 (13 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,
441,PT07M09.00S,2022-01-08T02:36:03.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,84.57621550591328,44.11764705882353,1610612760,65,87,2022-01-08T02:36:10Z,4300000,-29.0,92.0,1,right,MISS S. Gilgeous-Alexander 9' driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Missed,,9.71,,,,,,,,,,
442,PT07M06.00S,2022-01-08T02:36:06.3Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,65,87,2022-01-08T02:36:06Z,4310000,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,441.0,3.0,2.0,1.0,,,,,,
443,PT07M03.00S,2022-01-08T02:36:09.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,89.04402102496715,95.34313725490196,1610612760,68,87,2022-01-08T02:36:16Z,4320000,227.0,50.0,1,right,L. Dort 3PT pullup (16 PTS) (J. Giddey 4 AST),"[1629652, 1630581]",1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,,,,,,,,,Made,16.0,23.23,,,,,J. Giddey,1630581.0,4.0,,,
445,PT06M45.00S,2022-01-08T02:36:27.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,8.229303547963205,44.36274509803921,1610612750,68,89,2022-01-08T02:36:31Z,4340000,28.0,25.0,1,left,K. Towns driving DUNK (15 PTS) (A. Edwards 6 AST),"[1626157, 1630162]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,,,,,,Made,15.0,3.76,,,,,A. Edwards,1630162.0,6.0,,,
447,PT06M35.00S,2022-01-08T02:36:36.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,88.25558475689881,54.41176470588235,1610612760,70,89,2022-01-08T02:36:39Z,4360000,22.0,58.0,1,right,L. Dort 6' driving Layup (18 PTS) (S. Gilgeous-Alexander 4 AST),"[1629652, 1628983]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,,,,,,,,,Made,18.0,6.2,,,,,S. Gilgeous-Alexander,1628983.0,4.0,,,
449,PT06M26.00S,2022-01-08T02:36:45.3Z,3,REGULAR,3pt,Jump Shot,[],1626157,35.43035479632063,52.450980392156865,1610612750,70,89,2022-01-08T02:36:49Z,4380000,-12.0,281.0,1,left,MISS K. Towns 28' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,Missed,,28.08,,,,,,,,,,
450,PT06M23.00S,2022-01-08T02:36:48.3Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,70,89,2022-01-08T02:36:49Z,4390000,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,449.0,4.0,3.0,1.0,,,,,,
451,PT06M18.00S,2022-01-08T02:36:53.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628983,64.86530880420499,71.32352941176471,1610612760,70,89,2022-01-08T02:37:34Z,4400000,107.0,278.0,1,right,MISS S. Gilgeous-Alexander 29' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Missed,,29.76,,,,,,,,,,
452,PT06M15.00S,2022-01-08T02:36:56.8Z,3,REGULAR,rebound,offensive,[],1629647,,,1610612760,70,89,2022-01-08T02:36:56Z,4410000,,,0,,D. Bazley REBOUND (Off:1 Def:0),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,451.0,1.0,0.0,1.0,,,,,,
453,PT06M08.00S,2022-01-08T02:37:03.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,71.82982917214193,16.42156862745098,1610612760,70,89,2022-01-08T02:37:09Z,4420000,-168.0,212.0,1,right,MISS S. Gilgeous-Alexander 27' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Missed,,27.07,,,,,,,,,,
454,PT06M05.00S,2022-01-08T02:37:06.6Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,70,89,2022-01-08T02:37:09Z,4430000,,,0,,K. Towns REBOUND (Off:0 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,453.0,6.0,6.0,0.0,,,,,,
455,PT05M56.00S,2022-01-08T02:37:18.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,70,89,2022-01-08T02:37:18Z,4440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M56.00S,2022-01-08T02:37:22.2Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,70,89,2022-01-08T02:37:26Z,4450000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M56.00S,2022-01-08T02:37:22.2Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,70,89,2022-01-08T02:37:26Z,4460000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M44.00S,2022-01-08T02:37:44.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,8.492115637319317,57.59803921568627,1610612750,70,91,2022-01-08T02:37:56Z,4470000,-38.0,27.0,1,left,K. Towns driving bank Jump Shot (17 PTS) (A. Edwards 7 AST),"[1626157, 1630162]",1610612750.0,MIN,driving bank,,,Towns,K. Towns,,,,,,,,,,,,,Made,17.0,4.68,,,,,A. Edwards,1630162.0,7.0,,,
460,PT05M31.00S,2022-01-08T02:37:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,88.78120893561103,45.34313725490196,1610612760,70,91,2022-01-08T02:38:01Z,4490000,-23.0,53.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,,,,,,,,,Missed,,5.79,,,,,,,,,,
461,PT05M29.00S,2022-01-08T02:37:59.2Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,70,91,2022-01-08T02:38:01Z,4500000,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,460.0,5.0,5.0,0.0,,,,,,
